step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,random,2,0,640.1552414321029,71.12836015912255,1683791.0350394961,153071.91227631783,112.4,1.6578171091445428,118642.3894806692,1749.887750452348,67.8,2.240064684279964,36.49480440308759,22.4,29,1.4973812317338049,0.3303834808259587,36.49480440308759,100.0,5.800000000000001,0.5272727272727272,3.2583630866758213,0.0,11,3.846958975346695,0.4,11.205331623460223,0.0,0.0,0.0,46.44825924018363,0.6,6.26264623384923,33.12165168374719,0.8,3.9084187495017018,57.41994981921948,0.8,3.5392909127072403,100.0,1.0,0.0,36.30879408862626,0.8,3.891536419665915,24.297234626840236,0.4,7.034770014249723,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,4,2,768.7485391487319,69.8862308317029,768.7485391487319,69.8862308317029,98.2,1.3792134831460674,126162.17157453387,1771.9406120018803,71.2,2.2164721070736455,67.49330370272183,23.8,44,1.3183722046936182,0.3342696629213483,67.49330370272183,100.0,8.8,0.8,1.5120587996065782,0.0,11,9.170058797779177,0.2,7.858593206012752,6.484056448418869,0.4,6.979074815144949,80.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,26.772225483742034,0.6,1.7949787745146601,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0
2,random,0,4,1147.3745387149636,108.24288101084562,2630.9982954480483,239.18166322254984,72.8,1.0253521126760563,112275.92210570359,1581.3510155732902,71.0,1.897433810645792,43.63636363636363,19.8,32,1.2232532860936076,0.27887323943661974,43.63636363636363,100.0,6.3999999999999995,0.5818181818181819,0.08442375527567164,0.0,11,0.0,0.2,0.0,60.0,0.6,0.928661308032388,0.0,0.4,0.0,80.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,60.0,0.8,0.0,100.0,1.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,random,3,0,871.2919050059927,92.69062819212688,720728.4666050453,65520.76969136775,69.8,0.916010498687664,125532.53882403827,1647.4086459847542,76.2,1.5931791598877247,41.433358215057815,18.2,24,1.1561219866312373,0.2388451443569554,41.433358215057815,100.0,4.8,0.43636363636363634,0.8796561334252893,0.0,11,18.196541357894205,0.2,4.357219000112364,100.0,1.0,0.0,79.37168092636028,0.8,1.7510194608235359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.56818147711556,0.8,1.7735319438393151,100.0,1.0,0.0,70.6305366042659,0.8,1.7944470629029659,20.0,0.2,0.0,0.0,0.0,0.0
4,random,1,3,842.9786244581448,86.01822698552498,1001064.1988939524,91005.83626308659,95.8,1.1945137157107233,130895.85337165315,1632.117872464503,80.2,1.544737989341834,69.13177280527937,20.4,43,0.9621164663142067,0.2543640897755611,69.13177280527935,100.0,8.6,0.7818181818181817,0.4856427743807521,0.0,11,100.0,1.0,0.0,26.842592753740746,0.6,2.7517228660637323,100.0,1.0,0.0,46.6109866860117,0.6,1.0611509371924117,60.88066658153281,0.8,0.7476819231888081,86.11525483678776,1.0,0.7815147917433214,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0
5,random,1,1,1273.0473108429355,127.30473108429355,602510.5573068566,54773.687027896056,222.8,2.6088992974238874,133546.28913568094,1563.7738774669901,85.4,1.167872517095046,81.81818181818181,37.0,45,0.7366379297994976,0.4332552693208431,81.81818181818181,100.0,9.0,0.8181818181818182,0.0,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,random,1,1,1609.9525562157162,154.8031304053573,3619.433895776908,329.039445070628,395.8,4.447191011235955,138291.46985231075,1553.8367399136039,89.0,1.0182091578844303,74.79772878296207,50.6,43,0.7002130434290976,0.5685393258426966,74.79772878296207,100.0,8.6,0.7818181818181817,0.1621929470215518,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,22.775016612582704,0.6,1.7841224172370698,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,random,0,1,1249.3952556683375,138.82169507425974,893839.0040714741,81258.09127922491,416.4,4.626666666666667,146190.8982875094,1624.3433143056598,90.0,0.9844082706272136,61.81818181818182,50.0,39,0.6682592438232058,0.5555555555555556,61.81818181818182,100.0,7.799999999999999,0.709090909090909,0.0,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,80.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,40.0,0.6,0.0,40.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,random,0,0,1140.2480219234646,126.69422465816274,2001140.2480219237,181921.8407292658,425.8,4.679120879120879,155482.55778841587,1708.599536136438,91.0,1.2683347486589056,55.59081613322829,41.4,38,1.0226939363214242,0.45494505494505494,55.59081613322829,100.0,7.6,0.6909090909090909,0.8022452894112891,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,32.0440381253394,0.6,2.0413371389825916,30.928832143972613,0.6,1.973990927567302,100.0,1.0,0.0,22.259187005989247,0.6,1.7483406399921588,40.181015030918275,0.8,1.3249600630851424,86.08590515929166,1.0,1.7360694138969868,0.0,0.0,0.0,0.0,0.0,0.0
9,random,0,0,1036.1602482983374,115.12891647759304,2001036.160248299,181912.3782043908,549.2,6.198645598194131,153641.24183006823,1734.0997949217633,88.6,1.7124409676099799,55.49752030091864,40.8,40,1.5056636602218467,0.4604966139954853,55.49752030091864,100.0,7.999999999999999,0.7272727272727273,1.47642001124006,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,28.356148279978584,0.8,4.356467069339777,24.170434017188427,0.6,4.172164557478916,100.0,1.0,0.0,35.42565395745157,0.8,3.990645486656995,22.520487055486456,0.8,3.721343010164971,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
