step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,actuated,0,0,415.2059092801329,44.17084141278009,1600415.2059092799,145492.29144629816,51.0,2.9651162790697674,37401.657753625426,2174.5149856758967,17.2,4.779457371504864,4.441138008569319,7.0,3,4.273819663446117,0.4069767441860465,4.441138008569319,40.0,0.8,0.07272727272727274,1.026929173610059,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.852518094262507,0.2,11.29622090971065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0
1,actuated,0,0,331.6796103260907,35.28506492830752,1016127.914049282,92375.26491357108,81.8,4.927710843373494,31312.372211875754,1886.2874826431178,16.6,5.212486808110103,2.959642359560064,6.6,6,4.545620913118043,0.39759036144578314,2.959642359560064,12.084774503836968,1.2,0.10909090909090909,3.74582241714028,0.0,11,6.6664004790268905,0.4,10.484602424348793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.512500825661391,0.2,11.7474291102028,5.292390146635455,0.4,10.697139923450193,0.0,0.0,0.0,0.0,0.0,0.0,12.084774503836968,0.2,8.274875130541291,0.0,0.0,0.0,0.0,0.0,0.0
2,actuated,0,0,255.13630468138916,30.37336960492728,1686721.3861032452,153338.30782756774,124.0,7.380952380952381,31690.902157117456,1886.3632236379437,16.8,5.276660792489173,6.281430741749329,10.4,4,5.203018384511732,0.6190476190476191,6.281430741749329,60.0,1.0,0.09090909090909091,0.9994690845043053,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.095738159242615,0.2,10.994159929547358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0
3,actuated,0,0,883.5809953349055,96.04141253640279,1244285.39307751,113116.85391613726,175.2,8.848484848484848,37635.29971812853,1900.7727130367946,19.8,4.280412356774866,0.8051158579386776,10.8,1,4.523355172018874,0.5454545454545454,0.8051158579386776,8.856274437325453,0.2,0.018181818181818184,1.0264936069048123,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,8.856274437325453,0.2,11.291429675952935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,470.14695456879434,58.76836932109929,2099024.734946041,190820.4304496401,233.0,11.767676767676768,33759.85589765235,1705.0432271541588,19.8,3.842110213924495,14.055334939142018,12.8,13,4.811433238040446,0.6464646464646465,14.055334939142018,89.23946933664297,2.5999999999999996,0.23636363636363633,3.3684973901592077,0.0,11,89.23946933664297,1.0,5.8008906609206825,0.0,0.0,0.0,0.0,0.0,0.0,2.940361380290142,0.4,11.528432923648513,0.0,0.0,0.0,0.0,0.0,0.0,2.1779033016957783,0.4,11.226683963462712,0.0,0.0,0.0,60.25095031193331,0.8,8.497463743719381,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,685.2329587079934,85.65411983849917,3518140.881982579,319830.9892711435,302.0,13.727272727272727,40464.456364769314,1839.2934711258779,22.0,4.1152882895821055,18.181818181818183,14.8,10,4.902901689457298,0.6727272727272727,18.181818181818183,100.0,2.0,0.18181818181818182,0.0,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,0,0,488.90923624199604,55.557867754772275,2200488.909236242,200044.44629420384,372.0,15.897435897435898,44600.50316359224,1906.0044087005233,23.4,4.459527032860955,20.84493925497854,14.2,13,4.581819430763191,0.6068376068376068,20.84493925497854,100.0,2.5999999999999996,0.23636363636363633,2.3943066346096296,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,11.522685832529191,0.2,8.67853219756234,8.54624739558119,0.2,11.701042032986862,0.0,0.0,0.0,9.22539857665356,0.2,5.957798750156723,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,actuated,0,0,669.6515366546931,81.66482154325527,2012660.6277147434,182969.14797406757,444.6,17.784,43493.23158464639,1739.7292633858556,25.0,3.502735423702615,28.051494882785473,16.2,17,4.23646257065558,0.648,28.051494882785473,100.0,3.4,0.3090909090909091,0.9147343695208715,0.0,11,100.0,1.0,0.0,8.566443710640215,0.4,10.062078064729587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,actuated,0,0,663.4961068644723,73.72178965160803,2000663.4961068644,181878.4996460786,527.0,19.233576642335766,51349.620045434545,1874.0737242859323,27.4,4.0799662346132415,28.087734211969074,17.0,16,4.4907744856457,0.6204379562043796,28.087734211969074,100.0,3.2,0.29090909090909095,1.0140358826399394,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.965076331659816,0.2,11.154394709039332,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,actuated,0,0,579.6118913435201,69.00141563613334,2202410.532516719,200219.1393197017,614.6,22.43065693430657,46290.865436304884,1689.4476436607622,27.4,4.075391469292011,33.47200141719027,18.8,21,5.021285510382041,0.6861313868613139,33.47200141719027,100.0,4.2,0.38181818181818183,1.6830156584482105,0.0,11,100.0,1.0,0.0,61.34816700906356,0.8,7.259750612313082,0.0,0.0,0.0,6.84384858002943,0.4,11.253421630617233,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
