step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,actuated,0,0,131.97093153445115,32.99273288361279,131.97093153445115,32.99273288361279,22.2,2.018181818181818,21692.115010564783,1972.0104555058895,11.0,4.108490884902203,13.67220902336662,3.4,7,2.3035175947362503,0.3090909090909091,13.67220902336662,33.47570605462721,1.4,0.35,7.939543452324838,4.997716135630518,4,10.510643208149872,0.2,9.514165595732596,2.934200340307598,0.4,8.993106711655857,33.47570605462721,0.4,4.997716135630518,7.768286490381797,0.4,8.253185366280377
1,actuated,0,0,390.29936992852555,102.71036050750673,24548.02552221961,6137.0063805549025,44.0,4.230769230769231,20087.27380157572,1931.4686347668962,10.4,2.669488805830172,25.0,5.4,5,1.9044411400916914,0.5192307692307693,25.0,100.0,1.0,0.25,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
2,actuated,0,0,424.6993652537885,106.17484131344713,424.6993652537885,106.17484131344713,70.4,6.068965517241379,20877.014957594994,1799.7426687581892,11.6,3.223634865722081,46.81445326549799,6.2,11,2.2448941503317466,0.5344827586206896,46.81445326549799,100.0,2.2,0.55,3.451223548159591,0.0,4,9.988261226774,0.4,9.285298678651452,0.0,0.0,0.0,100.0,1.0,0.0,77.26955183521795,0.8,4.519595513986913
3,actuated,0,0,369.27817878098074,92.31954469524518,369.27817878098074,92.31954469524518,104.0,8.125,24226.81233976005,1892.7197140437538,12.8,3.2795967596680358,50.27890144492794,7.2,11,2.8491188430776853,0.5625,50.27890144492794,100.0,2.2,0.55,2.217896168818697,0.0,4,0.0,0.0,0.0,1.115605779711757,0.2,8.871584675274788,100.0,1.0,0.0,100.0,1.0,0.0
4,actuated,0,0,320.8809291616323,84.44234977937693,747.4826849509975,186.87067123774938,139.4,9.293333333333333,26457.47539236563,1763.8316928243753,15.0,2.806246921580746,50.14888913050399,8.0,13,2.505757745179203,0.5333333333333333,50.14888913050399,100.0,2.6,0.65,2.234201769111678,0.0,4,0.5955565220159542,0.4,8.936807076446712,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0
5,actuated,0,0,184.03694572356798,61.34564857452266,892338.0871963914,223084.52179909786,183.4,11.182926829268293,26937.09354630941,1642.5057040432566,16.4,1.5433457815897853,50.0,10.0,10,1.3634250369342007,0.6097560975609756,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,actuated,1,0,365.4661385017666,96.17529960572806,200365.46613850174,50091.366534625435,151.0,8.38888888888889,30793.023104852105,1710.723505825117,18.0,1.4858028690848282,41.725109418928525,10.0,11,1.2342782262958691,0.5555555555555556,41.725109418928525,100.0,2.2,0.55,2.3708943536737936,0.0,4,6.900437675714102,0.4,9.483577414695175,0.0,0.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0
7,actuated,1,1,459.78393004300034,114.94598251075008,459.78393004300034,114.94598251075008,166.2,8.74736842105263,34973.52907217498,1840.712056430262,19.0,1.810268462689725,34.85987643169807,9.2,9,1.3347429159045192,0.4842105263157895,34.85987643169807,100.0,1.8,0.45,2.703651640046151,0.0,4,0.0,0.0,0.0,11.225028642880375,0.2,8.908663236545623,28.214477083911902,0.6,1.9059433236389813,100.0,1.0,0.0
8,actuated,1,1,283.74495797902745,70.93623949475686,283.74495797902745,70.93623949475686,218.8,11.16326530612245,31085.99368486023,1586.0200859622566,19.6,1.6487416573344222,45.94696001769307,12.2,10,0.749358637378075,0.6224489795918368,45.94696001769307,100.0,2.0,0.5,0.8162610453071553,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,83.78784007077229,1.0,3.265044181228621,100.0,1.0,0.0
9,actuated,1,1,443.1954465425777,138.49857704455553,41926.764720797815,10481.691180199454,289.8,13.172727272727272,35082.69432898405,1594.6679240447295,22.0,1.1798246768453964,69.1739964507525,16.0,15,0.9933753320806045,0.7272727272727273,69.1739964507525,100.0,3.0,0.75,2.8738987422431306,0.0,4,10.96503756781999,0.2,5.4864888948688195,65.73094823519,0.8,6.009106074103704,100.0,1.0,0.0,100.0,1.0,0.0
