step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,actuated,0,0,245.30761078666484,68.14100299629578,1001916.872846375,200383.374569275,19.6,3.2666666666666666,11429.49059937077,1904.9150998951286,6.0,3.252690881098928,0.0,2.4,1,2.6896387455044737,0.4,0.0,0.0,0.2,0.04,0.0,0.0,5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,154.01490638439367,40.53023852220886,549087.887172409,109817.57743448179,34.0,5.151515151515151,13917.617210017463,2108.729880305676,6.6,5.299869829722215,4.25088169383946,3.2,2,4.486357858913425,0.48484848484848486,4.25088169383946,10.974011499910716,0.4,0.08,3.7679377777874437,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.280396969286585,0.2,9.727250834647446,10.974011499910716,0.2,9.112438054289774
2,actuated,0,0,194.54420469161374,46.32004873609851,800194.5442046914,160038.9088409383,45.2,9.416666666666666,9763.926238934237,2034.1512997779657,4.8,8.07062986244684,2.142250904770151,2.8,1,5.9204943905168355,0.5833333333333334,2.142250904770151,10.711254523850755,0.2,0.04,1.8671949168480677,0.0,5,10.711254523850755,0.2,9.335974584240338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,212.71857021614295,44.31636879502978,200212.71857021624,40042.54371404325,27.0,5.1923076923076925,10547.763871433839,2028.416129121892,5.2,7.23876093395425,0.4040039360805281,1.4,1,5.98748442947335,0.2692307692307692,0.4040039360805281,2.0200196804026405,0.2,0.04,1.731591238770634,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0200196804026405,0.2,8.65795619385317,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,80.21720790989596,19.099335216641894,239110.75008835606,47822.150017671214,33.2,7.545454545454546,7608.868887182206,1729.2883834505012,4.4,6.764292698972949,0.0,1.8,1,5.547105395212099,0.4090909090909091,0.0,0.0,0.2,0.04,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,102.3915275615702,25.59788189039255,986854.8572564641,197370.9714512928,43.0,8.6,10696.333021851957,2139.266604370391,5.0,5.911426348018263,0.0,2.0,0,4.913828850789275,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,0,0,103.20140074785589,27.158263354698917,1200103.2014007475,240020.6402801495,53.0,11.041666666666666,10446.141643227804,2176.2795090057925,4.8,6.330246225538105,3.9379949905478497,2.2,3,5.423291287293388,0.4583333333333333,3.9379949905478497,10.370145264622579,0.6000000000000001,0.12000000000000002,3.759180636368704,0.0,5,0.0,0.0,0.0,9.31982968811667,0.4,9.152836720552296,0.0,0.0,0.0,10.370145264622579,0.2,9.643066461291225,0.0,0.0,0.0
7,actuated,0,0,129.97014482350846,36.10281800653013,1400129.9701448234,280025.99402896466,63.0,12.115384615384615,10488.192695936035,2016.960133833853,5.2,4.644217588731647,1.6169758643064824,2.4,1,4.943449906219743,0.46153846153846156,1.6169758643064824,8.084879321532412,0.2,0.04,1.8017909614555538,0.0,5,8.084879321532412,0.2,9.00895480727777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,actuated,1,0,122.98366919515597,30.745917298788992,1000122.9836691951,200024.59673383902,73.0,13.035714285714286,10570.635891431699,1887.613552041375,5.6,4.197250868774801,0.0,2.0,1,3.8542638048783093,0.35714285714285715,0.0,0.0,0.2,0.04,0.0,0.0,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,actuated,2,1,264.0493292032634,60.01121118255986,600264.0493292031,120052.80986584062,83.0,12.205882352941176,13687.934416455153,2012.93153183164,6.8,3.9918362308843434,1.2426153781320863,2.4,2,3.1437387736622053,0.35294117647058826,1.2426153781320863,6.213076890660432,0.4,0.08,1.796365811880678,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.213076890660432,0.4,8.98182905940339
