step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,mixed_20,0,0,563.1848861234496,72.20319052864738,1001013.513744743,111223.72374941589,10.6,1.0816326530612246,19113.564152970226,1950.3636890785945,9.8,4.371079442049112,0.33506892669357236,3.0,3,4.389875544372929,0.30612244897959184,0.33506892669357236,3.015620340242151,0.6000000000000001,0.06666666666666668,0.9319471739853421,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.015620340242151,0.4,8.387524565868079
1,mixed_20,0,0,359.0614836474879,40.802441323578165,200359.0614836475,22262.1179426275,25.0,2.272727272727273,23376.52287012283,2125.138442738439,11.0,4.8881795332542435,2.1093715891997693,3.2,3,4.2055091798824,0.2909090909090909,2.1093715891997693,11.236756641714862,0.6000000000000001,0.06666666666666668,1.8392231951467635,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,11.236756641714862,0.2,8.89936510939146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74758766108306,0.4,7.653643646929411,0.0,0.0,0.0
2,mixed_20,0,0,234.94002875733986,27.31860799503952,400234.9400287572,44470.54889208413,40.0,3.8461538461538463,23004.03061133478,2211.926020320652,10.4,5.560382325350824,1.1325436491408898,3.4,2,4.36649284691445,0.3269230769230769,1.1325436491408898,9.071639906029247,0.4,0.044444444444444446,1.8294813794187377,0.0,9,0.0,0.0,0.0,9.071639906029247,0.2,8.064636629167945,0.0,0.0,0.0,1.1212529362387613,0.2,8.400695785600693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,mixed_20,0,0,299.85192546208816,33.316880606898685,299.85192546208816,33.316880606898685,55.2,4.928571428571429,20938.128173742163,1869.4757297984074,11.2,6.680573631028244,2.0486263555035737,3.6,8,4.824881154748,0.32142857142857145,2.0486263555035737,11.839585588386683,1.5999999999999999,0.17777777777777778,3.7769493284945677,0.0,9,11.839585588386683,0.2,8.446241572685524,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.2652339248560907,0.4,8.674947279132903,0.7775701287872039,0.4,8.556627566181124,4.5552475575021845,0.2,8.314727538451553,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,222.21296115475715,27.776620144344644,346599.03570226434,38511.00396691826,78.0,7.3584905660377355,19289.64612946643,1819.777936742116,10.6,7.525762423904927,0.0,5.8,1,5.696176155902036,0.5471698113207547,0.0,0.0,0.2,0.022222222222222223,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,mixed_20,0,0,437.5734889668732,54.69668612085915,1000437.5734889671,111159.73038766302,108.0,8.307692307692308,25332.544624231763,1948.6572787870587,13.0,5.572630846344072,1.5451677869154423,7.0,4,5.662255624862777,0.5384615384615384,1.5451677869154423,7.460332887598611,0.8,0.08888888888888889,1.8661415017313427,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44617719464037,0.4,8.34910801500082,7.460332887598611,0.4,8.446165500581266
6,mixed_20,0,0,441.1885031114912,53.80347598920625,431614.519130064,47957.168792229335,139.2,8.810126582278482,28089.230355636013,1777.799389597216,15.8,2.5096139196270886,16.570124422466645,7.2,9,2.36637973257052,0.45569620253164556,16.570124422466645,83.59101645009957,1.8,0.2,1.4719435120530209,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.59101645009957,1.0,6.611024722132906,0.0,0.0,0.0,65.54010335210023,0.8,6.636466886344282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,mixed_20,0,0,209.44669363939556,26.180836704924445,1080971.1989832728,120107.91099814142,178.0,10.987654320987655,33462.98617320921,2065.616430445013,16.2,4.302903118432547,23.485429493629667,8.2,11,2.6901308576548293,0.5061728395061729,23.485429493629667,100.0,2.2,0.24444444444444446,0.9773280515231924,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.368865442667015,0.2,8.795952463708732
8,mixed_20,0,0,489.47402962363384,59.69195483215047,5524.342070804099,613.8157856449,218.6,14.77027027027027,27165.25067727723,1835.48991062684,14.8,6.8889306336380765,35.29064166507245,8.4,21,5.091542860573308,0.5675675675675675,35.29064166507245,100.0,4.2,0.4666666666666667,4.4983726654686285,0.0,9,7.247686998327936,0.4,8.680095977149902,11.154555731407072,0.2,8.964946915674755,8.812586249346737,0.4,8.867977805249394,100.0,1.0,0.0,87.84664690700879,1.0,5.773749559157025,100.0,1.0,0.0,2.55429909956149,0.2,8.198583731986583,0.0,0.0,0.0,0.0,0.0,0.0
9,mixed_20,0,0,233.1607266546449,35.327382826461346,2222859.7322675004,246984.41469638894,266.0,19.0,24384.111804905402,1741.7222717789573,14.0,6.370365466100737,34.111307790682176,10.8,18,6.309044159009812,0.7714285714285715,34.111307790682176,100.0,3.6,0.4,0.9277998249253465,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,7.001770116139596,0.4,8.350198424328118,0.0,0.0,0.0
