step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,actuated,0,0,182.02770731203037,22.753463414003797,1000182.0277073119,111131.33641192355,38.0,1.7117117117117118,46526.895302429286,2095.8060947040217,22.2,3.697050682152182,11.759963847519636,4.8,20,1.752839945288025,0.21621621621621623,11.759963847519638,29.012284745908232,4.0,0.4444444444444444,5.288034324066499,0.0,9,8.867684949425154,0.4,8.578574787732213,22.968317955369457,0.6,3.1280134807363837,16.707677619526464,0.4,4.526590103223761,1.575444324583657,0.2,7.844962957498645,0.20657606133909212,0.4,7.969199337344618,0.0,0.0,0.0,3.2590250621456107,0.2,8.323978501651437,23.242663909379075,1.0,3.3343711078940363,29.012284745908232,0.8,3.8866186405173977
1,actuated,0,0,286.64628347037046,35.83078543379631,1000286.6462834704,111142.96069816338,62.0,3.4831460674157304,36326.100145673074,2040.792143015341,17.8,3.642583612916323,12.411727333353042,6.2,7,2.3708777272062296,0.34831460674157305,12.411727333353042,100.0,1.4,0.15555555555555556,0.9492176709179342,0.0,9,0.0,0.0,0.0,11.705546000177378,0.2,8.542959038261408,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,actuated,0,0,409.20283328357584,46.500321964042705,200409.20283328355,22267.689203698174,92.2,5.122222222222222,36521.635115052704,2028.979728614039,18.0,3.8123120650561746,19.870850363772817,6.8,16,2.5826746697616816,0.37777777777777777,19.870850363772817,100.0,3.1999999999999997,0.3555555555555555,4.452782121832352,0.0,9,11.460917730732945,0.4,8.544674659520389,0.0,0.0,0.0,7.102110318159589,0.4,8.319313375186175,100.0,1.0,0.0,46.46185108650826,0.6,5.961006651947026,0.0,0.0,0.0,0.0,0.0,0.0,9.102379696090281,0.4,8.798395262565464,4.710394442464292,0.4,8.45164914727211
3,actuated,0,0,441.2510139608697,49.027890440096634,441.2510139608697,49.027890440096634,126.2,6.6421052631578945,35736.43083616205,1880.8647808506341,19.0,3.723073694593078,23.49050806901311,7.8,14,2.253023586554628,0.4105263157894737,23.49050806901311,100.0,2.8,0.3111111111111111,1.8874537372754676,0.0,9,0.0,0.0,0.0,1.2116061061189498,0.4,8.220588307641446,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.202966514999048,0.4,8.766495327837765,0.0,0.0,0.0
4,actuated,0,0,489.8033665228286,58.30992458605102,15515.829439565985,1723.981048840665,170.8,7.362068965517241,41178.19299374613,1774.9221117994023,23.2,2.9879964925683624,26.200618242997777,11.6,14,2.2021941172907478,0.5,26.200618242997773,100.0,2.8000000000000003,0.3111111111111111,2.790239452232674,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,11.877998407024393,0.4,8.392727365158498,100.0,1.0,0.0,100.0,1.0,0.0,12.104323727879205,0.2,8.261510700484294,11.823242052076353,0.2,8.457917004451277,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,2,0,494.8513338976287,58.91087308305104,600494.8513338978,66721.65014821087,52.0,2.1848739495798317,45193.42355179791,1898.8833425125172,23.8,2.454408271479618,15.716265459284292,7.2,11,1.9381107340813313,0.3025210084033613,15.716265459284292,60.0,2.2,0.24444444444444446,1.8839259048820354,0.0,9,0.0,0.0,0.0,9.211524818279884,0.4,8.781969106290491,0.0,0.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.234864315278742,0.2,8.17336403764783
6,actuated,2,2,455.64239605700084,50.62693289522232,455.64239605700084,50.62693289522232,44.6,1.9224137931034482,44471.90974252102,1916.8926613155613,23.2,3.487947906825896,9.012159507143704,6.8,9,3.396748142936081,0.29310344827586204,9.012159507143704,30.852436167355677,1.8,0.2,3.2651270062145077,0.0,9,0.0,0.0,0.0,5.8570528748833794,0.2,8.314353833999485,3.3514440328133333,0.2,8.970037112198773,30.852436167355677,0.6,1.8884822605693194,28.85653883694033,0.6,2.0111456588460284,0.0,0.0,0.0,0.0,0.0,0.0,12.191963652300615,0.2,8.202124190316962,0.0,0.0,0.0
7,actuated,2,2,395.41657644565737,43.935175160628596,395.41657644565737,43.935175160628596,81.0,3.6160714285714284,40235.48790591465,1796.2271386569041,22.4,3.962414970345311,8.854207893910989,8.4,13,3.740742761845137,0.375,8.854207893910989,44.241706739734354,2.6,0.2888888888888889,2.790642383598954,0.0,9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,44.241706739734354,0.8,4.011212564338072,19.321233657299217,0.8,4.585176027185138,0.0,0.0,0.0,11.825487712202971,0.2,8.456310846004929,0.0,0.0,0.0,4.299442935962361,0.4,8.063082014862447
8,actuated,2,2,592.2291224090433,72.22306370841991,572541.7856532746,63615.753961474955,131.6,5.529411764705882,40275.44893997231,1692.2457537803493,23.8,2.4782426570531784,8.512589290422044,12.8,6,2.8011597300002604,0.5378151260504201,8.512589290422044,64.1633299262736,1.2000000000000002,0.13333333333333336,1.65079781698189,0.0,9,12.449973687524789,0.2,8.032145489608762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1633299262736,0.8,6.825034863228248
9,actuated,2,2,667.349146312508,74.14990514583423,667.349146312508,74.14990514583423,202.8,7.294964028776978,48013.56928705837,1727.1068088869918,27.8,1.9172194756613252,24.38856745316634,16.2,14,1.1266755182469776,0.5827338129496403,24.38856745316634,100.0,2.8,0.3111111111111111,4.0231811856909525,0.0,9,0.0,0.0,0.0,20.936925030205202,0.4,7.3842394790004855,31.617728238268228,0.4,4.9485311195940085,11.980315247287763,0.2,8.347025761499816,11.36823086220545,0.2,8.796443458274375,0.0,0.0,0.0,0.0,0.0,0.0,43.593907700530394,0.6,6.732390852849885,100.0,1.0,0.0
10,actuated,2,2,628.2205953156097,74.78816610900115,33347.36653219551,3705.262948021724,291.4,9.33974358974359,55434.94027290286,1776.760906182784,31.2,1.8637430112847029,44.458402329263244,19.8,21,1.4979791263201754,0.6346153846153846,44.458402329263244,100.0,4.2,0.4666666666666667,0.9135935600107454,0.0,9,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.12562096336921513,0.2,8.22234204009671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
11,actuated,0,2,441.49661517651276,51.33681571819916,463465.16919490846,51496.12991054539,80.4,2.68,54471.85941614852,1815.7286472049507,30.0,2.4760943425267206,42.7697105036835,8.4,27,1.934368153044712,0.28,42.769710503683505,100.0,5.4,0.6000000000000001,2.3915552398752564,0.0,9,24.928495795882668,0.6,6.611078668164937,60.0,0.8,0.0,60.0,0.8,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.911592415552263,0.2,8.39518315531313,8.087306321716596,0.4,6.51773533539924,60.0,0.8,0.0,60.0,0.8,0.0
12,actuated,0,0,287.66341361480085,35.957926701850106,425986.8035275477,47331.86705861641,75.2,2.8923076923076922,49052.32947040735,1886.6280565541288,26.0,2.694140574186987,31.223309074806973,7.0,21,1.6100363431024856,0.2692307692307692,31.223309074806973,100.0,4.2,0.4666666666666667,2.432903721484042,0.0,9,0.0,0.0,0.0,5.433821415852549,0.4,8.111992080509664,40.5243095374783,0.8,2.7105361172553377,100.0,1.0,0.0,63.485504282814986,0.8,6.893083375737331,0.0,0.0,0.0,0.0,0.0,0.0,36.98285066091614,0.6,2.371728537028226,34.58329577620077,0.6,1.8087933828258191
13,actuated,0,0,246.95725574761474,30.869656968451842,960473.0300653793,106719.22556281992,109.6,5.425742574257426,38381.604684911996,1900.0794398471285,20.2,3.3116099980705815,24.79786529765893,8.2,14,2.044883283799556,0.40594059405940597,24.797865297658934,100.0,2.8,0.3111111111111111,1.4658315307031342,0.0,9,6.295973191944313,0.4,8.650340903364121,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8848144869861,0.4,4.542142872964087,0.0,0.0,0.0
14,actuated,0,0,434.7546331858075,55.73777348535994,1000816.5017346764,111201.83352607516,150.4,7.752577319587629,35983.85984390837,1854.8381362839368,19.4,4.599889707085202,23.977884213249908,9.2,14,3.841001624092235,0.4742268041237113,23.977884213249908,100.0,2.8000000000000003,0.3111111111111111,2.841175621240936,0.0,9,0.0,0.0,0.0,2.1630461578371296,0.2,8.455035879462958,2.707497566817665,0.4,7.966760574188083,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,10.930414194594391,0.2,9.148784137517382,0.0,0.0,0.0,0.0,0.0,0.0
15,actuated,0,0,518.5922970097539,66.48619192432743,1200518.5922970097,133390.95469966775,203.0,8.903508771929825,39699.30450249624,1741.197565898958,22.8,2.947292212758194,25.206040694335016,12.8,14,3.2610140209384926,0.5614035087719298,25.206040694335016,100.0,2.8000000000000003,0.3111111111111111,2.9226860986607943,0.0,9,4.314353733184362,0.2,8.534231217205525,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68180078098203,0.2,8.560324035212105,10.858211734848737,0.2,9.20961963552952
16,actuated,2,0,522.6234903524519,60.770173296796735,322472.62238597276,35830.2913762192,72.6,3.0762711864406778,42246.14128789554,1790.0907325379465,23.6,2.6838886085472153,14.609046868500538,8.2,13,2.9575004323750247,0.3474576271186441,14.609046868500538,60.0,2.6,0.288888888888889,1.8720503466617728,0.0,9,0.0,0.2,0.0,0.0,0.0,0.0,10.315629142037324,0.4,8.605590465106069,60.0,0.8,0.0,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165792674467525,0.4,8.242862654849885,0.0,0.0,0.0
17,actuated,2,2,425.4095296006217,47.26772551118019,425.4095296006217,47.26772551118019,52.0,2.113821138211382,47401.512459814425,1926.8907503989603,24.6,2.218486592733179,5.315056495338,7.8,6,0.7826476211182511,0.3170731707317073,5.315056495338,25.2547926719501,1.2,0.13333333333333333,0.38879696090711946,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5807157860919,0.6,1.7930973842510316,25.2547926719501,0.6,1.7060752639130436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,actuated,2,2,419.1562708798986,46.5729189866554,419.1562708798986,46.5729189866554,87.8,3.300751879699248,51371.46726347865,1931.2581677999492,26.6,2.8931260718917278,14.06863319485726,8.2,18,1.3965985526508373,0.3082706766917293,14.06863319485726,37.48800994143437,3.6,0.4,5.141697706821272,0.0,9,0.0,0.0,0.0,11.47168087215789,0.2,8.717118364293324,37.48800994143437,0.4,4.28028282588697,31.85577928468888,1.0,3.8444935436035736,29.992080685763653,1.0,3.7587519288443083,0.0,0.0,0.0,11.335014031824926,0.2,8.822221103496958,4.025578675475003,0.4,8.582605988532306,0.44955526237060894,0.4,8.269805606734007
19,actuated,2,2,413.9697070861406,45.99663412068229,413.9697070861406,45.99663412068229,140.2,5.4765625,47872.394705844024,1870.0154181970322,25.6,3.0140114657209973,14.564698137758747,13.0,9,2.1653744593169124,0.5078125,14.564698137758747,100.0,1.8,0.19999999999999998,2.9362701119958428,0.0,9,11.125755421704184,0.2,8.98815372167174,0.0,0.0,0.0,100.0,1.0,0.0,8.672341618404857,0.4,8.576317883096637,0.0,0.0,0.0,11.28418619971967,0.2,8.861959403194204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,actuated,2,2,515.0223210268279,64.37779012835348,41142.988643298944,4571.443182588771,212.8,7.546099290780142,45888.47965318962,1627.2510515315469,28.2,1.8181565200155925,24.89080375476091,16.6,15,0.9901428384689306,0.5886524822695035,24.89080375476091,100.0,3.0,0.3333333333333333,3.057537456257103,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,32.96670253459979,0.4,4.8278629496890275,4.59265829821959,0.4,8.697749293316157,0.0,0.0,0.0,42.67439703158516,0.6,7.137456660322293,43.783475928443636,0.6,6.85476820298645,0.0,0.0,0.0
