step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,actuated,0,0,356.81354757959224,71.36270951591845,356.81354757959224,71.36270951591845,28.8,0.9664429530201343,52732.705575966436,1769.5538783881354,29.8,2.667182521922955,38.44598839711512,6.8,16,1.3843590922883555,0.22818791946308725,38.445988397115116,100.0,3.2,0.64,2.410457233834312,0.0,5,18.0078647787019,0.8,3.897745406048993,100.0,1.0,0.0,0.0,0.0,0.0,32.699980951620375,0.6,3.7897846939057476,41.5220962552533,0.8,4.36475606921682
1,actuated,0,0,446.53631952803727,89.30726390560746,446.53631952803727,89.30726390560746,35.8,1.1623376623376624,54122.700537863115,1757.2305369436076,30.8,2.0841232241790295,59.91109339973127,11.0,21,1.413571080464232,0.35714285714285715,59.91109339973127,100.0,4.2,0.8400000000000001,2.8128889322054897,0.0,5,16.781767068999045,0.8,5.422734043820454,80.0,1.0,0.0,2.7736999296573117,0.4,8.641710617206993,100.0,1.0,0.0,100.0,1.0,0.0
2,actuated,0,0,341.24712928536945,68.24942585707389,341.24712928536945,68.24942585707389,74.0,2.5342465753424657,53914.013586243396,1846.3703282960066,29.2,1.9962805648881556,65.5787189229971,13.4,21,1.5882615594137792,0.4589041095890411,65.5787189229971,100.0,4.2,0.8400000000000001,3.4219278954529484,0.0,5,21.718088805399987,0.6,6.952344264396115,25.388657942003192,0.6,2.329886553714135,80.78684786758231,1.0,7.827408659154495,100.0,1.0,0.0,100.0,1.0,0.0
3,actuated,0,0,315.02397882555533,68.48347365772942,1789.1553242452385,357.8310648490477,117.0,4.0625,51751.55143890978,1796.9288694065897,28.8,2.2810342633071907,71.23845124242467,12.2,22,1.696857042255624,0.4236111111111111,71.23845124242467,100.0,4.4,0.8800000000000001,2.5592751075512945,0.0,5,16.92294369300015,0.6,8.44292901847654,39.26931251912322,0.8,4.353446519279933,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
4,actuated,0,0,527.6648792564627,114.70975636010058,4801.275484413751,960.2550968827502,194.4,6.311688311688312,51680.98036940558,1677.9539080975837,30.8,1.628712849304059,81.39504550286142,18.6,21,1.4520141806027458,0.6038961038961039,81.39504550286142,100.0,4.6,0.9199999999999999,0.8576379194573132,0.0,5,26.975227514307107,0.6,4.288189597286566,80.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
5,actuated,0,0,622.4620895378305,129.67960198704802,866.8733803796897,173.37467607593794,273.4,8.234939759036145,56155.275408910544,1691.423958099715,33.2,1.4121197168491293,72.19766841592684,18.4,21,1.1534785737568454,0.5542168674698795,72.19766841592684,100.0,4.2,0.8400000000000001,1.3625943366195585,0.0,5,25.05930778484526,0.6,4.765338356127869,35.92903429478895,0.6,2.047633326969923,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,actuated,1,0,497.0339070353375,99.4067814070675,497.0339070353375,99.4067814070675,204.8,5.953488372093023,57739.252243065486,1678.4666349728338,34.4,1.6468722733313452,75.01848246567283,15.6,22,1.5874163113925956,0.45348837209302323,75.01848246567283,100.0,4.4,0.8800000000000001,1.3251692019050318,0.0,5,35.09241232836416,0.6,6.6258460095251595,100.0,1.0,0.0,100.0,1.0,0.0,80.0,1.0,0.0,60.0,0.8,0.0
7,actuated,1,1,464.77528570560924,92.95505714112184,464.77528570560924,92.95505714112184,173.6,5.2926829268292686,56240.78320390327,1714.6580245092462,32.8,1.8147287133372512,53.69805982391506,13.0,16,1.2735981194387165,0.39634146341463417,53.69805982391506,100.0,3.2,0.64,0.7373471807908518,0.0,5,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,39.72738037415979,0.6,1.789485820024904,28.762918745415504,0.6,1.8972500839293551
8,actuated,1,1,455.18956189124185,91.03791237824836,455.18956189124185,91.03791237824836,211.8,6.788461538461538,56728.309967374626,1818.215063056879,31.2,2.378926757520277,47.966452447127146,11.8,20,1.588590596384408,0.3782051282051282,47.96645244712715,100.0,4.2,0.8400000000000001,2.8425020056383437,0.0,5,51.75297323394716,0.8,4.254242650326178,26.88229846549575,0.8,1.9353744315914816,100.0,1.0,0.0,37.65058171796113,0.6,4.204213788724216,23.546408818231725,1.0,3.818679157549841
9,actuated,1,1,326.15233840742025,65.23046768148404,326.15233840742025,65.23046768148404,239.2,7.920529801324503,53724.11359737498,1778.9441588534762,30.2,2.926993608717735,47.36723966005855,10.6,20,1.9078440238817067,0.3509933774834437,47.367239660058544,100.0,4.0,0.8,3.275552834293701,0.0,5,13.780375577558175,0.6,4.946823137445772,100.0,1.0,0.0,100.0,1.0,0.0,9.176142277877943,0.8,5.52947854125537,13.879680444856604,0.6,5.901462492767363
10,actuated,1,1,547.2678867264398,109.45357734528795,547.2678867264398,109.45357734528795,300.6,10.97080291970803,47422.53577539686,1730.7494808539,27.4,2.870998767766993,42.143525102310484,14.8,15,2.172476098940611,0.5401459854014599,42.14352510231049,100.0,3.0000000000000004,0.6000000000000001,1.8432277058437463,0.0,5,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0,10.717625511552455,0.6,9.216138529218732,0.0,0.2,0.0
11,actuated,1,1,578.0406457599154,131.3728740363444,3769.335940399881,753.8671880799762,383.4,14.522727272727273,44123.28957620484,1671.3367263713956,26.4,2.9919448966678517,40.352003767709334,18.6,12,2.4208066813701152,0.7045454545454546,40.352003767709334,100.0,2.4,0.48,1.7672686969675127,0.0,5,1.7600188385466708,0.4,8.836343484837563,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,actuated,1,1,55.576312655672915,18.52543755189097,1980563.484433439,396112.69688668783,484.0,17.794117647058822,47042.015994137386,1729.485882137404,27.2,3.0722048845431416,44.66612391270178,21.4,15,2.6392201620945457,0.7867647058823529,44.66612391270178,100.0,3.0,0.6,5.273865718003357,0.0,5,10.397881649479928,0.4,8.712767446041108,100.0,1.0,0.0,100.0,1.0,0.0,10.904871525267481,0.2,9.17021349295971,2.027866388761481,0.4,8.486347651015969
13,actuated,1,1,595.5010822296352,148.8752705574088,3179935.6820322247,635987.136406445,575.4,21.154411764705884,46719.49172751254,1717.6283723350198,27.2,2.6799670812486704,42.160209195206896,20.6,11,2.39051282690439,0.7573529411764706,42.1602091952069,100.0,2.2,0.44000000000000006,1.8516725180483657,0.0,5,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,10.801045976034516,0.2,9.258362590241829,0.0,0.0,0.0
14,actuated,1,1,298.2197985036447,74.55494962591118,2824253.271790616,564850.6543581232,633.2,22.942028985507246,47932.24035075283,1736.6753750272765,27.6,2.577143934413053,41.08027821813733,18.8,13,2.046888473859462,0.6811594202898551,41.08027821813732,100.0,2.6,0.52,3.4903712218813596,0.0,5,5.017669072080366,0.4,8.539530114363881,100.0,1.0,0.0,100.0,1.0,0.0,0.38372201860624955,0.2,8.912325995042918,0.0,0.0,0.0
15,actuated,1,1,259.90371082301635,76.44226788912246,1005957.2630998123,201191.45261996245,730.4,24.843537414965986,51393.2084534347,1748.0683147426769,29.4,2.939983550307444,40.82943873825059,20.8,15,2.5013168026761097,0.7074829931972789,40.82943873825059,100.0,3.0,0.6,2.9991097592562435,0.0,5,3.2916060752017984,0.4,6.540175260417164,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,0.8555876160511389,0.4,8.455373535864053
16,actuated,1,1,242.12201705402634,67.25611584834066,1021467.7783008271,204293.55566016544,824.8,29.24822695035461,49715.81419353747,1762.9721345226055,28.2,2.865263791593703,41.63557008291435,20.4,14,2.5173746210600942,0.723404255319149,41.63557008291434,100.0,2.8,0.5599999999999999,3.4744147590547803,0.0,5,1.6902052036130044,0.4,8.525967813376337,100.0,1.0,0.0,100.0,1.0,0.0,6.4876452109587035,0.4,8.846105981897566,0.0,0.0,0.0
17,actuated,1,1,452.8693902166703,119.1761553201764,1001096.8712726164,200219.37425452328,920.6,32.41549295774648,47704.21659172789,1679.7259363284468,28.4,3.7722782258982663,42.140804466854206,20.6,11,3.8922669872252933,0.7253521126760564,42.140804466854206,100.0,2.2,0.44000000000000006,1.8684564900398304,0.0,5,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,10.70402233427103,0.2,9.342282450199152
18,actuated,1,1,120.26385929777545,42.95137832063409,1230779.1135918328,246155.82271836657,1020.8,34.72108843537415,52232.90414114391,1776.6293925559155,29.4,2.2164648877949746,45.09720620599546,21.8,14,2.3712809975731806,0.7414965986394558,45.09720620599546,100.0,2.8000000000000003,0.56,3.304791516145311,0.0,5,14.632777928933933,0.6,7.310130254578003,100.0,1.0,0.0,100.0,1.0,0.0,10.853253101043379,0.2,9.213827326148552,0.0,0.0,0.0
19,actuated,1,1,332.19010005920956,83.04752501480239,1000332.1901000591,200066.43802001182,1084.2,38.17605633802817,48895.18297477562,1721.6613723512542,28.4,2.5575827268645264,41.34220615045013,18.8,15,2.061318268500027,0.6619718309859155,41.342206150450124,100.0,3.0,0.6,3.526169147779575,0.0,5,5.2140780155400535,0.6,8.591364338385716,100.0,1.0,0.0,100.0,1.0,0.0,1.4969527367105684,0.4,9.039481400512159,0.0,0.0,0.0
20,actuated,1,1,356.58380096217735,99.05105582282704,1001163.5441462956,200232.70882925912,1180.2,38.568627450980394,51141.319032859356,1671.284935714358,30.6,3.049448854691213,42.62243687021111,21.0,11,2.6015608948245226,0.6862745098039216,42.62243687021112,100.0,2.2,0.44000000000000006,1.29306017851457,0.0,5,13.112184351055589,0.2,6.4653008925728495,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,actuated,1,1,63.35079285667075,21.116930952223584,1333372.0237557022,266674.40475114045,1287.0,40.471698113207545,55629.17825224604,1749.3452280580518,31.8,2.965350719948055,45.185976121473914,21.8,19,2.6423820408260115,0.6855345911949685,45.185976121473914,100.0,3.8,0.76,4.990763432753739,0.0,5,15.943482433105487,1.0,7.257761164556726,100.0,1.0,0.0,100.0,1.0,0.0,5.175350115966353,0.4,8.768377564195543,4.811048058297729,0.4,8.927678435016425
22,actuated,1,1,85.61874661802484,28.53958220600828,3938315.2749111103,787663.054982222,1403.6,44.41772151898734,54308.950079238,1718.6376607353795,31.6,2.5068025406340033,42.754351929636414,24.6,14,2.7057236417801263,0.7784810126582279,42.754351929636414,100.0,2.8,0.5599999999999999,3.4001326796459024,0.0,5,4.081826178851884,0.4,7.835145760630255,100.0,1.0,0.0,100.0,1.0,0.0,9.689933469330185,0.4,9.165517637599258,0.0,0.0,0.0
23,actuated,1,1,94.83791383600783,31.612637945335944,6265780.752363298,1253156.1504726596,1528.2,45.482142857142854,58351.937781701345,1736.6648149315874,33.6,2.5116987890644777,60.2679750392433,25.8,18,2.7853602432102784,0.7678571428571429,60.26797503924331,100.0,3.6000000000000005,0.7200000000000001,5.260325308083894,0.0,5,29.486055364812387,0.6,9.673519297029209,100.0,1.0,0.0,100.0,1.0,0.0,60.441805794259835,0.8,7.865412098211194,11.412014037144331,0.2,8.762695145179068
