step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,random,3,0,127.2407215670199,42.4135738556733,127.2407215670199,42.4135738556733,12.0,1.8181818181818181,12434.78966311586,1884.0590398660393,6.6,2.560684074680764,4.813204582000783,1.2,2,0.9013948568425985,0.18181818181818182,4.813204582000783,14.439613746002351,0.4,0.13333333333333333,1.2090162148854666,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,14.439613746002351,0.4,3.6270486446563996
1,random,0,3,79.94002830721492,26.64667610240497,79.94002830721492,26.64667610240497,17.0,2.7419354838709675,13803.28930863518,2226.336985263739,6.2,3.679445493126225,0.0,1.2,0,0.910613067111615,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,random,3,0,116.96450420268454,38.98816806756151,116.96450420268454,38.98816806756151,22.0,3.793103448275862,11526.455256388133,1987.3198717910573,5.8,4.670391988154528,10.943497612172735,1.2,3,1.5990603132404557,0.20689655172413793,10.943497612172735,11.705933534642838,0.6000000000000001,0.20000000000000004,9.159864103235375,8.542676216643247,3,10.65966494558893,0.2,9.381157898530475,11.705933534642838,0.2,8.542676216643247,10.464894356286436,0.2,9.555758194532402
3,random,3,3,294.5261231746355,98.17537439154516,294.5261231746355,98.17537439154516,29.6,5.103448275862069,11423.859425122913,1969.6309353660197,5.8,3.884882565518176,0.0,2.2,0,3.0761944997129427,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,random,1,3,131.15631718045273,43.718772393484244,131.15631718045273,43.718772393484244,24.0,3.870967741935484,11221.049211194197,1809.8466469668058,6.2,3.5620108004280966,7.046776644629631,2.0,2,2.531823737502122,0.3225806451612903,7.046776644629631,10.7196452483754,0.4,0.13333333333333333,6.308321779842164,0.0,3,10.7196452483754,0.2,9.328666917886611,0.0,0.0,0.0,10.420684685513493,0.2,9.59629842163988
5,random,0,1,106.30977632503804,35.43659210834601,106.30977632503804,35.43659210834601,0.2,0.045454545454545456,9613.72830356836,2184.9382508109907,4.4,3.3722838765760517,0.0,0.2,0,1.4217663863074739,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,random,2,0,134.29189453701227,51.65072866808164,2335.1369882076224,778.3789960692075,1.2,0.3,7257.395844018887,1814.3489610047218,4.0,4.152463768226003,4.201332466106275,1.0,1,2.414300888644246,0.25,4.201332466106275,12.603997398318825,0.2,0.06666666666666667,2.6446636158286956,0.0,3,0.0,0.0,0.0,12.603997398318825,0.2,7.933990847486086,0.0,0.0,0.0
7,random,0,2,154.0385131921135,51.34617106403783,154.0385131921135,51.34617106403783,0.0,0.0,10362.543341304956,2158.863196105199,4.8,3.388540574164115,5.3094922802544415,0.4,3,1.9480203835133458,0.08333333333333333,5.3094922802544415,10.674770970144323,0.6000000000000001,0.20000000000000004,6.126023250818215,0.0,3,10.674770970144323,0.2,9.367882484756299,0.0,0.0,0.0,5.253705870619001,0.4,9.010187267698347
8,random,3,0,129.4609171440084,43.153639048002795,129.4609171440084,43.153639048002795,2.0,0.4166666666666667,8900.023509543194,1854.1715644881654,4.8,3.2145890302763287,0.0,0.8,0,1.7085140079516983,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,random,3,3,67.60779065154983,22.535930217183278,67.60779065154983,22.535930217183278,7.0,1.4583333333333333,11106.818533619862,2313.9205278374716,4.8,4.796928536693255,3.2988061500585295,1.2,1,1.7622018516818436,0.25,3.2988061500585295,9.896418450175588,0.2,0.06666666666666667,2.920125729870051,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,9.896418450175588,0.2,8.760377189610153
