step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,actuated,0,0,292.5713039154646,97.52376797182154,292.5713039154646,97.52376797182154,25.6,1.7066666666666668,22480.04856311105,1498.6699042074033,15.0,2.188729407755243,33.333333333333336,6.2,5,1.5053535264886893,0.41333333333333333,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,399.05646702414975,153.4832565477499,3425.461953927621,1141.820651309207,31.6,2.0789473684210527,24558.056499155813,1615.6616117865667,15.2,1.4720854709306697,30.290755596585182,6.2,6,1.3783364386156658,0.40789473684210525,30.290755596585182,80.0,1.2,0.39999999999999997,3.0659046524448663,0.0,3,80.0,1.0,0.0,10.872266789755543,0.2,9.1977139573346,0.0,0.0,0.0
2,actuated,0,0,229.09074126150531,95.45447552562722,428184.9476501273,142728.31588337576,39.8,2.7260273972602738,26143.359229056652,1790.6410430860722,14.6,1.6977773980119217,7.176000277955079,6.8,4,1.5916843160369827,0.4657534246575342,7.176000277955079,18.508245346194485,0.8,0.26666666666666666,3.90455054527555,0.0,3,18.508245346194485,0.4,2.98522772579742,0.0,0.0,0.0,3.01975548767075,0.4,8.72842391002923
3,actuated,0,0,325.91023938239476,108.63674646079825,325.91023938239476,108.63674646079825,48.4,3.4571428571428573,26332.305972261354,1880.8789980186682,14.0,1.311203383208701,8.021682372517489,4.4,3,0.8314063705202995,0.3142857142857143,8.021682372517489,24.065047117552467,0.6,0.19999999999999998,1.5310688997134099,0.0,3,24.065047117552467,0.6,4.59320669914023,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,142.45315184023943,47.484383946746476,142.45315184023943,47.484383946746476,66.0,5.15625,27128.653290351824,2119.426038308736,12.8,2.4987282580322416,6.847841773299213,4.2,4,1.2243159144402778,0.328125,6.847841773299213,20.54352531989764,0.8,0.26666666666666666,2.1217002399777023,0.0,3,20.54352531989764,0.8,6.365100719933107,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,110.68597064809069,39.53070380288953,314.50099221134724,104.83366407044907,86.0,7.543859649122807,23494.059908147457,2060.8824480831104,11.4,3.0756391221214954,22.43749907947688,4.2,7,1.695215235099326,0.3684210526315789,22.43749907947688,45.934869292440226,1.4,0.4666666666666666,4.569293257809935,0.0,3,21.37762794599041,0.8,7.603957820706517,45.934869292440226,0.6,6.1039219527232875,0.0,0.0,0.0
6,actuated,0,0,283.16711887720396,157.3150660428911,558794.4054785547,186264.80182618488,110.2,10.39622641509434,18640.69680092819,1758.556301974358,10.6,1.9617395592506428,66.41930284911875,6.0,14,2.333033744268297,0.5660377358490566,66.41930284911875,100.0,2.8,0.9333333333333332,5.137458395918952,0.0,3,17.28037773623555,0.8,8.364305233417232,100.0,1.0,0.0,81.97753081112069,1.0,7.048069954339625
7,actuated,0,0,343.96360513518204,143.31816880632584,600343.9636051351,200114.65453504503,140.0,12.5,20926.877321591583,1868.47118942782,11.2,1.8771230016652394,69.05210373364677,6.4,12,2.1085286576465876,0.5714285714285714,69.05210373364677,100.0,2.4,0.7999999999999999,2.947709888644407,0.0,3,7.1563112009403085,0.4,8.84312966593322,100.0,1.0,0.0,100.0,1.0,0.0
8,actuated,0,0,205.5117962154615,68.5039320718205,205.5117962154615,68.5039320718205,170.0,14.912280701754385,22640.511054314637,1986.0097416065469,11.4,2.3833616701839495,69.47553706447613,6.2,12,1.7720059585386756,0.543859649122807,69.47553706447611,100.0,2.4,0.7999999999999999,3.1425799552351243,0.0,3,8.426611193428357,0.4,9.427739865705373,100.0,1.0,0.0,100.0,1.0,0.0
9,actuated,0,0,127.25541921896506,48.944392007294255,2593.1390915014763,864.3796971671587,200.2,16.966101694915253,22073.862080624047,1870.666278018987,11.8,2.5189722573784037,70.3722593742276,6.6,11,1.919988000454003,0.559322033898305,70.37225937422761,100.0,2.2,0.7333333333333334,2.998470686872803,0.0,3,11.116778122682831,0.2,8.995412060618408,100.0,1.0,0.0,100.0,1.0,0.0
