step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,actuated,0,0,334.9031584212117,111.63438614040389,334.9031584212117,111.63438614040389,25.8,1.2647058823529411,35643.337342301544,1747.2224187402717,20.4,2.346335569195882,47.285077973418005,5.6,10,1.4755570262461881,0.27450980392156865,47.285077973418005,100.0,2.0,0.6666666666666666,4.239790590033399,0.0,3,100.0,1.0,0.0,10.646234949439872,0.4,8.551689614728092,31.20899897081415,0.6,4.1676821553721055
1,actuated,0,0,390.38865160379623,150.14948138607548,868.7302097985261,289.5767365995087,60.6,3.0918367346938775,33576.9630570232,1713.1103600522038,19.6,2.1795790526681293,33.74853989261718,9.6,9,1.7565312379446738,0.4897959183673469,33.74853989261718,100.0,1.8,0.6,1.8503229789441236,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,1.2456196778515505,0.8,5.550968936832371
2,actuated,0,0,89.3209219106345,44.66046095531725,5694.210453158508,1898.070151052836,120.2,6.260416666666667,32957.11581887925,1716.5164488999608,19.2,2.4058136227683504,51.84172443035445,13.6,10,2.386376250274045,0.7083333333333334,51.84172443035445,100.0,2.0,0.6666666666666666,4.943165494252458,0.0,3,100.0,1.0,0.0,41.36189973169792,0.6,7.768981865084463,14.16327355936545,0.4,7.0605146176729106
3,actuated,0,0,118.15597016229476,59.07798508114738,105521.64996912939,35173.88332304313,193.0,10.48913043478261,30819.914123379327,1674.9953327923547,18.4,1.695594348763961,70.43465312763402,15.2,11,1.7616315204689708,0.8260869565217391,70.43465312763402,100.0,2.2,0.7333333333333334,2.9488192768767423,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,11.303959382902065,0.2,8.846457830630227
4,actuated,0,0,74.76535228718417,37.382676143592086,3070425.08018637,1023475.0267287899,268.0,14.105263157894736,32515.07510390158,1711.3197423106096,19.0,2.3025902352809693,69.40646118582596,15.4,12,2.227272253303133,0.8105263157894737,69.40646118582596,100.0,2.4,0.7999999999999999,3.054983306893458,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,8.219383557477897,0.4,9.164949920680375
5,actuated,0,0,165.19032753289505,82.59516376644753,6010093.322455122,2003364.440818374,345.0,18.157894736842106,30982.624229499306,1630.6644331315424,19.0,1.7935729743447884,66.66666666666667,15.8,10,2.14764184367018,0.8315789473684211,66.66666666666667,100.0,2.0,0.6666666666666666,0.0,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
6,actuated,0,0,104.31164050451859,52.155820252259296,1000104.3116405045,333368.1038801682,425.0,21.90721649484536,32864.47172326683,1694.0449341890119,19.4,1.809429201470067,66.91587802464919,16.2,12,1.8368007158287976,0.8350515463917526,66.91587802464919,100.0,2.4,0.7999999999999999,2.9849463108927003,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,0.7476340739475518,0.4,8.9548389326781
7,actuated,0,0,58.1473383215055,41.53381308678965,1009975.3116737806,336658.43722459354,505.6,25.28,32627.56708922956,1631.378354461478,20.0,1.7632813537990017,70.17040525975631,16.8,11,2.230292205909062,0.84,70.17040525975631,100.0,2.2,0.7333333333333334,3.1712157787756627,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,10.511215779268923,0.2,9.513647336326988
8,actuated,0,0,433.85601596350887,216.92800798175443,601111.6406482671,200370.5468827557,561.8,28.09,33157.305038186794,1657.8652519093398,20.0,1.8130585623915474,66.66666666666667,16.4,10,2.4028180152824516,0.82,66.66666666666667,100.0,2.0,0.6666666666666666,0.0,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
9,actuated,1,0,700.6219947648464,233.54066492161544,700.6219947648464,233.54066492161544,398.4,18.97142857142857,34859.90207394328,1659.995336854442,21.0,1.9673077735258375,67.13104944961306,12.6,12,2.064483118497438,0.6,67.13104944961306,100.0,2.4,0.7999999999999999,2.9411121851764617,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,1.3931483488391905,0.4,8.823336555529385
10,actuated,2,1,659.8584451287022,219.95281504290074,659.8584451287022,219.95281504290074,152.6,7.63,34527.85748235813,1726.3928741179063,20.0,2.412250366071164,43.77478883119485,7.8,10,2.0006264539890752,0.39,43.77478883119485,100.0,2.0,0.6666666666666666,3.6015775632589953,0.0,3,100.0,1.0,0.0,30.201991353422954,0.6,2.1185406798995703,1.12237514016158,0.4,8.686192009877415
11,actuated,2,2,594.673983595512,212.38356556982575,795.8404471369673,265.2801490456558,57.6,3.2,31775.053842275454,1765.2807690153031,18.0,2.983734976697292,37.06991506575245,8.2,8,2.117165967578896,0.45555555555555555,37.06991506575245,100.0,1.6,0.5333333333333333,1.1757746022981823,0.0,3,100.0,1.0,0.0,11.209745197257348,0.6,3.5273238068945467,0.0,0.0,0.0
12,actuated,2,2,41.61458074235878,20.80729037117939,7203.21255102947,2401.0708503431565,98.2,5.709302325581396,29696.817200737372,1726.5591395777542,17.2,3.029939192338398,44.05382428553651,11.6,10,2.1781510743504473,0.6744186046511628,44.05382428553651,100.0,2.0,0.6666666666666666,4.577715044326046,0.0,3,100.0,1.0,0.0,20.684164380185166,0.8,5.020300984420929,11.477308476424355,0.2,8.71284414855721
13,actuated,2,2,52.602714509305386,26.301357254652693,543198.6793873219,181066.22646244065,158.0,9.875,26564.9902481675,1660.3118905104689,16.0,2.613364812570038,36.9010544733599,12.4,6,2.091652913925342,0.775,36.9010544733599,100.0,1.2,0.39999999999999997,3.114344051852766,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,10.703163420079704,0.2,9.343032155558298
14,actuated,3,2,54.09570881145047,27.047854405725236,1071590.6175970226,357196.8725323409,202.0,12.023809523809524,29017.33474943877,1727.2223065142125,16.8,2.39428646259324,33.333333333333336,12.0,5,1.7907678394328712,0.7142857142857143,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,actuated,0,3,515.8963801045116,171.9654600348372,515.8963801045116,171.9654600348372,137.0,8.782051282051283,27894.969933263746,1788.1390982861376,15.6,3.846754086693454,19.09727594042579,7.0,6,2.637920459821348,0.44871794871794873,19.09727594042579,40.0,1.2,0.39999999999999997,5.844144743029059,0.0,3,40.0,0.6,0.0,6.1051359976005415,0.4,8.593240982666613,11.186691823676824,0.2,8.939193246420563
16,actuated,0,0,340.3257851942307,113.44192839807691,340.3257851942307,113.44192839807691,86.2,5.597402597402597,25886.74085393757,1680.9571983076341,15.4,3.179407910684785,33.298558810816985,6.8,7,2.3371215598544435,0.44155844155844154,33.298558810816985,83.80268876775006,1.4,0.4666666666666666,6.533688026025534,1.1602530956593133,3,83.80268876775006,1.0,1.1602530956593133,5.847385022079834,0.2,8.680526157002898,10.245602642621066,0.2,9.760284825414393
17,actuated,0,0,425.2942087596008,141.76473625320025,425.2942087596008,141.76473625320025,36.8,2.2439024390243905,25129.88940041554,1532.3103292936305,16.4,1.887686063716715,35.008482428343086,7.0,7,1.762940122789797,0.4268292682926829,35.008482428343086,100.0,1.4,0.4666666666666666,2.9837297460685175,0.0,3,100.0,1.0,0.0,0.0,0.2,0.0,5.025447285029259,0.2,8.951189238205552
