step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,mixed_20,0,0,321.4362939886254,114.79867642450907,529836.3768929737,132459.09422324342,4.2,0.9545454545454546,6927.062107699923,1574.332297204528,4.4,4.233546732734036,2.7193838583618657,1.6,1,5.503555543225329,0.36363636363636365,2.7193838583618657,10.877535433447463,0.2,0.05,2.298314738017511,0.0,4,10.877535433447463,0.2,9.193258952070044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,207.10430464407415,69.03476821469138,164899.43810613803,41224.85952653451,12.0,2.4,9907.264053772185,1981.452810754437,5.0,1.9715966238981342,0.0,2.0,0,2.014679182871639,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,211.7412360480841,55.721377907390554,200211.74123604805,50052.93530901201,22.0,3.6666666666666665,12871.38130547278,2145.230217578797,6.0,3.9661931541864752,2.635676112494423,2.2,1,2.9018142549445916,0.36666666666666664,2.635676112494423,10.542704449977691,0.2,0.05,2.371308056544533,0.0,4,0.0,0.0,0.0,10.542704449977691,0.2,9.485232226178132,0.0,0.0,0.0,0.0,0.0,0.0
3,mixed_20,0,0,87.90786963263125,21.97696740815781,87.90786963263125,21.97696740815781,32.0,6.153846153846154,11271.357127421375,2167.5686783502647,5.2,6.699578479885512,4.355586995418577,2.0,2,4.262150016171265,0.38461538461538464,4.355586995418577,12.142994010368682,0.4,0.1,4.213533340780199,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,5.279353971305625,0.2,8.618932068068535,12.142994010368682,0.2,8.23520129505226
4,mixed_20,4,0,219.97218666414915,64.69770196004387,4713.858946515968,1178.464736628992,43.2,9.818181818181818,7513.604962883687,1707.6374915644744,4.4,7.504241436975565,0.0,2.6,1,5.69746257164302,0.5909090909090909,0.0,0.0,0.2,0.05,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
5,mixed_20,4,4,372.9777587061674,124.32591956872245,504735.0819093307,126183.77047733267,58.6,12.73913043478261,6269.427781571887,1362.9190829504103,4.6,7.3014632486817685,2.879119304549036,3.6,1,6.657827011100241,0.782608695652174,2.879119304549036,11.516477218196144,0.2,0.05,2.17080271391496,0.0,4,11.516477218196144,0.2,8.68321085565984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,4,4,221.0489233699906,85.01881668076561,1391443.050149736,347860.762537434,78.0,11.470588235294118,11923.196816769596,1753.4112965837642,6.8,1.4559127559931795,0.0,4.4,0,2.9503308525935097,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,mixed_20,4,4,251.75198336443546,69.93110649012095,400251.7519833645,100062.93799584113,98.0,12.564102564102564,14922.455301369468,1913.1352950473677,7.8,2.482403770093806,0.0,4.2,0,1.6042196986055983,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,mixed_20,4,4,233.50137055172473,61.44772909255914,1626.966973600608,406.741743400152,118.2,14.775,15360.330486313615,1920.0413107892018,8.0,4.130359987631918,13.384640534278418,4.2,3,2.8788164733580617,0.525,13.384640534278418,53.53856213711367,0.6,0.15,1.2575096996313015,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.53856213711367,0.6,5.030038798525206
9,mixed_20,4,4,82.8681923448751,27.622730781625034,337103.00268671004,84275.75067167751,142.0,17.75,15026.811678478562,1878.3514598098202,8.0,4.3278433236382385,29.2671111524092,5.2,9,4.377604214567216,0.65,29.2671111524092,100.0,1.8,0.45,4.468385346303695,0.0,4,0.0,0.0,0.0,9.395544358230836,0.4,9.292641692981126,7.672900251405963,0.4,8.58089969223365,100.0,1.0,0.0
