step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,mixed_20,0,0,150.5412990187526,25.090216503125433,150.5412990187526,25.090216503125433,0.6,0.08333333333333333,15348.145052446538,2131.686812839797,7.2,6.659080291283166,1.8277784598436615,0.6,1,4.890997418195308,0.08333333333333333,1.8277784598436615,10.96667075906197,0.2,0.03333333333333333,1.519756271783274,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96667075906197,0.2,9.118537630699644
1,mixed_20,0,0,197.44995432555277,32.90832572092546,197.44995432555277,32.90832572092546,5.2,0.8666666666666667,12064.356800504898,2010.7261334174832,6.0,7.4917801445762695,2.2766115411677865,1.4,3,4.755714576277733,0.23333333333333334,2.2766115411677865,11.217462936393474,0.6000000000000001,0.10000000000000002,2.882234808942329,0.0,6,11.217462936393474,0.2,8.914671754837194,0.0,0.0,0.0,0.0,0.0,0.0,2.442206310613244,0.4,8.378737098816782,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,138.0500117342122,25.564816987817075,717687.9733337609,119614.66222229348,14.0,2.1875,14728.645670522115,2301.3508860190805,6.4,7.520236905405633,3.135002389837117,2.2,3,4.775910002273775,0.34375,3.135002389837117,10.854474102662834,0.6000000000000001,0.10000000000000002,2.920986548469712,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,7.955540236359866,0.4,8.757969439961016,0.0,0.0,0.0,10.854474102662834,0.2,8.767949850857256,0.0,0.0,0.0
3,mixed_20,0,0,203.91150202916776,42.48156292274329,1200203.9115020293,200033.9852503382,24.0,3.6363636363636362,12571.346597817477,1904.7494845177996,6.6,4.858813524513928,1.7895009800225619,2.4,2,4.7990479478169314,0.36363636363636365,1.7895009800225619,10.73700588013537,0.4,0.06666666666666667,1.5522639041766582,0.0,6,10.73700588013537,0.2,9.31358342505995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
4,mixed_20,0,0,117.24577048871421,23.44915409774284,1000117.2457704886,166686.20762841476,34.0,5.666666666666667,12356.860602818942,2059.4767671364907,6.0,5.822733200740688,1.7421887266317053,2.2,2,4.788955032493553,0.36666666666666664,1.7421887266317053,10.453132359790231,0.4,0.06666666666666667,1.4677764099401738,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,10.453132359790231,0.4,8.806658459641042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,mixed_20,0,0,324.8949406594803,58.01695368919292,400324.89494065946,66720.81582344325,44.0,5.365853658536586,17762.65862497117,2166.177881094045,8.2,4.815312699996762,0.3821787808165311,2.6,3,4.2300128783625075,0.3170731707317073,0.3821787808165311,1.3816263279295526,0.6000000000000001,0.10000000000000002,2.928080624109134,0.0,6,1.3816263279295526,0.2,8.719102619867774,0.911446356969634,0.4,8.849381124787033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,0,0,199.0033431542092,33.16722385903487,199.0033431542092,33.16722385903487,10.0,1.4705882352941178,16141.901456356743,2373.809037699521,6.8,5.906325559683352,0.5944891834567064,0.4,3,4.205500774655967,0.058823529411764705,0.5944891834567064,3.5669351007402383,0.6000000000000001,0.10000000000000002,1.4359521056680629,0.0,6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5669351007402383,0.4,8.615712634008377,0.0,0.0,0.0
7,mixed_20,0,0,191.4611555893195,35.45576955357768,43989.495819789816,7331.582636631636,1.2,0.20689655172413793,13063.077712288903,2252.2547779808456,5.8,7.578641041713864,1.838966020209322,0.8,1,4.796847602073243,0.13793103448275862,1.838966020209322,11.033796121255932,0.2,0.03333333333333333,1.51051066047517,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,11.033796121255932,0.2,9.06306396285102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,mixed_20,0,0,292.21229779740554,52.18076746382242,290307.58532599,48384.59755433167,6.0,0.8571428571428571,15657.659548892767,2236.808506984681,7.0,5.847885409372406,4.5855220566892285,1.6,4,4.957450870125095,0.22857142857142856,4.5855220566892285,11.840176285978714,0.8,0.13333333333333333,4.285591651623508,0.0,6,4.5241908103088235,0.4,8.298126550298184,0.0,0.0,0.0,11.840176285978714,0.2,8.445820195973033,0.0,0.0,0.0,0.0,0.0,0.0,11.148765243847834,0.2,8.969603163469829
9,mixed_20,0,0,124.93337083728875,20.82222847288146,124.93337083728875,20.82222847288146,11.0,2.1153846153846154,11763.993863167374,2262.306512147572,5.2,7.136267702989282,0.0,1.2,0,4.924939420915855,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,mixed_20,0,0,140.50087178680857,24.224288239104926,200140.5008717868,33356.750145297796,16.0,2.4242424242424243,15777.648216745816,2390.5527601130025,6.6,6.552778694196916,1.1570766056605446,1.2,3,4.192436138848729,0.18181818181818182,1.1570766056605446,6.0864866995660805,0.6000000000000001,0.10000000000000002,2.910121345302711,0.0,6,0.8559729343971867,0.4,8.699041202571243,0.0,0.0,0.0,0.0,0.0,0.0,6.0864866995660805,0.2,8.761686869245024,0.0,0.0,0.0,0.0,0.0,0.0
11,mixed_20,0,0,341.2268884223351,58.83222214178191,200341.22688842233,33390.20448140372,21.8,2.7948717948717947,14363.591628186376,1841.4861061777406,7.8,4.681163259102379,2.9397696869690058,2.2,4,4.236153071688649,0.28205128205128205,2.9397696869690058,11.345193370839866,0.8,0.13333333333333333,2.973191031332456,0.0,6,0.0,0.0,0.0,11.345193370839866,0.2,8.814305471163351,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,6.293424750974168,0.4,9.024840716831386
12,mixed_20,2,0,262.6253520234503,45.28023310749143,200262.62535202343,33377.104225337236,35.0,3.977272727272727,18434.833544909176,2094.867448285134,8.8,4.1210288516743185,1.5278176100055891,3.4,1,3.5540596933517463,0.38636363636363635,1.5278176100055891,9.166905660033535,0.2,0.03333333333333333,1.483841972798109,0.0,6,9.166905660033535,0.2,8.903051836788654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,mixed_20,2,2,133.71099752184972,26.742199504369943,1000133.7109975215,166688.95183292025,50.2,5.5777777777777775,18336.354635263455,2037.372737251495,9.0,3.7405834788343246,0.9449759390616919,3.2,3,3.1134211252538013,0.35555555555555557,0.9449759390616919,5.669855634370151,0.6000000000000001,0.10000000000000002,1.420771715634813,0.0,6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.669855634370151,0.4,8.524630293808878,0.0,0.0,0.0
14,mixed_20,2,2,221.8959983244985,41.091851541573796,600221.8959983245,100036.98266638741,65.0,7.738095238095238,17317.174396545633,2061.5683805411472,8.4,5.793082283962195,2.453862871020552,3.2,4,4.5834640782647895,0.38095238095238093,2.453862871020552,9.93796670465997,0.8,0.13333333333333333,2.923058654018678,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,9.93796670465997,0.4,8.926198946079241,0.0,0.0,0.0,0.0,0.0,0.0,4.785210521463341,0.4,8.612152978032826
15,mixed_20,2,2,351.39103575448684,73.20646578218476,603362.0686085004,100560.3447680834,81.2,8.285714285714286,19644.71787272117,2004.563048236854,9.8,4.592323407681092,4.305826217966171,4.4,4,4.768981618316003,0.4489795918367347,4.305826217966171,14.155322231171112,0.8,0.13333333333333333,2.60255177596799,0.0,6,11.679635076625914,0.6,8.55083000556938,0.0,0.0,0.0,14.155322231171112,0.2,7.064480650238557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,mixed_20,2,2,359.4712274089198,59.91187123481996,359.4712274089198,59.91187123481996,101.0,10.978260869565217,17732.28752182226,1927.4225567198112,9.2,4.209733364626869,1.069738425169741,4.0,2,4.566804117559398,0.43478260869565216,1.069738425169741,6.418430551018446,0.4,0.06666666666666667,1.032211664416571,0.0,6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.418430551018446,0.2,6.193269986499426,0.0,0.0,0.0,0.0,0.0,0.0
17,mixed_20,2,2,174.25567233897488,34.85113446779498,450842.3717697716,75140.39529496194,122.2,11.528301886792454,20541.58903228894,1937.8857577631072,10.6,3.7892903981665134,17.30007791928794,5.2,6,3.7329984936259826,0.49056603773584906,17.30007791928794,100.0,1.2,0.19999999999999998,1.4510897485073657,0.0,6,3.8004675157276324,0.2,8.706538491044194,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,mixed_20,2,2,418.9737442900376,72.2368524637996,623.6677543651562,103.94462572752603,147.0,13.125,21005.156362348855,1875.4603894954337,11.2,3.497093543858584,17.427493299467756,5.0,10,2.1556671673907055,0.44642857142857145,17.427493299467756,100.0,2.0,0.3333333333333333,2.9352256411841764,0.0,6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.14102066035661665,0.4,8.776994079537689,4.423939136449917,0.4,8.834359767567367
19,mixed_20,2,2,175.4088906433248,43.8522226608312,387723.7619378969,64620.626989649485,175.2,15.10344827586207,20712.269944891716,1785.5405124906652,11.6,2.8109623396690164,18.46063653798088,6.8,7,2.8867560171391364,0.5862068965517241,18.46063653798088,100.0,1.4,0.2333333333333333,1.374848316516727,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,10.763819227885278,0.4,8.249089899100362,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,mixed_20,3,2,121.5617997788418,30.39044994471045,2159325.8225520817,359887.6370920136,97.4,9.018518518518519,20316.31649253732,1881.1404159756776,10.8,2.8208031057445067,11.972558364617877,4.8,7,2.8180818927470024,0.4444444444444444,11.972558364617877,60.0,1.4000000000000001,0.23333333333333336,2.8882714177947566,0.0,6,11.17801522693128,0.2,8.94613202521582,0.6573349607759837,0.4,8.38349648155272,0.0,0.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,mixed_20,3,3,306.6762726347621,73.01816015113383,1341209.6674072205,223534.9445678701,105.0,9.90566037735849,18858.796783559443,1779.1317720339098,10.6,2.085732314071438,6.666666666666667,5.0,5,2.1429544053271212,0.4716981132075472,6.666666666666667,40.0,1.0,0.16666666666666666,0.29057374003986486,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.6,1.743442440239189,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,mixed_20,3,3,142.3635985073693,28.472719701473856,1000142.3635985072,166690.39393308453,124.0,12.653061224489797,18689.963979503325,1907.139181581972,9.8,5.0125786220935735,3.918648435722124,4.4,2,4.896694810176359,0.4489795918367347,3.918648435722124,11.823326272397594,0.4,0.06666666666666667,2.83553789667787,0.0,6,11.823326272397594,0.2,8.457856756728198,0.0,0.0,0.0,11.688564341935148,0.2,8.555370623339025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,mixed_20,3,3,296.84113546088,54.970580640903705,600296.8411354609,100049.47352257681,143.0,14.895833333333334,18126.01501591659,1888.1265641579782,9.6,5.792764042132615,0.7955563621296354,4.6,1,5.302895845995851,0.4791666666666667,0.7955563621296354,4.773338172777812,0.2,0.03333333333333333,1.0753653142048303,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.773338172777812,0.2,6.452191885228982
24,mixed_20,3,3,290.9843743108159,50.16971970876136,200290.98437431082,33381.830729051806,164.2,15.49056603773585,20002.55568127991,1887.0335548377277,10.6,4.067940060832275,18.509376429027498,4.8,6,3.8806222804154036,0.4528301886792453,18.509376429027498,100.0,1.2,0.19999999999999998,1.507441830784552,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,11.056258574164985,0.2,9.044650984707312,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
25,mixed_20,3,3,199.9646090382834,34.47665673073852,200199.96460903826,33366.660768173046,189.0,17.5,21523.508137927878,1992.9174201785072,10.8,4.167479538521493,17.23833128112612,5.4,7,3.626150263836112,0.5,17.23833128112612,100.0,1.4,0.2333333333333333,1.416029211087152,0.0,6,3.4299876867567036,0.4,8.496175266522911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
