step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,random,0,0,329.48893335617254,36.60988148401917,329.48893335617254,36.60988148401917,27.4,1.3047619047619048,41912.43629616612,1995.8302998174343,21.0,4.0718291836697755,7.024884527493246,4.6,15,2.403196752991057,0.21904761904761905,7.024884527493246,26.58631951558789,3.0,0.3333333333333333,4.212497098878448,0.0,9,0.0,0.0,0.0,1.8438072144263629,0.4,8.62533265929669,15.832985902780194,0.4,4.589849516933537,0.0,0.2,0.0,0.0,0.0,0.0,1.6247035637357499,0.4,8.559274491760878,26.58631951558789,0.8,4.381546813422345,4.736738135670464,0.4,8.121720227971673,12.599406415238548,0.4,3.6347501805209133
1,random,0,0,296.6689660118251,33.71238250134376,200296.6689660118,22255.185440667978,51.0,3.072289156626506,35542.17568496945,2141.094920781292,16.6,4.882448507915527,4.897202535440215,5.8,7,3.975386216205589,0.3493975903614458,4.897202535440215,11.785782925396404,1.4000000000000001,0.15555555555555556,4.745281363462188,0.0,9,6.658649719626908,0.4,8.355349980387837,10.848222125164284,0.2,8.802009874861687,0.0,0.0,0.0,0.0,0.0,0.0,11.785782925396404,0.2,8.484799069607554,0.0,0.0,0.0,3.643002677704601,0.4,8.088040066044778,0.0,0.0,0.0,11.139165371069737,0.2,8.977333280257838
2,random,0,0,278.8904926185693,35.75519136135504,305235.8266024519,33915.09184471688,78.6,4.734939759036145,31686.3332978495,1908.8152589065962,16.6,2.8380636008767826,1.885409098948748,6.6,3,1.7942132363925625,0.39759036144578314,1.885409098948748,10.645697775613314,0.6000000000000001,0.06666666666666668,1.2803472699971696,0.0,9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10.645697775613314,0.2,5.2653423662299295,0.0,0.0,0.0,6.3229841149254185,0.2,6.257783063744598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,random,0,0,548.3794514268395,70.30505787523583,958390.5009676436,106487.83344084928,116.4,6.0625,36149.055313227545,1882.7632975639347,19.2,3.2008951371473726,24.50226797243248,9.4,13,2.448605337211736,0.4895833333333333,24.502267972432477,100.0,2.6,0.2888888888888889,1.9064554521193142,0.0,9,11.687804835457882,0.2,8.55592657541859,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.832606916434429,0.4,8.602172493655235
4,random,1,0,395.11778433563427,49.389723041954284,413507.9153400903,45945.3239266767,78.0,3.9,39103.05758996827,1955.1528794984135,20.0,3.0224230492628394,23.345284987437683,6.8,15,2.4226169140889393,0.34,23.345284987437683,100.0,3.0000000000000004,0.3333333333333333,3.809131356896506,0.0,9,0.0,0.0,0.0,11.286332952267912,0.2,8.860273786261612,11.526819854670123,0.2,8.675419696047799,60.0,0.8,0.0,0.0,0.0,0.0,100.0,1.0,0.0,12.266262882026524,0.2,8.152442268828898,0.0,0.0,0.0,15.028149197974585,0.6,8.594046460930244
5,random,1,1,439.6555249759405,51.122735462318666,400439.65552497597,44493.29505833067,104.4,5.117647058823529,39368.51097569343,1929.828969396737,20.4,2.881026156039483,12.215247318458434,8.8,6,2.1598449458745086,0.43137254901960786,12.215247318458434,100.0,1.2,0.13333333333333333,0.9697011244690253,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.937225866125914,0.2,8.727310120221228,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,random,1,1,322.3417408223114,35.81574898025682,322.3417408223114,35.81574898025682,148.0,7.0476190476190474,41300.01018714081,1966.66715176861,21.0,4.118579121674817,17.58459852501264,9.2,12,3.1806639881869128,0.4380952380952381,17.58459852501264,100.0,2.4,0.2666666666666667,2.6231381994995067,0.0,9,1.5834512600304151,0.4,8.10029426952824,11.060411104514287,0.2,9.04125525308776,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,45.617524360569064,0.6,6.466694272879559,0.0,0.0,0.0,0.0,0.0,0.0
7,random,1,1,501.01611921303794,56.93364991057249,200501.01611921302,22277.890679912558,197.2,9.30188679245283,39042.55230215984,1841.6298255735774,21.2,4.217806839104449,33.03788249108834,11.6,16,3.597552445368829,0.5471698113207547,33.03788249108834,100.0,3.2,0.35555555555555557,2.4614469348179377,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74992935658338,0.2,8.5106894658878,100.0,1.0,0.0,100.0,1.0,0.0,11.52682329261097,0.2,8.67541710855435,74.0641897706007,0.8,4.966915838919291
8,random,1,1,774.8336856950843,90.09694019710284,59467.964122156394,6607.551569128488,257.6,10.471544715447154,42169.5627500006,1714.2098678862033,24.6,4.082976675285405,36.14051093055511,13.8,22,4.1138252785721425,0.5609756097560976,36.14051093055511,100.0,4.6,0.5111111111111111,3.6230936975072563,0.0,9,0.0,0.0,0.0,4.230918156529242,0.4,8.576549743395299,11.443143768331083,0.2,8.738857260253091,7.735226221744256,0.4,8.181861438043416,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,40.0,0.4,0.0,61.85531022839143,1.2,7.1105748358735035
9,random,1,1,640.1862324303211,76.21264671789537,209732.29911431196,23303.588790479105,334.2,12.197080291970803,47890.29269812993,1747.8209013916032,27.4,2.646675073333258,45.67368215184141,17.8,21,3.2810456998035407,0.6496350364963503,45.67368215184141,100.0,4.2,0.4666666666666667,1.0043361782717237,0.0,9,11.063139366572727,0.2,9.039025604445513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
