step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,random,2,0,135.27023518173027,33.81755879543257,135.27023518173027,33.81755879543257,0.4,0.03076923076923077,21644.493992109004,1664.9610763160774,13.0,5.8117194664907466,42.67261123416674,0.6,10,5.0125273611225944,0.046153846153846156,42.67261123416674,85.49514127037412,2.0,0.5,1.533289231491457,0.0,4,0.0,0.0,0.0,85.19530366629283,1.0,2.400023624268555,85.49514127037412,1.0,3.7331333016972725,0.0,0.0,0.0
1,random,3,2,245.3753008702351,64.5724475974303,200245.37530087022,50061.343825217555,6.2,0.4305555555555556,23157.523587587395,1608.1613602491245,14.4,2.15123175150389,52.679823903096256,3.6,11,1.8933806895056393,0.25,52.67982390309626,100.0,2.2,0.55,2.3322427987819507,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,10.719295612385054,0.2,9.328971195127803
2,random,2,3,202.43162394731004,50.60790598682751,202.43162394731004,50.60790598682751,1.6,0.125,22232.86155637912,1736.9423090921189,12.8,2.6056084147026395,19.011233383468564,1.4,7,1.447085969189567,0.109375,19.011233383468564,46.21926698844703,1.4,0.35,0.932641478602142,0.0,4,0.0,0.0,0.0,29.825666545427225,0.6,1.7689967967180955,46.21926698844703,0.8,1.9615691176904724,0.0,0.0,0.0
3,random,3,2,252.4887968287926,63.12219920719815,252.4887968287926,63.12219920719815,3.6,0.2535211267605634,23679.66166966818,1667.5818077231115,14.2,3.448701760253031,50.0,2.2,10,2.7972366597992915,0.15492957746478872,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
4,random,1,3,140.04300280801453,35.010750702003634,140.04300280801453,35.010750702003634,0.6,0.04411764705882353,24399.112243737654,1794.0523708630626,13.6,4.707023820108543,22.281285663128756,0.6,8,3.7835242879725124,0.04411764705882353,22.281285663128756,47.38770790700755,1.6,0.4,5.112515487978822,0.0,4,10.879807225293803,0.2,9.19133932515974,20.0,0.4,0.0,47.38770790700755,0.8,2.048607450688791,10.857627520213669,0.2,9.21011517606676
5,random,2,1,159.98212623935743,39.99553155983936,159.98212623935743,39.99553155983936,11.8,0.8676470588235294,20688.434862924456,1521.208445803269,13.6,5.785198557227325,49.401293865982794,5.0,10,5.132856134754878,0.36764705882352944,49.401293865982794,100.0,2.0,0.5,0.5816842427147362,0.0,4,0.0,0.0,0.0,97.60517546393118,1.0,2.3267369708589447,100.0,1.0,0.0,0.0,0.0,0.0
6,random,1,2,301.20915078579634,79.2655659962622,200301.2091507858,50075.30228769645,53.2,3.7464788732394365,22744.830454988052,1601.748623590708,14.2,4.974374536455084,50.1290615050587,10.2,12,5.481980822818332,0.7183098591549296,50.1290615050587,100.0,2.4,0.6,2.1967539933742954,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.5162460202348029,0.4,8.787015973497182
7,random,2,1,479.76081004315046,126.25284474819749,200479.76081004314,50119.940202510785,107.0,6.6875,25863.612644432513,1616.475790277032,16.0,1.3046938375490151,50.0,11.4,10,0.9512542451919105,0.7125,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
8,random,0,2,425.15950778498825,111.88408099604955,658.6497003346494,164.66242508366236,67.4,4.109756097560975,29384.382318528405,1791.7306291785612,16.4,2.388961701908019,35.0,7.4,9,2.0233637600225878,0.45121951219512196,35.0,80.0,1.8,0.45,0.0,0.0,4,0.0,0.0,0.0,60.0,0.8,0.0,80.0,1.0,0.0,0.0,0.0,0.0
9,random,0,0,140.3824059453028,35.0956014863257,140.3824059453028,35.0956014863257,5.6,0.35443037974683544,29474.987663394957,1865.5055483161366,15.8,4.265680634770183,25.685756174946164,0.8,9,2.766458207734989,0.05063291139240506,25.685756174946164,63.1355783650821,1.8,0.45,3.2401122839951753,0.0,4,8.436118312582721,0.4,9.131917331553995,31.171328022119837,0.6,1.8980694699438223,63.1355783650821,0.8,1.9304623344828846,0.0,0.0,0.0
