step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,actuated,0,0,565.8513757070643,70.73142196338304,565.8513757070643,70.73142196338304,53.8,1.0632411067193677,84965.53288680338,1679.1607289882093,50.6,2.0945979903898904,46.89325137195099,13.0,31,1.0561041408939538,0.25691699604743085,46.89325137195098,100.0,6.2,0.775,3.5245058931469773,0.0,8,28.278840843646265,0.8,3.695741923677578,32.996889481872245,0.8,4.124581903432215,100.0,1.0,0.0,40.98780862784764,0.8,3.4688936166640745,41.06375307236647,0.8,3.363269262165848,100.0,1.0,0.0,8.430398949454911,0.4,6.8693011890828615,23.38832000042032,0.6,6.67425925015324
1,actuated,0,0,744.2463268136095,93.03079085170118,744.2463268136095,93.03079085170118,100.0,1.8315018315018314,87218.77944595614,1597.4135429662297,54.6,1.4524573555933888,75.24544105854801,24.6,31,0.6888962095600041,0.45054945054945056,75.24544105854801,100.0,6.2,0.775,0.9431416209737813,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1.9635284683840837,0.2,7.54513296779025
2,actuated,0,0,1417.6987955518512,177.2123494439814,1417.6987955518512,177.2123494439814,204.2,3.461016949152542,90189.45555095321,1528.6348398466646,59.0,0.912583934437565,89.4110426819307,37.0,36,0.6310579326080052,0.6271186440677966,89.4110426819307,100.0,7.2,0.9,0.6011210836761652,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,15.288341455445504,0.2,4.808968669409322,100.0,1.0,0.0
3,actuated,0,0,1913.919783641461,265.8221921724251,13043.766041041747,1630.4707551302183,420.0,6.5625,99578.49038660698,1555.913912290734,64.0,0.5654143480452455,100.0,49.8,40,0.43611598659756556,0.778125,100.0,100.0,8.0,1.0,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
4,actuated,0,0,1964.0325371531676,272.7822968268288,7112.787202585716,889.0984003232145,690.6,10.037790697674419,108359.38630074375,1574.9910799526706,68.8,0.6138751626760202,100.0,58.0,40,0.6097763473967142,0.8430232558139535,100.0,100.0,8.0,1.0,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
5,actuated,0,0,879.0148374994853,175.80296749989708,416966.40726307855,52120.80090788482,997.4,13.738292011019285,112176.7665269251,1545.1345251642576,72.6,0.4621402139350509,100.0,64.6,40,0.43385095095287274,0.8898071625344353,100.0,100.0,8.0,1.0,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,actuated,0,0,1008.5159909680503,219.24260673218487,3996240.969002217,499530.12112527713,1330.4,17.551451187335093,117038.1819511562,1544.039339725016,75.8,0.30042853233538414,100.0,69.0,40,0.28984530528015656,0.9102902374670184,100.0,100.0,8.0,1.0,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,actuated,0,0,1188.7420153582993,247.65458653297904,7633562.656164706,954195.3320205882,1679.8,21.37150127226463,121524.74878020538,1546.116396694725,78.6,0.3236209266476776,100.0,71.0,40,0.3363864927363203,0.9033078880407125,100.0,100.0,8.0,1.0,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,actuated,0,0,1568.8278633152324,356.55178711709823,9077896.839594258,1134737.1049492822,2046.2,25.261728395061727,124634.88426914583,1538.7022749277262,81.0,0.19980905293189705,100.0,75.6,40,0.21958186520207582,0.9333333333333333,100.0,100.0,8.0,1.0,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,actuated,0,0,1149.4551621499477,302.48820056577574,3058184.785406,382273.09817575,2430.2,29.421307506053267,126927.17448523785,1536.6486015161968,82.6,0.1782611839489598,100.0,78.2,40,0.21953051920233696,0.9467312348668281,100.0,100.0,8.0,1.0,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
