step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,mixed_20,0,0,105.93093946186995,27.87656301628157,909.6748071693086,227.41870179232714,0.2,0.05263157894736842,8336.783117604435,2193.8902941064302,3.8,6.667235134126598,8.196153649711135,0.2,3,3.2355129481908182,0.05263157894736842,8.196153649711135,11.133491368667308,0.6000000000000001,0.15000000000000002,6.864310047123556,0.0,4,11.133491368667308,0.2,8.981908431835441,10.76705288330686,0.2,9.287592536583439,10.884070346870374,0.2,9.187739220075345,0.0,0.0,0.0
1,mixed_20,0,0,97.78457622324925,34.923062936874736,558888.8619010765,139722.21547526913,4.0,1.1764705882352942,7158.03321160497,2105.3038857661677,3.4,5.407969815905151,2.6345433715130184,1.4,1,5.351709553662671,0.4117647058823529,2.6345433715130184,10.538173486052074,0.2,0.05,2.143750168662518,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.538173486052074,0.2,8.575000674650072
2,mixed_20,0,0,167.42848674798103,46.507912985550284,11258.86313209254,2814.715783023135,9.6,2.4,7321.920687437133,1830.4801718592832,4.0,5.571264155716024,0.0,1.4,1,5.279073505995552,0.35,0.0,0.0,0.2,0.05,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
3,mixed_20,0,0,114.70485521855491,40.96601972091247,1043293.9928992288,260823.4982248072,19.0,3.9583333333333335,9821.933498835773,2046.236145590786,4.8,3.4008781462825994,0.0,2.2,0,3.8543381641427095,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,177.47223982940417,52.197717596883585,600177.4722398295,150044.36805995737,29.0,5.8,10068.652104957338,2013.7304209914678,5.0,4.966262704504357,2.813514935215835,2.2,4,4.592164565137242,0.44,2.813514935215835,9.951502450702776,0.8,0.2,4.488777226791718,0.0,4,9.951502450702776,0.4,9.532565792556854,0.0,0.0,0.0,1.3025572901605642,0.4,8.422543114610017,0.0,0.0,0.0
5,mixed_20,0,0,102.13268480094871,31.91646400029647,8006.63089369379,2001.6577234234476,40.2,7.730769230769231,9294.308107131521,1787.3669436791386,5.2,5.408853964716843,0.0,2.8,0,5.364267971746346,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,0,0,117.21889690468613,41.86389175167362,1012673.1635995457,253168.29089988643,55.0,8.333333333333334,13387.59182508644,2028.4230038009757,6.6,2.1673094898859535,1.5969750338206268,3.2,2,1.8375086381107784,0.48484848484848486,1.5969750338206268,6.387900135282507,0.4,0.1,2.3469814121956007,0.0,4,6.387900135282507,0.4,9.387925648782403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,mixed_20,0,0,257.74389468339075,85.91463156113025,1000257.7438946835,250064.4359736709,70.0,11.666666666666666,10786.598452603337,1797.7664087672229,6.0,2.9926584694628042,0.5219817766045765,3.0,2,2.1619261911031322,0.5,0.5219817766045765,2.087927106418306,0.4,0.1,2.2909475518623372,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.087927106418306,0.4,9.163790207449349
8,mixed_20,0,0,25.021032172090266,12.510516086045133,1422360.526537902,355590.1316344755,88.0,14.666666666666666,11942.137790035553,1990.3562983392587,6.0,3.899416584915803,1.0995168628882368,4.0,1,3.955734343861155,0.6666666666666666,1.0995168628882368,4.398067451552947,0.2,0.05,2.3247228756546976,0.0,4,4.398067451552947,0.2,9.29889150261879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,mixed_20,0,0,241.34171489406668,92.82373649771795,1400241.341714894,350060.3354287235,108.0,18.620689655172413,10359.221803055534,1786.072724664747,5.8,5.742987898521125,2.4755447725847546,4.4,3,6.279665147308979,0.7586206896551724,2.4755447725847546,9.902179090339018,0.6000000000000001,0.15000000000000002,2.3733465710887685,0.0,4,0.0,0.2,0.0,9.902179090339018,0.4,9.493386284355074,0.0,0.0,0.0,0.0,0.0,0.0
10,mixed_20,0,0,139.85311919531304,49.94754256975466,1200139.8531191954,300034.96327979886,128.0,20.64516129032258,10963.63399457539,1768.3280636411919,6.2,3.6071013358921435,0.0,4.2,0,5.211827692841722,0.6774193548387096,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,mixed_20,0,0,294.3363630683573,77.4569376495677,200294.33636306835,50073.584090767086,148.0,18.5,15065.751136035225,1883.2188920044032,8.0,2.321669291889738,0.0,4.2,0,1.6227853665330176,0.525,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,mixed_20,0,0,300.3746450827453,88.34548384786626,12001.869817320327,3000.4674543300816,169.2,21.15,14704.544205442606,1838.0680256803257,8.0,3.5269631754802,24.92203109205363,4.6,5,2.907349630694888,0.575,24.92203109205363,99.68812436821452,1.0,0.25,0.9174328770508429,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,99.68812436821452,1.0,3.6697315082033715,0.0,0.0,0.0
13,mixed_20,0,0,64.12496282532064,21.37498760844021,691643.5168678146,172910.87921695365,194.0,24.25,15399.844518575856,1924.980564821982,8.0,5.0272745774605845,30.3054807801324,5.2,7,4.713487927293769,0.65,30.3054807801324,100.0,1.4,0.35,4.556195817422145,0.0,4,10.06073656337378,0.2,9.265162400715054,11.161186557155816,0.2,8.959620868973523,100.0,1.0,0.0,0.0,0.0,0.0
14,mixed_20,0,0,127.69715708584363,53.20714878576818,1014122.1837930654,253530.54594826634,220.2,30.583333333333332,11330.822973297167,1573.7254129579399,7.2,4.526088926594303,48.52372384384424,5.6,11,5.649297020803948,0.7777777777777778,48.52372384384424,100.0,2.2,0.55,1.1624833308406417,0.0,4,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,94.09489537537695,1.0,4.649933323362567
15,mixed_20,0,0,93.76497123273586,52.091650684853256,2028810.099372238,507202.5248430595,250.0,30.48780487804878,13920.029614224466,1697.5645871005445,8.2,1.7624530636927016,50.0,6.4,10,2.5250937182775735,0.7804878048780488,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
16,mixed_20,0,0,423.7584692416449,124.63484389460145,600423.7584692416,150105.9396173104,280.0,29.78723404255319,17196.51393106654,1829.4163756453765,9.4,3.57658142377669,50.45416990262112,6.2,12,4.0088850485540934,0.6595744680851063,50.45416990262112,100.0,2.4,0.6,2.2310958971967927,0.0,4,1.8166796104844707,0.4,8.92438358878717,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
17,mixed_20,0,0,214.81933424341597,53.70483356085399,214.81933424341597,53.70483356085399,310.0,34.44444444444444,16471.046240725467,1830.1162489694964,9.0,5.7237167121295345,50.0,6.0,10,5.326070419370376,0.6666666666666666,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
18,mixed_20,0,0,237.3609191475253,65.93358865209036,400237.3609191475,100059.34022978687,340.0,35.416666666666664,17051.18800060098,1776.1654167292688,9.6,3.6607048387745444,52.69326392216669,6.4,11,4.504771336823396,0.6666666666666666,52.69326392216669,100.0,2.2,0.55,2.320604359847498,0.0,4,0.0,0.0,0.0,10.773055688666773,0.2,9.282417439389992,100.0,1.0,0.0,100.0,1.0,0.0
19,mixed_20,0,0,143.51385706435752,59.7974404434823,756583.8767810588,189145.9691952647,372.6,37.26,15188.267161682501,1518.8267161682502,10.0,1.2898999051689215,50.0,7.2,10,1.2859498618276919,0.72,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
20,mixed_20,0,0,36.85856265076643,18.429281325383215,1743363.5135405003,435840.8783851251,412.0,41.2,17410.714412079724,1741.0714412079722,10.0,2.702178577745196,50.0,8.0,10,2.795461518701593,0.8,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
21,mixed_20,0,0,27.835162559180795,13.917581279590397,2000027.835162559,500006.95879063976,452.0,43.46153846153846,17858.774605244158,1717.1898658888615,10.4,3.6541975586765445,55.39431091058916,8.2,12,3.811235454498071,0.7884615384615384,55.394310910589155,100.0,2.4,0.6,4.557019734615375,0.0,4,10.945330754235556,0.2,9.13631595475565,10.631912888121064,0.2,9.09176298370585,100.0,1.0,0.0,100.0,1.0,0.0
