step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,mixed_20,0,0,203.3060009991106,33.88433349985177,203.3060009991106,33.88433349985177,5.2,0.17218543046357615,55310.86312502994,1831.4855339413887,30.2,2.8193316980017915,35.47837115213459,2.0,20,0.5649866107255813,0.06622516556291391,35.47837115213459,80.0,4.0,0.6666666666666666,2.622310668166574,0.0,6,32.419473296220644,0.8,4.2511827847542065,43.15708216030316,0.8,3.4603845604852737,27.924285199192695,0.6,4.163170466325176,29.369386257091037,0.8,3.859126197434788,80.0,1.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,352.8041701334274,58.8006950222379,352.8041701334274,58.8006950222379,30.2,1.0134228187919463,48569.04820671617,1629.83383244014,29.8,2.3967813571087997,61.52482362934345,10.0,25,1.3837887897429695,0.33557046979865773,61.52482362934345,100.0,5.0,0.8333333333333334,2.0771720906396136,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,23.302901631104476,0.8,5.2368869521295665,100.0,1.0,0.0,40.709047061046704,0.8,1.7087824362085675,5.136993083909545,0.4,5.517363155499547
2,mixed_20,0,0,821.2013654816823,136.86689424694706,821.2013654816823,136.86689424694706,98.4,3.0943396226415096,49404.457079414715,1553.5992792268778,31.8,1.833514638902704,70.690485123054,17.2,25,1.4803021850718021,0.5408805031446541,70.690485123054,100.0,5.0,0.8333333333333334,1.4106450011917933,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,22.34725777495015,0.6,3.01202072666376,1.7956529633738683,0.4,5.451849280487001
3,mixed_20,0,0,617.5136522994342,102.9189420499057,617.5136522994342,102.9189420499057,200.6,5.698863636363637,56269.709520089986,1598.5712931843746,35.2,1.4690735008408702,79.02372343379994,24.2,24,1.2828203866754968,0.6875,79.02372343379994,100.0,4.8,0.7999999999999999,0.7779077177775188,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,74.14234060279966,0.8,4.667446306665113,0.0,0.0,0.0
4,mixed_20,0,0,528.1512076481484,88.02520127469141,528.1512076481484,88.02520127469141,327.4,8.394871794871795,64173.23353236906,1645.4675264710015,39.0,1.2984082831013686,85.81164570293902,26.4,26,0.6229589973475894,0.676923076923077,85.81164570293902,100.0,5.2,0.8666666666666667,0.9179238991208374,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,14.869874217634163,0.2,5.507543394725024
5,mixed_20,0,0,757.4276173148912,126.23793621914854,757.4276173148912,126.23793621914854,474.0,11.074766355140186,67974.25224466722,1588.183463660449,42.8,0.9408073455297973,83.33333333333333,33.0,26,0.5517744341799844,0.7710280373831776,83.33333333333333,100.0,5.2,0.8666666666666667,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0
6,mixed_20,3,0,970.2215359422022,167.27957516244865,1254.3877862603506,209.06463104339176,563.0,12.400881057268723,71992.87699540624,1585.7461893261286,45.4,0.8069219497346474,76.66666666666667,34.2,24,0.6027113416532146,0.7533039647577092,76.66666666666667,100.0,4.8,0.7999999999999999,0.0,0.0,6,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
7,mixed_20,3,3,1008.6942991029961,168.11571651716602,1008.6942991029961,168.11571651716602,650.6,13.610878661087867,74281.16297949567,1553.9992255124616,47.8,0.8001259090792057,92.81541347688535,34.4,29,0.5161717006894383,0.7196652719665272,92.81541347688535,100.0,5.8,0.9666666666666667,1.3448561086364723,0.0,6,69.95737934543456,0.8,2.1355754405584255,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,86.93510151587759,1.0,5.9335612112604075
8,mixed_20,3,3,1263.5316339886665,252.7063267977333,90023.52131156465,15003.920218594109,833.2,16.147286821705425,78967.48026769284,1530.3775245676907,51.6,0.5137532921913338,100.0,41.6,30,0.4320229939313572,0.8062015503875969,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,mixed_20,3,3,1308.6612901832339,272.63776878817373,1520025.7610466608,253337.62684111015,1055.8,19.408088235294116,84777.07633476294,1558.4021385066717,54.4,0.3455780285567865,100.0,47.8,30,0.25031518289217397,0.8786764705882353,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
10,mixed_20,3,3,2302.0662970286976,396.9079822463272,2624.110709304558,437.351784884093,1301.6,22.28767123287671,90637.4830949461,1552.011696831269,58.4,0.3974788500951265,100.0,50.8,30,0.3664575359463423,0.8698630136986302,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
11,mixed_20,0,3,1160.4865080703967,341.3195611971755,401206.262380768,66867.71039679468,1484.0,24.407894736842106,93801.95658333917,1542.7953385417627,60.8,0.2877131410642099,93.33333333333333,53.4,29,0.40421084011110725,0.8782894736842105,93.33333333333333,100.0,5.8,0.9666666666666667,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0
12,mixed_20,0,0,1210.8662674864258,465.71779518708684,872285.2586844089,145380.87644740148,1726.8,27.409523809523808,97226.41137095138,1543.2763709674823,63.0,0.4826962002804925,86.72049269332821,54.8,28,0.9891483846813101,0.8698412698412699,86.72049269332821,100.0,5.6,0.9333333333333332,0.2585584179055553,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,20.322956159969294,0.6,1.5513505074333316
13,mixed_20,0,0,466.472520825814,259.15140045878553,6213969.698498697,1035661.6164164495,2009.2,32.30225080385852,96689.04921663176,1554.4863218107998,62.2,0.7849831544178275,90.32042472896642,57.4,30,1.6906566583659568,0.9228295819935691,90.32042472896639,100.0,6.0,1.0,0.67989082421375,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,41.92254837379835,1.0,4.0793449452825
14,mixed_20,0,0,25.72124387598044,25.72124387598044,4215191.232279118,702531.8720465197,2299.2,37.44625407166124,92956.76869568438,1513.9538875518629,61.4,0.5976456704368026,83.33333333333333,58.8,26,1.3525048923135543,0.9576547231270358,83.33333333333333,100.0,5.2,0.8666666666666667,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0
15,mixed_20,0,0,21.962313564956208,21.962313564956208,7237587.458205332,1206264.5763675554,2594.0,42.52459016393443,93428.64879434631,1531.6171933499395,61.0,0.6884961989863906,85.25173068620974,59.0,27,1.5510729686755662,0.9672131147540983,85.25173068620973,100.0,5.4,0.9,0.8251723045534888,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.510384117258354,0.4,4.9510338273209324
16,mixed_20,0,0,40.94482934219711,40.94482934219711,5000040.944829341,833340.1574715568,2889.6,46.75728155339806,94006.90424139294,1521.1473178218923,61.8,0.41989700397609203,83.33333333333333,59.6,25,1.0565404986296367,0.9644012944983819,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
17,mixed_20,0,0,32.67154624901667,32.67154624901667,5000032.671546249,833338.7785910415,3189.0,51.435483870967744,94882.04647568017,1530.355588317422,62.0,0.4614080951462061,84.85380497206792,60.0,26,1.0373594101165724,0.967741935483871,84.8538049720679,100.0,5.2,0.8666666666666667,0.7606482308175663,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,9.122829832407433,0.2,4.563889384905398
18,mixed_20,5,0,514.4612059425315,233.84600270115067,3002027.39209056,500337.89868176,3059.4,50.652317880794705,92810.76978298726,1536.6021487249545,60.4,0.41489215645935656,70.0,54.4,24,0.8198299338625777,0.9006622516556292,70.0,100.0,4.8,0.7999999999999999,0.0,0.0,6,60.0,0.8,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0
19,mixed_20,5,5,294.4054861127399,98.13516203757996,3000294.4054861134,500049.0675810189,2767.4,47.225255972696246,94757.61943504465,1617.024222441035,58.6,0.5389397027215829,61.09632638118313,46.6,22,0.6007584619642862,0.7952218430034129,61.09632638118313,100.0,4.4,0.7333333333333334,1.4249558422217377,0.0,6,30.315533512118122,0.6,1.9718155932058343,29.060901833637445,0.6,1.9777406734297378,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,7.201522941343228,0.2,4.600178786694854
20,mixed_20,5,5,165.12263863613435,55.04087954537812,3000165.1226386363,500027.5204397727,2615.0,47.20216606498195,92911.18427619364,1677.0971891009683,55.4,0.9601280298137055,73.95406113468728,39.2,28,1.0789483399327924,0.7075812274368231,73.95406113468728,100.0,5.6,0.9333333333333332,1.3801395537185417,0.0,6,20.906031077528837,0.8,4.149444942692376,22.818335730594868,0.8,4.131392379618873,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
