step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,mixed_20,0,0,252.6390602725217,28.071006696946856,252.6390602725217,28.071006696946856,37.2,1.2077922077922079,63930.106215725464,2075.652799211866,30.8,3.513240383727543,14.738183129332945,5.0,21,1.2874990287611616,0.16233766233766234,14.738183129332944,28.82580100683157,4.2,0.4666666666666667,4.25616423606849,0.0,9,9.27256098482843,0.6,5.874691848826358,24.998346170607704,0.6,3.170485760423022,7.7536777177405725,0.4,9.016340560279787,12.159816867454936,0.2,8.223808063067493,0.0,0.0,0.0,0.0,0.0,0.0,20.83471491552558,0.8,4.093909268240415,28.82580100683157,0.6,3.9603583682576486,28.798730501007697,1.0,3.9658842555216838
1,mixed_20,0,0,320.4689452976312,35.60766058862569,320.4689452976312,35.60766058862569,62.0,2.540983606557377,48651.615403130716,1993.9186640627343,24.4,3.686632187978233,15.411977451723544,6.0,19,1.6728814344915655,0.2459016393442623,15.411977451723544,44.433724616631594,3.8,0.4222222222222222,4.353798392385284,0.0,9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.433724616631594,0.6,6.993976360905337,41.18082567213946,0.6,7.688571601680204,9.070395600700465,0.4,8.56857812711969,16.38521984528637,0.4,5.418158308749282,17.17305355607408,0.8,5.064272928961218,10.464577774679924,0.8,5.450628204051826
2,mixed_20,0,0,336.5794932081802,37.39772146757558,336.5794932081802,37.39772146757558,96.0,4.102564102564102,50232.51735761467,2146.688775966439,23.4,3.9024054088436033,26.20069986691861,8.6,18,2.0232032614486584,0.36752136752136755,26.20069986691861,100.0,3.6000000000000005,0.4000000000000001,4.748644029173175,0.0,9,1.90816650392037,0.2,8.111704030353575,9.639337646095214,0.4,8.614622360840439,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.3251952438128,0.2,8.829869847465293,1.348943404954639,0.6,8.549492176249625,11.584656003484497,0.2,8.632107847649637
3,mixed_20,0,0,287.3073285537585,31.92303650597317,287.3073285537585,31.92303650597317,138.0,6.509433962264151,42673.591171403714,2012.9052439341374,21.2,4.001738867018964,23.460400600699845,9.8,12,2.638808081118233,0.46226415094339623,23.460400600699845,100.0,2.4,0.26666666666666666,0.9970840411157122,0.0,9,0.0,0.2,0.0,0.0,0.0,0.0,11.143605406298605,0.2,8.97375637004141,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,609.3193195357478,76.16491494196848,216240.36934667447,24026.707705186054,186.0,7.622950819672131,44882.58495982792,1839.450203271636,24.4,2.8532421885068087,34.93133612217548,11.6,19,2.14091174379728,0.47540983606557374,34.93133612217548,100.0,3.8000000000000003,0.4222222222222222,3.251716798656819,0.0,9,0.0,0.0,0.0,2.497875115803083,0.2,8.519669274892658,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,98.87361160850219,1.0,3.971391569255586,0.0,0.0,0.0,1.411608480405846,0.4,8.152905352786183,11.598929894868206,0.2,8.621484990976942
5,mixed_20,0,0,369.75119887685025,46.21889985960628,767765.7786927646,85307.3087436405,245.2,9.887096774193548,48165.193461486786,1942.1448976405961,24.8,3.183968770873367,35.340943003297696,12.8,19,2.158752523503744,0.5161290322580645,35.340943003297696,100.0,3.8,0.4222222222222222,1.8629378242871495,0.0,9,11.536558018878509,0.2,8.668096657283677,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,6.531929010800752,0.4,8.098343761300667,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,0,0,243.73100214294146,32.936621911208306,1007100.0305552023,111900.00339502248,309.6,12.0,49233.945612022035,1908.2924655822494,25.8,3.803133476130533,36.47675729129831,14.0,20,2.6622441703114177,0.5426356589147286,36.47675729129831,100.0,4.0,0.4444444444444444,3.802257707176943,0.0,9,11.268607198385325,0.2,8.874211181513981,0.0,0.0,0.0,4.6406366097073715,0.2,8.338008584361525,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.301422936408017,0.2,8.84844329450283,1.080148877184115,0.4,8.159656304214149
7,mixed_20,0,0,829.1875568069048,98.71280438177438,401121.1081299471,44569.012014438566,382.0,13.642857142857142,52299.36815109447,1867.8345768248025,28.0,3.2679695166856866,36.054176725617516,16.4,21,3.23326414619351,0.5857142857142857,36.054176725617516,100.0,4.2,0.4666666666666667,2.8005530785665744,0.0,9,0.0,0.0,0.0,6.48774301035985,0.4,8.224877044651656,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.537549232755282,0.4,8.649461687449367,6.462298287442536,0.2,8.330638974998147,0.0,0.0,0.0
8,mixed_20,0,0,508.0239527964678,56.4471058662742,508.0239527964678,56.4471058662742,457.6,15.564625850340136,55019.428096295276,1871.409118921608,29.4,2.8731981119394057,35.290994748021184,16.0,21,1.8387712083214518,0.54421768707483,35.290994748021184,100.0,4.2,0.4666666666666667,2.769665855769484,0.0,9,11.64687468429804,0.2,8.585994329862322,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.4897793471322984,0.4,8.039900771249085,0.0,0.2,0.0,4.482298700760339,0.4,8.301097600813952
9,mixed_20,0,0,952.861087938954,108.27966908397204,1169.3769880699906,129.93077645222118,540.2,16.9874213836478,57276.12907238932,1801.1361343518654,31.8,3.314901407846231,35.62913884897853,18.4,17,2.1617267656767325,0.5786163522012578,35.62913884897853,100.0,3.4000000000000004,0.3777777777777778,1.9777327087604017,0.0,9,0.0,0.0,0.0,11.013947547991165,0.2,9.079396788868765,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.648302092815584,0.2,8.720197589974852
