step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,actuated,0,0,404.3375222310927,50.542190278886586,404.3375222310927,50.542190278886586,30.6,1.3189655172413792,40561.82829155233,1748.3546677393247,23.2,3.695085433115198,19.01037239444967,8.0,15,2.8584619085814893,0.3448275862068966,19.010372394449675,100.0,3.0000000000000004,0.375,2.49686380377902,0.0,8,0.0,0.0,0.0,20.668913753613367,0.6,4.910133470198856,100.0,1.0,0.0,0.0,0.0,0.0,17.90984178158709,0.8,4.234799144899181,7.763636935481202,0.2,2.4951240624162114,0.0,0.0,0.0,5.7405866849157405,0.4,8.334853752717912
1,actuated,0,0,564.648402414673,74.2958424229833,200766.7021313437,25095.837766417964,35.0,1.4112903225806452,41604.84449269453,1677.61469728607,24.8,2.242965467235419,36.19296419918982,10.6,18,2.1702460084616,0.4274193548387097,36.19296419918982,100.0,3.8,0.475,1.0583005137421528,0.0,8,40.0,0.6,0.008706342062206553,40.0,0.8,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,9.543713593518532,0.4,8.457697767875016,0.0,0.0,0.0
2,actuated,0,0,657.0791049760339,84.24091089436332,1735.6005918460419,216.95007398075523,77.2,2.9692307692307693,41951.09475831333,1613.5036445505127,26.0,2.241082195592054,37.366416088357575,13.0,17,1.886137406808079,0.5,37.366416088357575,100.0,3.4,0.425,1.1747750486949693,0.0,8,55.74661559459429,0.6,2.3737985733954607,0.0,0.0,0.0,100.0,1.0,0.0,20.0,0.2,0.14041157070949686,23.18471311226631,0.6,6.883990245454797,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,803.4526958640349,105.71745998210986,9127.612675474704,1140.951584434338,158.2,5.344594594594595,49121.828385284825,1659.5212292325953,29.6,2.0640653988089346,47.14569634936627,18.6,23,1.6099278336079126,0.6283783783783784,47.14569634936627,100.0,4.6000000000000005,0.575,2.025842500442871,0.0,8,100.0,1.0,0.0,33.10017636743993,0.4,5.05652420406961,100.0,1.0,0.0,36.847695579363915,0.6,3.0026715684869734,0.0,0.2,0.0,100.0,1.0,0.0,0.0,0.0,0.0,7.217698848126304,0.4,8.147544230986384
4,actuated,0,0,1233.4080702864842,158.1292397803185,2172.9627961135475,271.62034951419344,259.6,8.012345679012345,53705.35657171016,1657.572733694758,32.4,1.872428389109243,73.289128512635,23.2,30,2.3872753845966836,0.7160493827160493,73.28912851263499,100.0,6.0,0.75,1.6492422876250634,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,74.4637571162906,0.8,4.754600545254383,100.0,1.0,0.0,11.84927098478937,0.2,8.439337755746125,0.0,0.0,0.0
5,actuated,11,0,784.0578765918332,100.52024058869657,200784.05787659186,25098.007234573983,277.8,8.170588235294117,59884.84704636338,1761.3190307753935,34.0,1.49339388689202,65.0,20.6,28,1.3252746227563632,0.6058823529411764,65.0,100.0,5.6,0.7,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,11,11,616.8140501031818,81.15974343462919,3662.5013604924,457.81267006155,282.6,8.512048192771084,57534.731885094116,1732.973851960666,33.2,1.9663067313690732,58.56645325551362,16.6,27,1.3067058904894073,0.5,58.56645325551362,100.0,5.3999999999999995,0.675,1.278878559264253,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,30.607460961177253,0.6,1.906613890853512,100.0,1.0,0.0,100.0,1.0,0.0,23.368545771360232,0.6,1.4542156683643546,0.0,0.0,0.0,14.55561931157149,0.2,6.870198914896157
7,actuated,11,11,632.0587333945838,85.41334235061943,75005.26345071304,9375.65793133913,354.6,10.810975609756097,59231.80098517295,1805.8475910113705,32.8,2.8417701791755716,53.944822369009486,17.8,26,3.0124182655309104,0.5426829268292683,53.944822369009486,100.0,5.2,0.6499999999999999,1.6359525218421656,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,21.32805563875536,0.8,4.121554655434241,100.0,1.0,0.0,100.0,1.0,0.0,10.230523313320532,0.4,8.966065519303084,0.0,0.0,0.0,0.0,0.0,0.0
8,actuated,11,11,619.4598160324581,93.85754788370578,1506481.8504867381,188310.23131084227,447.4,13.236686390532544,55671.00649959836,1647.0711982129692,33.8,2.123473611461894,64.72973593680663,20.2,30,3.0493036409671226,0.5976331360946746,64.72973593680663,100.0,6.0,0.75,2.09217321391989,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,14.793578345524452,0.6,4.99984894551051,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,4.1512942204968795,0.4,7.771455014908909,98.89301492843174,1.0,3.9660817509397024
9,actuated,11,11,678.0949129532298,96.8707018504614,1000678.0949129533,125084.76186411917,559.2,15.113513513513514,58574.86945257693,1583.1045797993766,37.0,1.3724508023706974,75.0,25.2,30,1.055796130325743,0.6810810810810811,75.0,100.0,6.0,0.75,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
10,actuated,11,11,1046.1972259245101,130.77465324056377,1046.1972259245101,130.77465324056377,699.0,17.923076923076923,64775.22027141701,1660.9030838824874,39.0,1.7553202632147769,76.45085679176184,29.8,32,1.917020908164999,0.764102564102564,76.45085679176184,100.0,6.4,0.8,0.9078093815443702,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.606854334094692,0.4,7.2624750523549615,100.0,1.0,0.0
