step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,actuated,0,0,320.2121019874879,35.57912244305422,1403957.2886704956,127632.48078822688,36.0,2.3076923076923075,33212.593212511405,2129.0123854173976,15.6,3.469076334223554,1.8181818181818181,5.4,2,2.727284542877756,0.34615384615384615,1.8181818181818181,20.0,0.6000000000000001,0.05454545454545456,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.2,0.0,0.0,0.2,0.0
1,actuated,0,0,576.3408419288145,61.31285552434196,1003192.009557252,91199.27359611382,62.4,4.0519480519480515,31750.13414853926,2061.6970226324192,15.4,5.3034379755349175,8.360717875645259,6.0,7,4.4415075746796555,0.38961038961038963,8.360717875645259,63.388838096190625,1.4,0.12727272727272726,1.6935057165331429,0.0,11,63.388838096190625,0.8,6.97227220830698,8.579058535907222,0.2,11.65629067355759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.4,0.0,0.0,0.0,0.0
2,actuated,0,0,702.0095436088883,90.00122353960107,961965.8474591011,87451.4406781001,99.6,5.724137931034483,31802.445369897556,1827.7267453964112,17.4,4.47429422493593,10.98783685530076,9.4,9,4.717824458620357,0.5402298850574713,10.98783685530076,100.0,1.8,0.16363636363636364,3.1541564929132964,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,8.541473404641238,0.2,11.707581966556534,0.0,0.0,0.0,0.0,0.0,0.0,4.414318033447273,0.4,11.29776571104667,7.9104139702198495,0.2,11.69037374444306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,805.7468490742573,98.26181086271431,2574308.2852554503,234028.02593231367,152.2,7.61,36374.36686606827,1818.7183433034133,20.0,3.5729763424217778,14.743767129380052,11.6,11,4.50089198382297,0.58,14.743767129380052,100.0,2.4,0.21818181818181817,2.8434646468154936,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.594422233511807,0.2,11.635453470051184,1.7146626478492522,0.2,11.219727882277223,0.0,0.0,0.0,11.872353541819507,0.4,8.422929762642026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0
4,actuated,1,0,678.3462788894669,72.1644977541986,663758.4989575999,60341.68172341817,162.8,7.902912621359223,36606.893554593014,1777.03366769869,20.6,2.2642425446929177,10.909090909090908,10.8,6,2.507241452223004,0.5242718446601942,10.909090909090908,100.0,1.4,0.12727272727272726,0.0,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0
5,actuated,1,1,630.780853388166,67.10434610512404,1495409.261961762,135946.29654197837,215.0,9.953703703703704,42046.35095176636,1946.5903218410353,21.6,3.2566582586238733,13.706134073677482,11.6,9,3.1665149212195622,0.5370370370370371,13.706134073677482,100.0,1.7999999999999998,0.1636363636363636,0.8442935090114415,0.0,11,100.0,1.0,0.0,10.767474810452313,0.2,9.287228599125857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0
6,actuated,1,1,814.9344624426872,81.49344624426871,339974.8335413235,30906.803049211227,274.2,12.933962264150944,38178.32291046632,1800.8642882295433,21.2,4.831831121689069,12.575972700258934,12.6,9,4.568291582009769,0.5943396226415094,12.575972700258934,100.0,1.7999999999999998,0.1636363636363636,3.074387147618833,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,3.770022253372076,0.2,11.224690832034096,11.139794093512592,0.2,8.976826605640435,0.0,0.0,0.0,11.50802156479756,0.2,5.225974305942455,0.0,0.0,0.0,0.0,0.0,0.0,11.917861791166047,0.2,8.390766880190172,0.0,0.0,0.0,0.0,0.0,0.0
7,actuated,1,1,383.56541841883393,50.46913400247815,3328835.049986704,302621.3681806094,343.2,15.185840707964601,39817.975041661215,1761.8573027283724,22.6,4.29415297933671,24.450492976801467,15.2,15,5.1878781516559345,0.672566371681416,24.450492976801467,100.0,3.2,0.29090909090909095,1.0151289726854473,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,8.955422744816133,0.2,11.166418699539921,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0
8,actuated,1,1,413.86436523909134,57.48116183876269,3017861.1442160704,274351.01311055187,422.4,18.05128205128205,39004.25024489055,1666.8483010636987,23.4,4.0475961185317235,24.582558816295286,17.0,14,5.141233480686311,0.7264957264957265,24.582558816295286,100.0,2.8,0.2545454545454545,0.4760366283135715,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,70.40814697924816,0.8,5.236402911449287,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,actuated,1,1,1700.4440851293239,177.12959220097125,1845330.133799628,167757.28489087525,510.0,18.214285714285715,45393.31205158269,1621.189716127953,28.0,3.1333494079895425,34.54545454545455,19.0,24,4.674638449776102,0.6785714285714286,34.54545454545455,100.0,5.000000000000001,0.45454545454545453,1.1946079625189012,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.4,0.0,20.0,0.4,5.643957169326099,100.0,1.0,0.0,0.0,0.4,0.0,20.0,0.4,7.496730418381814,0.0,0.0,0.0,40.0,0.4,0.0,0.0,0.0,0.0
