step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,actuated,0,0,249.44661416297996,31.180826770372494,54360.49877038024,6040.055418931138,24.6,1.0695652173913044,46899.058672083884,2039.089507481908,23.0,3.6471055543954605,8.431272497551024,4.8,14,2.274661196389894,0.20869565217391303,8.431272497551024,25.009858057025838,2.8,0.3111111111111111,3.21273317980872,0.0,9,17.806842798231628,0.4,4.240826271120237,25.009858057025838,0.8,4.037172997698151,16.70205021909908,0.8,3.5903554846965626,0.0,0.0,0.0,6.142579839465725,0.4,8.714554490335287,0.0,0.0,0.0,0.0,0.0,0.0,10.220121564136946,0.4,8.331689374428242,0.0,0.0,0.0
1,actuated,0,0,293.1378583841981,33.3111202709316,191071.23331477842,21230.13703497538,49.6,2.407766990291262,43063.87236192674,2090.47924087023,20.6,4.783851963184487,11.826996439167171,6.2,12,3.6516443487636843,0.30097087378640774,11.826996439167171,63.097911774341924,2.4,0.26666666666666666,4.703683585708853,0.0,9,11.180124288378579,0.2,8.94444439262157,0.8961874691081562,0.4,4.979210999284363,10.866542951899874,0.4,4.425764487214846,0.0,0.0,0.0,63.097911774341924,0.8,7.334046923082278,0.0,0.0,0.0,10.47433753819206,0.2,8.046513633802531,0.0,0.0,0.0,9.927863930583953,0.4,8.603171835374088
2,actuated,0,0,229.0739443301395,26.636505154667386,3059.36565479961,339.9295171999567,79.4,4.563218390804598,34720.18038891548,1995.4126660296256,17.4,4.782792732921315,20.24308615984536,7.0,11,3.6882647502838064,0.40229885057471265,20.24308615984536,100.0,2.2,0.24444444444444446,2.362811443295485,0.0,9,0.0,0.0,0.0,11.847302544049114,0.2,8.440739959851019,11.204480181111194,0.2,8.92500128373493,59.13599271344793,0.6,3.8995617460734153,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,377.6760670754769,46.05805696042402,248005.17433310905,27556.130481456563,117.2,6.369565217391305,37128.46279042844,2017.8512386102414,18.4,4.740814624256201,24.588852436767496,9.0,12,4.005673033205675,0.4891304347826087,24.5888524367675,100.0,2.4000000000000004,0.2666666666666667,1.9763880615536484,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,9.884154255740043,0.2,9.027486845478416,0.0,0.0,0.0,0.0,0.0,0.0,11.41551767516745,0.2,8.760005708504423
4,actuated,0,0,654.522710927196,79.81984279599952,247439.87487084273,27493.319430093637,157.8,7.586538461538462,39023.75490442966,1876.1420627129644,20.8,2.806565309384703,24.071514169946415,9.6,17,2.1609155424281883,0.46153846153846156,24.071514169946415,100.0,3.4,0.37777777777777777,2.857240086669723,0.0,9,9.116508262750642,0.4,8.447904233913869,0.0,0.0,0.0,2.0057949688526833,0.4,8.84706623479724,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,5.521324297914418,0.4,8.4201903113164,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,357.66819998951576,44.70852499868947,1000357.6681999894,111150.85202222104,208.0,9.541284403669724,41808.897419505,1917.8393311699542,21.8,3.4860270720853563,23.786597930883605,11.0,13,2.6757483818934866,0.5045871559633027,23.7865979308836,100.0,2.6,0.2888888888888889,1.9450337476097386,0.0,9,0.0,0.0,0.0,2.699419879994309,0.4,8.717927776649594,11.379961497958107,0.2,8.787375951838053,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,0,0,290.5513646028045,36.31892057535056,1000290.5513646028,111143.39459606697,263.0,11.63716814159292,42818.44272622973,1894.6213595676873,22.6,5.012565432838196,25.404888517507324,11.6,14,4.407393773585783,0.5132743362831859,25.404888517507327,100.0,2.8000000000000003,0.3111111111111111,2.8568568152581975,0.0,9,5.701343331746784,0.4,8.275376028940082,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.362813354655259,0.2,8.800637384317392,11.579839971163892,0.2,8.635697924066301,0.0,0.0,0.0
7,actuated,0,0,287.7676373330692,44.96369333329206,2003041.8070415747,222560.20078239718,325.2,14.017241379310345,42127.423440973405,1815.8372172833363,23.2,4.087005535440851,25.54990028635751,14.8,15,4.61495786688813,0.6379310344827587,25.549900286357506,100.0,3.0,0.3333333333333333,2.8487346269902054,0.0,9,0.0,0.0,0.0,6.768757939539114,0.4,8.476877393387257,11.41262378989154,0.4,8.66391200395301,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.767720847786904,0.2,8.497822245571578,0.0,0.0,0.0
8,actuated,0,0,552.2969984826009,69.03712481032511,1000552.2969984825,111172.47744427584,395.2,15.682539682539682,45753.262368739124,1815.6056495531398,25.2,2.6404842227170495,23.348941829988867,14.6,12,2.0829725316606504,0.5793650793650794,23.348941829988867,100.0,2.4,0.26666666666666666,0.9458008108246658,0.0,9,10.140476469899795,0.4,8.512207297421993,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,actuated,0,0,703.0034636416107,79.8867572320012,200703.00346364162,22300.333718182403,469.0,16.8705035971223,51504.62038560991,1852.6841865327306,27.8,3.1368882613076607,24.797092280730087,16.2,12,2.3005390226465914,0.5827338129496403,24.797092280730087,100.0,2.4,0.26666666666666666,1.917877088311272,0.0,9,0.0,0.0,0.0,11.605486301983774,0.2,8.616614366509276,11.568344224587008,0.2,8.644279428292169,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
