step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,actuated,0,0,285.94476679903084,47.65746113317181,285.94476679903084,47.65746113317181,55.8,1.4090909090909092,67064.15503013747,1693.5392684378148,39.6,2.2165557520181247,43.304695822795914,8.4,23,0.7101601790980762,0.21212121212121213,43.30469582279591,100.0,4.6000000000000005,0.7666666666666667,3.8429077332281216,0.0,6,37.31674007111735,0.6,3.4776793679210214,35.95596863043369,0.8,4.08704947441032,42.98424498900317,1.0,3.42696084309255,34.41731706445978,0.8,3.8813896989276557,100.0,1.0,0.0,9.153904181761447,0.4,8.184367015017182
1,actuated,0,0,452.0848181386017,75.34746968976695,452.0848181386017,75.34746968976695,130.2,3.042056074766355,64141.610124559316,1498.6357505738158,42.8,1.4398741936526847,83.33333333333333,20.8,25,0.5130750979756344,0.48598130841121495,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
2,actuated,0,0,916.3766722888637,163.63869148015425,2615.938545806407,435.9897576344012,273.6,5.796610169491525,71928.2761590088,1523.9041559112034,47.2,0.6958409051820157,87.91609800492058,35.2,27,0.4695056644887951,0.7457627118644068,87.91609800492058,100.0,5.4,0.9,0.9908531058987786,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,27.496588029523537,0.4,5.945118635392672
3,actuated,0,0,1094.8777214322924,202.75513359857266,2312.0556664897854,385.3426110816309,469.8,9.17578125,81397.53800042698,1589.7956640708396,51.2,0.5292508422092711,100.0,42.2,30,0.29567584617211035,0.82421875,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
4,actuated,0,0,1387.877370255424,239.28920176817655,24380.268802429808,4063.378133738301,688.8,12.388489208633093,86993.7083403183,1564.6350420920558,55.6,0.5783440748806653,100.0,46.4,30,0.46547012622470774,0.8345323741007195,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
5,actuated,0,0,1951.8984578506665,375.3650880482051,20266.094083051725,3377.6823471752873,933.0,15.707070707070708,91268.87186647803,1536.5129943851518,59.4,0.29886547201229763,100.0,51.8,30,0.23074874524909558,0.8720538720538721,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,actuated,0,0,1024.2178379874658,301.2405405845488,3050076.455939073,508346.0759898455,1200.2,19.483766233766232,93499.3895020132,1517.8472321755391,61.6,0.2953810690921493,100.0,55.8,30,0.3920634530609738,0.9058441558441559,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,actuated,0,0,754.1551686209771,377.07758431048853,2088796.5732635055,348132.76221058425,1492.4,23.31875,96598.78899862172,1509.3560781034644,64.0,0.1345973671314752,100.0,60.6,30,0.24186643624125018,0.946875,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,actuated,0,0,251.20540737772808,209.33783948144008,8409128.041224947,1401521.3402041579,1804.0,27.753846153846155,99792.37466487449,1535.2673025365307,65.0,0.144502767311374,100.0,63.2,30,0.3023873482689176,0.9723076923076923,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,actuated,0,0,428.97886817538966,428.97886817538966,13319428.339147871,2219904.723191312,2121.2,32.33536585365854,99379.75338353436,1514.935264992902,65.6,0.08154072301928958,100.0,64.2,30,0.25043664183467973,0.9786585365853658,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
