step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,mixed_20,0,0,353.70457886496496,65.50084793795646,20892.509207928088,3482.0848679880146,19.8,1.0421052631578946,30967.231317683083,1629.854279878057,19.0,2.3470592811245528,25.65216678849751,4.0,13,1.294949112475231,0.21052631578947367,25.65216678849751,80.0,2.6,0.43333333333333335,2.7136762080254577,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,31.068652685258087,0.8,3.9169724398340877,30.6056359196009,0.6,4.194290449447418,80.0,1.0,0.0,12.238712126126075,0.2,8.170794358871243
1,mixed_20,0,0,213.46156532653805,53.36539133163451,1691399.052560626,281899.8420934377,48.6,2.405940594059406,33108.579267360794,1639.0385775921186,20.2,1.2684560463457073,39.94386221073043,10.6,12,1.0387618333646895,0.5247524752475248,39.94386221073043,100.0,2.4,0.39999999999999997,0.3601116235840463,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,39.66317326438258,0.4,2.160669741504278,0.0,0.0,0.0
2,mixed_20,0,0,685.1726527238975,137.0345305447795,1000685.172652724,166780.86210878732,112.2,4.675,37596.23743263096,1566.50989302629,24.0,0.925424776319299,51.348551070785554,15.6,17,0.8757204922732772,0.65,51.348551070785554,100.0,3.4,0.5666666666666667,1.5554057706147437,0.0,6,8.09130642471331,0.4,9.332434623688462,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
3,mixed_20,0,0,601.0821111394462,100.18035185657436,601.0821111394462,100.18035185657436,199.6,7.796875,43551.26920826002,1701.221453447657,25.6,1.1804961314534526,50.0,19.0,15,0.5615308203496427,0.7421875,50.0,100.0,3.0,0.5,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,518.4919687691109,86.41532812818515,518.4919687691109,86.41532812818515,294.4,10.151724137931035,47810.469453115315,1648.6368776936315,29.0,1.5128690313566504,63.407344089375925,19.6,20,0.834998257890162,0.6758620689655173,63.407344089375925,100.0,4.0,0.6666666666666666,1.7183897251258706,0.0,6,67.35208932649698,0.8,5.643695220668066,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,13.091975209758573,0.2,4.6666431300871585
5,mixed_20,0,0,837.2722916320032,144.3572916606902,1219.6039455778325,203.2673242629721,404.2,13.296052631578947,50733.97166270484,1668.8806467995012,30.4,1.269672211020429,83.78471783015272,24.0,27,1.318610985877575,0.7894736842105263,83.78471783015272,100.0,5.4,0.9,1.5884031059530874,0.0,6,100.0,1.0,0.0,2.7083069809162907,0.4,9.530418635718524,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,mixed_20,0,0,1179.4981603470744,203.36175178397835,38537.71790752029,6422.952984586715,527.8,15.432748538011696,53292.88833203159,1558.2715886558942,34.2,0.725670635149731,83.33333333333333,26.8,25,0.4852475703784114,0.783625730994152,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,mixed_20,0,0,943.9135290943632,157.3189215157272,943.9135290943632,157.3189215157272,669.0,18.687150837988828,58939.342414117826,1646.3503467630678,35.8,0.7780917604898686,83.33333333333333,29.4,25,0.4115242546884364,0.8212290502793296,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,mixed_20,0,0,1241.317636087688,214.02028208408416,1449.6829226888235,241.61382044813726,817.0,21.276041666666668,60307.047901827806,1570.4960391100992,38.4,0.8620792977605132,83.33333333333333,31.2,25,0.6688521426103414,0.8125,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,mixed_20,0,0,1242.9218538817204,239.02343343879238,413482.92276704864,68913.82046117478,980.8,24.52,63395.08161343493,1584.8770403358733,40.0,0.6147715280234719,92.12282504234015,34.0,28,0.5971614605674507,0.85,92.12282504234015,100.0,5.6,0.9333333333333332,0.8419898986491878,0.0,6,100.0,1.0,0.0,52.73695025404095,0.6,5.051939391895127,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
10,mixed_20,0,0,1302.6401327809135,296.0545756320258,38667.93455378257,6444.655758963762,1154.6,27.2311320754717,64856.42229853438,1529.6326013805278,42.4,0.3766251656753236,100.0,36.6,30,0.3670527055861113,0.8632075471698113,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
11,mixed_20,0,0,1213.0982845688968,303.2745711422242,1583125.3307530354,263854.2217921726,1347.2,29.93777777777778,71039.95270069307,1578.665615570957,45.0,0.32673859054203025,100.0,40.4,30,0.37005519059595227,0.8977777777777778,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
12,mixed_20,0,0,1533.7632111324585,333.42678502879534,1002007.8027999637,167001.3004666606,1549.4,32.27916666666667,74428.28406522589,1550.5892513588726,48.0,0.3707997217628207,100.0,41.6,30,0.38835134824397227,0.8666666666666667,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
13,mixed_20,0,0,491.38276707085697,175.49384538244894,1580822.61049141,263470.43508190167,1767.0,36.209016393442624,74865.78049569813,1534.1348462233223,48.8,0.36427105611658367,100.0,44.8,30,0.47501599919765936,0.9180327868852459,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
14,mixed_20,5,0,437.8571180574545,199.0259627533884,2784844.220095761,464140.7033492935,1596.4,32.447154471544714,77247.4617266606,1570.0703602979795,49.2,0.2330894889909974,86.66666666666667,42.0,28,0.34567229283011996,0.8536585365853658,86.66666666666667,100.0,5.6,0.9333333333333332,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0
15,mixed_20,5,5,873.3013923661854,198.47758917413302,1401085.626510365,233514.2710850608,1327.0,27.53112033195021,78917.68017252159,1637.296269139452,48.2,0.5512762381179975,75.62346500533388,33.0,26,0.46689282679130534,0.6846473029045643,75.6234650053339,100.0,5.2,0.8666666666666667,0.6446923902793472,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,21.896131737142355,0.6,1.718900653460137,31.844658294861006,0.6,2.1492536882159463,100.0,1.0,0.0,100.0,1.0,0.0
