step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,mixed_20,0,0,798.3380061149256,120.96030395680692,1609.8061557616397,229.97230796594854,79.4,2.9849624060150375,45910.91520431077,1725.9742558011567,26.6,1.9981356734203128,27.473332370829592,9.8,18,1.461011801118637,0.3684210526315789,27.473332370829592,100.0,3.6,0.5142857142857143,2.2267128264725047,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,23.34455781745504,0.6,2.966529541300311,30.073737358317203,0.8,3.7911065574005303,29.279116731026704,0.8,3.9114487610442494,100.0,1.0,0.0,9.615914689008207,0.4,4.917904925562441
1,mixed_20,0,0,654.976397176207,102.34006205878234,114575.77382142765,16367.967688775378,136.2,5.491935483870968,44897.18395520833,1810.3703207745295,24.8,2.1000392334107807,34.30990849270533,13.0,17,1.7612701861448867,0.5241935483870968,34.30990849270533,100.0,3.4,0.4857142857142857,1.4091179813737758,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.1596465376864497,54.86528492944302,1.0,4.109056387722781,25.304074519494293,0.6,5.595122944207201,100.0,1.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,375.21706517000473,53.602437881429246,375.21706517000473,53.602437881429246,195.8,7.76984126984127,44309.57041141879,1758.3162861674123,25.2,2.6458730000839275,22.50703380024837,13.2,13,1.6545100493983966,0.5238095238095238,22.50703380024837,100.0,2.6,0.37142857142857144,4.378488023775599,0.0,7,20.182456743005446,0.4,7.7821439985274115,21.22010471494832,0.4,7.36746138003035,4.900343041981614,0.4,6.60802286139127,0.0,0.2,0.0,11.246332101803205,0.2,8.891787926480163,100.0,1.0,0.0,0.0,0.0,0.0
3,mixed_20,0,0,643.6482930833645,94.6541607475536,200643.64829308336,28663.378327583338,195.6,7.824,41778.80124657246,1671.1520498628984,25.0,1.5089137072039485,41.681667389297964,11.8,16,0.9912374746236533,0.472,41.681667389297964,100.0,3.2,0.4571428571428572,0.49740073299618953,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,51.77167172508575,0.6,3.481805130973327,0.0,0.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0
4,mixed_20,0,0,354.1851446350378,52.086050681623206,2204.1698002698627,314.8814000385518,203.2,7.755725190839694,47310.67770024174,1805.751057261135,26.2,2.0934733830408385,46.774346199972776,10.6,22,1.083694979985485,0.40458015267175573,46.774346199972776,100.0,4.4,0.6285714285714287,1.558339046456161,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0,40.0,0.6,2.433969319733347,25.113537624902165,0.8,3.5528667131245975,22.306885774907244,0.4,4.921537292335183
5,mixed_20,0,0,736.7306552244725,127.02252676284009,218253.73176211948,31179.10453744564,258.2,9.706766917293233,41343.88850467098,1554.2815227319918,26.6,1.9583510086991356,67.5457550277237,14.8,26,1.9003223843222214,0.556390977443609,67.5457550277237,100.0,5.199999999999999,0.7428571428571428,1.8691850776339831,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,71.29974633304528,0.8,4.951951856041387,1.5205388610206683,0.4,8.132343687396496,100.0,1.0,0.0,100.0,1.0,0.0
6,mixed_20,0,0,354.4302635066834,70.88605270133668,1516409.7074000628,216629.958200009,339.0,12.74436090225564,45402.54892898582,1706.8627416911963,26.6,1.7469031792682819,60.84847736577883,18.0,24,1.8253785119755783,0.6766917293233082,60.84847736577883,100.0,4.800000000000001,0.6857142857142858,2.0902557295334967,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,14.589457396665466,0.4,5.821127499351535,0.0,0.2,0.0,11.349884163786328,0.2,8.810662607382941,100.0,1.0,0.0,100.0,1.0,0.0
7,mixed_20,0,0,785.4264233519763,151.0435429523031,1202171.281594181,171738.75451345442,432.8,15.911764705882353,43024.82709354901,1581.7951137334194,27.2,1.5122834538575274,69.3660456903252,20.4,25,2.0724457113466648,0.75,69.3660456903252,100.0,5.2,0.7428571428571429,0.9081953594995988,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,20.0,0.2,0.013264433399344994,65.56231983227633,1.0,6.344103083097846,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,mixed_20,0,0,1101.9887167751367,162.05716423163776,820951.6385634344,117278.80550906205,531.2,17.473684210526315,53533.201491607586,1760.9605753818284,30.4,1.5023759035471054,60.95840453225735,20.8,25,1.3808527963778803,0.6842105263157895,60.958404532257354,100.0,5.0,0.7142857142857143,1.269154784655465,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,20.0,0.4,0.0,0.0,0.2,0.0,6.708831725801474,0.4,8.884083492588255,100.0,1.0,0.0,100.0,1.0,0.0
9,mixed_20,0,0,539.6573392624389,77.09390560891984,539.6573392624389,77.09390560891984,631.2,21.324324324324323,51066.737527295365,1725.2276191653839,29.6,2.3307464563989666,66.49887629408185,20.4,25,2.212841818722784,0.6891891891891891,66.49887629408185,100.0,5.0,0.7142857142857143,1.863594533771762,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,60.75941641191321,0.8,7.864638868561289,4.7327176466598075,0.2,5.180522867841047,100.0,1.0,0.0,100.0,1.0,0.0
