step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,mixed_20,0,0,359.8925423167166,39.988060257412954,2000359.8925423163,181850.89932202877,22.2,1.7619047619047619,25934.069453251537,2058.2594804167884,12.6,4.846807223126556,6.13241194574804,3.6,8,4.468913056094084,0.2857142857142857,6.13241194574804,40.0,1.6,0.14545454545454548,4.189107017366009,0.0,11,0.0,0.0,0.0,4.840472879332651,0.4,11.52684179004282,8.951051497519984,0.2,11.171871821730265,8.38858055736381,0.2,11.920967953537296,0.0,0.0,0.0,0.0,0.0,0.0,5.276426469011994,0.2,11.460495625715707,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0
1,mixed_20,0,0,723.8228290923578,84.16544524329743,1723445.325152964,156676.84774117856,43.6,3.0704225352112675,27605.80183027375,1944.0705514277288,14.2,4.263675658495573,0.0,5.8,1,4.763416539186538,0.4084507042253521,0.0,0.0,0.2,0.018181818181818184,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,367.0407775341151,41.709179265240344,2200367.040777534,200033.36734341216,73.0,5.069444444444445,30664.13151488786,2129.453577422768,14.4,4.8344789830308015,1.449061977357489,6.0,3,4.681679957234205,0.4166666666666667,1.449061977357489,11.796623528585144,0.6000000000000001,0.05454545454545456,1.7643028454266316,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.143058222347236,0.4,10.930329405236993,11.796623528585144,0.2,8.477001894455958,0.0,0.0,0.0,0.0,0.0,0.0
3,mixed_20,0,0,315.50364375925903,41.51363733674461,2623342.3009201726,238485.6637200157,104.2,6.766233766233766,32216.360595539743,2091.9714672428404,15.4,4.3008114423430515,6.338719268378864,7.2,6,4.561391666353016,0.4675324675324675,6.338719268378864,60.0,1.4,0.12727272727272726,1.0445100835143506,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.725911952167507,0.6,11.489610918657856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0
4,mixed_20,0,0,410.17914548908385,55.4296142552816,3428343.837205342,311667.621564122,140.8,8.091954022988507,32828.848936971255,1886.7154561477732,17.4,3.146955973024105,2.9977077264187426,8.8,4,3.2412696574605957,0.5057471264367817,2.9977077264187426,20.0,1.0,0.09090909090909091,2.075499236571785,0.0,11,4.420790451674463,0.4,11.140046916491547,0.0,0.0,0.0,8.553994538931704,0.2,11.690444685798088,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0
5,mixed_20,0,0,465.77342150832885,56.8016367693084,2003953.3209243168,182177.57462948334,186.0,9.393939393939394,33153.640795499145,1674.426302802987,19.8,2.568906267200099,8.921925806160816,10.0,9,2.482782620177506,0.5050505050505051,8.921925806160816,61.804674263604795,1.8000000000000003,0.16363636363636366,2.687550114614411,0.0,11,61.804674263604795,0.8,7.379235001725995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8608495561675795,0.4,10.385325116901702,8.475660047996598,0.2,11.798491142130827,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.4,0.0,0.0,0.0,0.0
6,mixed_20,0,0,554.345346113621,83.99171910812439,3450839.9126424543,313712.7193311322,246.0,12.178217821782178,37665.531943590155,1864.6302942371362,20.2,2.711375721846123,9.090909090909092,13.6,5,2.9565913331341607,0.6732673267326733,9.090909090909092,100.0,1.0,0.09090909090909091,0.0,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,mixed_20,0,0,649.6321478796951,83.28617280508912,3200649.63214788,290968.14837708,311.0,14.136363636363637,43478.515280809115,1976.296149127687,22.0,3.4780824993282655,10.286336094310917,13.4,8,3.506845716910522,0.6090909090909091,10.286336094310917,100.0,1.5999999999999999,0.14545454545454548,2.0848289316097093,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.511130051091072,0.4,11.357124201674017,0.0,0.0,0.0,0.0,0.0,0.0,8.63856698632901,0.2,11.575994046032784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,mixed_20,0,0,456.342373090985,57.042796636373126,3000456.3423730913,272768.75839755376,376.6,16.663716814159294,41723.051999974574,1846.1527433617068,22.6,3.3473223663184184,11.98305953744652,13.6,8,3.7361562629836964,0.6017699115044248,11.98305953744652,100.0,1.5999999999999999,0.14545454545454548,2.613302975276191,0.0,11,100.0,1.0,0.0,12.046308122851883,0.2,8.301298537292077,10.88451278617697,0.2,9.187365752098453,8.882834002882873,0.2,11.257668438647572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,mixed_20,0,0,329.66536758685936,43.377022050902546,3400329.665367587,309120.8786697806,449.0,20.044642857142858,41362.30459609778,1846.5314551829367,22.4,4.463298121224968,9.109917011933351,15.2,7,5.063866615894284,0.6785714285714286,9.109917011933351,100.0,1.4,0.12727272727272726,1.0454834811304783,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20908713126686962,0.4,11.50031829243526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,mixed_20,0,0,535.9921252786522,78.82237136450769,3686045.5721130134,335095.05201027397,524.2,22.21186440677966,42221.348563987434,1789.040193389298,23.6,3.658826988204633,15.624084225157628,15.8,11,4.682334820626224,0.6694915254237288,15.624084225157628,100.0,2.1999999999999997,0.2,1.8626512778004929,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8370509802798551,0.4,11.05524405566976,14.64451030195562,0.2,4.635287984218421,0.0,0.0,0.0,0.0,0.0,0.0,55.383365194498424,0.6,4.798632015917239,0.0,0.0,0.0,0.0,0.0,0.0
11,mixed_20,0,0,879.7042374473325,133.28852082535343,3326836.0967665147,302439.6451605922,604.4,22.721804511278197,47871.36932529722,1799.6755385450083,26.6,1.8411065348640876,31.588874271138458,17.4,18,2.6122885196557704,0.6541353383458647,31.588874271138458,100.0,3.6,0.3272727272727272,1.4421222501631117,0.0,11,100.0,1.0,0.0,38.92085928855636,0.4,4.1766751537396605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.556757693966688,0.2,11.686669598054568,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,mixed_20,0,0,870.0762931331735,111.54824270938123,3440681.4840876996,312789.2258261545,693.6,25.313868613138688,48333.779907869764,1764.0065659806482,27.4,2.6670730491084385,43.7038378235255,18.8,25,3.12557700571108,0.6861313868613139,43.703837823525504,100.0,5.0,0.45454545454545453,0.6952816629553893,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,80.74221605878051,1.0,7.648098292509283,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,mixed_20,0,0,741.0727069721423,84.21280761047072,2200741.0727069713,200067.3702460883,788.0,28.142857142857142,52903.71751218443,1889.4184825780153,28.0,3.495655835108007,45.577657147361904,19.2,27,3.8200805870492163,0.6857142857142857,45.577657147361904,100.0,5.4,0.49090909090909096,1.0065735346045008,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1.3542286209809618,0.4,11.072308880649508,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,mixed_20,0,0,455.89278205680813,54.27295024485811,2016914.7672285985,183355.88792987258,884.2,31.805755395683452,51041.46239170616,1836.02382703979,27.8,3.776353411075841,46.98617973732191,19.8,27,4.343675420040796,0.7122302158273381,46.98617973732191,100.0,5.4,0.49090909090909096,2.1590148018334543,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,8.573090962479455,0.2,11.664404406491755,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,8.274886148061569,0.2,12.084758413676239,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,mixed_20,0,0,790.4521992362015,109.78502767169465,3426001.927356201,311454.7206687456,986.0,33.08724832214765,48851.93270448501,1639.3266008216444,29.8,2.1701087759287754,46.266358774603304,22.0,26,3.1150118431955103,0.738255033557047,46.266358774603304,100.0,5.2,0.4727272727272727,1.0180250318297843,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,8.92994652063635,0.2,11.198275350127627,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,mixed_20,0,0,999.7367208174741,135.09955686722623,2812153.3396836855,255650.30360760776,1099.8,34.15527950310559,53412.192854509085,1658.7637532456238,32.2,1.9815278842129362,45.45454545454545,24.0,25,2.650611201303644,0.7453416149068323,45.45454545454545,100.0,5.0,0.45454545454545453,0.0,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,mixed_20,0,0,850.9254824434395,106.36568530542993,3000850.925482444,272804.6295893131,1223.0,37.06060606060606,58785.3726153041,1781.374927736488,33.0,2.770944443658237,46.209598185083834,25.0,26,3.325242210306969,0.7575757575757576,46.209598185083834,100.0,5.2,0.4727272727272727,1.0945543901317345,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.305580035922162,0.2,12.040098291449079,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,mixed_20,5,0,482.632802198063,63.504316078692504,2742724.8119506263,249338.61926823875,736.4,22.869565217391305,60352.94297474022,1874.3149992155347,32.2,2.4515425677864533,38.672079429623835,16.4,26,2.9406619249644335,0.5093167701863354,38.672079429623835,100.0,5.4,0.49090909090909096,0.9687803884490609,0.0,11,60.0,0.8,0.0,60.0,0.8,0.0,60.0,0.8,0.0,5.3928737258621595,0.4,10.65658427293967,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0
19,mixed_20,5,5,490.86922593809624,61.35865324226203,3000490.869225938,272771.897202358,676.4,22.104575163398692,54484.50205199139,1780.5392827448165,30.6,2.1277502358905753,32.82150162553235,14.0,25,2.4162901567796555,0.45751633986928103,32.82150162553235,100.0,5.2,0.47272727272727266,2.6113029825708356,0.0,11,30.648330287867793,0.6,2.170039316657811,24.99713973040457,0.6,1.7228678705499068,33.63279070656233,0.6,1.9578238772353662,0.0,0.0,0.0,3.262890038055275,0.4,11.102480071116227,100.0,1.0,0.0,0.0,0.0,0.0,8.495367117965884,0.2,11.771121672719875,100.0,1.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0
20,mixed_20,5,5,786.6256233662856,93.64590754360542,1811639.4118908811,164694.4919900801,749.6,27.159420289855074,49329.41375950462,1787.2975999820515,27.6,2.2707205308294216,26.113810718849933,16.0,18,2.1421175531200243,0.5797101449275363,26.113810718849933,100.0,3.8000000000000003,0.34545454545454546,1.4051404919203172,0.0,11,11.114434770160528,0.2,8.997308641234275,24.858991405915845,0.6,3.053579782727416,11.27849173127288,0.4,3.405656987161799,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0
21,mixed_20,5,5,447.84810180019883,49.76090020002209,3450958.097172628,313723.4633793298,829.0,35.1271186440678,45097.347952551565,1910.9045742606595,23.6,4.5108553594066985,18.181818181818183,16.0,10,4.407573101082979,0.6779661016949152,18.181818181818183,100.0,2.0,0.18181818181818182,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,mixed_20,5,5,692.3308355777843,73.65221655082811,1400959.7624934753,127359.97840849776,909.0,34.96153846153846,47364.887266005506,1821.726433307904,26.0,5.448551386473332,25.197193951019894,16.8,20,5.246432448528378,0.6461538461538462,25.197193951019894,100.0,4.0,0.36363636363636365,2.7272051302905664,0.0,11,8.405923761177405,0.2,11.896372467931252,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.6,0.19185027329252966,21.430687925917482,0.8,7.646015079817545,100.0,1.0,0.0,7.332521774123961,0.4,10.265018612154902,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,mixed_20,5,5,967.1522365095645,100.74502463641298,1400967.1522365094,127360.65020331903,992.4,36.75555555555555,46089.4160206076,1707.0154081706519,27.0,3.685167973612839,25.42577322933513,18.2,15,4.854713681043816,0.674074074074074,25.42577322933513,100.0,3.2,0.29090909090909095,1.888586048842641,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,8.388667215798478,0.2,11.920844804961245,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.294838306887982,0.2,8.853601732307805,100.0,1.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0
24,mixed_20,5,5,599.0425926198593,69.65611542091388,2472247.127769912,224749.73888817383,1088.0,37.77777777777778,50329.69483444844,1747.5588484183486,28.8,3.020528286876141,21.9776689258899,20.0,13,4.020038911069116,0.6944444444444444,21.977668925889898,100.0,2.6,0.23636363636363636,0.6829559723755069,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.754358184788885,0.6,7.512515696130575,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,mixed_20,5,5,645.223811178285,76.81235847360536,2260414.5990969604,205492.23628154185,1191.0,41.06896551724138,51766.69777873659,1785.0585440943653,29.0,4.286540012225259,29.136864823632425,21.4,16,4.810613029482493,0.7379310344827587,29.136864823632425,100.0,3.4000000000000004,0.30909090909090914,0.7379087713491828,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.5055130599566837,0.2,8.11699648484101,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0
26,mixed_20,5,5,512.1014608686929,75.30903836304307,3168746.906624531,288067.9006022301,1301.4,41.71153846153846,53247.26226328445,1706.643021259117,31.2,3.1786643493388227,48.58085439541862,23.8,29,4.415364209106671,0.7628205128205128,48.58085439541862,100.0,5.8,0.5272727272727272,1.6065863856831906,0.0,11,0.0,0.0,0.0,8.759198910034343,0.2,11.416569143719551,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,85.63019943957045,1.0,6.2558810987955455,0.0,0.0,0.0,100.0,1.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0
27,mixed_20,5,5,1058.1203685496519,135.65645750636563,4101109.224408219,372828.1113098381,1421.2,43.864197530864196,55741.11349122219,1720.404737383401,32.4,3.3445794286348796,51.29221564706943,24.8,30,4.747386403261194,0.7654320987654321,51.29221564706943,100.0,6.0,0.5454545454545454,1.544296936819709,0.0,11,13.025187545775339,0.4,11.5892548100035,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,51.18918457198845,0.6,5.398011495013299,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,mixed_20,5,5,832.5476502307423,92.50529447008248,2000832.5476502306,181893.86796820277,1545.0,45.175438596491226,58794.247522917736,1719.1300445297584,34.2,3.7208807003638382,54.54545454545455,25.4,31,4.972386808092079,0.7426900584795322,54.54545454545455,100.0,6.2,0.5636363636363636,0.0,0.0,11,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
