step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,actuated,0,0,1172.6488810912672,108.57860010104325,771660.8756198345,64305.072968319546,237.8,4.0580204778157,95565.21369576205,1630.8056944669293,58.6,2.598685035266447,60.79514064926872,30.4,42,3.9622806069632532,0.5187713310580204,60.79514064926872,100.0,8.4,0.7000000000000001,1.2586076575927396,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,40.48465670897798,1.0,4.035036549830142,6.814103778335721,0.4,3.4719649127000753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,82.24292730391085,1.0,7.596290428582659,100.0,1.0,0.0,100.0,1.0,0.0
1,actuated,0,0,1183.126328369825,118.31263283698249,1039656.8891305651,86638.07409421376,415.4,6.657051282051282,99484.06102428418,1594.2958497481438,62.4,2.282227343771651,59.15463687785165,42.2,38,3.6527215867870018,0.6762820512820513,59.15463687785166,100.0,7.6,0.6333333333333333,0.5493311075292842,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,86.57993676591474,1.0,4.938459173625038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,23.2757057683051,0.6,1.6535141167263723,100.0,1.0,0.0,100.0,1.0,0.0
2,actuated,0,0,1183.1036630986468,118.31036630986469,2442094.4820040986,203507.87350034155,648.8,9.541176470588235,107626.54748599371,1582.7433453822605,68.0,2.054183237798801,72.93144398108481,51.4,44,3.4292899151493565,0.7558823529411764,72.93144398108481,100.0,8.8,0.7333333333333334,0.4001231400546446,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,75.17732777301774,0.8,4.8014776806557355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
3,actuated,0,0,1181.1739430428947,128.38847206987987,8313316.700812372,692776.3917343643,922.4,12.77562326869806,115844.32986868017,1604.4921034443237,72.2,2.1495363023459584,75.98583937226057,58.2,46,3.757271990547445,0.8060941828254847,75.98583937226057,100.0,9.2,0.7666666666666666,0.7044194662788227,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.83007246712691,0.2,8.453033595345872,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
4,actuated,0,0,834.381772902685,94.8161105571233,7977344.142979436,664778.6785816196,1224.0,16.147757255936675,120693.40276548355,1592.2612502042684,75.8,2.1893950406611395,76.17350205660604,63.2,46,3.8316097578202615,0.8337730870712401,76.17350205660604,100.0,9.2,0.7666666666666666,0.4397211850123231,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,14.082024679272536,0.2,5.276654220147877,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
5,actuated,0,0,967.0256798210279,134.30912219736499,3439719.0493908687,286643.25411590573,1552.6,19.359102244389028,126065.40802614953,1571.8878806253058,80.2,1.174605174967092,84.29354945693451,69.8,51,2.6379130933176422,0.8703241895261845,84.29354945693451,100.0,10.2,0.85,0.7232168127317075,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.522593483214223,0.2,8.678601752780489,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,actuated,0,0,2043.6380934911826,212.8789680719982,2006514.4052548795,167209.53377123995,1909.0,22.83492822966507,130573.35050330963,1561.882183053943,83.6,1.8007349534683155,83.33333333333333,73.2,50,3.8223704180687004,0.8755980861244019,83.33333333333333,100.0,10.0,0.8333333333333334,0.0,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,actuated,0,0,1626.8264636576564,203.35330795720705,2908751.9316359726,242395.99430299771,2282.6,25.938636363636363,135864.11851537132,1543.910437674674,88.0,2.0234105737129955,83.67964003048722,77.2,51,4.049859029991553,0.8772727272727273,83.67964003048722,100.0,10.2,0.85,0.6738588950907191,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,4.155680365846592,0.2,8.08630674108863,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,actuated,0,0,1708.5147646759283,237.29371731610115,3509387.567771175,292448.96398093126,2683.8,29.42763157894737,140648.17948714216,1542.1949505169096,91.2,1.7298427874520814,83.33333333333333,83.6,51,4.010795005404601,0.9166666666666666,83.33333333333333,100.0,10.2,0.85,0.0,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,actuated,0,0,1316.1378148747383,263.22756297494766,3342174.94143995,278514.57845332916,3115.0,32.92811839323467,143932.00046341776,1521.4799203321115,94.6,1.507397443796684,83.33333333333333,89.2,50,3.8339306306712326,0.9429175475687104,83.33333333333333,100.0,10.0,0.8333333333333334,0.0,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
