step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,random,0,0,930.0597674190625,93.00597674190625,588825.0883293264,49068.7573607772,102.4,3.657142857142857,50242.356492804094,1794.3698747430035,28.0,2.2941114160173157,12.96408105476992,12.2,15,1.7105607532278615,0.4357142857142857,12.96408105476992,76.89873364436664,3.0,0.25,2.9050399965333624,0.0,12,0.0,0.0,0.0,12.455199391289113,0.2,8.0287755224487,0.0,0.0,0.0,15.987552713841069,0.4,3.5391064403085286,14.652671639840946,0.4,3.5972918599430574,76.89873364436664,0.8,4.472945267587126,19.21781267920494,0.4,3.452758610396321,10.515011426614649,0.4,3.574787783022184,5.841991162081683,0.4,8.19481447469443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,0,0,621.7491562150348,75.82306783110181,2563180.7509952425,213598.3959162702,177.6,6.434782608695652,47309.30770828471,1714.1053517494458,27.6,2.1749227016415547,18.095090283790043,18.0,14,2.55018860893921,0.6521739130434783,18.095090283790043,100.0,2.8000000000000003,0.2333333333333333,2.1928480941675397,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.450017636931932,0.4,8.861005545500667,39.77123558467156,0.4,3.994062325268455,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.358422711548144,0.4,8.759881803859026,0.0,0.0,0.0,55.56140747232888,0.6,4.699227455382324
2,random,0,0,1012.780488136297,112.53116534847744,2781137.98164379,231761.49847031583,272.4,8.5125,55329.48757996169,1729.046486873803,32.0,1.6576225029111262,26.780664832908155,21.2,19,1.8670209134295683,0.6625,26.780664832908155,100.0,3.8,0.31666666666666665,1.4071455077656234,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,10.167251018578725,0.4,8.526746865082533,0.0,0.0,0.0,0.0,0.0,0.0,11.200726976319118,0.4,8.358999228104949,100.0,1.0,0.0
3,random,0,0,1038.8484097941857,98.00456696171564,421335.42170219746,35111.28514184979,383.0,10.63888888888889,61270.72888466607,1701.964691240724,36.0,1.4805212492737387,39.69031378369282,24.0,24,1.3169220238919614,0.6666666666666666,39.69031378369282,100.0,4.8,0.39999999999999997,0.6934775227459555,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,97.73331162117216,1.0,4.120223050575841,78.55045378314173,0.8,4.201507222375627,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
4,random,0,0,1102.0165530845438,102.03856973005034,1001660.17095639,83471.6809130325,507.8,13.433862433862434,64716.02751102737,1712.064219868449,37.8,1.7950332517389642,48.69122729118584,25.8,32,1.671423050135154,0.6825396825396826,48.69122729118584,100.0,6.4,0.5333333333333334,2.2203282997619533,0.0,12,54.923280929236,0.6,4.7634935657447235,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.597544055075844,0.2,8.62251520883281,14.96130392269805,0.2,4.852370033494882,0.0,0.0,0.0,2.8125985872202364,0.4,8.405560789071025,100.0,1.0,0.0
5,random,6,0,882.4812396671477,98.05347107412753,719181.5433192049,59931.79527660041,587.2,15.617021276595745,60326.02069143837,1604.4154439212332,37.6,1.2535855592956588,64.23598641099626,26.6,41,1.2684588983629774,0.7074468085106383,64.23598641099626,100.0,8.2,0.6833333333333332,1.8049734849114965,0.0,12,100.0,1.0,0.0,53.2674540539702,0.6,4.666076425004403,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,10.647378977853066,0.4,8.933130248077214,100.0,1.0,0.0,6.917003900131817,0.2,8.06047514585634,0.0,0.0,0.0,100.0,1.0,0.0
6,random,6,6,1325.1644909932197,165.64556137415246,2530615.012115122,210884.58434292683,729.4,18.054455445544555,63557.44640148654,1573.2041188486767,40.4,1.0198709618376853,66.66666666666667,32.2,41,1.931395077345023,0.7970297029702971,66.66666666666667,100.0,8.2,0.6833333333333332,0.0,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0
7,random,6,6,1705.4416641468094,157.91126519877864,803511.2332507707,66959.26943756423,890.0,20.045045045045047,75323.19318553348,1696.468314989493,44.4,1.1778154167569108,66.66666666666667,33.4,40,1.2549607903782836,0.7522522522522522,66.66666666666667,100.0,8.0,0.6666666666666666,0.0,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,random,6,6,884.2358147581381,76.22722541018432,3073.7551523693273,256.14626269744394,1055.6,22.459574468085105,80200.35443147724,1706.3905198186649,47.0,1.9408070474839214,71.01785092539379,34.0,45,1.9377018479950678,0.723404255319149,71.01785092539377,100.0,9.0,0.75,1.1840459632715008,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,3.8063815599520012,0.4,8.27244753083214,48.407829544773335,0.6,5.936104028425867,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
9,random,6,6,1296.0645612536757,135.00672513059124,509983.00136345846,42498.58344695487,1234.4,24.78714859437751,79686.43013630944,1600.1291192030008,49.8,2.1523012242192183,76.12244376247556,38.8,48,3.571825611588575,0.7791164658634538,76.12244376247556,100.0,9.6,0.7999999999999999,1.4309792300375594,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.8973904900025218,0.4,8.530153400916609,11.571934659704084,0.2,8.641597359534105,100.0,1.0,0.0
