step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,actuated,0,0,616.9697786041315,64.2676852712637,1710399.3089647982,142533.2757470665,97.6,5.083333333333333,33498.93694085765,1744.7362990030026,19.2,2.8478128406871663,0.9429312081718185,9.6,3,3.8275908897292408,0.5,0.9429312081718185,11.315174498061822,0.6000000000000001,0.05000000000000001,0.7162094282995288,0.0,12,11.315174498061822,0.4,8.594513139594346,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,827.494621507925,78.06553033093633,553570.5243080577,46130.87702567148,149.0,7.233009708737864,39565.89156484486,1920.674347808003,20.6,3.733704943654225,0.6245862896469371,11.2,2,4.06192469355035,0.5436893203883495,0.6245862896469371,7.495035475763245,0.4,0.03333333333333333,0.713480788640057,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.495035475763245,0.4,8.561769463680685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,actuated,0,0,622.262005443509,53.643276331336985,6204.681179534397,517.0567649611997,204.6,9.216216216216216,41053.72003868493,1849.266668409231,22.2,4.809463489754247,8.493175662074274,12.0,11,4.464895951969239,0.5405405405405406,8.493175662074274,62.564312974665484,2.2,0.18333333333333335,4.114094809765287,0.0,12,0.0,0.0,0.0,1.0293864267606523,0.4,7.985066853743046,0.0,0.0,0.0,11.648095206312519,0.2,8.585094663873148,0.0,0.0,0.0,0.0,0.0,0.0,11.349909385735373,0.2,8.810643028188448,0.0,0.0,0.0,0.0,0.0,0.0,62.564312974665484,0.8,7.073985043034035,12.225578190413842,0.2,8.179572241287588,3.1008257610034207,0.4,8.734775887057186
3,actuated,0,0,909.628410955915,90.9628410955915,881011.9352708452,73417.66127257043,271.4,10.6015625,43309.90304861706,1691.793087836604,25.6,2.3557775990415264,11.430991368483182,15.8,8,3.3060901045349644,0.6171875,11.430991368483182,100.0,1.6,0.13333333333333333,1.3020479845537767,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.260536605415155,0.2,8.880571459792629,0.0,0.0,0.0,0.0,0.0,0.0,25.911359816383026,0.4,6.744004354852692,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,832.2504322172312,90.46200350187296,1325257.5245845988,110438.12704871657,355.0,13.051470588235293,46754.69625363078,1718.9226563834843,27.2,1.8787150656681857,21.24037109589511,17.8,15,1.8494579218633607,0.6544117647058824,21.24037109589511,100.0,3.0,0.25,1.1453109805552713,0.0,12,50.11550922239849,0.6,5.511434685814892,0.0,0.0,0.0,4.768943928342821,0.4,8.232297080848364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,1142.7445793200209,114.2744579320021,2107461.306506905,175621.77554224207,450.0,14.516129032258064,53718.0195149894,1732.8393391932063,31.0,2.5559827942335636,27.233105698871167,20.6,20,3.016431778014335,0.6645161290322581,27.23310569887116,100.0,4.0,0.3333333333333333,2.7367186992845993,0.0,12,100.0,1.0,0.0,2.386835300000598,0.2,7.466879516501763,0.0,0.0,0.0,11.431289729041225,0.2,8.747919296100921,0.0,0.0,0.0,0.0,0.0,0.0,8.303514486210588,0.4,8.45569822974503,4.675628871201525,0.2,8.17012734906748,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,0,0,839.8002269463647,89.34044967514518,1234228.9186821075,102852.40989017562,558.0,17.22222222222222,54473.4389268434,1681.2789792235617,32.4,2.1120049820174662,37.78470426848628,23.4,25,3.366898738362979,0.7222222222222222,37.78470426848628,100.0,5.0,0.4166666666666667,1.3133243687851586,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.679519700099377,0.2,8.561995918303827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,41.73693152173598,0.6,7.197896507118075
7,actuated,0,0,631.9266923191641,70.21407692435156,2912018.644980981,242668.22041508174,676.2,19.771929824561404,57206.02257125211,1672.6907184576642,34.2,1.8703546835009908,43.08970186306956,25.0,26,2.622642852587198,0.7309941520467836,43.08970186306956,100.0,5.2,0.43333333333333335,0.37100701152103405,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,17.076422356834655,0.2,4.452084138252409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,actuated,0,0,999.5658075088575,131.52181677748126,2768516.64112436,230709.72009369664,807.8,22.07103825136612,59436.91501242553,1623.9594265690037,36.6,2.1834007955608308,55.06675589930277,28.4,34,3.893348423230357,0.7759562841530054,55.06675589930277,100.0,6.8,0.5666666666666667,0.6771804567014535,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.801070791633265,0.8,8.126165480417443,100.0,1.0,0.0
9,actuated,0,0,1279.704105796428,142.189345088492,2223835.271874084,185319.60598950702,953.2,24.19289340101523,66271.27812912717,1682.0121352570347,39.4,1.880922449270101,66.30137857886551,30.4,41,3.2021661516237296,0.7715736040609137,66.30137857886552,100.0,8.2,0.6833333333333332,1.1516213392340573,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.15187643168633,0.8,5.293896733336037,23.464666514699957,0.4,8.52555933747265,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
