step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,random,0,0,856.8715076325536,122.4102153760791,5296.018094316322,662.0022617895403,277.0,4.2097264437689965,112433.37114882734,1708.7138472466163,65.8,1.5215706721648599,67.26698949668277,32.8,34,1.3128722796947914,0.49848024316109424,67.26698949668275,100.0,6.8,0.85,1.3402010928559367,0.0,8,29.346194976384368,0.8,3.0681575377703982,37.472230577627386,0.6,1.329030134449803,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,22.55687326129646,0.6,3.3269391251668576,48.76061715815382,0.8,2.9974819454604362
1,random,3,0,544.3048427591983,97.19729334985685,551675.3834269443,68959.42292836803,441.2,6.565476190476191,103621.81059642385,1541.9912291134501,67.2,1.3077783089641557,78.70131310992619,41.2,38,1.1232814145522974,0.6130952380952381,78.70131310992619,100.0,7.6,0.95,2.1233291557314846,0.0,8,65.58501970079561,0.8,4.536620152488742,32.458651842432005,0.8,3.6013361567855453,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,66.08883266816093,1.0,4.980469990933119,65.47800066802097,1.0,3.868206945644471
2,random,0,3,267.0648648987634,53.41297297975268,15121060.917793121,1890132.6147241401,633.8,9.661585365853659,104985.35221215987,1600.3864666487784,65.6,1.109793186610505,70.0,41.2,32,0.939148862480918,0.6280487804878049,70.0,100.0,6.3999999999999995,0.8,0.0,0.0,8,40.0,0.6,0.0,40.0,0.6,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,40.0,0.6,0.0,40.0,0.6,0.0
3,random,4,0,521.5115442178865,104.3023088435773,20398135.010433067,2549766.8763041333,834.6,12.683890577507599,103101.30364676556,1566.889113172729,65.8,1.2506227993798154,74.74857424116468,41.8,34,1.4175005639805158,0.6352583586626139,74.74857424116468,100.0,6.8,0.85,0.8125189698733999,0.0,8,0.0,0.0,0.0,53.859097355877736,0.8,2.7283167218796676,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,71.82347251295141,1.0,1.820548422494584,72.30602406048831,1.0,1.9512866146129475
4,random,0,4,306.57720014809297,61.31544002961859,6807376.323390668,850922.0404238335,1039.0,16.336477987421382,101828.30583387443,1601.0739910986547,63.6,1.5455478010706485,61.697639089435484,41.4,30,1.696135827791724,0.6509433962264151,61.69763908943548,100.0,5.999999999999999,0.75,1.8014794692998217,0.0,8,15.72912108727138,0.2,6.3576343169564575,16.594214270615737,0.6,4.17160714820529,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,21.735557991061967,0.6,1.931102287179015,39.52221936653473,0.6,1.9514920020578124
5,random,0,0,198.7414073504727,39.74828147009454,3000198.7414073506,375024.84267591883,1244.0,20.94276094276094,97867.99147276432,1647.6092840532713,59.4,3.209984774683609,58.07510493125206,41.4,28,4.463101904424315,0.696969696969697,58.07510493125207,100.0,5.6,0.7,1.9770013975934342,0.0,8,0.0,0.0,0.0,9.796126576582367,0.4,8.489381119422614,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,25.29503312694544,0.6,3.195347803147663,29.509679746488757,0.6,4.1312822581771975
6,random,0,0,328.01890496425165,68.33727186755243,3200328.0189049644,400041.00236312055,1452.0,24.610169491525422,101310.77722763925,1717.1318174176145,59.0,1.9566375169313932,57.62839666627465,42.8,29,2.644697942604443,0.7254237288135593,57.62839666627464,100.0,5.8,0.7250000000000001,2.3650337432406294,0.0,8,0.0,0.0,0.0,7.422441686791217,0.2,7.85520931016654,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,26.903058075421313,0.8,5.114570920071516,26.701673567984585,0.8,5.950489715686979
7,random,0,0,254.92223492956683,50.984446985913365,5096628.847972279,637078.6059965349,1662.2,28.958188153310104,98611.08748511192,1717.963196604737,57.4,2.255918127070214,54.53896912881809,43.0,30,2.2052920390563067,0.7491289198606271,54.538969128818096,100.0,6.0,0.75,1.626680796532717,0.0,8,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,25.49832096249304,1.0,5.969829420292309,10.813432068051725,0.8,7.043616951969428
8,random,4,0,289.0925809332757,57.818516186655145,3000289.092580934,375036.13657261676,1876.2,33.503571428571426,95594.6843274952,1707.047934419557,56.0,2.779962442633454,55.8176883240629,43.8,28,2.795071067688605,0.7821428571428571,55.8176883240629,100.0,5.6,0.7,2.6700152524374694,0.0,8,0.0,0.0,0.0,11.209373457766105,0.2,8.921105214022266,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,17.647318255961864,0.6,4.1104559615930825,17.684814878775228,0.8,8.328560843884409
9,random,0,4,335.76768075010875,69.95160015627266,3200335.7676807498,400041.9709600937,2091.2,38.160583941605836,90990.05222774617,1660.4024129150762,54.8,2.191913699040972,52.00363149127689,44.0,23,2.5896030939970442,0.8029197080291971,52.00363149127689,100.0,4.6000000000000005,0.575,2.0234010280579846,0.0,8,11.366186436840735,0.2,8.79802566636372,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,4.662865493374397,0.4,7.389182558100156,0.0,0.0,0.0
