step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,random,3,0,298.55541427138803,37.319426783923504,298.55541427138803,37.319426783923504,16.6,0.5763888888888888,51447.838719562336,1786.3832888736922,28.8,2.8704613686335114,19.38941211150855,3.4,16,0.8324363204123291,0.11805555555555555,19.38941211150855,53.387261588325714,3.2,0.4,2.860211988991852,0.0,8,0.0,0.0,0.0,10.830872338457311,0.4,3.2521602296380623,43.706371461944684,0.8,3.9467812739624524,0.0,0.0,0.0,34.44442471187813,0.8,3.920375475024976,53.387261588325714,1.0,3.9170060803188163,12.746366791462549,0.2,7.845372852990508,0.0,0.0,0.0
1,random,3,3,488.75306619236983,61.09413327404623,488.75306619236983,61.09413327404623,49.2,1.5769230769230769,50897.64654012319,1631.3348250039485,31.2,1.9327212480107885,44.79845912942295,12.6,20,0.9547712565102037,0.40384615384615385,44.79845912942295,100.0,4.0,0.5,1.7749060721424024,0.0,8,0.0,0.0,0.0,53.14829749317113,0.6,5.42138759880035,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,5.2393755422124855,0.4,8.777860978338868
2,random,4,3,431.1920281704528,53.8990035213066,431.1920281704528,53.8990035213066,52.6,1.852112676056338,51793.24397006501,1823.705773593838,28.4,2.667530346250402,22.984895543807262,7.2,15,1.53141588582016,0.2535211267605634,22.984895543807262,46.710514015555304,3.0000000000000004,0.375,1.047934731562437,0.0,8,0.0,0.0,0.0,20.0,0.4,0.0,20.0,0.4,0.0,17.168650334902793,0.4,2.6011625717758187,40.0,0.6,0.0,40.0,0.6,0.0,46.710514015555304,0.6,5.782315280723677,0.0,0.0,0.0
3,random,4,4,379.0257767685907,47.378222096073834,379.0257767685907,47.378222096073834,70.0,2.6717557251908395,47339.84483667845,1806.8643067434523,26.2,4.1988984728507255,35.20012999703983,5.4,19,3.6417828849251297,0.20610687022900764,35.20012999703983,100.0,3.8000000000000003,0.47500000000000003,2.6826934966904856,0.0,8,15.183950192134716,0.2,6.585901477192673,11.360256747963149,0.2,8.802617952972728,52.985882836966596,0.8,2.5246659659022916,0.0,0.0,0.0,33.34589632458943,0.6,1.9377892455260073,68.72505387466475,1.0,1.6105733319301854,100.0,1.0,0.0,0.0,0.0,0.0
4,random,3,4,368.85569207492506,49.84536379390879,16667.79112858998,2083.4738910737474,99.4,3.708955223880597,44909.718510397084,1675.7357653133242,26.8,2.7993756936156196,36.21693771525287,9.0,20,2.9097806550411485,0.3358208955223881,36.21693771525287,100.0,4.0,0.5,2.029392776417392,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,10.443744162753887,0.6,4.104428150848179,0.0,0.0,0.0,27.683583455024348,0.8,4.991887031215224,56.79587099523417,0.6,2.2625876539481102,100.0,1.0,0.0,94.81230310901054,1.0,4.8762393753276205
5,random,1,3,491.775132172297,61.471891521537124,491.775132172297,61.471891521537124,109.0,3.5161290322580645,52583.38488196265,1696.238221998795,31.0,1.9185919522034631,41.13729653587537,13.2,20,1.220830352840403,0.4258064516129032,41.13729653587537,100.0,4.0,0.5,2.7527322515857064,0.0,8,0.0,0.0,0.0,4.962894975848542,0.4,9.706886330246927,20.699774196003773,0.4,8.352442905539824,0.0,0.0,0.0,3.435703115150659,0.2,3.962528776898899,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,random,0,1,328.976991943136,41.122123992892,328.976991943136,41.122123992892,12.8,0.47058823529411764,51280.72754881715,1885.3208657653363,27.2,2.9076549491037036,26.943657689221606,4.4,16,1.6809030936055116,0.16176470588235295,26.94365768922161,60.0,3.2,0.39999999999999997,0.2917720525748595,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0,60.0,0.8,0.0,40.0,0.6,0.0,40.0,0.6,0.0,35.549261513772876,0.6,2.334176420598876
7,random,2,0,314.72849721766835,39.34106215220854,314.72849721766835,39.34106215220854,3.6,0.13432835820895522,42566.9638184708,1588.3195454653285,26.8,3.9411877581891317,31.676362260094702,2.4,21,2.739562944829868,0.08955223880597014,31.676362260094706,100.0,4.2,0.525,5.241129451311904,0.0,8,2.037241843527795,0.4,9.096473165787758,8.95822596662299,0.4,8.857528448011726,12.069440649549392,0.2,8.285388105681058,1.5512006546470047,0.4,8.99138324363157,61.64213181945513,0.8,0.9555102308868093,10.423608766672032,0.2,3.5202807651056536,56.7290483802833,0.8,2.222471651390651,100.0,1.0,0.0
8,random,3,2,734.6363339310795,91.82954174138494,734.6363339310795,91.82954174138494,29.6,0.9801324503311258,47893.93215955386,1585.8917933627106,30.2,1.4098000700250606,28.68887392564531,10.6,17,0.7096853356426023,0.3509933774834437,28.68887392564531,100.0,3.4,0.42500000000000004,0.9470486044407935,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.6,1.1977259188888032,11.095752613646823,0.6,2.6011607336112292,100.0,1.0,0.0,76.77520634561063,0.8,2.312608161000698,1.6400324459050353,0.4,1.4648940220256172
9,random,2,3,518.7006688112008,64.8375836014001,518.7006688112008,64.8375836014001,31.0,0.9337349397590361,56435.3965080733,1699.8613406046177,33.2,1.7059708030256555,53.24960027279211,12.8,26,0.7779606610709094,0.3855421686746988,53.24960027279211,100.0,5.2,0.65,1.437751800957527,0.0,8,0.0,0.0,0.0,20.0,0.2,0.015560957320374824,42.479448089966354,0.8,7.632909795859921,43.51735409237051,0.6,3.853543654479921,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0
