step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,random,0,0,56.850488934418614,11.370097786883722,56.850488934418614,11.370097786883722,1.2,0.25,11703.393366931876,2438.2069514441405,4.8,9.460946197111372,3.747557112000777,0.2,4,3.877198717312379,0.041666666666666664,3.747557112000777,11.68578429502304,0.8,0.16,3.3090163726424935,0.0,5,0.0,0.0,0.0,11.68578429502304,0.4,8.124348765271783,7.052001264980845,0.4,8.420733097940685,0.0,0.0,0.0,0.0,0.0,0.0
1,random,0,0,75.90758899361504,18.073235474670245,228153.44203309118,45630.68840661824,1.2,0.375,5993.97058405894,1873.115807518419,3.2,8.348358835171991,2.121430957422433,1.2,3,5.8645527510212325,0.375,2.121430957422433,9.88929552141741,0.6000000000000001,0.12000000000000002,3.938672471549353,0.0,5,0.7178592656947558,0.4,9.581418611761183,9.88929552141741,0.2,10.111943745985583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,random,0,0,231.81453600720457,46.36290720144091,231.81453600720457,46.36290720144091,6.0,1.5,8076.884591215645,2019.2211478039112,4.0,6.9571662776182395,0.0,1.0,0,5.79135912321254,0.25,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,random,0,0,176.29182337035203,38.3243094283374,400176.29182337027,80035.25836467405,11.0,2.1153846153846154,11700.489620099219,2250.094157711388,5.2,5.296232090774553,1.497902773689873,1.4,1,4.4536202206234865,0.2692307692307692,1.497902773689873,7.4895138684493645,0.2,0.04,1.7332998681440954,0.0,5,7.4895138684493645,0.2,8.666499340720478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,random,0,0,219.6157986555633,45.75329138657569,1606.4428580115307,321.28857160230615,16.2,2.4545454545454546,13209.21485840521,2001.396190667456,6.6,3.5701784627848885,1.354705335142114,1.4,5,2.0314263220480817,0.21212121212121213,1.354705335142114,5.724402755886331,1.0,0.2,3.3594310947135093,0.0,5,0.0,0.2,0.0,1.0491239198242397,0.4,7.82703907880932,5.724402755886331,0.4,8.970116394758227,0.0,0.0,0.0,0.0,0.0,0.0
5,random,4,0,261.1847298775802,54.413485391162546,48234.514067787604,9646.90281355752,4.6,0.6052631578947368,14225.291297631693,1871.7488549515385,7.6,3.353800808902039,0.0,1.8,0,2.5581476304364217,0.23684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,random,4,4,163.36309010835095,32.67261802167019,163.36309010835095,32.67261802167019,14.0,1.7073170731707317,16669.235860902918,2032.8336415735266,8.2,4.665378885748722,4.01695969095249,2.2,3,2.8122015707951404,0.2682926829268293,4.01695969095249,10.964365873302881,0.6000000000000001,0.12000000000000002,3.6802202331461515,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.120432581459568,0.4,9.280646672006698,10.964365873302881,0.2,9.120454493724061
7,random,4,4,240.83943265111202,54.73623469343455,270894.0446791478,54178.808935829555,29.0,2.9,18777.114335338763,1877.7114335338763,10.0,3.4318354722145825,1.582594576006727,4.0,4,2.257346475388609,0.4,1.582594576006727,5.103640051651723,0.8,0.16,3.3820205120369793,0.0,5,2.809332828381912,0.4,8.412620669044554,5.103640051651723,0.4,8.497481891140342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,random,4,4,295.23455948807117,67.09876352001616,4909.38315597046,981.876631194092,54.6,4.7894736842105265,17514.381319927954,1536.3492385901714,11.4,3.0039754391863873,26.21974183674979,6.4,8,2.8603096639495145,0.5614035087719298,26.21974183674979,79.83599418835581,1.5999999999999999,0.31999999999999995,4.1741148995832775,0.0,5,79.83599418835581,0.8,3.831051543967711,40.47540758924072,0.6,7.769369037414683,10.787307406152422,0.2,9.27015391653399,0.0,0.0,0.0,0.0,0.0,0.0
9,random,4,4,338.8123866089951,84.70309665224877,769134.1830716215,153826.8366143243,93.2,7.1692307692307695,22784.22969361907,1752.633053355313,13.0,1.6344102541766596,42.16320491108207,8.8,11,1.5027276732081405,0.676923076923077,42.16320491108206,100.0,2.2,0.44000000000000006,1.8491082280315048,0.0,5,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,10.816024555410308,0.2,9.245541140157524,0.0,0.0,0.0
