step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,actuated,0,0,435.4698937321027,49.48521519682985,2457461.422803151,204788.4519002626,51.8,3.3205128205128207,28370.921046906755,1818.6487850581254,15.6,3.7818042920190247,2.350415582511095,7.0,6,4.092086641746464,0.44871794871794873,2.350415582511095,10.914330252565492,1.2000000000000002,0.10000000000000002,2.0676752439544845,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,9.90663990016344,0.4,8.011876463983205,10.914330252565492,0.4,8.46526721296832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.384016837404204,0.4,8.334959250502289,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,867.3032366407554,85.029729082427,1401430.5759042217,116785.88132535182,84.4,4.688888888888889,32656.83865627336,1814.268814237409,18.0,3.4061857451300153,2.144887913213059,8.2,3,4.018567506281661,0.45555555555555555,2.144887913213059,11.463898698448531,0.6000000000000001,0.05000000000000001,2.1475027575235335,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.463898698448531,0.2,8.72303590867682,11.251088747031588,0.2,8.888028727564995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.023667513076589,0.2,8.158968454040586
2,actuated,0,0,775.6175312361277,82.5125033229923,1690068.0479017203,140839.00399181002,131.2,6.56,35532.06592804104,1776.603296402052,20.0,2.526185310967183,1.5280995728508155,11.0,5,3.2918062617713706,0.55,1.5280995728508155,10.8095827782941,1.0,0.08333333333333333,1.4507103130609418,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8095827782941,0.4,8.643730622902513,0.0,0.0,0.0,7.527612095915686,0.4,8.764793133828789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
3,actuated,0,0,684.6804087975814,68.46804087975815,872756.7816582003,72729.73180485003,188.0,8.392857142857142,41211.58206998448,1839.80277098145,22.4,2.031938949787205,1.4829943259033012,12.4,3,1.4060797371439229,0.5535714285714286,1.4829943259033012,13.795289844397871,0.6000000000000001,0.05000000000000001,1.0752257376164966,0.0,12,13.795289844397871,0.2,4.706740478184996,0.0,0.0,0.0,4.000642066441742,0.4,8.195968373212963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,760.3167751627217,90.51390180508591,2055028.3159348823,171252.3596612402,253.4,10.385245901639344,42516.03576826917,1742.4604823061134,24.4,2.3596434809890927,9.644936289667994,14.8,10,2.4845361493059532,0.6065573770491803,9.644936289667996,100.0,2.0,0.16666666666666666,2.1367829813544224,0.0,12,100.0,1.0,0.0,11.600883428580175,0.2,8.62003317382174,0.0,0.0,0.0,2.817214188983428,0.4,8.46657504281029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3211378584523459,0.4,8.554787559621039,0.0,0.0,0.0
5,actuated,2,0,613.3582466415712,71.32072635367108,2510674.1048462847,209222.84207052374,321.2,12.645669291338583,43818.88047241786,1725.1527745046403,25.4,2.822030829481601,17.83658256213099,17.0,14,3.4936035536961496,0.6692913385826772,17.83658256213099,100.0,2.8000000000000003,0.2333333333333333,2.82047648297459,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.7081376502997,1.0,7.697622197995645,10.905503332608646,0.2,9.169682219158934,11.711840906196755,0.2,8.538367349840778,0.0,0.0,0.0,0.0,0.0,0.0,8.713508856466774,0.4,8.440046028699724,0.0,0.0,0.0
6,actuated,2,2,885.4392771367791,105.40943775437846,2250304.4226586437,187525.36855488698,410.2,15.65648854961832,43516.5246115794,1660.9360538770763,26.2,2.763446683183026,17.909721921121786,19.2,14,4.447570604208858,0.732824427480916,17.909721921121786,100.0,2.8,0.2333333333333333,1.416457180942719,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.154152680179095,0.4,8.569629020988941,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.762510373282339,0.4,8.427857150323687
7,actuated,2,2,854.909558729363,90.94782539674074,1465183.2276186636,122098.6023015553,502.6,17.822695035460992,46148.101313044936,1636.4574933703877,28.2,3.2560533991419116,25.917742426232355,20.2,16,4.845587494848385,0.7163120567375887,25.917742426232355,100.0,3.2,0.26666666666666666,0.7783319229453477,0.0,12,100.0,1.0,0.0,39.47665904191126,0.4,3.9789148625214654,71.53625007287701,0.8,5.361068212822706,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,actuated,2,2,1075.8003734079905,105.47062484392065,1133829.9675436732,94485.83062863944,608.0,19.869281045751634,52156.24615296383,1704.4524886589488,30.6,3.60194164849712,38.229405234664895,22.2,24,4.852124034088573,0.7254901960784313,38.2294052346649,100.0,4.8,0.39999999999999997,1.251694409197728,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.91473126206006,0.6,6.573053916679065,11.838131553918743,0.2,8.44727899369367,0.0,0.0,0.0,0.0,0.0,0.0
9,actuated,2,2,783.6381880491231,78.36381880491231,1229984.5318476935,102498.71098730779,723.0,22.04268292682927,55609.44153172014,1695.4098027963457,32.8,3.3178972441236994,45.03671688926403,24.4,29,4.613818596410219,0.7439024390243902,45.03671688926403,100.0,5.800000000000001,0.4833333333333334,1.8385414191368739,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.5021373569064735,0.2,7.6897506660980826,0.0,0.0,0.0,100.0,1.0,0.0,11.473526262628297,0.2,8.715716311708038,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,28.464939051633564,0.4,5.657030051836364,0.0,0.0,0.0
10,actuated,2,2,696.9051955367528,87.1131494420941,1275930.4854233847,106327.54045194872,848.6,24.245714285714286,54976.58507886614,1570.7595736818896,35.0,1.789338823457245,58.333333333333336,27.0,35,3.365957936291071,0.7714285714285715,58.333333333333336,100.0,7.0,0.5833333333333334,0.0,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
11,actuated,7,2,939.2609885169106,120.41807545088598,3652133.4475516425,304344.4539626369,643.6,18.180790960451976,59912.662665922355,1692.4480979074112,35.4,1.3951607392989918,50.11906050627753,23.6,33,1.806429824866629,0.6666666666666666,50.11906050627753,100.0,6.6,0.5499999999999999,0.6349147094976705,0.0,12,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.42872607533036,0.2,7.618976513972046,40.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
12,actuated,7,7,1076.3134712931287,107.63134712931287,1227071.7536599152,102255.9794716596,684.0,19.542857142857144,62579.62709172706,1787.989345477916,35.0,2.6795716369294897,56.7083588160852,21.0,38,3.0707247388673737,0.6,56.7083588160852,100.0,7.6,0.6333333333333334,1.7630154965967504,0.0,12,28.021880641276766,0.6,1.894192557799811,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,29.610241610022285,0.6,1.7507235263975636,0.0,0.0,0.0,11.05039928665633,0.2,9.04944675806899,100.0,1.0,0.0,11.817784255067068,0.2,8.461823116894639,100.0,1.0,0.0,0.0,0.0,0.0
13,actuated,7,7,878.4065084029728,93.44750089393327,1596455.0782734053,133037.92318945043,717.0,21.993865030674847,56568.141057352266,1735.2190508390265,32.6,2.591220665204579,48.52173679107679,21.0,35,3.483705005538891,0.6441717791411042,48.52173679107679,100.0,7.2,0.6,1.7826405800118046,0.0,12,9.266238442391455,0.4,3.5599810326650747,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,2.0882917157337033,0.4,8.662703051045538,0.0,0.0,0.0,100.0,1.0,0.0,40.0,0.6,0.0,20.0,0.6,0.0,10.906311334796328,0.2,9.16900287643104
14,actuated,7,7,841.627298976101,100.19372606858344,1320056.6102041162,110004.71751700969,753.4,23.39751552795031,52766.57602874603,1638.7135412654047,32.2,2.334654796070457,41.712026781086465,21.8,27,3.8663914987757897,0.6770186335403726,41.71202678108647,100.0,5.4,0.45,1.425793001878396,0.0,12,11.982480691345927,0.2,8.345517307799437,80.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.561840681691706,0.2,8.763998714741318,0.0,0.0,0.0,0.0,0.0,0.0
15,actuated,7,7,849.9946431128521,108.97367219395541,4027747.392952869,335645.61607940577,808.0,24.191616766467067,56188.316233632715,1682.2849171746323,33.4,1.9253821862879692,37.67202287235994,23.0,24,3.329921840761713,0.688622754491018,37.67202287235994,100.0,4.8,0.39999999999999997,0.1500752715614152,0.0,12,0.0,0.0,0.0,52.06427446831924,0.6,1.8009032587369824,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,actuated,7,7,852.8807912077824,99.17218502416075,2610105.99795591,217508.8331629925,930.4,25.701657458563535,58667.61602515642,1620.6523763855366,36.2,1.7080530544150263,42.63656124165266,26.4,30,2.9886532715472485,0.7292817679558011,42.63656124165266,100.0,6.000000000000001,0.5,1.5811989267688984,0.0,12,9.704906753090086,0.2,2.2382857976743553,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0806781802062915,0.4,8.406687447242437,100.0,1.0,0.0,0.8531499665355113,0.4,8.329413876309989,0.0,0.0,0.0,0.0,0.0,0.0
