step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,mixed_20,0,0,151.31838142141433,37.82959535535358,151.31838142141433,37.82959535535358,27.2,2.125,26718.494111718646,2087.382352478019,12.8,3.296269260021181,14.378786951514684,3.8,7,1.511807038357774,0.296875,14.378786951514684,31.063968222680955,1.4,0.35,2.2615287068710885,0.0,4,26.45117958337778,0.6,3.2838044093127725,31.063968222680955,0.8,5.762310418171582,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,138.49190395493838,34.622975988734595,138.49190395493838,34.622975988734595,48.2,4.381818181818182,20749.284953177215,1886.2986321070196,11.0,3.8138979560776143,24.18736115937932,5.0,7,2.5224751245732238,0.45454545454545453,24.18736115937932,95.20764270159304,1.4,0.35,3.438621685969904,0.0,4,1.5418019359242408,0.2,9.097152916621416,0.0,0.2,0.0,0.0,0.0,0.0,95.20764270159304,1.0,4.657333827258199
2,mixed_20,0,0,367.2280873182299,96.63897034690261,660.3085755302648,165.0771438825662,74.4,5.8125,20830.347944783658,1627.3709331862233,12.8,2.7379127085285995,40.374195122583245,6.6,10,2.5890562075830243,0.515625,40.374195122583245,100.0,2.0,0.5,1.918526412616463,0.0,4,0.0,0.2,0.0,0.0,0.0,0.0,61.49678049033298,0.8,7.674105650465852,100.0,1.0,0.0
3,mixed_20,0,0,316.64498791614733,79.16124697903683,316.64498791614733,79.16124697903683,112.0,7.671232876712328,26104.944285613077,1788.0098825762382,14.6,2.522039518677306,52.6218222278839,8.4,11,2.387591440801399,0.5753424657534246,52.6218222278839,100.0,2.2,0.55,2.3838382074609417,0.0,4,0.0,0.0,0.0,10.487288911535586,0.2,9.535352829843767,100.0,1.0,0.0,100.0,1.0,0.0
4,mixed_20,0,0,241.27263784571466,60.318159461428664,241.27263784571466,60.318159461428664,155.2,9.463414634146341,28841.157257987157,1758.6071498772658,16.4,1.8958488885195224,52.85730609013342,9.4,11,0.9076838288099074,0.573170731707317,52.85730609013342,100.0,2.2,0.55,2.187375031881222,0.0,4,0.0,0.0,0.0,11.42922436053368,0.2,8.749500127524888,100.0,1.0,0.0,100.0,1.0,0.0
5,mixed_20,1,0,276.07346764865304,69.01836691216326,276.07346764865304,69.01836691216326,134.2,7.373626373626373,30072.36303321243,1652.327639187496,18.2,1.659467560398522,47.404035168977146,8.6,12,0.814126416605963,0.4725274725274725,47.404035168977146,100.0,2.4,0.6,2.3269758658949296,0.0,4,9.616140675908582,0.4,9.307903463579718,0.0,0.0,0.0,80.0,1.0,0.0,100.0,1.0,0.0
6,mixed_20,1,1,302.2508328295238,75.56270820738095,302.2508328295238,75.56270820738095,168.6,8.78125,32922.47004263196,1714.7119813870813,19.2,1.7211868243774604,43.0039198260053,10.6,9,0.8471644778975298,0.5520833333333334,43.0039198260053,100.0,1.8,0.45,1.7906851697950823,0.0,4,0.0,0.0,0.0,13.975070219443637,0.2,4.863644357763066,58.04060908457757,0.6,2.299096321417263,100.0,1.0,0.0
7,mixed_20,1,1,299.3509568839071,74.83773922097677,299.3509568839071,74.83773922097677,230.8,10.99047619047619,34882.52361136717,1661.0725529222464,21.0,1.4720413930476366,80.79727619013909,14.2,17,0.6272243016544952,0.6761904761904762,80.79727619013909,100.0,3.4,0.85,1.758596817444767,0.0,4,23.189104760556347,0.4,7.034387269779068,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,mixed_20,1,1,703.3846452386888,195.38462367741354,6419.123068969325,1604.7807672423312,309.4,13.0,37476.12395064249,1574.6270567496845,23.8,0.6057441807079086,100.0,17.6,20,0.37876481958021463,0.7394957983193278,100.0,100.0,4.0,1.0,0.0,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,mixed_20,1,1,450.3263322166762,112.58158305416904,450.3263322166762,112.58158305416904,399.0,15.708661417322835,42380.650261645154,1668.5295378600454,25.4,0.9300560526027516,100.0,19.2,20,0.33324563932324475,0.7559055118110236,100.0,100.0,4.0,1.0,0.0,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
