step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,random,5,0,259.0301997118676,51.80603994237352,259.0301997118676,51.80603994237352,29.0,1.0507246376811594,48430.81267658423,1754.7395897313127,27.6,2.807602160683597,41.02053987840958,6.6,15,1.3859432032462222,0.2391304347826087,41.02053987840958,100.0,3.0,0.6,3.4100504990185376,0.0,5,46.94123332147484,1.0,3.66830951604318,100.0,1.0,0.0,0.0,0.0,0.0,10.747206721511304,0.2,9.30474332459269,47.41425934906175,0.8,4.077199654456818
1,random,0,5,415.1294664777832,83.02589329555664,415.1294664777832,83.02589329555664,71.4,2.4965034965034967,50708.44943476909,1773.0227075094087,28.6,2.3715360371776453,54.59345189069484,10.8,17,1.4975426377130427,0.3776223776223776,54.59345189069484,100.0,3.4000000000000004,0.68,3.4806643939739184,0.0,5,37.36937298782209,0.6,2.0163639853153534,100.0,1.0,0.0,98.97159693049929,1.0,3.9807864156551656,10.219122707790973,0.2,9.785575813054955,26.407166827361834,0.6,1.6205957558441177
2,random,0,0,264.72967012692425,60.16583411975551,1533.0578140321006,306.6115628064201,127.2,4.51063829787234,48902.22329411334,1734.1213934082746,28.2,2.5510901255451763,53.7991882846012,12.6,17,1.81073571523405,0.44680851063829785,53.7991882846012,100.0,3.4,0.6799999999999999,2.4423098159842977,0.0,5,37.648451774409466,0.8,3.399027271420163,100.0,1.0,0.0,100.0,1.0,0.0,11.347489648596536,0.2,8.812521808501325,20.0,0.4,0.0
3,random,0,0,480.34444693207644,96.0688893864153,480.34444693207644,96.0688893864153,191.0,7.4609375,48894.21837695504,1909.9304053498063,25.6,3.398239007361675,45.19282866812341,13.2,15,2.26478624392329,0.515625,45.19282866812341,100.0,3.0,0.6,2.8383403721526888,0.0,5,15.30170741848707,0.8,4.8129819575142205,100.0,1.0,0.0,100.0,1.0,0.0,10.662435922129987,0.2,9.378719903249223,0.0,0.0,0.0
4,random,5,0,385.9222516688203,83.89614166713486,1178.7593138863142,235.75186277726283,205.2,7.434782608695652,48051.49266798427,1740.9961111588505,27.6,2.8946094722160165,50.65188772649185,13.0,17,1.9714384590958263,0.47101449275362317,50.65188772649185,100.0,3.4,0.6799999999999999,4.800740092666806,0.0,5,38.018869675821634,0.8,6.347261814353878,100.0,1.0,0.0,100.0,1.0,0.0,11.512345970338629,0.2,8.686326857935677,3.728222986298988,0.4,8.970111791044475
5,random,3,5,434.84504058117653,86.9690081162353,434.84504058117653,86.9690081162353,144.8,5.171428571428572,46939.890687610095,1676.4246674146464,28.0,2.127819625214097,38.15952118124716,11.6,13,1.367683668774728,0.4142857142857143,38.15952118124716,100.0,2.6,0.52,2.805748915508491,0.0,5,32.285872506711826,0.6,4.207707831297184,46.45887582035812,0.8,1.524249088780825,100.0,1.0,0.0,12.052857579165845,0.2,8.296787657464447,0.0,0.0,0.0
6,random,1,3,333.3662738689654,66.67325477379308,333.3662738689654,66.67325477379308,31.0,1.0130718954248366,52538.51882826244,1716.9450597471384,30.6,2.6665397953496,49.57814957698906,7.8,16,1.8760053023751186,0.2549019607843137,49.57814957698906,100.0,3.2,0.64,3.2591893693655116,0.0,5,100.0,1.0,0.0,100.0,1.0,0.0,40.0,0.6,0.0,7.406184931909365,0.4,7.245160529780827,0.48456295303594743,0.2,9.050786317046732
7,random,2,1,388.3769665651954,77.67539331303908,388.3769665651954,77.67539331303908,41.2,1.2955974842767295,51456.524292431284,1618.1296947305434,31.8,2.3925975516441174,67.2513865432602,11.6,19,1.7203767077488905,0.36477987421383645,67.2513865432602,100.0,3.8,0.76,1.1975304793882444,0.0,5,60.0,0.8,0.0,100.0,1.0,0.0,98.06612374262954,1.0,1.7574435506116621,78.19080897367144,0.8,4.2302088463295595,0.0,0.2,0.0
8,random,4,2,655.9000597837173,131.18001195674347,655.9000597837173,131.18001195674347,40.8,1.1724137931034482,52516.380429414916,1509.091391649854,34.8,1.4621422978333396,68.29037532724465,12.4,20,0.9574540032921122,0.3563218390804598,68.29037532724465,100.0,4.0,0.8,2.1444473209477093,0.0,5,78.46486597558055,0.8,1.912318520091039,100.0,1.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0,2.9870106606426816,0.4,8.809918084647506
9,random,1,4,596.8368379310401,119.36736758620802,596.8368379310401,119.36736758620802,40.8,1.146067415730337,59051.33638125703,1658.7454039678942,35.6,1.1302284870130606,47.40573917313633,10.8,15,0.6119939274205762,0.30337078651685395,47.40573917313634,100.0,3.0,0.6,0.7220754795049062,0.0,5,100.0,1.0,0.0,60.0,0.8,0.0,67.70871519360753,0.8,1.811881886363823,9.319980672074166,0.4,1.7984955111607084,0.0,0.0,0.0
