step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,random,0,0,361.2930773975219,72.25861547950439,361.2930773975219,72.25861547950439,18.0,0.6818181818181818,46565.63286979969,1763.8497299166547,26.4,2.4731117249616217,29.48642610757969,6.4,11,1.6452755078843486,0.24242424242424243,29.48642610757969,100.0,2.2,0.44000000000000006,2.60435104255163,0.0,5,43.83115787040083,0.8,4.259316489778874,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600972667497615,0.4,8.762438722979276
1,random,0,0,311.35455359351846,62.27091071870369,311.35455359351846,62.27091071870369,36.6,1.4186046511627908,48786.9635556536,1890.9675796764961,25.8,2.496510005401714,38.3720411075434,8.6,14,1.5429620540382973,0.3333333333333333,38.372041107543396,99.0282714025389,2.8000000000000003,0.56,2.981760717737665,0.0,5,16.60507443153989,0.8,6.023336581328682,60.0,0.8,0.0,99.0282714025389,1.0,4.1370039217810035,16.226859703638183,0.2,4.7484630855786385,0.0,0.0,0.0
2,random,0,0,239.3362860342013,47.86725720684026,239.3362860342013,47.86725720684026,57.2,2.4237288135593222,46923.917382684944,1988.3015840120738,23.6,3.0827700059258496,51.88586602729458,6.8,21,2.1714021028559936,0.288135593220339,51.88586602729458,100.0,4.2,0.8400000000000001,3.8480084218518185,0.0,5,7.693607307840864,1.0,7.091239737973613,45.84840963945169,0.8,3.262368831187109,100.0,1.0,0.0,100.0,1.0,0.0,5.887313189180361,0.4,8.88643354009837
3,random,0,0,234.30248764974786,46.86049752994957,234.30248764974786,46.86049752994957,90.2,4.336538461538462,39725.486540754355,1909.8791606131902,20.8,3.123309828771019,45.73987226071296,8.6,17,2.252188415092208,0.41346153846153844,45.73987226071296,100.0,3.4,0.6799999999999999,2.691217008345635,0.0,5,10.956960758861953,0.6,8.312369722190525,17.742400544702832,0.8,5.14371531953765,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
4,random,0,0,529.7602652127094,105.95205304254189,529.7602652127094,105.95205304254189,139.6,6.176991150442478,35035.69945437322,1550.2521882466026,22.6,1.6210237301161772,62.48627782746382,11.8,17,1.0796973104476553,0.5221238938053098,62.48627782746382,100.0,3.4000000000000004,0.68,1.6088306607633946,0.0,5,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,12.431389137319115,0.2,8.044153303816973
5,random,4,0,532.4645657785106,106.49291315570213,532.4645657785106,106.49291315570213,74.6,3.330357142857143,40481.01706353256,1807.1882617648466,22.4,1.7083885166660386,48.90193011476969,9.2,16,1.1602088562834307,0.4107142857142857,48.9019301147697,100.0,3.2,0.64,0.3810926591632217,0.0,5,24.50965057384849,0.6,1.9054632958161086,100.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,0.0,0.0,0.0
6,random,4,4,272.46372679047624,54.49274535809525,272.46372679047624,54.49274535809525,70.8,3.1052631578947367,40656.75383487035,1783.1909576697524,22.8,3.1306075123023476,33.94719574429041,7.8,13,2.275248254836184,0.34210526315789475,33.94719574429041,100.0,2.6,0.52,2.402687592157924,0.0,5,4.805414229634266,0.4,8.111979426443577,100.0,1.0,0.0,36.5274906351101,0.6,2.24492512616234,28.403073856707692,0.6,1.6565334081837042,0.0,0.0,0.0
7,random,4,4,316.3673451967659,65.90986358265957,1782.2669816378298,356.45339632756594,115.8,5.514285714285714,34610.06957289671,1648.0985510903197,21.0,2.9036952998769348,54.73854463716293,10.6,17,3.4435703163176385,0.5047619047619047,54.73854463716293,100.0,3.4,0.6799999999999999,2.1441412725628157,0.0,5,0.0,0.0,0.0,100.0,1.0,0.0,54.23881888817618,0.8,2.416058470533962,27.34633668140873,0.6,3.0390009557709923,92.10756761622974,1.0,5.265646936509125
8,random,4,4,438.76493990891197,87.7529879817824,438.76493990891197,87.7529879817824,173.2,7.663716814159292,37138.06307264171,1643.27712710804,22.6,2.206196989197198,42.263159572563154,13.4,13,1.2978569813787992,0.5929203539823009,42.263159572563154,100.0,2.5999999999999996,0.5199999999999999,2.6972832561843676,0.0,5,0.0,0.0,0.0,100.0,1.0,0.0,9.728895712061103,0.4,5.573415798425756,1.5869021507546677,0.2,7.91300048249608,100.0,1.0,0.0
9,random,4,4,891.8498131359445,185.8020444033218,2266.648680931453,453.3297361862906,248.8,10.366666666666667,39260.33314407886,1635.8472143366191,24.0,1.930522751413762,58.98381096584171,17.0,17,2.1853560091207034,0.7083333333333334,58.98381096584171,100.0,3.6,0.72,1.3406012031154193,0.0,5,14.919054829208562,0.2,6.702837488352127,100.0,1.0,0.0,20.0,0.4,0.00016852722496905228,60.0,1.0,0.0,100.0,1.0,0.0
