step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,random,0,0,307.6203163001208,34.18003514445787,307.6203163001208,34.18003514445787,46.0,0.8712121212121212,107060.9733448358,2027.6699497127993,52.8,2.7208892921419907,29.191567331958165,7.6,32,0.7551560923200173,0.14393939393939395,29.191567331958165,72.67717742645914,6.4,0.7111111111111111,4.773353673980012,3.475583753760195,9,22.948280324002894,0.8,4.118953915710369,26.300584315137314,0.6,4.363553323458207,25.860056987011717,0.8,4.047897789452773,20.014195574733264,0.4,8.34693257163029,72.67717742645914,0.8,5.035153810059542,26.723017843522427,0.4,5.7724109225730205,22.993645549261714,0.8,3.8783495076389243,13.380577291182192,0.8,3.9213474715367838,31.826570676312826,1.0,3.475583753760195
1,random,3,0,311.154834064046,34.57275934044955,311.154834064046,34.57275934044955,84.2,1.6574803149606299,92347.07233660013,1817.855754657483,50.8,3.0448079657152554,58.004749786933075,11.6,38,1.190853822766453,0.2283464566929134,58.00474978693309,100.0,7.6,0.8444444444444446,3.590192563562612,0.0,9,15.48049690439342,0.6,5.465797421983815,23.44546208966335,0.8,5.603586865083862,34.080619683862494,0.8,4.976623486461106,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,45.211689507013375,0.8,5.485839983283576,32.358059822846315,0.8,5.662169334590404,71.46642007461878,0.8,5.1177159806607495
2,random,3,3,444.2935425020423,49.36594916689359,444.2935425020423,49.36594916689359,137.6,2.6666666666666665,80298.80393903083,1556.17837091145,51.6,2.0636820305648644,57.099859907979585,13.0,33,0.7816651520596546,0.25193798449612403,57.099859907979585,100.0,6.6,0.7333333333333334,1.596328864607572,0.0,9,20.0,0.4,0.0,35.46967597849516,0.6,4.430500651950815,35.05991121193517,0.6,2.06716968510872,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,51.635811155410636,0.8,2.4747384275281825,55.85941211213367,0.8,3.599048254862358,15.873928713841678,0.4,1.7955027620180708
3,random,1,3,520.3746941560731,57.81941046178591,520.3746941560731,57.81941046178591,163.0,3.007380073800738,91262.87844442965,1683.8169454691817,54.2,1.8783365177464866,54.80015220440941,16.0,31,0.7596374642029077,0.2952029520295203,54.80015220440941,100.0,6.199999999999999,0.6888888888888889,1.3101022688246422,0.0,9,0.0,0.0,0.0,20.0,0.4,0.0,57.53089729334363,0.8,3.540971167018768,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,39.22378385378494,0.6,3.022965448194187,27.686636301458805,0.6,1.809336006518604,48.760052391097304,0.8,3.417647797690222
4,random,2,1,710.39089947419,78.93232216379889,710.39089947419,78.93232216379889,52.2,0.90625,92323.79029980663,1602.843581593865,57.6,1.5699402281355996,61.366254339642445,15.6,35,0.7109218619218031,0.2708333333333333,61.36625433964244,100.0,6.999999999999999,0.7777777777777778,1.8035972591957095,0.0,9,6.5951363026204035,0.4,7.917618939653038,55.281106123537995,0.6,4.794799169526552,100.0,1.0,0.0,60.0,0.8,0.0,80.0,1.0,0.0,27.955720687203893,0.6,1.723463577443038,22.46432594341968,0.6,1.796493646138758,100.0,1.0,0.0,100.0,1.0,0.0
5,random,2,2,810.9250603528186,90.10278448364652,810.9250603528186,90.10278448364652,127.4,2.0953947368421053,103095.770614927,1695.654121956036,60.8,1.4593472659260338,68.36039101211061,24.4,34,0.7714466728061737,0.40131578947368424,68.36039101211061,100.0,6.8,0.7555555555555556,0.7798775110290632,0.0,9,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,37.370465639641,0.6,1.982664752721147,32.487575527891295,0.4,1.8485071995219218,45.38547794146325,0.8,3.187725647018501,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,random,1,2,946.086551901775,105.1207279890861,946.086551901775,105.1207279890861,265.4,4.070552147239264,101879.0205940964,1562.5616655536257,65.2,1.2865401406033428,80.41535511544693,32.6,41,0.7724441979632674,0.5,80.41535511544693,100.0,8.2,0.911111111111111,2.0601346559919995,0.0,9,40.81901056979177,0.6,7.4902383241699155,100.0,1.0,0.0,100.0,1.0,0.0,76.8679550905739,0.8,3.9724189794036056,43.469228508636775,0.8,3.217684376916806,62.582001870019894,1.0,3.860870223437668,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,random,2,1,1196.9851707585583,139.1843221812277,2730.3426073202672,303.37140081336304,437.6,6.215909090909091,114226.27094024583,1622.5322576739463,70.4,1.0759467163683785,75.11039973009593,39.2,38,0.6929816979973326,0.5568181818181818,75.11039973009593,100.0,7.6,0.8444444444444444,0.6303276330111915,0.0,9,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,16.73189205138101,0.4,1.9457370889840255,30.660095257167086,0.6,1.7468306473327906,28.601610262315376,0.6,1.9803809607839078,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,random,1,2,1404.153393877396,171.23821876553612,15160.45761089434,1684.4952900993712,646.4,8.806539509536785,116702.63537783171,1589.9541604609226,73.4,1.1178643732366258,83.19135286791897,46.2,42,1.0086647704174103,0.6294277929155313,83.19135286791897,100.0,8.399999999999999,0.9333333333333333,1.181436433707255,0.0,9,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,55.79749045576477,0.8,3.6974008577946473,50.09727122776496,0.8,3.346888401719003,42.82741412774101,0.8,3.588638643851644,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,random,3,1,717.1371070245966,119.5228511707661,420597.36428583425,46733.04047620381,785.6,10.587601078167117,111959.41934436576,1508.8870531585683,74.2,0.9517407156484329,78.86486027830635,48.4,40,0.9872811815521317,0.6522911051212938,78.86486027830637,100.0,7.999999999999999,0.8888888888888888,0.7421634022941936,0.0,9,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,42.34632998316101,0.8,2.0551509414722196,32.38539137081375,0.6,2.2189911154014643,35.05202115078248,0.6,2.4053285637740593,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
