step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,actuated,0,0,27.493273429910584,13.746636714955292,1000027.4932734299,333342.49775781,9.0,2.8125,5712.993666328502,1785.3105207276567,3.2,6.1371376023242865,0.7272778832611001,1.0,2,5.791713008719265,0.3125,0.7272778832611001,2.1818336497833,0.4,0.13333333333333333,2.8730939086785106,0.0,3,2.1818336497833,0.4,8.619281726035531,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,63.742895004574166,35.41271944698565,1200063.7428950046,400021.2476316682,14.0,5.833333333333333,4654.770361651554,1939.4876506881474,2.4,4.599337376143784,0.0,1.2,0,5.22141768243794,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,actuated,0,0,156.9585739619883,71.34480634635831,800156.9585739619,266718.98619132064,19.0,5.0,7873.5612116212305,2071.989792531903,3.8,2.8435313927847887,2.7028040014332078,1.4,2,2.8774676324339405,0.3684210526315789,2.7028040014332078,8.108412004299623,0.4,0.13333333333333333,2.933148898867269,0.0,3,8.108412004299623,0.4,8.799446696601807,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,174.75404731732448,58.25134910577483,174.75404731732448,58.25134910577483,24.0,6.0,8305.85110974813,2076.4627774370324,4.0,2.792726201973856,0.0,1.0,0,1.897418585835727,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,76.46375833805486,25.487919446018285,76.46375833805486,25.487919446018285,29.0,6.304347826086956,10465.46284899394,2275.1006193465087,4.6,4.681462347774455,3.55387551817491,1.2,1,2.4827133663112346,0.2608695652173913,3.55387551817491,10.66162655452473,0.2,0.06666666666666667,3.126477293390741,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,10.66162655452473,0.2,9.379431880172223
5,actuated,0,0,51.882038121917574,21.617515884132324,3546.6744280004787,1182.2248093334929,35.2,7.04,9171.778849371007,1834.3557698742015,5.0,3.6606345655029324,4.170230380635,1.6,3,2.0936626483285394,0.32,4.170230380635,11.728963136849302,0.6000000000000001,0.20000000000000004,5.67418030537669,0.0,3,11.728963136849302,0.2,8.525902829878152,0.7817280050556974,0.4,8.496638086251915,0.0,0.0,0.0
6,actuated,0,0,25.807586110321814,21.506321758601512,924323.609577658,308107.86985921935,47.0,11.19047619047619,7146.500645389885,1701.5477727118773,4.2,2.1995088541256487,0.0,2.8,0,2.918890498761353,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,actuated,0,0,180.58435615290077,128.98882582350055,1600180.584356153,533393.5281187176,62.0,12.4,9171.518948457211,1834.3037896914423,5.0,1.7939414093767603,1.3894872619499665,3.4,2,2.8740759190114016,0.68,1.3894872619499665,4.1684617858499,0.4,0.13333333333333333,2.9832943182749054,0.0,3,4.1684617858499,0.4,8.949882954824716,0.0,0.0,0.0,0.0,0.0,0.0
8,actuated,0,0,261.00558311554835,100.38676273674936,400261.0055831155,133420.33519437184,77.0,13.275862068965518,10587.985536318993,1825.5147476412055,5.8,1.3881763741063577,0.0,3.2,0,1.1847667133256485,0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,actuated,1,0,96.6109391982744,32.2036463994248,96.6109391982744,32.2036463994248,71.0,13.653846153846153,11252.542132963821,2163.95041018535,5.2,3.814599480870076,0.0,2.0,0,1.9520407262426964,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,actuated,1,1,106.65852243002912,38.092329439296115,430.11786174058034,143.37262058019346,81.0,13.96551724137931,10598.110638592107,1827.2604549296736,5.8,4.4446322938818685,20.11119742688739,2.2,4,2.4814357428278013,0.3793103448275862,20.11119742688739,49.7491706616654,0.8,0.26666666666666666,4.906601034544994,0.0,3,10.584421618996771,0.2,9.447847374156128,49.7491706616654,0.6,5.2719557294788535,0.0,0.0,0.0
11,actuated,1,1,65.42842853098338,32.71421426549169,139925.85675721703,46641.952252405674,97.0,16.724137931034484,10074.549281694994,1736.991255464654,5.8,3.845360567886776,35.38434177198648,4.0,7,4.426166999037266,0.6896551724137931,35.38434177198648,100.0,1.4,0.4666666666666666,3.074152896522234,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,6.1530253159594395,0.4,9.222458689566702
12,actuated,1,1,35.82862210836741,17.914311054183706,999392.0825086997,333130.69416956656,117.0,23.4,8609.390046226286,1721.878009245257,5.0,5.706206696781744,33.333333333333336,4.0,5,5.939094821677222,0.8,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
13,actuated,1,1,68.97035369039325,34.48517684519663,1000068.9703536906,333356.3234512302,137.2,22.866666666666667,9206.445365574338,1534.4075609290564,6.0,5.310472565097739,35.68039556813195,4.4,7,6.147073719234656,0.7333333333333333,35.68039556813195,100.0,1.4,0.4666666666666666,2.9157683554105467,0.0,3,7.041186704395841,0.4,8.74730506623164,100.0,1.0,0.0,0.0,0.0,0.0
14,actuated,1,1,82.78243562462833,45.990242013682405,1200082.7824356246,400027.5941452082,161.0,25.967741935483872,10303.33987196691,1661.8290116075661,6.2,4.130280300962049,33.333333333333336,5.2,5,5.913358512657,0.8387096774193549,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
15,actuated,2,1,330.7157402455528,110.23858008185094,330.7157402455528,110.23858008185094,49.6,7.515151515151516,12835.268102411452,1944.7375912744624,6.6,1.666416291349494,20.0,2.8,4,0.9666142406828415,0.42424242424242425,20.0,60.0,0.8,0.26666666666666666,0.0,0.0,3,0.0,0.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0
16,actuated,2,2,309.6850122556407,110.60179009130024,2565.284001527973,855.094667175991,43.2,6.545454545454546,11426.489777792118,1731.2863299685025,6.6,2.7635727987477856,27.097213726602643,2.8,5,1.8152922199172175,0.42424242424242425,27.097213726602643,81.29164117980793,1.0,0.3333333333333333,2.601283610919624,0.0,3,81.29164117980793,1.0,7.803850832758871,0.0,0.0,0.0,0.0,0.0,0.0
17,actuated,2,2,161.19830417710492,53.732768059034974,161.19830417710492,53.732768059034974,58.0,9.666666666666666,12042.096806241845,2007.0161343736409,6.0,4.398527760330309,36.4067435575303,3.0,6,2.853319187371943,0.5,36.4067435575303,100.0,1.2,0.39999999999999997,2.876375767029822,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,9.220230672590901,0.2,8.629127301089465
18,actuated,2,2,99.642129648028,38.32389601847231,2404.649850106726,801.5499500355753,73.6,11.5,11847.664096549921,1851.197515085925,6.4,4.120789091311959,36.978053441929056,3.6,7,3.453706515314282,0.5625,36.978053441929056,100.0,1.4,0.4666666666666666,3.0485498968512363,0.0,3,100.0,1.0,0.0,10.934160325787161,0.2,9.145649690553709,0.0,0.2,0.0
19,actuated,2,2,110.37518005827557,55.18759002913779,537207.1473382052,179069.04911273508,93.6,15.096774193548388,9823.757820452365,1584.4770678148977,6.2,4.70405636479309,33.333333333333336,4.4,5,5.990994108851919,0.7096774193548387,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,actuated,2,2,95.47972112476575,47.73986056238287,972802.1970926533,324267.39903088444,118.0,19.666666666666668,10065.311416203836,1677.5519027006396,6.0,4.986447881846931,33.333333333333336,5.0,5,6.311558776848263,0.8333333333333334,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,actuated,0,2,259.3116100306537,92.61128929666204,200259.3116100307,66753.10387001024,37.8,5.5588235294117645,11236.77212057388,1652.466488319688,6.8,5.186739279647518,26.666666666666668,2.8,5,6.168785539562428,0.4117647058823529,26.666666666666668,80.0,1.0,0.3333333333333333,0.0,0.0,3,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,actuated,0,0,102.22115698777587,34.07371899592529,102.22115698777587,34.07371899592529,20.0,3.225806451612903,12683.364539792601,2045.7039580310648,6.2,6.036329225737205,11.4222884746304,1.0,3,5.575779774208229,0.16129032258064516,11.4222884746304,34.266865423891204,0.6,0.19999999999999998,0.6490196071781902,0.0,3,34.266865423891204,0.6,1.9470588215345705,0.0,0.0,0.0,0.0,0.0,0.0
23,actuated,0,0,98.1985725355734,35.07091876270479,200098.1985725356,66699.39952417853,25.0,4.62962962962963,11672.965241126733,2161.6602298382836,5.4,5.3169976164638815,5.020915386164499,1.4,2,4.468184576804558,0.25925925925925924,5.020915386164499,15.062746158493496,0.4,0.13333333333333333,1.2207626195392793,0.0,3,15.062746158493496,0.4,3.662287858617838,0.0,0.0,0.0,0.0,0.0,0.0
24,actuated,0,0,238.30344187807017,85.10837209931078,555.3165724177071,185.1055241392357,30.0,6.0,9649.768939594343,1929.9537879188688,5.0,3.1611215372552546,4.335948907902131,1.0,3,1.9714265141611742,0.2,4.335948907902131,11.000323244503534,0.6000000000000001,0.20000000000000004,5.870438517816406,0.0,3,11.000323244503534,0.2,9.090641954541328,0.0,0.0,0.0,2.0075234792028596,0.4,8.520673598907889
25,actuated,0,0,200.9939081011957,77.30534926969065,129967.25739899806,43322.419132999355,38.0,7.916666666666667,9535.12774093004,1986.4849460270916,4.8,3.507937386844531,0.0,2.2,0,2.4052781280693987,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,actuated,0,0,107.43571541049744,35.81190513683248,107.43571541049744,35.81190513683248,48.0,8.275862068965518,12675.03324888348,2185.3505601523243,5.8,4.772639221982617,5.406616732051172,2.2,3,2.824356904476189,0.3793103448275862,5.406616732051172,11.074345415754578,0.6000000000000001,0.20000000000000004,5.925891358125966,0.0,3,5.145504780398937,0.4,8.747794993873685,11.074345415754578,0.2,9.029879080504212,0.0,0.0,0.0
27,actuated,0,0,70.63316838779978,23.544389462599927,70.63316838779978,23.544389462599927,58.0,13.181818181818182,8769.104106105104,1992.9782059329782,4.4,6.603076096067827,0.0,2.0,0,4.772365407053083,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,actuated,0,0,107.56813410290215,44.82005587620923,201273.83312678745,67091.27770892915,68.2,15.5,7645.304746623398,1737.569260596227,4.4,5.546108761547769,23.019418414727777,2.4,4,5.085837320817411,0.5454545454545454,23.019418414727777,69.05825524418333,0.8,0.26666666666666666,1.863915499085664,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,69.05825524418333,0.8,5.591746497256992
29,actuated,0,0,79.08254069851037,39.541270349255186,774020.0200304439,258006.6733434813,82.0,15.185185185185185,9567.404405550034,1771.7415565833396,5.4,2.2494807249995237,34.01550339708327,3.2,7,2.453350239755939,0.5925925925925926,34.01550339708327,100.0,1.4,0.4666666666666666,3.033370620508989,0.0,3,2.0465101912498085,0.4,9.100111861526967,0.0,0.0,0.0,100.0,1.0,0.0
30,actuated,0,0,45.90278940239493,22.951394701197465,1000045.9027894024,333348.63426313415,97.0,19.4,9576.897848381095,1915.379569676219,5.0,3.0030795000803963,33.333333333333336,3.0,5,2.402682933354764,0.6,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
31,actuated,0,0,253.49225647084813,90.53294873958862,200253.49225647087,66751.1640854903,112.0,18.06451612903226,12128.695265294873,1956.2411718217538,6.2,4.838585439802477,37.01889387247661,3.4,7,3.444550922686376,0.5483870967741935,37.01889387247661,100.0,1.4,0.4666666666666666,2.987688238546253,0.0,3,0.0,0.0,0.0,11.056681617429831,0.4,8.963064715638758,100.0,1.0,0.0
32,actuated,0,0,216.28074830548,90.11697846061666,5073.084581997451,1691.0281939991503,128.2,19.424242424242426,12182.685642627373,1845.8614610041475,6.6,2.118434493156831,36.33447743072338,3.6,7,1.9762243877715406,0.5454545454545454,36.33447743072338,100.0,1.4,0.4666666666666666,3.0265884619516625,0.0,3,9.003432292170146,0.4,9.079765385854987,0.0,0.0,0.0,100.0,1.0,0.0
33,actuated,1,0,53.32611180283302,26.66305590141651,471951.8780247701,157317.29267492337,23.2,4.461538461538462,10513.160252671913,2021.761587052291,5.2,2.613448905477194,20.0,1.6,4,2.1183580282910084,0.3076923076923077,20.0,60.0,0.8,0.26666666666666666,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0
