step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,mixed_20,0,0,406.80609180727123,63.563451844886124,600406.8060918073,85772.40087025819,40.6,2.4457831325301207,30300.97734998505,1825.3600813244004,16.6,2.4231219416205967,15.876202393490644,8.4,6,1.9646729775791378,0.5060240963855421,15.876202393490644,100.0,1.2,0.17142857142857143,1.283138375290245,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,11.133416754434506,0.2,8.981968627031716,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,318.3795129202801,45.482787560040016,318.3795129202801,45.482787560040016,49.0,3.0625,30850.08337370572,1928.1302108566074,16.0,2.8750864115152495,6.916847793112757,5.0,5,1.661074158762453,0.3125,6.916847793112757,40.0,1.0,0.14285714285714285,1.2303913027979436,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0,8.417934551789301,0.4,8.612739119585605,0.0,0.0,0.0
2,mixed_20,0,0,283.7405823564066,47.2900970594011,246294.6998021949,35184.957114599274,67.6,4.172839506172839,27021.745419227984,1668.0089764955546,16.2,2.271424154496047,13.338466447296915,5.8,9,1.6140060834147394,0.35802469135802467,13.338466447296915,53.658550681553834,1.8000000000000003,0.2571428571428572,3.583149643248704,0.0,7,0.0,0.0,0.0,11.006796128123142,0.2,9.085295924078482,9.832582835850303,0.4,9.18086868999526,53.658550681553834,0.8,2.1974510276279364,0.0,0.0,0.0,0.0,0.0,0.0,18.87133548555113,0.4,4.618431861039252
3,mixed_20,0,0,316.4476392755626,45.20680561079466,316.4476392755626,45.20680561079466,72.0,4.615384615384615,29377.286898257473,1883.1594165549661,15.6,2.792880894751747,4.990332391364234,5.2,6,1.433619986349017,0.3333333333333333,4.990332391364234,21.33072376440481,1.2,0.17142857142857143,2.729657029194775,0.0,7,2.8379255162786876,0.4,8.020531176868825,0.0,0.0,0.0,0.0,0.0,0.0,21.33072376440481,0.6,1.7965629578142475,10.763677458866141,0.2,9.290505069680352,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,364.6590384480204,56.97797475750318,214514.15440832736,30644.879201189622,101.0,7.013888888888889,26795.119008759182,1860.7721533860542,14.4,3.279573952164232,1.6652607858784612,7.0,1,2.34622052627153,0.4861111111111111,1.6652607858784612,11.656825501149228,0.2,0.028571428571428574,1.225523559935411,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,11.656825501149228,0.2,8.578664919547878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,mixed_20,0,0,294.86090685601863,47.55821078322881,219255.50199972006,31322.21457138858,137.4,9.039473684210526,27285.653438371955,1795.1087788402601,15.2,4.076673031603805,24.494727445136682,8.4,13,3.9582790140888138,0.5526315789473685,24.494727445136682,80.79041536463706,2.6,0.37142857142857144,3.8288861871856668,0.0,7,0.0,0.0,0.0,75.67035075916124,0.8,4.474934895429762,0.0,0.0,0.0,9.658286748871774,0.4,8.697482007741929,0.0,0.0,0.0,5.344039243286716,0.4,8.682512062601745,80.79041536463706,1.0,4.947274344526232
6,mixed_20,0,0,691.2763014769732,101.65827962896665,146073.23828492404,20867.605469274862,170.8,9.704545454545455,30204.62687617396,1716.1719816007933,17.6,1.9389702239026787,30.19098036803793,9.2,11,2.2321153003609857,0.5227272727272727,30.19098036803793,100.0,2.2,0.31428571428571433,1.2601117980932754,0.0,7,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336862576265503,0.2,8.820782586652928,0.0,0.0,0.0,100.0,1.0,0.0
7,mixed_20,0,0,423.99419989813185,62.35208822031351,783.3979703870768,111.9139957695824,220.0,11.702127659574469,32973.57581133809,1753.9136069860685,18.8,2.002754469164625,35.050229732466235,10.8,13,1.202050341667875,0.574468085106383,35.05022973246623,100.0,2.6,0.37142857142857144,0.9094674992860596,0.0,7,45.3516081272636,0.6,6.366272495002417,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,mixed_20,0,0,320.7249646133688,53.4541607688948,357761.9989458769,51108.85699226813,276.0,13.8,35322.156018178895,1766.107800908945,20.0,2.380811457941512,46.69308752700739,12.0,19,1.7031860331210635,0.6,46.69308752700739,100.0,3.8000000000000003,0.5428571428571429,3.7812917664513668,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,11.130811194877879,0.2,8.984071174077366,4.34255985043194,0.4,8.696267001889646,0.0,0.0,0.0,11.378241643741944,0.2,8.788704189192554,100.0,1.0,0.0
9,mixed_20,0,0,534.2991905657466,98.94429454921233,614055.9953587091,87722.28505124417,337.4,16.066666666666666,35498.109306043174,1690.3861574306272,21.0,2.029426284251982,42.857142857142854,13.8,15,2.05847273125913,0.6571428571428571,42.857142857142854,100.0,3.0,0.42857142857142855,0.0,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
