step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,actuated,0,0,152.76937980605464,50.923126602018215,1202122.6736961126,240424.53473922252,842.2,18.63274336283186,77048.17693069857,1704.6056843074905,45.2,1.2457301124796,71.21784750091967,28.6,21,1.187310233574059,0.6327433628318584,71.21784750091967,100.0,4.2,0.8400000000000001,1.6419897007139208,0.0,5,33.74408358878043,0.6,4.233037643381304,22.345153915817946,0.6,3.9769108601883003,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
1,actuated,0,0,895.2045950987324,179.04091901974647,895.2045950987324,179.04091901974647,528.2,12.004545454545454,75197.05310369292,1709.0239341748388,44.0,1.5301721716032852,41.654637979436245,22.0,18,1.3744475601288293,0.5,41.654637979436245,100.0,3.6,0.72,1.8096808253691268,0.0,5,12.62858549560491,0.8,5.636743982615785,49.036605207923,0.8,1.6093257133096237,26.607999193653313,0.6,1.8023344309202247,20.0,0.4,0.0,100.0,1.0,0.0
2,actuated,0,0,427.5890256712987,85.51780513425975,427.5890256712987,85.51780513425975,296.0,7.115384615384615,74574.03262034873,1792.6450149122293,41.6,1.9528454840421512,57.19820522992387,17.2,21,1.8197912114997312,0.41346153846153844,57.19820522992387,100.0,4.2,0.8400000000000001,2.6347339537624936,0.0,5,21.10278358729545,0.8,6.841367348064574,100.0,1.0,0.0,26.068551853138047,0.8,3.3862000125075,38.81969070918586,0.6,2.9461024082403937,100.0,1.0,0.0
3,actuated,0,0,386.5513141122517,80.53152377338577,986.1828859210948,197.23657718421896,223.6,5.704081632653061,70183.04471097927,1790.3837936474304,39.2,2.8548568211757366,44.81509279609792,16.6,19,2.6708304116245376,0.42346938775510207,44.81509279609793,100.0,3.8000000000000003,0.76,3.3507998083889667,0.0,5,4.518655105296148,0.6,7.468772052106099,100.0,1.0,0.0,5.223837016178834,0.6,4.781930470241821,14.332971859014663,0.6,4.503296519596914,100.0,1.0,0.0
4,actuated,0,0,722.7111993069327,144.54223986138655,722.7111993069327,144.54223986138655,294.2,7.6217616580310885,65464.17959797142,1695.9632020199851,38.6,2.5688110170912726,61.00575693773146,17.2,21,1.9304296603154356,0.44559585492227977,61.00575693773146,100.0,4.2,0.8400000000000001,3.8060437380867898,0.0,5,23.11498409746804,0.4,8.671973094912087,100.0,1.0,0.0,22.70746295633387,0.8,6.292934660400551,59.2063376348554,1.0,4.065310935121312,100.0,1.0,0.0
5,actuated,0,0,642.5385203515268,139.68228703294062,1678.4234086432334,335.6846817286467,386.0,10.104712041884817,59460.701075251025,1556.5628553730635,38.2,2.2022630355953083,60.59238357749625,21.2,20,2.038257359107421,0.5549738219895288,60.592383577496264,100.0,4.0,0.8,1.403421145865693,0.0,5,0.0,0.0,0.0,100.0,1.0,0.0,2.96191788748132,1.0,7.017105729328465,100.0,1.0,0.0,100.0,1.0,0.0
6,actuated,0,0,169.96842875944185,56.65614291981395,499342.0619492883,99868.41238985767,493.0,12.44949494949495,62649.78223159824,1582.0652078686426,39.6,2.3582560516394193,65.49516304142105,26.8,22,2.864804162189724,0.6767676767676768,65.49516304142105,100.0,4.4,0.8800000000000001,2.6796855205840124,0.0,5,15.308288199215667,0.6,6.720226201986511,100.0,1.0,0.0,32.16752700788959,0.8,6.678201400933551,80.0,1.0,0.0,100.0,1.0,0.0
7,actuated,0,0,513.030017595488,128.257504398872,2537331.606272339,507466.32125446777,573.0,14.768041237113403,63614.256314786246,1639.5426885254187,38.8,1.660692678267016,59.81975962371894,22.6,18,1.8564776181618565,0.5824742268041238,59.81975962371894,100.0,3.6,0.72,2.1735763681030047,0.0,5,9.335103118238521,0.4,8.976259660276858,100.0,1.0,0.0,40.0,0.6,0.0,49.763695000356165,0.6,1.891622180238166,100.0,1.0,0.0
8,actuated,0,0,674.6406077807471,168.66015194518678,4208225.595416321,841645.1190832643,654.4,16.36,66797.01576499632,1669.9253941249083,40.0,1.4938093560696462,64.47768088139571,22.0,18,1.4451307853118192,0.55,64.47768088139571,100.0,3.6,0.72,0.7767064723932563,0.0,5,0.0,0.0,0.0,100.0,1.0,0.0,22.388404406978566,0.6,3.8835323619662816,100.0,1.0,0.0,100.0,1.0,0.0
9,actuated,0,0,419.10135965676653,104.77533991419163,2544889.005922105,508977.80118442106,740.8,18.897959183673468,64660.60039628319,1649.5051121500815,39.2,2.3523401088484017,52.32636796985298,22.0,19,2.390320806832517,0.5612244897959183,52.32636796985298,100.0,3.8000000000000003,0.76,2.508148678456939,0.0,5,6.598035208355668,0.4,7.081021608691662,100.0,1.0,0.0,15.033804640909239,0.8,5.459721783593032,40.0,0.6,0.0,100.0,1.0,0.0
10,actuated,0,0,188.16755472342874,58.80236085107148,1003187.2012398124,200637.44024796248,835.8,21.0,65878.68061521491,1655.2432315380631,39.8,2.5660506784263064,66.85726986371753,22.8,22,2.966222957426106,0.5728643216080402,66.85726986371753,100.0,4.4,0.8800000000000001,3.380526137228472,0.0,5,23.77683974813408,0.8,7.004158451011759,100.0,1.0,0.0,15.457739910312966,0.6,7.793934635355232,95.05176966014062,1.0,2.1045375997753712,100.0,1.0,0.0
11,actuated,0,0,527.444825600271,131.86120640006774,1000527.4448256005,200105.4889651201,931.4,25.037634408602152,59557.98480888895,1601.0210970131438,37.2,1.7290152525256397,66.96482929731633,21.4,20,1.7612243018156684,0.5752688172043011,66.96482929731633,100.0,4.0,0.8,2.2878628065169506,0.0,5,4.931528088181949,0.4,9.173070837559077,100.0,1.0,0.0,49.89261839839969,0.6,2.2662431950256754,80.0,1.0,0.0,100.0,1.0,0.0
12,actuated,0,0,421.9625629877607,124.1066361728708,1021472.1134342138,204294.42268684276,1024.2,27.23936170212766,59730.747229564295,1588.583702913944,37.6,2.0126461392939485,51.51006163272518,21.6,16,1.9737595138439592,0.574468085106383,51.51006163272518,100.0,3.2,0.64,0.8962975662913955,0.0,5,0.0,0.0,0.0,100.0,1.0,0.0,19.80058080203264,0.6,2.2544594690203743,37.74972736159327,0.6,2.2270283624366036,100.0,1.0,0.0
13,actuated,1,0,463.5841036862515,121.99581675953988,602102.6548051415,120420.5309610283,1035.8,26.55897435897436,61868.26018492109,1586.3656457672075,39.0,1.511791766109804,70.6335839767363,22.4,20,1.364973223931697,0.5743589743589743,70.6335839767363,100.0,4.0,0.8,2.98087885774437,0.0,5,10.377161142049545,0.4,7.5680381488101185,100.0,1.0,0.0,64.21646384013059,0.8,3.5501448306255092,78.57429490150139,0.8,3.7862113092862235,100.0,1.0,0.0
14,actuated,2,1,763.121079252514,152.62421585050282,763.121079252514,152.62421585050282,570.6,13.849514563106796,65177.65132001929,1581.9818281558082,41.2,1.2233475343310485,69.0428858965588,20.8,19,1.0248205119704377,0.5048543689320388,69.0428858965588,100.0,3.8,0.76,0.35755651571155267,0.0,5,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,45.214429482794,0.8,1.7877825785577635
15,actuated,2,2,589.477755589204,117.8955511178408,589.477755589204,117.8955511178408,220.6,5.013636363636364,72999.69184667629,1659.0839056062794,44.0,1.6825086667453042,69.6426924239945,20.0,21,1.7372243963069012,0.45454545454545453,69.6426924239945,100.0,4.2,0.8400000000000001,2.1524778539856326,0.0,5,1.7134341946558607,0.4,7.6542037677715085,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,46.50002792531666,0.8,3.1081855021566547
