step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,mixed_20,0,0,627.4079323697791,69.71199248553101,2000627.4079323695,181875.2189029427,53.6,2.2521008403361344,47190.83336950854,1982.8081247692662,23.8,3.7835915623881,11.880707574763159,9.8,10,3.1974020763454476,0.4117647058823529,11.880707574763159,100.0,2.0,0.18181818181818182,2.238412151393106,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,8.891172993479586,0.2,11.24710992276675,19.750299767909496,0.4,4.0396715562696865,2.0463105610056687,0.4,9.335752186287728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,471.0617589667921,52.340195440754684,2000471.0617589676,181861.0056144516,106.0,4.649122807017544,46541.71216610619,2041.303165180096,22.8,4.18300084587856,11.719704830305824,11.6,10,3.783767548725719,0.5087719298245614,11.719704830305824,100.0,2.0,0.18181818181818182,3.722044996680522,0.0,11,3.258921808854609,0.4,11.388943609409036,0.0,0.0,0.0,0.0,0.0,0.0,8.681042438871316,0.2,11.519353891443677,0.0,0.0,0.0,8.693583164298104,0.2,5.96157686571005,0.0,0.0,0.0,8.283205721340039,0.2,12.072620596922977,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,696.4417299543543,74.08954573982493,1202305.5930890378,109300.5084626398,164.2,6.315384615384615,46995.01383271853,1807.5005320276357,26.0,2.6004306274071958,23.711476612619666,13.4,15,2.2807415945234943,0.5153846153846153,23.711476612619666,100.0,3.2,0.29090909090909095,0.9219342215177477,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.8262427388163474,0.4,10.141276436695225,0.0,0.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0
3,mixed_20,0,0,602.5612210260313,64.10225755596078,1010892.792044535,91899.34473132137,232.2,8.86259541984733,50984.74230935503,1945.9825308914135,26.2,3.8135697868379412,20.15197095632945,14.6,13,3.6327732683859075,0.5572519083969466,20.151970956329446,100.0,2.6,0.23636363636363636,2.8083762537307204,0.0,11,0.0,0.0,0.0,12.124798937572336,0.2,8.247559445305104,0.0,0.0,0.0,8.711234429272565,0.2,11.479429329093435,0.8356471527790177,0.2,11.165150016639386,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,380.90311555173395,44.29105994787604,1869341.045208069,169940.09501891537,309.0,11.529850746268657,48833.56913621107,1822.148102097428,26.8,4.4172569520907174,19.27405907690932,16.6,12,4.662048995112249,0.6194029850746269,19.274059076909317,100.0,2.4,0.21818181818181817,0.7566520212766591,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,12.014649846002499,0.2,8.32317223404325,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,mixed_20,0,0,992.0816175760368,124.0102021970046,2801265.378426702,254660.48894788203,394.6,13.153333333333334,55987.699425449035,1866.2566475149679,30.0,2.5770608056720157,19.06814186408468,18.6,13,3.1656998493184414,0.62,19.06814186408468,100.0,2.6,0.23636363636363633,2.0712190923111686,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.671727673141049,0.2,11.35034736702219,0.0,0.0,0.0,100.0,1.0,0.0,4.077832831790431,0.4,11.433062648400666,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,0,0,748.9194394079666,89.15707611999602,2600748.9194394085,236431.71994903713,489.0,16.52027027027027,52573.2188213005,1776.122257476368,29.6,3.33740803307796,21.129057706639287,19.4,15,3.8578410337780187,0.6554054054054054,21.129057706639287,100.0,3.0,0.2727272727272727,1.7247837040143261,0.0,11,23.908849763055287,0.6,7.222823295065196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.510785009976871,0.2,11.74979744909239,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,mixed_20,0,0,660.3217927892329,73.36908808769255,2000660.3217927895,181878.21107207178,589.0,18.40625,59019.739653941,1844.3668641856561,32.0,3.831560023502646,28.067967189983847,21.8,16,4.256005160692803,0.68125,28.067967189983847,100.0,3.2,0.29090909090909095,0.5259289820358162,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,8.747639089822314,0.2,5.7852188023939775,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,mixed_20,0,0,811.6428544583978,92.23214255209065,2200811.642854458,200073.78571404165,696.0,20.0,61801.012795286195,1775.891172278339,34.8,3.3109327989473716,38.49972283579156,22.6,24,3.973433664904282,0.6494252873563219,38.499722835791566,100.0,4.800000000000001,0.43636363636363634,3.1535310861805668,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,6.301231778537044,0.4,11.39845899844435,8.295623616850776,0.2,12.054548834263828,100.0,1.0,0.0,8.900095798319398,0.2,11.235834115278058,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,mixed_20,0,0,743.9504347244426,82.66115941382697,2000743.9504347243,181885.81367588404,814.6,22.75418994413408,63891.68698475069,1784.6839939874494,35.8,2.3297273546890547,38.18181818181818,24.8,24,2.0747084712273827,0.6927374301675978,38.18181818181818,100.0,4.8,0.43636363636363634,0.9865212230059288,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.4,0.0,20.0,0.4,10.851733453065217,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,mixed_20,0,0,656.3830271287981,78.14083656295215,2086895.3598004233,189717.75998185665,941.4,24.643979057591622,64526.89293895903,1689.1856790303411,38.2,2.110401824595045,42.36445760456217,26.8,24,2.037507856176908,0.7015706806282722,42.36445760456217,100.0,4.8,0.43636363636363634,0.5722070946648564,0.0,11,100.0,1.0,0.0,66.00903365018382,0.8,6.2942780413134205,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,mixed_20,0,0,987.2842631765747,129.90582410218087,2649401.715159008,240854.70137809162,1085.2,26.339805825242717,69487.4259194035,1686.588007752512,41.2,2.131423470819256,46.586249044286774,30.8,28,2.446405049133301,0.7475728155339806,46.586249044286774,100.0,5.6,0.509090909090909,2.0555456445468,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,3.7318092603766218,0.4,11.139073624555026,8.71693022677789,0.2,11.471928465459774,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,mixed_20,6,0,977.0253275407292,116.31253899294396,2590262.8680941416,235478.44255401287,1074.6,25.585714285714285,73337.00640579281,1746.1192001379243,42.0,2.10523140853977,43.90086837933314,29.0,26,2.107533612332814,0.6904761904761905,43.90086837933314,100.0,5.2,0.4727272727272727,1.5879127040649932,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,11.224258356255064,0.2,8.90927461093872,11.685293816409512,0.2,8.557765133776204,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,mixed_20,6,6,851.7862523316993,106.47328154146241,2092339.6081235209,190212.69164759282,1138.4,27.104761904761904,73458.77448995346,1749.018440236987,42.0,1.8969769240793175,39.3156791014595,29.2,23,2.203186318605097,0.6952380952380952,39.3156791014595,100.0,4.6,0.41818181818181815,0.1924850804708046,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.472470116054524,0.6,2.1173358851788504,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,mixed_20,6,6,1081.4629878490132,138.64910100628376,2734457.5204243585,248587.04731130533,1285.0,29.88372093023256,73627.94350551006,1712.2777559420945,43.0,1.88334958504933,39.08901795163972,31.0,27,2.0481044666909107,0.7209302325581395,39.08901795163972,100.0,5.4,0.49090909090909096,2.426924562078473,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,2.5944131208876797,0.4,10.926769711356615,8.423752123604231,0.2,11.871194514353002,18.961032223544976,0.8,3.8982059571535865,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,mixed_20,6,6,1215.0718573020586,155.77844324385367,2021971.886242703,183815.62602206392,1444.4,31.814977973568283,73001.60523428788,1607.964873001936,45.4,1.2711733770223221,43.14767428669318,34.0,26,1.3721653946364845,0.748898678414097,43.14767428669318,100.0,5.2,0.4727272727272727,1.2594905298214534,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.583568459025514,0.4,8.109312076615334,69.0408486945995,0.8,5.745083751420653,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
