step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,actuated,0,0,85.93209846993368,17.186419693986736,85.93209846993368,17.186419693986736,12.2,0.953125,28859.643972626887,2254.6596853614756,12.8,7.2406802705829385,26.51856438674207,2.8,9,3.8662760695442344,0.21875,26.51856438674207,100.0,1.8,0.36,2.3660708105279005,0.0,5,21.355940629039765,0.6,2.9310876735922125,100.0,1.0,0.0,11.23688130467059,0.2,8.899266379047289,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,71.5727829415831,14.31455658831662,71.5727829415831,14.31455658831662,0.0,0.0,20897.67071414912,1971.478369259351,10.6,8.752836181957345,14.465028138049433,0.4,7,4.535429999301693,0.03773584905660377,14.465028138049433,42.34253078388463,1.4000000000000001,0.28,4.4645945669210825,0.0,5,19.272671806766937,0.4,10.385123758946513,42.34253078388463,0.8,2.600726949455771,0.0,0.0,0.0,10.709938099595604,0.2,9.337122126203129,0.0,0.0,0.0
2,actuated,0,0,190.38072807366115,39.66265168201274,200190.38072807368,40038.07614561474,2.0,0.2,19016.521153908754,1901.6521153908755,10.0,6.289002036951599,5.981782105566026,1.2,6,5.406340271090062,0.12,5.981782105566026,28.29940618985262,1.2000000000000002,0.24000000000000005,1.7834579911396014,0.0,5,1.609504337977512,0.4,5.070401252729056,28.29940618985262,0.8,3.846888702968951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,131.11428797636862,27.315476661743464,200131.11428797635,40026.22285759527,7.0,0.8333333333333334,18251.01815074672,2172.740256041276,8.4,5.064214819042075,5.264610286290008,1.4,6,4.156175046793015,0.16666666666666666,5.264610286290008,13.417565909952884,1.2000000000000002,0.24000000000000005,2.2519028227624056,0.0,5,12.905485521497155,0.4,6.319113945115727,13.417565909952884,0.8,4.940400168696302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,155.42384357799506,31.08476871559901,155.42384357799506,31.08476871559901,12.0,1.6666666666666667,16931.285662290553,2351.56745309591,7.2,4.085710038784924,3.12081262715094,1.0,2,1.611284726132135,0.1388888888888889,3.12081262715094,11.911514022760343,0.4,0.08,3.421204149201509,0.0,5,11.911514022760343,0.2,8.395238406211124,0.0,0.0,0.0,0.0,0.0,0.0,3.6925491129943566,0.2,8.710782339796422,0.0,0.0,0.0
5,actuated,0,0,173.11751858364372,37.63424317035733,3939.415381028974,787.8830762057949,17.6,2.3783783783783785,14890.383153999966,2012.213939729725,7.4,4.79814101046789,1.1607555190843186,1.8,5,2.683748259522229,0.24324324324324326,1.1607555190843186,5.345269088924169,1.0,0.2,3.3976061483472586,0.0,5,0.0,0.0,0.0,5.345269088924169,0.4,8.872506844624878,0.4585085064974237,0.4,8.115523897111414,0.0,0.2,0.0,0.0,0.0,0.0
6,actuated,0,0,199.47816400325058,39.89563280065012,199.47816400325058,39.89563280065012,27.0,3.375,17429.317440845207,2178.664680105651,8.0,5.787721354284974,0.03226159018834096,2.2,2,4.374240322625611,0.275,0.03226159018834096,0.1613079509417048,0.4,0.08,1.6131160547025503,0.0,5,0.1613079509417048,0.4,8.06558027351275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,actuated,0,0,197.52437044451102,41.15091050927313,3539.340150681944,707.8680301363888,37.8,4.846153846153846,13270.823376603948,1701.3876123851217,7.8,5.713295289500873,4.963435984768807,2.6,2,4.610645633474398,0.3333333333333333,4.963435984768807,13.232273468588005,0.4,0.08,3.23784031228719,0.0,5,13.232273468588005,0.2,7.557280329596366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.584906455256032,0.2,8.631921231839584
8,actuated,0,0,282.0456494483974,61.31427161921683,223052.85058860108,44610.57011772021,56.0,6.222222222222222,17463.70883744703,1940.41209304967,9.0,3.2735568285499785,4.113927594292136,4.4,3,2.674515373623011,0.4888888888888889,4.113927594292136,11.20089409969296,0.6000000000000001,0.12000000000000002,3.5398187524080775,0.0,5,0.0,0.0,0.0,9.36874387176772,0.4,8.77123504737392,0.0,0.0,0.0,0.0,0.0,0.0,11.20089409969296,0.2,8.927858714666467
9,actuated,4,0,457.2534155401513,120.32984619477666,308496.01125643076,61699.20225128615,79.8,7.823529411764706,16749.336374872528,1642.091801458091,10.2,1.5597656130105575,2.314107027785326,6.2,1,1.770612293053995,0.6078431372549019,2.314107027785326,11.57053513892663,0.2,0.04,1.7285285217893,0.0,5,11.57053513892663,0.2,8.6426426089465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
