step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,actuated,0,0,524.8943543313885,61.03422724783588,1015930.0140532216,92357.27400483833,65.6,1.9069767441860466,63814.924271592536,1855.0850078951319,34.4,3.364877885818088,20.412678767531037,14.6,14,3.5772729851720273,0.42441860465116277,20.41267876753104,100.0,2.8,0.2545454545454545,1.4295905924360333,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.519780295094108,0.2,11.7373918735419,100.0,1.0,0.0,16.019686147747336,0.6,3.988104643254464,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,515.3745505646941,56.01897288746676,1612243.5792111382,146567.59811010348,150.8,4.259887005649717,66853.78230058428,1888.5249237453186,35.4,4.16137312678193,27.941460522295998,19.2,19,4.193034586555847,0.5423728813559322,27.941460522296005,100.0,4.0,0.36363636363636365,2.9062860826750208,0.0,11,35.356355741423044,0.4,4.443893392866679,0.0,0.0,0.0,8.033964800497131,0.4,9.94843249714488,8.331818475504065,0.2,12.00218179188669,0.0,0.0,0.0,100.0,1.0,0.0,15.633926727831806,0.6,5.574639227526983,0.0,0.0,0.0,100.0,1.0,0.0,40.0,0.4,0.0,0.0,0.0,0.0
2,actuated,0,0,558.7611953731001,63.495590383306826,2018700.8936381459,183518.26305801325,251.2,6.680851063829787,67389.81836640093,1792.282403361727,37.6,2.7775941219548854,29.831888574545697,22.4,18,3.2906783902815,0.5957446808510638,29.831888574545697,100.0,3.6,0.32727272727272727,1.1153430010446088,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,8.150774320002654,0.2,12.268773011490698,100.0,1.0,0.0,20.0,0.4,0.0,0.0,0.0,0.0
3,actuated,0,0,796.8234849424439,92.6538935979586,1811348.650223861,164668.05911126008,369.4,9.143564356435643,73960.00420407465,1830.6931733681845,40.4,2.5629525476306525,36.50787633838317,26.0,21,2.5809951840021426,0.6435643564356436,36.50787633838317,100.0,4.2,0.38181818181818183,1.502954327743248,0.0,11,100.0,1.0,0.0,92.85894671756552,1.0,5.074716041739844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,8.727693004649382,0.2,11.457781563435882,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,651.2285853791942,72.35873170879935,1867499.5995984697,169772.69087258817,503.2,11.867924528301886,74734.26375924083,1762.6005603594533,42.4,2.9739131307700104,41.07728807686481,28.0,24,2.7721157986317304,0.660377358490566,41.07728807686481,100.0,4.800000000000001,0.43636363636363634,1.6413974076600026,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,43.295831675802674,0.6,6.365395041188912,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.554337169710209,0.2,11.689976443071117,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,839.5653822488679,93.28504247209644,2000839.565382249,181894.5059438408,648.0,14.594594594594595,80103.96509264989,1804.1433579425652,44.4,3.917170693491644,46.798312246448496,30.6,28,4.167116540724242,0.6891891891891891,46.798312246448496,100.0,5.6000000000000005,0.509090909090909,2.041949214803192,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,5.994236183192925,0.4,11.081250089779502,0.0,0.0,0.0,100.0,1.0,0.0,8.787198527740543,0.2,11.380191273055607,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,0,0,813.2238420838441,90.35820467598268,2000813.2238420837,181892.11125837124,805.4,17.662280701754387,78750.09204792525,1726.9757028053782,45.6,4.410086241828557,46.37347447202491,33.4,28,5.229601775589819,0.7324561403508771,46.3734744720249,100.0,5.6000000000000005,0.509090909090909,2.0874129981733494,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1.2849958590612687,0.4,11.627816492039715,100.0,1.0,0.0,0.0,0.0,0.0,8.823223333212695,0.2,11.333726487867127,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,actuated,0,0,774.6685910846276,96.83357388557845,2415570.0847548093,219597.2804322554,974.6,20.64830508474576,77853.52514647016,1649.4390920862322,47.2,3.6523024531094603,45.45454545454545,35.0,25,5.100013603159949,0.7415254237288136,45.45454545454545,100.0,5.0,0.45454545454545453,0.0,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,actuated,0,0,859.91880031165,107.48985003895625,3669585.2206200077,333598.6564200007,1158.8,23.269076305220885,83107.44293178766,1668.8241552567806,49.8,2.7424981710988705,45.837505693557944,39.2,27,4.006613060672606,0.7871485943775101,45.83750569355795,100.0,5.4,0.49090909090909096,1.0040972005067905,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,4.212562629137437,0.4,11.045069205574695,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,actuated,0,0,1118.5805253874414,136.41225919359042,2602110.5493301926,236555.50448456296,1358.2,25.43445692883895,90014.11262953427,1685.657539878919,53.4,2.4367632918728797,45.45454545454545,41.4,25,3.2161216951628018,0.7752808988764045,45.45454545454545,100.0,5.0,0.45454545454545453,0.0,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,actuated,0,0,1528.0650686710346,181.91250817512315,2018410.520919133,183491.865538103,1569.8,27.25347222222222,97318.02308926957,1689.5490119664855,57.6,2.5781487605633813,46.23009788117403,44.4,26,3.318223861146865,0.7708333333333334,46.23009788117403,100.0,5.2,0.4727272727272727,1.0656227130697051,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.531076692914326,0.2,11.721849843766757,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,actuated,0,0,985.4789419819821,123.18486774774776,2203980.661040225,200361.8782763841,1796.0,30.33783783783784,101694.24770666979,1717.808238288341,59.2,3.2028234016084127,46.85145722489417,46.6,28,4.1939307356361475,0.7871621621621622,46.85145722489417,100.0,5.6000000000000005,0.509090909090909,2.157127284512618,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,7.029363289511252,0.4,11.733197516389197,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,8.3366661843246,0.2,11.9952026132496,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,actuated,0,0,1344.2611405346104,156.30943494588493,2203772.7001563557,200342.97274148688,2030.2,32.85113268608414,103955.91570926717,1682.1345584023813,61.8,2.4435659239967156,46.23273568414225,49.0,26,3.4325639675651303,0.7928802588996764,46.23273568414225,100.0,5.2,0.4727272727272727,1.0620106107216774,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.560092525564755,0.2,11.68211671793845,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
