step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,random,0,0,334.18675565639234,55.697792609398725,226445.5655590464,32349.3665084352,25.6,1.5058823529411764,28809.94602021058,1694.7027070712106,17.0,2.904133099698177,21.423069988274587,7.6,9,2.290733102350802,0.4470588235294118,21.423069988274587,100.0,1.8,0.2571428571428572,1.1502190380700956,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.49880908453639,0.4,4.064092771501406,18.46268083338572,0.4,3.9874404949892632,100.0,1.0,0.0,0.0,0.0,0.0
1,random,0,0,316.73949222102146,54.61025727948646,736492.019434407,105213.14563348671,34.8,2.0470588235294116,32157.182345737925,1891.5989615139956,17.0,2.9368844683688415,19.89482943798456,5.8,12,2.57451527553239,0.3411764705882353,19.89482943798456,80.0,2.4000000000000004,0.3428571428571429,3.63597893532632,0.0,7,0.0,0.0,0.0,4.892859614269582,0.4,8.21252923179418,11.28861755397736,0.2,8.858480635192272,40.0,0.6,0.0,3.0823288976449703,0.2,8.380842680297791,80.0,1.0,0.0,0.0,0.0,0.0
2,random,0,0,400.2743972783313,71.47757094255917,1002589.1498988459,143227.02141412086,35.4,2.107142857142857,26598.287183230637,1583.2313799542046,16.8,2.026452365675162,7.55332757605158,5.0,4,1.5881161240326331,0.2976190476190476,7.55332757605158,52.87329303236106,0.8,0.1142857142857143,0.34790184798115764,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,52.87329303236106,0.6,2.4353129358681036,0.0,0.0,0.0
3,random,0,0,336.59382275978106,60.106039778532335,908670.2738804066,129810.03912577238,65.2,3.431578947368421,30940.861957549518,1628.4664188183958,19.0,2.1614471979192564,22.698214906687976,8.4,11,2.323317786897825,0.4421052631578947,22.698214906687976,100.0,2.2,0.31428571428571433,2.716250882922793,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,2.25496014966609,0.2,8.483289690688252,48.42685800490415,0.6,5.6976936413961585,0.0,0.0,0.0,100.0,1.0,0.0,8.205686192245594,0.4,4.832772848375142
4,random,2,0,776.226267159777,117.61004047875409,1883.6717815349245,269.0959687907035,110.0,5.392156862745098,33632.58766689488,1648.6562581811213,20.4,1.8132754036841694,29.73006589959628,12.0,12,1.8002479219715746,0.5882352941176471,29.73006589959628,100.0,2.4,0.34285714285714286,0.7114927717038596,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,8.11046129717397,0.2,4.980449401927017,100.0,1.0,0.0,0.0,0.0,0.0
5,random,2,2,613.5314636295309,95.8642911921142,400841.960401313,57263.137200187564,175.0,7.954545454545454,36318.19303772872,1650.8269562603964,22.0,1.9226290032187259,39.54906130371931,14.0,16,1.5400233795538594,0.6363636363636364,39.549061303719306,100.0,3.2,0.4571428571428572,1.1301202094960099,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,20.162872200920106,0.4,3.5821719625580424,100.0,1.0,0.0,56.68055692511501,0.8,4.3286695039140275,100.0,1.0,0.0,0.0,0.0,0.0
6,random,2,2,865.3438718158777,131.11270785089056,400865.34387181595,57266.47769597371,248.6,10.358333333333333,39987.70194566793,1666.154247736164,24.0,2.2484842732673274,45.71285923547253,16.0,19,2.47333593108997,0.6666666666666666,45.71285923547253,100.0,3.8,0.5428571428571428,2.4592042765846185,0.0,7,9.035622355732471,0.4,8.085671596135944,10.954392292575221,0.2,9.128758339956386,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
7,random,2,2,443.0386232150073,82.04418948426061,410039.82337378274,58577.1176248261,332.8,13.10236220472441,39647.34833203088,1560.919225670507,25.4,1.2844040214487564,51.27454046007147,18.2,19,1.511214993660323,0.7165354330708661,51.27454046007147,100.0,3.8,0.5428571428571428,1.4305029748394134,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,30.561032938994117,0.4,5.272280286884386,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,28.36075028150617,0.4,4.741240536991507
8,random,2,2,716.918964231745,162.93612823448748,2007849.1242689718,286835.5891812817,433.2,15.81021897810219,42254.57672924383,1542.1378368337164,27.4,0.5191698017400982,71.42857142857143,22.0,25,0.4878038335908546,0.8029197080291971,71.42857142857143,100.0,5.0,0.7142857142857143,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,random,2,2,950.0597966822763,169.65353512183506,1201200.2025846296,171600.02894066137,549.0,18.178807947019866,49578.81300327117,1641.682549777191,30.2,0.6488429829080776,71.42857142857143,24.4,25,0.5579659989200632,0.8079470198675497,71.42857142857143,100.0,5.0,0.7142857142857143,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
