step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,actuated,0,0,213.11777833888505,35.51962972314751,213.11777833888505,35.51962972314751,4.6,0.152317880794702,54712.05432587791,1811.6574280092022,30.2,2.6935651224298307,29.438393845402164,2.8,17,0.5969066789830044,0.09271523178807947,29.438393845402164,37.89923633088648,3.4,0.5666666666666667,3.4186280410086916,0.0,6,37.30442427740542,0.6,4.001301304447666,37.89923633088648,0.8,3.924057228835955,30.747822618807845,0.6,4.060243491523897,33.73555089808747,0.8,4.040641531654931,0.0,0.0,0.0,36.94332894722578,0.6,4.485524689589704
1,actuated,0,0,382.26751948320725,63.711253247201206,382.26751948320725,63.711253247201206,42.8,1.3630573248407643,49418.03571920213,1573.8227936051635,31.4,2.306177867828947,69.53681435635359,12.8,22,1.5616175926130704,0.40764331210191085,69.5368143563536,100.0,4.4,0.7333333333333334,0.8811868462064862,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,17.220886138121614,0.4,5.287121077238917
2,actuated,0,0,440.4111321490298,78.64484502661247,7563.946253553973,1260.6577089256623,128.4,4.0125,50894.03820413946,1590.4386938793582,32.0,2.163219378309449,69.41864188735114,20.6,21,1.976358946157036,0.64375,69.41864188735114,100.0,4.2,0.7000000000000001,1.0093760135990175,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,16.511851324106885,0.2,6.056256081594105
3,actuated,0,0,415.2335460649084,83.04670921298168,27478.26285277113,4579.710475461855,244.2,7.017241379310345,56167.76924761334,1614.0163576900384,34.8,1.6183903607081016,68.08871345286828,25.6,23,1.4438193889283464,0.735632183908046,68.08871345286828,100.0,4.6000000000000005,0.7666666666666667,1.7731067969697711,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,7.268018567544345,0.4,5.218186370388567,1.264262149665285,0.2,5.42045441143006
4,actuated,0,0,932.1037672261182,155.3506278710197,932.1037672261182,155.3506278710197,375.2,10.422222222222222,58990.011700899784,1638.611436136105,36.0,1.8858486918384652,66.66666666666667,27.2,21,1.9384959616122592,0.7555555555555555,66.66666666666667,100.0,4.2,0.7000000000000001,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
5,actuated,0,0,1167.6851287384359,224.5548324496992,2690.3172492565072,448.3862082094179,517.0,13.256410256410257,60386.88600068117,1548.3816923251582,39.0,1.825645322633706,68.60149154557035,30.4,21,2.12213897977016,0.7794871794871795,68.60149154557035,100.0,4.2,0.7000000000000001,0.9514184223580857,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.608949273422127,0.2,5.708510534148514,0.0,0.0,0.0
6,actuated,0,0,911.9715948173252,175.37915284948562,900758.6587147152,150126.44311911918,674.2,16.20673076923077,65135.370327848264,1565.7540944194295,41.6,1.3721934297900051,69.60491261158988,32.8,23,1.551628794410535,0.7884615384615384,69.60491261158988,100.0,4.6000000000000005,0.7666666666666667,0.768386131373768,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,17.62947566953926,0.4,4.610316788242608
7,actuated,0,0,999.5394926125673,217.2911940462103,252094.5060032236,42015.75100053727,843.4,19.344036697247706,67861.96750257809,1556.4671445545434,43.6,1.5577742238089927,70.03352941384453,36.0,23,1.8559162195520893,0.8256880733944955,70.03352941384453,100.0,4.6,0.7666666666666666,0.7652986342976987,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,20.20117648306723,0.6,4.591791805786192
8,actuated,0,0,790.4961341161054,208.0252984516067,1199604.7246744724,199934.12077907872,1030.0,22.88888888888889,71132.23298489486,1580.716288553219,45.0,1.7682262732631508,69.1620152335678,38.8,21,2.430973182437108,0.8622222222222222,69.1620152335678,100.0,4.2,0.7000000000000001,1.113182268250153,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,14.972091401406828,0.2,6.679093609500918
9,actuated,0,0,422.5459145209,105.636478630225,3138052.1774244327,523008.6962374055,1225.0,26.746724890829693,72616.20485555609,1585.506656234849,45.8,1.986424286621515,69.22494865786689,39.6,21,2.5080710016412158,0.8646288209606987,69.22494865786689,100.0,4.2,0.7000000000000001,1.0857981205092166,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,15.349691947201336,0.2,6.514788723055299,0.0,0.0,0.0
10,actuated,0,0,620.7358676933384,163.3515441298259,2200620.735867693,366770.12264461553,1425.0,30.319148936170212,72918.06665225409,1551.448226643704,47.0,1.0665654643730427,69.34020739326436,41.0,21,1.625893778485294,0.8723404255319149,69.34020739326438,100.0,4.2,0.7000000000000001,1.0389883909914177,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,16.041244359586244,0.2,6.233930345948506
11,actuated,0,0,47.20640702472796,23.60320351236398,3043052.792086523,507175.46534775384,1634.0,34.472573839662445,73396.99630732197,1548.4598377072143,47.4,1.3076363569385614,67.55199005467243,43.0,22,1.8825925252489635,0.9071729957805907,67.55199005467243,100.0,4.4,0.7333333333333334,0.8618689741774648,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,5.311940328034552,0.4,5.171213845064789
12,actuated,0,0,624.2985345226341,195.09329203832314,2401095.2292797654,400182.53821329423,1849.0,38.04526748971193,75742.00172495045,1558.4774017479515,48.6,1.6321793436684358,66.66666666666667,43.4,20,2.243309275535151,0.8930041152263375,66.66666666666667,100.0,4.0,0.6666666666666666,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,actuated,0,0,356.9563979253515,118.98546597511717,2431665.584027377,405277.5973378962,2067.0,42.183673469387756,75663.50038808706,1544.153069144634,49.0,1.7514624549048143,72.12255473504086,44.2,23,2.376614884629099,0.9020408163265307,72.12255473504086,100.0,4.6000000000000005,0.7666666666666667,1.9056148994769446,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,16.092686499674755,0.4,5.425027999389321,16.642641910570433,0.2,6.0086613974723475
14,actuated,0,0,687.5219141559166,229.17397138530555,2253848.7393633467,375641.45656055777,2291.2,44.4031007751938,79086.49215096157,1532.6839564139839,51.6,0.870921881034257,66.72631642275746,46.2,22,1.5140604030506843,0.8953488372093024,66.72631642275746,100.0,4.4,0.7333333333333334,0.8903415928945938,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.35789853654478065,0.4,5.342049557367563
15,actuated,0,0,208.404305215717,94.72922964350771,3880667.314307024,646777.8857178373,2526.6,48.034220532319395,79888.27655747885,1518.7885277087234,52.6,0.8584307648581043,66.69050157806936,48.4,22,1.2682453535699076,0.9201520912547528,66.69050157806936,100.0,4.4,0.7333333333333334,0.9521036003026118,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.14300946841615314,0.4,5.712621601815671
16,actuated,0,0,231.5371982328776,105.24418101494436,4226375.96463472,704395.9941057867,2772.2,50.772893772893774,83731.37910764982,1533.5417418983482,54.6,0.697190518281072,66.66666666666667,50.2,20,0.9864821712401511,0.9194139194139194,66.66666666666667,100.0,4.0,0.6666666666666666,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,actuated,4,0,1203.6236857844003,273.5508376782728,4840.26718322485,806.7111972041416,2025.2,38.35606060606061,84175.69186590133,1594.2365883693435,52.8,0.9081337184380217,49.49787635700498,38.8,21,1.0608833970234859,0.7348484848484849,49.49787635700498,80.0,4.2,0.7000000000000001,1.6009166650545599,0.0,6,60.0,0.8,0.0,80.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,7.584348611668474,0.4,5.261685314114094,29.4029095303614,0.4,4.343814676213265
18,actuated,4,4,603.1556745589094,100.52594575981823,603.1556745589094,100.52594575981823,973.4,19.94672131147541,84412.57163140185,1729.7658121188904,48.8,1.0640915590183482,36.79246163471968,24.6,17,0.4002914180151773,0.5040983606557377,36.79246163471968,100.0,3.4,0.5666666666666667,1.2989634216567978,0.0,6,34.681709122328925,0.6,2.0274261687143045,37.0767356368799,0.6,2.2201835262708776,24.75384863122315,0.6,1.836576171537853,24.24247641788611,0.6,1.7095946634177515,0.0,0.0,0.0,100.0,1.0,0.0
19,actuated,4,4,308.99925630498643,51.49987605083107,308.99925630498643,51.49987605083107,239.4,5.64622641509434,81015.2453840098,1910.7369194341934,42.4,1.9477616375547653,37.004694628339784,9.8,22,0.5824835587351127,0.23113207547169812,37.00469462833979,100.0,4.4,0.7333333333333334,2.57502278181066,0.0,6,22.974756688311118,0.8,3.757126637501637,38.4796487210491,0.8,4.154218981002235,17.22268022605249,0.8,3.964812209729097,43.35108213462604,1.0,3.573978862630992,0.0,0.0,0.0,100.0,1.0,0.0
20,actuated,4,4,420.1934589627027,72.44714809701772,927.7616897657693,154.6269482942949,121.2,2.779816513761468,75480.27063433039,1731.1988677598713,43.6,2.1594544337084765,62.4596987763031,11.6,26,1.1100765258221506,0.26605504587155965,62.45969877630311,100.0,5.2,0.8666666666666667,4.200882983597723,0.0,6,28.70682585650343,0.6,5.042257837148319,64.39367651432462,1.0,5.732420757914573,33.12759051458386,0.6,4.431523365865479,68.03105969817238,1.0,5.175624433372138,80.49904007423436,1.0,4.8234715072858325,100.0,1.0,0.0
21,actuated,4,4,499.72494002359036,83.28749000393172,499.72494002359036,83.28749000393172,209.8,4.352697095435684,73815.6619322224,1531.4452683033694,48.2,1.3214666113102487,100.0,23.8,30,0.5833692532526074,0.49377593360995853,100.0,100.0,6.0,1.0,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
22,actuated,1,4,798.4248988370297,133.0708164728383,798.4248988370297,133.0708164728383,215.4,4.190661478599222,81164.42239624317,1579.0743656856648,51.4,0.9399936911404455,86.66666666666667,33.0,28,0.6432333546529198,0.642023346303502,86.66666666666667,100.0,5.6,0.9333333333333332,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0
23,actuated,1,1,1292.6449254633628,222.86981473506256,1565.1563868967594,260.85939781612655,339.2,6.352059925093633,84481.16039951872,1582.0442022381783,53.4,1.244526210622432,71.5379403915899,38.2,25,1.4597834506835123,0.7153558052434457,71.53794039158991,100.0,5.0,0.8333333333333334,1.0719339370440601,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,4.433766308776512,0.4,4.778505358655304,24.79387604076294,0.6,1.6530982636090574
24,actuated,1,1,1205.7206679653423,287.0763495155577,304984.25267363904,50830.70877893984,539.4,10.215909090909092,82593.60463913104,1564.2728151350575,52.8,1.5106433790231693,74.16783254990445,43.0,25,2.064283131137179,0.8143939393939394,74.16783254990445,100.0,5.0,0.8333333333333334,0.6121979136082113,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,45.00699529942665,1.0,3.6731874816492676
25,actuated,1,1,408.4376191442603,185.65346324739102,1629401.7461198973,271566.9576866496,764.4,14.20817843866171,81233.96672113973,1509.925031991445,53.8,0.9259722647277181,68.89144046246903,46.8,24,1.6104545128688017,0.8698884758364313,68.89144046246902,100.0,4.8,0.7999999999999999,0.721386022593043,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,13.348642774814152,0.8,4.328316135558258
26,actuated,1,1,89.92887697569371,44.964438487846856,11722110.326713812,1953685.054452302,1010.4,18.37090909090909,83774.72806930685,1523.1768739873971,55.0,0.8536679984123403,83.33333333333333,51.0,25,1.415256277578934,0.9272727272727272,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
27,actuated,1,1,102.65080917266933,51.32540458633466,4000102.6508091735,666683.7751348623,1269.0,22.741935483870968,85532.02340283756,1532.831960624329,55.8,0.9623727166394532,83.33333333333333,52.4,25,1.7448769707759233,0.9390681003584229,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
28,actuated,4,1,1049.207757792597,238.45630858922658,203282.26685601586,33880.37780933598,1063.4,19.765799256505577,86266.3227944328,1603.4632489671524,53.8,0.8905493007960193,55.693806821132625,41.2,22,1.2504618226959927,0.7657992565055762,55.693806821132625,100.0,4.4,0.7333333333333334,0.8619396267038583,0.0,6,60.0,0.8,0.0,60.0,0.8,0.0,60.0,0.8,0.0,40.0,0.6,0.0,14.162840926795752,0.4,5.17163776022315,100.0,1.0,0.0
29,actuated,4,4,609.9774795106877,101.66291325178128,609.9774795106877,101.66291325178128,573.4,11.654471544715447,85754.06526750792,1742.968806250161,49.2,1.3331464633531793,40.44347344232249,24.0,19,1.0960865015461407,0.4878048780487805,40.4434734423225,100.0,3.8,0.6333333333333333,1.3570104820126458,0.0,6,33.65358080572321,0.6,2.094696135889849,31.001274239002328,0.6,1.8963267481521675,37.78595619162445,0.8,2.736985373782721,40.22002941758501,0.8,1.4140546342511378,0.0,0.0,0.0,100.0,1.0,0.0
30,actuated,4,4,382.9648520771351,63.82747534618918,382.9648520771351,63.82747534618918,178.2,4.125,82798.66535021506,1916.6357719957189,43.2,2.1004298526297274,36.57262692977156,10.4,23,0.8446264882722141,0.24074074074074073,36.57262692977156,100.0,4.6,0.7666666666666666,2.7117449518969092,0.0,6,27.46848378094967,0.8,3.99715129201684,30.961184914863225,1.0,3.8331534925629014,40.25305149895871,1.0,4.488612631024124,20.75304138385775,0.8,3.951552295777589,0.0,0.0,0.0,100.0,1.0,0.0
31,actuated,4,4,476.98365992809994,82.23856205656895,945.3528207910156,157.55880346516926,156.2,3.9444444444444446,79132.35394540985,1998.2917662982286,39.6,2.851710287815357,32.410961379811646,9.8,20,1.5446840288355073,0.2474747474747475,32.410961379811646,100.0,3.9999999999999996,0.6666666666666666,4.735899834845076,0.0,6,25.76107805626407,0.6,5.899447526052979,26.30802924894283,0.6,5.830206213518496,21.83088096757899,0.6,5.788531135455985,9.827145267466904,0.8,5.420911155755951,10.738634738617066,0.4,5.476302978287041,100.0,1.0,0.0
32,actuated,4,4,723.6160091545862,124.76138088872176,141677.19923650497,23612.866539417493,208.8,5.1683168316831685,69079.80359799911,1709.8961286633444,40.4,2.7559639332596997,38.64216646716159,13.6,19,1.7969684600625628,0.33663366336633666,38.64216646716159,100.0,3.8000000000000003,0.6333333333333334,3.998917059602478,0.0,6,41.91821363110989,0.8,5.260051427908601,27.635568735252036,0.8,6.4576146452593965,37.433672690013964,0.8,6.342135780203592,24.86554374659363,0.4,5.93370050424328,0.0,0.0,0.0,100.0,1.0,0.0
33,actuated,4,4,613.1222161802654,102.18703603004423,613.1222161802654,102.18703603004423,300.4,6.616740088105727,69224.69106645203,1524.7729309791193,45.4,1.3810570253169365,83.33333333333333,24.0,25,0.6418263894588936,0.5286343612334802,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
34,actuated,1,4,809.9908616487795,139.65359683599647,1155.9869108342964,192.6644851390494,292.6,6.1991525423728815,75005.41189959468,1589.0977097371751,47.2,1.1964327501178282,80.0,31.6,25,0.9940743688901893,0.6694915254237288,80.0,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0
35,actuated,1,1,802.1596564050012,133.6932760675002,802.1596564050012,133.6932760675002,313.0,6.387755102040816,79201.85784632372,1616.3644458433414,49.0,1.4672610667013821,74.57920332093938,34.0,25,1.8515632693710289,0.6938775510204082,74.57920332093938,100.0,5.0,0.8333333333333334,1.3230507617160845,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.298375425891436,0.4,5.932795321829617,36.1768444997449,0.6,2.0055092484668897
36,actuated,1,1,803.1958843766323,154.4607469955062,227274.0480081994,37879.008001366565,432.0,8.605577689243027,82075.1249451313,1634.9626483093884,50.2,0.8421026060146701,70.78818893420457,34.6,23,0.7897242892121208,0.6892430278884463,70.78818893420457,100.0,4.6,0.7666666666666666,0.6709280250668085,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,24.72913360522739,0.6,4.025568150400851
37,actuated,1,1,1676.0637732656935,288.9765126320161,1966.749294548807,327.79154909146786,608.6,11.397003745318353,83121.55028077181,1556.5833385912324,53.4,1.311548833040809,75.94061825684662,39.6,24,1.647025144083403,0.7415730337078652,75.94061825684662,100.0,4.8,0.7999999999999999,0.694970750136068,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,55.643709541079716,0.8,4.169824500816408
