step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,actuated,0,0,747.302480662466,76.25535516963939,799609.1536690511,66634.09613908759,86.2,4.144230769230769,38147.856885969304,1834.0315810562165,20.8,2.7191864559819567,0.6285333619235681,10.4,2,3.4667879328380256,0.5,0.6285333619235681,7.542400343082818,0.4,0.03333333333333333,0.6869301210623235,0.0,12,0.0,0.0,0.0,7.542400343082818,0.4,8.243161452747882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,460.7978096518126,45.176255848216925,1800460.7978096518,150038.39981747098,136.6,6.098214285714286,42701.25965659032,1906.3062346692109,22.4,3.0084236618520834,2.1557693258246977,10.6,4,2.3654394437720736,0.4732142857142857,2.1557693258246977,12.757212420576423,0.8,0.06666666666666667,2.043779677945811,0.0,12,0.0,0.0,0.0,12.757212420576423,0.2,7.838703057002291,0.0,0.0,0.0,0.0,0.0,0.0,5.711893600369251,0.4,8.241967009101062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.400125888950697,0.2,8.444686069246382,0.0,0.0,0.0,0.0,0.0,0.0
2,actuated,0,0,714.3506084305864,71.43506084305864,1005191.7665983343,83765.9805498612,195.2,8.486956521739131,39073.442212525784,1698.8453135880775,23.0,2.9657583376183334,6.400634986846659,12.8,10,2.5988386786894657,0.5565217391304348,6.400634986846659,46.241131146581154,1.9999999999999998,0.16666666666666666,3.1801174795497915,0.0,12,0.0,0.0,0.0,46.241131146581154,0.6,6.1203062884588375,0.0,0.0,0.0,4.244609245974402,0.4,8.553785652760416,0.0,0.0,0.0,22.4722469619158,0.4,7.510848490379977,2.6625212638941775,0.2,7.605298563186078,0.0,0.0,0.0,1.1871112237943748,0.2,8.371170759812193,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,806.2076514945891,125.96994554602954,2183019.5008214833,181918.2917351236,274.2,10.968,40545.368412727585,1621.8147365091033,25.0,2.3643381455617334,26.339290801254005,18.8,21,3.7310028586180506,0.752,26.339290801254005,100.0,4.2,0.35000000000000003,2.0476740780985048,0.0,12,0.0,0.0,0.0,100.0,1.0,0.0,1.0278803025801153,0.4,7.892902765143661,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,3.1358002846306476,0.4,8.281335671897976,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.907809027837288,0.2,8.397850500140422
4,actuated,0,0,1078.8339185898228,125.44580448718871,2346094.8792268913,195507.90660224095,371.0,13.06338028169014,47311.45167624667,1665.8961857833333,28.4,1.840259625196165,28.385345857311773,20.6,18,3.7088072297596058,0.7253521126760564,28.385345857311773,100.0,3.6,0.3,0.6371035545175063,0.0,12,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,40.62415028774126,0.6,7.645242654210076,0.0,0.0,0.0
5,actuated,0,0,759.9249934344969,75.99249934344968,1642433.6390794597,136869.4699232883,474.0,15.290322580645162,55256.626711326186,1782.4718293976189,31.0,2.1033168197178607,33.333333333333336,21.6,20,2.9836741180937,0.6967741935483871,33.333333333333336,100.0,4.0,0.3333333333333333,0.0,0.0,12,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
6,actuated,0,0,927.0198047143864,85.83516710318392,868688.7359479952,72390.72799566627,580.2,16.964912280701753,58294.55095162529,1704.5190336732542,34.2,2.0940259640303567,44.36241915041473,22.4,31,1.9904867006154148,0.6549707602339181,44.36241915041473,100.0,6.2,0.5166666666666667,2.173702942642642,0.0,12,59.84388389417859,0.6,4.028151128104706,100.0,1.0,0.0,0.0,0.0,0.0,2.735500234358028,0.4,8.388254338409752,0.0,0.0,0.0,100.0,1.0,0.0,0.3424773738629483,0.4,8.269088401086629,0.0,0.0,0.0,100.0,1.0,0.0,69.42716830257723,0.8,5.398941444110621,100.0,1.0,0.0,0.0,0.0,0.0
7,actuated,16,0,803.5941515940365,87.34719039065615,1277710.9581372982,106475.91317810818,531.0,15.710059171597633,55057.445169458384,1628.918496137822,33.8,1.55588479325998,43.50705771128394,22.0,30,1.6633087709699304,0.650887573964497,43.50705771128394,100.0,6.0,0.5,0.6752443992222347,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.084692535407271,0.4,8.102932790666816,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
8,actuated,16,16,950.9641484509806,105.66268316122006,1764361.6838909034,147030.14032424195,601.6,17.28735632183908,61070.91758498792,1754.9114248559747,34.8,1.7430519289388287,44.8226055394854,21.8,32,2.0849986609203404,0.6264367816091954,44.8226055394854,100.0,6.4,0.5333333333333333,2.18636792481457,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,49.8734122540651,0.6,5.499083396458011,0.0,0.0,0.0,0.0,0.0,0.0,33.648540034826624,0.6,1.8642341519774854,0.0,0.0,0.0,9.63149805629655,0.4,8.307333960570395,32.95224420645127,0.6,2.0663892564902646,100.0,1.0,0.0,100.0,1.0,0.0,11.765571922185245,0.2,8.49937433227868
9,actuated,16,16,831.1947337846077,109.36772812955365,2608678.692897776,217389.8910748147,717.2,21.094117647058823,54822.60692189961,1612.4296153499886,34.0,1.313853697804531,47.5576737016029,25.2,29,1.8280825565338517,0.7411764705882353,47.5576737016029,100.0,5.8,0.48333333333333334,0.4613729035917193,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,70.69208441923479,0.8,5.536474843100631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
