step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,random,0,0,294.18506602178104,49.030844336963504,1000294.185066022,142899.16929514598,437.8,9.517391304347827,82144.51451141854,1785.7503154656204,46.0,2.195639484028115,51.95525889916666,21.4,26,1.6682684000244294,0.4652173913043478,51.955258899166665,100.0,5.2,0.7428571428571429,2.9053106137130063,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,14.331089924939988,0.8,4.1217252457712235,33.5485225486633,0.6,3.9537053624514957,12.121992117757827,0.4,3.6107433878116764,3.685207702805542,0.4,8.65100029995665,100.0,1.0,0.0
1,random,5,0,460.06154534360246,76.67692422393374,1000460.0615453435,142922.86593504908,529.8,11.618421052631579,74714.86516038644,1638.483885096194,45.6,1.7159320494985824,56.53244098149055,23.8,23,1.249672351201266,0.5219298245614035,56.53244098149055,100.0,4.6000000000000005,0.6571428571428573,2.5105144632039185,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,24.522513050494865,0.6,5.416748149412541,59.77624112762584,0.8,3.4066703067488637,11.428332692313177,0.2,8.750182786266024,0.0,0.0,0.0,100.0,1.0,0.0
2,random,4,5,753.0816687359486,129.8416670234394,1001059.9331949115,143008.56188498734,597.0,12.594936708860759,75317.54352935909,1588.9777115898542,47.4,1.279000682167267,60.0,24.6,23,1.0807450035255788,0.5189873417721519,60.0,100.0,4.6,0.6571428571428571,0.0,0.0,7,100.0,1.0,0.0,80.0,1.0,0.0,100.0,1.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
3,random,5,4,652.7631428197058,130.55262856394114,1241191.464052935,177313.0662932764,706.0,14.063745019920319,78652.30155981741,1566.7789155342114,50.2,0.9296083563226796,55.90830504377607,29.0,22,0.9888138926812485,0.5776892430278885,55.90830504377607,100.0,4.4,0.6285714285714287,1.4060215909825067,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,89.80772819375858,1.0,1.7540062812106405,1.550407112673895,0.4,8.088144855666906,0.0,0.0,0.0,100.0,1.0,0.0
4,random,5,5,364.38434721278907,72.87686944255782,1932437.829857691,276062.54712252726,800.8,15.826086956521738,79573.7856933786,1572.6044603434505,50.6,1.3085805890386997,50.33773224643617,27.0,21,1.421723164716361,0.5335968379446641,50.33773224643617,100.0,4.2,0.6,1.6960457074904378,0.0,7,100.0,1.0,0.0,92.2980170316518,1.0,1.4738899646208032,14.614436169296425,0.4,1.9606524040455318,40.0,0.6,0.0,5.451672524104936,0.2,8.43777758376673,0.0,0.0,0.0,100.0,1.0,0.0
5,random,2,5,455.9926477986731,81.42725853547735,202216.00645966426,28888.00092280918,589.8,11.61023622047244,81735.46946149341,1608.9659342813663,50.8,1.8114164206491086,49.28214283892625,21.8,22,1.757126420471207,0.42913385826771655,49.28214283892625,100.0,4.4,0.6285714285714287,0.8071535221488243,0.0,7,100.0,1.0,0.0,60.0,0.8,0.0,48.100385008554554,0.8,3.371596212848859,96.8746148639292,1.0,2.278478442192911,0.0,0.2,0.0,0.0,0.0,0.0,40.0,0.6,0.0
6,random,1,2,967.5107122933716,138.21581604191024,967.5107122933716,138.21581604191024,239.6,4.48689138576779,83885.31281417275,1570.8860077560441,53.4,1.794313840433063,46.4188621240366,15.4,21,2.3632650071493853,0.2883895131086142,46.4188621240366,100.0,4.2,0.6,1.6686011227972064,0.0,7,20.0,0.4,0.0,23.510764094693855,0.4,1.134221837260167,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,2.3543556946549415,0.6,8.351917536341581,79.06691507890741,0.8,2.194068485978698
7,random,5,1,1291.312358178915,184.47319402555928,1291.312358178915,184.47319402555928,68.0,1.2363636363636363,82835.0265897456,1506.091392540829,55.0,0.9718489934399358,62.268960296834244,17.0,24,0.9554288655748316,0.3090909090909091,62.268960296834244,100.0,4.8,0.6857142857142857,0.24491766889091832,0.0,7,95.88272207783973,1.0,1.7144236822364283,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,40.0,0.6,0.0
8,random,3,5,924.9645619358749,132.13779456226786,924.9645619358749,132.13779456226786,77.2,1.4191176470588236,83808.10905434364,1540.5902399695524,54.4,1.2174618395733448,45.544948621867356,20.6,21,1.2067748849278623,0.3786764705882353,45.544948621867356,100.0,4.2,0.6,1.976447053954551,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,21.37364030592778,0.6,1.7560929001680754,29.526690774285953,0.6,1.8056269748023075,12.239594038023824,0.2,8.170205620328382,0.0,0.0,0.0,55.67471523483391,0.8,2.103203882383092
9,random,0,3,1256.1884649223198,184.7335977826941,1948.8735773384371,278.41051104834816,140.8,2.5142857142857142,82397.60215900841,1471.3857528394358,56.0,1.235269311131124,66.79203291422604,23.4,24,1.1704581406589534,0.41785714285714287,66.79203291422604,100.0,4.8,0.6857142857142857,0.256673954564381,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.54423039958226,0.8,1.7967176819506672
