step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,random,0,0,121.84971360003412,30.46242840000853,121.84971360003412,30.46242840000853,1.2,0.3,8328.925867403617,2082.2314668509043,4.0,6.331821210145138,0.0,0.6,0,4.891628044654932,0.15,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,0,0,59.226658974254235,14.806664743563559,59.226658974254235,14.806664743563559,6.0,1.7647058823529411,8037.062757410276,2363.8419874736105,3.4,8.606374384809902,2.4906628382830576,1.0,3,4.588366810148272,0.29411764705882354,2.4906628382830576,9.433543031254032,0.6000000000000001,0.15000000000000002,4.312972159613855,0.0,4,0.0,0.0,0.0,9.433543031254032,0.4,8.82871356587857,0.5291083218781978,0.2,8.42317507257685,0.0,0.0,0.0
2,random,0,0,102.64182995263593,32.07557186019873,219106.16352577537,54776.54088144384,11.6,2.9,7083.346619065591,1770.8366547663977,4.0,6.092694184354384,0.5598965193489391,1.6,3,5.414092038924433,0.4,0.5598965193489391,2.2395860773957565,0.6000000000000001,0.15000000000000002,2.1711532142478975,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.2395860773957565,0.4,8.68461285699159
3,random,0,0,159.00678591123247,61.15645611970479,1071601.1856446518,267900.29641116294,21.6,5.4,6063.962443192663,1515.9906107981658,4.0,4.977433921967151,0.0,2.4,0,5.517102673569414,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,random,0,0,112.48108411821383,43.26195543008224,1049674.2649770337,262418.5662442584,36.0,7.5,8974.309585260708,1869.6478302626474,4.8,5.395208919216143,0.0,3.2,0,5.720567566355254,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,random,0,0,285.8386919500803,102.08524712502869,1200285.83869195,300071.4596729875,51.0,9.107142857142858,9264.837128730682,1654.4352015590503,5.6,3.2028827790179144,1.3225496117916435,3.2,2,4.515557785224662,0.5714285714285714,1.3225496117916435,5.290198447166574,0.4,0.1,2.308696679980494,0.0,4,5.290198447166574,0.4,9.234786719921976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,random,1,0,352.7156640989055,135.65987080727135,1011996.0789870631,252999.01974676579,68.0,10.303030303030303,12310.954428456473,1865.296125523708,6.6,1.697008404853485,0.0,4.0,0,1.6932132001606253,0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,random,1,1,125.89166792693841,48.419872279591694,1001594.7811137505,250398.69527843763,88.2,12.6,11994.002708402271,1713.4289583431816,7.0,2.3531296294943447,3.01326224410559,4.2,1,2.603386096768736,0.6,3.01326224410559,12.05304897642236,0.2,0.05,2.0741639770073026,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05304897642236,0.2,8.29665590802921
8,random,1,1,316.60112261456777,105.53370753818926,485653.9279493968,121413.4819873492,112.0,13.333333333333334,14997.198199257493,1785.3807380068445,8.4,2.6386875102973577,2.352953407226721,5.4,2,3.2620640478132055,0.6428571428571429,2.352953407226721,9.411813628906884,0.4,0.1,2.308732393733226,0.0,4,0.0,0.0,0.0,9.411813628906884,0.4,9.234929574932904,0.0,0.0,0.0,0.0,0.0,0.0
9,random,1,1,319.5284760506214,93.97896354430041,1315.0778968400955,328.7694742100239,137.8,14.061224489795919,16026.984902833201,1635.4066227380818,9.8,1.1992243776265386,15.409287284728634,5.8,4,0.8362347518228955,0.5918367346938775,15.409287284728634,61.63714913891454,0.8,0.2,1.8836341283795608,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,61.63714913891454,0.8,7.534536513518243,0.0,0.0,0.0
