step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,actuated,0,0,689.7569699697366,88.43038076535085,2325.78242069429,290.72280258678626,51.8,1.3282051282051281,64969.24162056162,1665.8779902708109,39.0,2.7347743952359567,41.24802097022144,13.0,25,2.1878954182047567,0.3333333333333333,41.24802097022144,100.0,5.0,0.625,3.047634887915799,0.0,8,20.231292505594354,0.8,3.9736704319865486,14.899509952649339,0.4,4.948994458071214,100.0,1.0,0.0,76.60860194528965,0.8,4.0094861810001925,12.71498297599095,0.6,3.858647042476596,100.0,1.0,0.0,0.0,0.0,0.0,5.529780382247225,0.4,7.59028098979184
1,actuated,0,0,1036.3700880943911,132.86796001210143,201036.37008809438,25129.546261011797,120.4,2.8666666666666667,70505.81817461825,1678.7099565385297,42.0,1.6619693567191045,73.77673702923619,22.4,32,1.9332740134805526,0.5333333333333333,73.77673702923619,100.0,6.4,0.8,1.8854225745553186,0.0,8,6.4578041594140245,0.4,4.823590086253437,93.70479490899697,1.0,4.919752541290283,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,90.05129716547856,1.0,5.34003796889883,0.0,0.0,0.0
2,actuated,0,0,912.2250677452084,114.02813346815105,912.2250677452084,114.02813346815105,225.6,5.1981566820276495,73401.12977707328,1691.2702713611354,43.4,1.7005445479283943,78.49617979209323,26.0,35,1.4091057967147453,0.5990783410138248,78.49617979209324,100.0,7.0,0.875,0.7870653580636082,0.0,8,27.969438336745895,1.0,6.296522864508866,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
3,actuated,0,0,1252.392433095095,169.24222068852634,6116.755104580619,764.5943880725774,357.2,8.008968609865471,70461.01705955243,1579.8434318285297,44.6,1.9378446087033694,70.45472128494438,30.8,32,2.008627498962348,0.6905829596412556,70.45472128494438,100.0,6.6,0.825,0.23883991968603233,0.0,8,40.0,0.8,0.0,23.63777027955507,0.8,1.9107193574882586,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
4,actuated,0,0,1263.990536460365,170.8095319541034,3057.6138263190155,382.20172828987694,464.8,9.80590717299578,74521.34494213472,1572.180273040817,47.4,1.5387894579605015,85.4161298360597,33.8,35,2.160174158049743,0.7130801687763713,85.4161298360597,100.0,7.0,0.875,1.1585187856358647,0.0,8,70.336158353428,0.8,1.5716274647973556,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,12.992880335049506,0.2,7.6965228202895615
5,actuated,0,0,1620.8899728314211,245.5893898229426,637851.2392101213,79731.40490126517,539.8,10.420849420849422,80256.43893069157,1549.3521029091037,51.8,0.5540796177243174,87.5,38.2,35,0.4724555938463447,0.7374517374517374,87.5,100.0,7.0,0.875,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
6,actuated,0,0,1568.2350097410767,237.61136511228437,462385.95172371494,57798.24396546437,669.8,11.91814946619217,87395.8476788242,1555.0862576303239,56.2,0.6075258170624498,87.5,42.4,35,0.5351031722441474,0.7544483985765125,87.5,100.0,7.0,0.875,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
7,actuated,0,0,1223.1251308017822,191.11330168777846,23754.85681835287,2969.3571022941087,884.4,15.040816326530612,93104.65018710459,1583.4124181480372,58.8,0.8312325670203468,87.5,46.6,35,0.850765882558431,0.7925170068027211,87.5,100.0,7.0,0.875,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
8,actuated,0,0,743.4780530191812,137.681120929478,4338850.328424581,542356.2910530727,1135.2,18.60983606557377,94424.20774159134,1547.9378318293661,61.0,0.7977901839634305,89.11846447464228,53.2,37,0.9944934179008262,0.8721311475409836,89.11846447464228,100.0,7.4,0.925,0.9440317503134609,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,12.947715797138244,0.4,7.552254002507687
9,actuated,0,0,1154.487141742078,240.51815452959957,2242670.8592194333,280333.85740242916,1406.4,22.11320754716981,98434.67167447436,1547.7149634351315,63.6,0.3330225540401822,87.5,55.8,35,0.34547589136396456,0.8773584905660378,87.5,100.0,7.0,0.875,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
10,actuated,0,0,1134.676305728403,218.2069818708467,7734856.187087883,966857.0233859854,1696.2,25.622356495468278,103210.44306105416,1559.0701368739299,66.2,0.4080369682411159,87.5,59.8,35,0.37743420139275935,0.9033232628398792,87.5,100.0,7.0,0.875,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
11,actuated,0,0,1388.104131818278,266.94310227274576,5214148.890899204,651768.6113624005,2001.0,29.169096209912535,107318.48807354768,1564.4094471362635,68.6,0.43321792091245986,87.5,62.8,35,0.6058366659861086,0.9154518950437318,87.5,100.0,7.0,0.875,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
12,actuated,0,0,1268.4546756435764,243.93359146991853,2012412.898911313,251551.61236391412,2317.6,32.4593837535014,109820.217093276,1538.0982786173108,71.4,0.4010382146484336,94.51839200273668,65.0,38,0.5343157537887283,0.9103641456582633,94.51839200273668,100.0,7.6,0.95,0.5715474435798242,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,56.1471360218934,0.6,4.572379548638594
13,actuated,0,0,992.4404804121517,261.16854747688205,3552761.2180889593,444095.1522611199,2653.2,36.345205479452055,113243.79095720351,1551.2848076329249,73.0,0.2287053426441581,100.0,68.6,40,0.3031018908970428,0.9397260273972603,100.0,100.0,8.0,1.0,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
14,actuated,0,0,1434.3665217839473,341.5158385199874,2940404.9939727793,367550.6242465974,2999.8,39.47105263157895,117757.08652258164,1549.4353489813373,76.0,0.31512608407555004,100.0,70.8,40,0.5129674609496913,0.9315789473684211,100.0,100.0,8.0,1.0,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
