step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,mixed_20,0,0,69.12796975116913,23.042656583723044,69.12796975116913,23.042656583723044,0.0,0.0,7724.6247582631495,2413.945236957234,3.2,4.383490422116904,0.0,0.0,0,1.1101908894399306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,38.75762072393798,12.919206907979328,38.75762072393798,12.919206907979328,0.0,0.0,7984.5458418810795,2661.5152806270266,3.0,7.279559081532061,3.806445832237936,0.0,1,0.8309503956326717,0.0,3.806445832237936,11.419337496713808,0.2,0.06666666666666667,2.9190251486065466,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,11.419337496713808,0.2,8.75707544581964
2,mixed_20,0,0,254.27081521215473,90.81100543291241,1676.9495628085376,558.9831876028459,0.2,0.1,3460.573093551046,1730.286546775523,2.0,8.58397578769583,4.320573692005307,0.2,3,5.009328970725018,0.1,4.320573692005307,11.377478213182712,0.6000000000000001,0.20000000000000004,5.93331564453737,0.0,3,1.5842428628332073,0.4,9.010653021000326,11.377478213182712,0.2,8.789293912611782,0.0,0.0,0.0
3,mixed_20,0,0,12.025917926565876,6.68106551475882,466739.7561299067,155579.9187099689,4.0,3.3333333333333335,1823.43756375825,1519.531303131875,1.2,8.33482148219796,0.0,1.2,0,6.803676725598603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,238.32259501235012,91.66253654321159,400238.3225950123,133412.77419833743,9.0,3.2142857142857144,5038.530802993673,1799.4752867834547,2.8,5.228206825495388,0.0,1.2,0,6.161349025149597,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,mixed_20,0,0,84.512066018805,28.170688672935,84.512066018805,28.170688672935,14.0,4.666666666666667,6345.17088630605,2115.0569621020168,3.0,6.729825337588167,0.0,1.0,0,5.229102016997857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,0,0,47.0730970094633,16.811820360522606,200047.0730970095,66682.35769900317,19.0,5.9375,7258.609836106791,2268.315573783372,3.2,7.3078926256106564,0.45073991910612676,1.2,1,4.576879687252298,0.375,0.45073991910612676,1.3522197573183803,0.2,0.06666666666666667,2.8704108302481477,0.0,3,0.0,0.0,0.0,1.3522197573183803,0.2,8.611232490744444,0.0,0.0,0.0
7,mixed_20,0,0,177.24040082105046,63.30014315037517,866.712221221901,288.9040737406337,24.4,5.083333333333333,7178.615867148177,1495.5449723225368,4.8,2.5402506523056596,1.3791850129075556,1.6,3,2.194439496964146,0.3333333333333333,1.3791850129075556,4.137555038722667,0.6000000000000001,0.20000000000000004,2.9240292351692916,0.0,3,0.0,0.0,0.0,0.0,0.2,0.0,4.137555038722667,0.4,8.772087705507875
8,mixed_20,0,0,69.32403939908465,34.66201969954233,461278.6677223753,153759.55590745845,37.0,7.115384615384615,9811.849470635494,1886.8941289683644,5.2,2.3545098635179094,0.0,3.2,0,2.1708420742978776,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,mixed_20,0,0,247.14498538785656,82.38166179595218,247.14498538785656,82.38166179595218,52.0,8.666666666666666,12176.036249264293,2029.339374877382,6.0,4.062910348240079,3.6582934657769783,3.0,1,3.132140249626486,0.5,3.6582934657769783,10.974880397330935,0.2,0.06666666666666667,3.037238869722892,0.0,3,10.974880397330935,0.2,9.111716609168676,0.0,0.0,0.0,0.0,0.0,0.0
