step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,random,6,0,746.8691222978223,66.68474306230557,221352.01923859352,18446.001603216126,133.0,1.9791666666666667,114004.3045763071,1696.4926276236174,67.2,1.704898386168615,57.19741614058768,20.0,45,1.747457994982263,0.2976190476190476,57.197416140587656,100.0,9.0,0.75,1.7261770315441511,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,36.83647373686057,0.8,4.121084250940756,41.78137367842311,0.8,3.550620505881148,100.0,1.0,0.0,35.633253927608735,0.8,3.7197467475894475,41.2972529967962,0.8,4.040555358851372,100.0,1.0,0.0,70.8206393473634,0.8,5.28211751526709,0.0,0.2,0.0,60.0,0.8,0.0
1,random,1,6,1157.909213603749,105.2644739639772,1010567.8958861649,84213.99132384708,217.4,3.0194444444444444,109940.9202551395,1526.9572257658263,72.0,1.2721597390850248,68.33333333333333,32.8,43,0.8976821431428051,0.45555555555555555,68.33333333333333,100.0,8.6,0.7166666666666667,0.0,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,random,7,1,1754.268550591368,159.47895914466983,1133829.78942054,94485.815785045,367.4,4.783854166666667,117956.86887789026,1535.8967301808627,76.8,1.162284130903579,70.51695262329055,45.8,43,1.637015859867914,0.5963541666666666,70.51695262329055,100.0,8.6,0.7166666666666667,0.3274252535990742,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,71.63417170870304,0.8,1.9078303572547042,100.0,1.0,0.0,100.0,1.0,0.0,74.56925977078356,0.8,2.021272685934186,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,random,0,7,1568.2797773427153,130.68998144522627,1568.2797773427153,130.68998144522627,399.8,5.178756476683938,128442.21121420746,1663.7592126192676,77.2,1.450769857715043,44.813625922173195,35.6,36,1.706275121997053,0.46113989637305697,44.81362592217318,100.0,7.2,0.6,1.9938074521984082,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,11.339300609841416,0.2,8.818886053096579,31.17819074052818,0.6,2.0931518759804484,32.331317791854985,0.6,1.9353117379531646,34.11762771875971,0.6,1.9292791633091828,20.0,0.4,0.0,20.0,0.4,0.0,26.911348306578304,0.6,1.7646264629157637,100.0,1.0,0.0,61.8857258985156,0.8,7.384434133125763,0.0,0.0,0.0
4,random,7,0,1148.7137560826652,104.42852328024229,54287.20297930442,4523.933581608701,446.8,5.713554987212277,127665.6150501958,1632.552622125266,78.2,1.0654231434067496,72.55071620706684,31.6,50,0.5693753188104048,0.4040920716112532,72.55071620706686,100.0,10.0,0.8333333333333334,1.7517713834803035,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,51.23480578606376,0.8,3.7611002003191225,53.34845062860353,0.8,3.3647674729288,100.0,1.0,0.0,55.868602602148485,0.8,2.871657743665004,49.68335902965492,0.8,2.9575511609626055,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.47337643833146,0.8,8.06618002388811
5,random,3,7,1432.141540889298,119.3451284074415,1432.141540889298,119.3451284074415,462.4,5.708641975308642,127961.81131232348,1579.77544830029,81.0,1.2234329631830076,71.52351697470313,31.8,49,0.7767596843617343,0.3925925925925926,71.52351697470313,100.0,9.8,0.8166666666666668,0.7436809318661322,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,28.646629441014397,0.6,1.829484357925542,33.157083471630244,0.6,2.3404844710563517,100.0,1.0,0.0,54.48334292970401,0.8,2.710802977027264,41.99514785408894,0.8,2.0433993763844276,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,random,3,3,1528.443147696505,131.76234031866423,2711.4510245277443,225.9542520439787,188.4,2.2322274881516586,124321.2237228967,1473.0002810769752,84.4,1.4601983983927995,85.0,36.2,52,1.5840805128574242,0.42890995260663506,85.0,100.0,10.4,0.8666666666666667,0.0,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,20.0,0.4,0.0
7,random,7,3,1624.1379907335154,147.64890824850139,9668.497421143089,805.7081184285908,255.0,2.9310344827586206,132636.31219821516,1524.5553126231628,87.0,1.1991239803297875,63.23782936870311,40.2,45,1.8603784995761168,0.46206896551724136,63.23782936870311,100.0,9.0,0.75,1.4471072589128713,0.0,12,17.99055289421858,0.4,1.916176205145277,20.0,0.4,0.0,9.693782326444307,0.4,8.668705224897714,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,20.39399354446857,0.6,1.1841606305646386,20.0,0.4,0.0,70.7756236593059,0.8,5.596245046346823
8,random,7,7,2801.5335290315875,254.68486627559886,30971.007503394336,2580.917291949528,195.8,2.1755555555555555,138776.13627793838,1541.9570697548709,90.0,0.7104356910696804,78.27185619838389,44.8,51,0.5863465035381996,0.49777777777777776,78.27185619838389,100.0,10.2,0.85,0.5926688286875464,0.0,12,100.0,1.0,0.0,84.076383187832,1.0,1.3505473806805006,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,33.748365607206665,0.6,2.018538578846377,100.0,1.0,0.0,100.0,1.0,0.0,26.329396402584848,0.6,1.8476663878700725,100.0,1.0,0.0,95.10812918298313,1.0,1.895273596853607,100.0,1.0,0.0
9,random,2,7,2034.9265772696363,195.66601704515733,840396.5705700222,70033.04754750185,233.4,2.5592105263157894,142423.49088013067,1561.6610842119592,91.2,0.6864409252387422,65.31641677537162,46.8,45,0.5646665581339918,0.5131578947368421,65.31641677537162,100.0,9.0,0.75,0.4070236232246507,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,20.0,0.4,0.0,0.0,0.2,0.0,100.0,1.0,0.0,20.67650290274571,0.6,1.5375346621170385,100.0,1.0,0.0,43.12049840171369,0.8,3.3467488165787693,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
