step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,actuated,0,0,349.9366742864805,39.76553116891824,200349.9366742865,22261.10407492072,31.0,2.4603174603174605,27290.78904683861,2165.935638637985,12.6,5.5112654235041365,2.840332851317113,3.4,4,4.495590169966133,0.2698412698412698,2.840332851317113,11.077844665217924,0.8,0.08888888888888889,2.898849011295376,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.328591079252533,0.4,8.693710167333485,0.0,0.0,0.0,0.0,0.0,0.0,11.077844665217924,0.2,9.027026738692115,5.156559917383561,0.2,8.368904195632783
1,actuated,0,0,293.67293315146514,33.3719242217574,200293.67293315145,22254.85254812794,47.2,4.0,24949.155684410183,2114.3352274923886,11.8,5.381623214496879,1.2041033169245767,3.8,3,4.346384218158785,0.3220338983050847,1.2041033169245767,10.836929852321191,0.6000000000000001,0.06666666666666668,0.9839340363215244,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,10.836929852321191,0.4,8.85540632689372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2,actuated,0,0,211.80410038238375,24.628383765393462,200533.02958298626,22281.447731442917,67.0,5.403225806451613,24877.489070275198,2006.2491185705805,12.4,5.620451348763216,2.6898208377678796,4.8,7,4.530928624588615,0.3870967741935484,2.6898208377678796,11.052978528375945,1.4,0.15555555555555556,3.769446807912662,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.052978528375945,0.2,9.047335045777327,0.0,0.0,0.0,2.1307260867027367,0.4,8.528708553686739,0.39501676973571875,0.4,7.793150836694986,0.0,0.0,0.0,10.629666155096515,0.4,8.555826835054903
3,actuated,0,0,415.49650105724334,59.35664300817762,331037.5791033612,36781.953233706794,92.2,6.681159420289855,25070.373329024507,1816.6937194945294,13.8,3.6789359764526477,8.637140399472749,6.4,5,4.212255099859829,0.463768115942029,8.637140399472749,65.67705236791312,1.0,0.1111111111111111,1.6046348714826557,0.0,9,12.057211227341611,0.2,8.293791832495591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.67705236791312,0.8,6.147922010848309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,540.0772271373928,64.29490799254675,192037.64926106532,21337.516584562814,126.0,8.289473684210526,29952.233050912742,1970.5416480863646,15.2,5.150587212488689,12.03959297075405,7.4,7,4.562453672934817,0.4868421052631579,12.039592970754049,100.0,1.4,0.15555555555555556,0.9557397762106525,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.356336736786432,0.4,8.601657985895873,0.0,0.0,0.0
5,actuated,0,0,332.2686919736596,38.63589441554181,400332.26869197364,44481.36318799707,161.0,10.592105263157896,31364.016451261217,2063.422134951396,15.2,6.059184858416416,16.183374989510607,7.4,9,4.876746077149883,0.4868421052631579,16.183374989510607,100.0,1.7999999999999998,0.2,3.843297031159618,0.0,9,11.700777806379676,0.2,8.54644038667895,10.834649374413061,0.2,8.738371529057622,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.575432886995713,0.2,8.638985770661229,0.0,0.0,0.0,11.539514837807019,0.2,8.665875594038761
6,actuated,0,0,674.8515132779535,80.33946586642303,201556.8215043401,22395.202389371123,196.4,12.753246753246753,25428.999370923466,1651.2337253846406,15.4,4.422210172666897,19.761754813679254,7.6,11,4.770951162550088,0.4935064935064935,19.761754813679254,100.0,2.2,0.24444444444444446,1.3195982925923209,0.0,9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,56.11718775474401,0.6,4.270946732524307,100.0,1.0,0.0,21.73860556836928,0.4,7.605437900806581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,actuated,0,0,867.1170707870988,127.51721629222041,826347.6437974155,91816.40486637951,244.6,12.608247422680412,32622.42622300026,1681.5683620103227,19.4,3.026753554873798,34.247406097907486,12.2,17,4.239991684537248,0.6288659793814433,34.247406097907486,100.0,3.4,0.37777777777777777,0.9340487197662394,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.226654881167406,0.4,8.406438477896154
8,actuated,2,0,544.013899740872,66.3431585049844,155424.29838850588,17269.366487611765,53.2,2.8297872340425534,35557.51137200442,1891.3569878725755,18.8,3.6175445972605265,23.702381910685897,5.4,16,4.047858784831354,0.2872340425531915,23.702381910685897,60.0,3.2,0.35555555555555557,0.8664437475246586,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,60.0,0.8,0.0,33.321437196173065,0.8,7.797993727721927,0.0,0.0,0.0,0.0,0.0,0.0
9,actuated,2,2,360.03914364206275,45.004892955257844,1000360.0391436421,111151.11546040468,39.2,2.227272727272727,36339.056473980236,2064.719117839786,17.6,4.479049125824256,14.217704566835701,5.0,11,3.936735076069519,0.2840909090909091,14.217704566835701,100.0,2.2,0.24444444444444446,2.014544103678632,0.0,9,0.0,0.0,0.0,1.0992233199698376,0.4,8.0965717128478,0.0,0.0,0.0,0.0,0.0,0.0,25.098183190081613,0.6,1.703217877085371,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1.761934591469867,0.2,8.331107343174516
