step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,mixed_20,0,0,332.0118061010624,41.5014757626328,332.0118061010624,41.5014757626328,20.8,0.45614035087719296,81037.158971063,1777.1306791899783,45.6,2.542813578216907,47.3535606644636,6.6,32,0.8860188690869447,0.14473684210526316,47.35356066446361,100.0,6.4,0.8,2.884149001616004,0.0,8,33.36317930869967,0.8,3.650574080321159,39.1630297478946,0.8,4.310437721557296,34.99293714976886,0.6,4.186906699092888,8.126041857148891,0.4,3.1666653449254896,45.064510608887645,1.0,3.864581541793796,38.11878664330919,0.8,3.8940266252374065,100.0,1.0,0.0,80.0,1.0,0.0
1,mixed_20,0,0,578.9280503217794,72.36600629022243,578.9280503217794,72.36600629022243,49.4,1.0,78999.60678519425,1599.182323586928,49.4,1.688790583886611,64.14249949586501,16.0,29,0.7906111565925694,0.32388663967611336,64.14249949586502,100.0,5.800000000000001,0.725,1.8519508244474976,0.0,8,59.96003843498329,0.8,3.26345277921774,100.0,1.0,0.0,100.0,1.0,0.0,0.4649123681113565,0.2,7.872766694256691,100.0,1.0,0.0,100.0,1.0,0.0,18.59871043229589,0.4,2.011719110688812,34.116334731529605,0.4,1.6676680114167386
2,mixed_20,0,0,723.105955930711,100.43138276815431,57616.24886548069,7202.031108185086,170.4,3.2895752895752897,84021.92347469559,1622.0448547238532,51.8,1.2706434408341147,89.12681648646848,30.8,38,1.0209718567440906,0.5945945945945946,89.1268164864685,100.0,7.6,0.95,0.44793126481876966,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,13.014531891747936,0.6,3.5834501185501573
3,mixed_20,0,0,1390.457503433353,193.1190976990768,89193.89242142973,11149.236552678716,347.2,6.382352941176471,88127.72310831714,1619.994910079359,54.4,1.1429037461596274,89.18206419955243,39.4,37,1.330340092432092,0.7242647058823529,89.18206419955243,100.0,7.4,0.925,0.5804392215918126,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,13.456513596419484,0.4,4.643513772734501
4,mixed_20,0,0,1355.5555378101012,183.1831807851488,2840.8877331687227,355.11096664609033,558.6,9.834507042253522,91323.67970219266,1607.8112623625468,56.8,1.0994894016641297,89.46307969718222,45.8,37,1.5699268546366358,0.8063380281690141,89.46307969718222,100.0,7.4,0.925,0.9204291733386576,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,15.704637577457845,0.4,7.363433386709261
5,mixed_20,2,0,1666.7496310316074,213.68585013225737,2033.9633371348057,254.2454171418507,788.2,12.754045307443366,98586.19789952104,1595.2459207042239,61.8,1.0401251696948326,87.5,48.4,36,1.344687768886879,0.7831715210355987,87.5,100.0,7.2,0.9,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0
6,mixed_20,2,2,1243.991814386835,200.64384103013467,628272.8059688894,78534.10074611117,1043.6,16.055384615384614,102863.44547205012,1582.514545723848,65.0,0.9266530732503302,87.62666160904693,54.2,37,1.4378719551035108,0.8338461538461538,87.62666160904693,100.0,7.4,0.925,1.006645523776006,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.013292872375473,0.4,8.053164190208047
7,mixed_20,2,2,1864.0750240373077,300.65726194150125,1094279.461484983,136784.9326856229,1325.0,19.314868804664723,108348.58206477722,1579.42539453028,68.6,0.8374671865724821,88.85043611910817,58.6,36,1.5471651820000012,0.8542274052478134,88.85043611910817,100.0,7.2,0.9,1.1570336263161272,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,10.803488952865337,0.2,9.256269010529017
8,mixed_20,2,2,1411.4277747307228,294.0474530689006,523867.10310438054,65483.38788804757,1627.4,22.477900552486187,112884.17429512294,1559.173678109433,72.4,0.7104417411862365,89.10815910142531,64.0,36,1.3878704725115452,0.8839779005524862,89.10815910142531,100.0,7.2,0.9,0.8166866242948138,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,12.86527281140252,0.2,6.53349299435851
9,mixed_20,2,2,1372.0465588358343,285.8430330907988,3601013.5885635847,450126.6985704481,1953.2,25.767810026385224,117863.43338921542,1554.9265618630004,75.8,0.79920580769086,88.72336499498623,67.4,37,1.666087324518755,0.8891820580474934,88.72336499498623,100.0,7.4,0.925,0.9705579655791559,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,9.786919959889815,0.4,7.764463724633247
