step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,actuated,0,0,233.63670270157664,38.939450450262775,233.63670270157664,38.939450450262775,7.2,0.24324324324324326,51158.4581553579,1728.3262890323613,29.6,2.533162319400637,32.695011931175344,3.6,17,0.6282341033260218,0.12162162162162163,32.695011931175344,76.28096271077766,3.4000000000000004,0.5666666666666668,2.4823678688722315,0.0,6,30.641099172222823,0.8,4.152453749762592,50.33992016468119,1.0,3.73818721326054,38.908089539370394,0.8,3.4077079584715326,76.28096271077766,0.8,3.5958582917387263,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,370.2334899558367,61.70558165930612,370.2334899558367,61.70558165930612,47.0,1.4968152866242037,47978.70543755423,1527.9842496036379,31.4,2.015650417907753,66.92376017650044,13.6,22,1.2054169478894816,0.43312101910828027,66.92376017650044,100.0,4.4,0.7333333333333334,1.0774873001413048,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1.542561059002594,0.4,6.464923800847829
2,actuated,0,0,736.6995917416815,122.78326529028026,736.6995917416815,122.78326529028026,146.2,4.325443786982248,52436.105478959755,1551.3640674248447,33.8,1.6065981012574648,67.15029198953478,24.2,22,1.6360828323370566,0.7159763313609467,67.15029198953478,100.0,4.4,0.7333333333333334,0.9036619270070393,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,2.901751937208701,0.4,5.421971562042236,0.0,0.0,0.0
3,actuated,0,0,829.4753192429746,143.01298607637494,1112.2630016209878,185.3771669368313,275.4,7.692737430167598,55916.83964322363,1561.9228950621125,35.8,1.3632128547702582,66.66666666666667,27.4,20,1.5410280371122125,0.7653631284916201,66.66666666666667,100.0,4.0,0.6666666666666666,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,911.0711121364322,151.84518535607205,911.0711121364322,151.84518535607205,417.0,10.530303030303031,63443.65717218259,1602.1125548530956,39.6,1.164921319889461,68.93182518988378,30.0,22,1.0360968695423909,0.7575757575757576,68.93182518988378,100.0,4.4,0.7333333333333334,0.8626119188183795,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,13.59095113930266,0.4,5.175671512910277
5,actuated,0,0,785.4445307136921,157.0889061427384,41506.81710929201,6917.8028515486685,572.8,13.83574879227053,65249.99866034395,1576.0869241628973,41.4,1.1872780122047173,75.38276116172369,33.2,23,1.315641554347349,0.8019323671497585,75.38276116172369,100.0,4.6,0.7666666666666666,0.6579886921849846,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,52.296566970342155,0.6,3.9479321531099076,0.0,0.0,0.0
6,actuated,0,0,1091.6115539595867,194.9306346356405,10488.045386037553,1748.0075643395921,742.6,16.95433789954338,68432.67302655234,1562.3897951267656,43.8,1.062584293527525,83.33333333333333,35.8,25,1.202818050062906,0.817351598173516,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
7,actuated,0,0,1731.280656151422,332.93858772142727,2734.4245611662445,455.7374268610408,929.6,19.366666666666667,74416.46063185768,1550.3429298303683,48.0,1.0608889014080811,84.43484014906507,39.8,27,1.7942297786030337,0.8291666666666667,84.43484014906507,100.0,5.4,0.9,0.7653538955627878,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,6.609040894390432,0.4,4.592123373376727
8,actuated,0,0,1332.0824831664986,266.41649663329974,246761.86120378837,41126.976867298064,1135.4,22.438735177865613,77511.51935528454,1531.8482086024615,50.6,0.9446616684749386,86.07349630620263,43.0,26,1.4462093956217301,0.849802371541502,86.07349630620263,100.0,5.2,0.8666666666666667,1.0137272145054552,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,16.44097783721577,0.2,6.082363287032732
9,actuated,0,0,1002.6735035885227,263.86144831276914,3297495.190564798,549582.5317607997,1359.0,26.54296875,78567.21250949311,1534.5158693260373,51.2,0.9408962518456945,83.33333333333333,46.0,25,1.5485908629170761,0.8984375,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
10,actuated,0,0,537.2087309802417,244.18578680920078,3688890.0800855756,614815.0133475959,1596.8,30.242424242424242,80404.64186111087,1522.8151867634633,52.8,1.0478838761031843,83.33333333333333,49.6,25,2.1607992083850363,0.9393939393939394,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
11,actuated,0,0,501.39379282401217,192.84376647077391,2036223.3643241762,339370.56072069606,1847.2,33.585454545454546,85186.02911330815,1548.836892969239,55.0,0.7160298482997374,85.31737113580145,50.8,27,1.3088021277128867,0.9236363636363636,85.31737113580145,100.0,5.4,0.9,0.952343433781862,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.90422681480868,0.4,5.714060602691172
12,actuated,0,0,197.58163716875515,89.80983507670688,5850595.545290754,975099.257548459,2102.6,38.79335793357934,83494.8425542708,1540.4952500787972,54.2,0.9380888590196802,83.33333333333333,51.6,25,1.759253492905878,0.9520295202952029,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
13,actuated,0,0,587.825016074963,293.9125080374815,3035865.6552787875,505977.60921313125,2364.6,41.48421052631579,87297.90798424704,1531.5422453376673,57.0,0.6173495206222726,83.33333333333333,53.6,25,1.2933281535545063,0.9403508771929825,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
14,actuated,0,0,198.9720518682562,99.4860259341281,5813025.407959299,968837.5679932166,2634.0,46.21052631578947,87759.02625897565,1539.6320396311519,57.0,0.805574519485516,83.98585644753042,54.0,27,1.6066230900853529,0.9473684210526315,83.98585644753041,100.0,5.4,0.9,0.9750612281739214,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,3.9151386851824554,0.4,5.8503673690435285
15,actuated,0,0,245.37622594434742,122.68811297217371,4000245.3762259455,666707.5627043243,2906.0,50.10344827586207,88630.40247695067,1528.110387533632,58.0,0.5633266590545735,83.33333333333333,55.0,25,1.0464742911102671,0.9482758620689655,83.33333333333333,100.0,5.0,0.8333333333333334,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
16,actuated,0,0,258.4104296103279,129.20521480516396,4000258.4104296095,666709.7350716016,3184.0,54.52054794520548,89117.56510229595,1525.9857038064374,58.4,0.4388404193098295,83.45479958956797,56.2,27,0.8785524249418187,0.9623287671232876,83.45479958956797,100.0,5.4,0.9,0.9715892616973072,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.728797537407786,0.4,5.829535570183843
17,actuated,2,0,680.6409971419088,283.60041547579533,2244349.9154587234,374058.31924312055,2962.8,51.4375,89434.7546992755,1552.6867135290884,57.6,0.2195215470468825,70.0,51.6,23,0.32586063189599485,0.8958333333333334,70.0,100.0,4.6,0.7666666666666666,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,100.0,1.0,0.0,0.0,0.0,0.0
18,actuated,2,2,674.8340047648588,177.58789599075234,2001008.3353589873,333501.3892264979,2511.6,44.37455830388693,92886.94055852033,1641.112024002126,56.6,0.590007951738649,60.182818581678816,43.4,21,0.6150405300493214,0.7667844522968198,60.182818581678816,100.0,4.2,0.7000000000000001,0.6239589727205456,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,21.685090679380323,0.6,1.7719277388846826,39.411820810692575,0.6,1.9718260974385906,100.0,1.0,0.0,0.0,0.0,0.0
19,actuated,2,2,309.95115818553694,81.56609425935183,2000780.47165228,333463.41194204666,2231.6,41.79026217228464,89921.39301112722,1683.9212174368395,53.4,1.181723827688885,65.65257373533626,35.4,25,1.122905022230622,0.6629213483146067,65.65257373533626,100.0,5.0,0.8333333333333334,2.1882668499832465,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,39.472639399056106,0.8,4.094466488052971,40.72664834492571,1.0,4.090217389043005,100.0,1.0,0.0,13.716154668035756,0.2,4.944917222803501
20,actuated,2,2,120.57617071611847,40.19205690537282,2984693.890990547,497448.9818317578,2337.4,46.011811023622045,86730.03217372452,1707.2840979079633,50.8,1.4435015391502026,70.29268287241383,36.2,27,1.67347019095863,0.7125984251968503,70.29268287241383,100.0,5.4,0.9,1.9269937447608079,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,5.240887209012612,0.8,5.623254964313154,16.515210025470424,0.6,5.938707504251692,100.0,1.0,0.0,100.0,1.0,0.0
