step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,actuated,0,0,428.1447214183394,61.16353163119134,428.1447214183394,61.16353163119134,31.8,2.373134328358209,21409.17109159581,1597.6993351937172,13.4,5.3493328199621955,15.882895684245893,5.6,9,4.998269245383823,0.417910447761194,15.882895684245893,100.0,1.7999999999999998,0.2571428571428571,1.8955998741792779,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0032969650967516,0.4,8.490067061316223,10.1769728246245,0.4,4.779132057938724
1,actuated,0,0,449.43721016556464,66.09370737728892,200449.43721016552,28635.633887166503,46.6,2.7411764705882353,30762.39025766221,1809.552368097777,17.0,2.124345539176379,18.77060115248883,7.0,10,1.4082885840498893,0.4117647058823529,18.77060115248883,100.0,2.0,0.2857142857142857,3.1384535058198737,0.0,7,11.172897799705765,0.2,8.950229545877836,1.0640276187524478,0.4,8.417818345315755,19.157282648963587,0.4,4.601126649545524,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,actuated,0,0,599.617664011159,107.07458285913555,603060.1947618126,86151.45639454466,91.6,5.264367816091954,28753.979472704523,1652.5275559025588,17.4,1.7570825074517564,14.285714285714286,10.6,5,1.5518565881632524,0.6091954022988506,14.285714285714286,100.0,1.0,0.14285714285714285,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,604.4774866083078,88.8937480306335,200604.47748660832,28657.7824980869,146.0,7.3,36619.729717132606,1830.9864858566302,20.0,2.650715774052197,15.981463990148773,11.4,9,2.1728401163611855,0.57,15.981463990148777,100.0,1.7999999999999998,0.2571428571428571,2.8442892168235003,0.0,7,0.6726564721950012,0.2,8.05966588176074,0.0,0.0,0.0,4.719864920803047,0.2,3.1473266764328147,100.0,1.0,0.0,0.0,0.0,0.0,6.477726538043385,0.4,8.703031959570946,0.0,0.0,0.0
4,actuated,0,0,277.2945031219618,51.3508339114744,28583.347959678387,4083.335422811198,204.4,10.645833333333334,31933.8006916512,1663.2187860235,19.2,3.2352953552164587,41.45006143089903,12.6,16,4.190563240888736,0.65625,41.450061430899034,100.0,3.2,0.4571428571428572,1.8452132825460321,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,20.0,0.4,0.0,100.0,1.0,0.0,11.23659057134006,0.2,8.899496636912183,0.0,0.0,0.0,58.91383944495317,0.6,4.016996340910042
5,actuated,0,0,512.7122482412652,91.55575861451166,784861.2691122356,112123.03844460509,273.2,13.524752475247524,33044.12408177064,1635.847726820329,20.2,3.9070905030317933,43.95608106369508,14.8,17,5.395136814606901,0.7326732673267327,43.95608106369508,100.0,3.4,0.4857142857142857,1.2793915050636444,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,7.6925674458655635,0.4,8.95574053544551,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
6,actuated,0,0,412.5167450297964,79.33014327496085,1212473.2944478577,173210.47063540824,343.6,16.51923076923077,34187.4097638659,1643.6254694166298,20.8,1.6980611599835953,53.88489396640076,14.8,19,3.1050040745973333,0.7115384615384616,53.88489396640076,100.0,3.8,0.5428571428571428,0.6346481523674541,0.0,7,100.0,1.0,0.0,77.19425776480534,0.8,4.442537066572179,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
7,actuated,0,0,632.692737411274,109.08495472608173,972469.3855067104,138924.19792953006,421.0,18.304347826086957,37901.88829775897,1647.9081868590856,23.0,1.945163977759241,58.7306813003574,16.4,22,2.574162027343913,0.7130434782608696,58.73068130035741,100.0,4.4,0.6285714285714287,0.5493319791815529,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,11.114769102501896,0.4,3.8453238542708696,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,actuated,0,0,984.4947188592499,164.0824531432083,28982.944241569145,4140.42060593845,503.8,20.818181818181817,40110.38224037867,1657.4538115858954,24.2,1.8243403647334753,57.142857142857146,17.8,20,2.8537744896396853,0.7355371900826446,57.142857142857146,100.0,4.0,0.5714285714285714,0.0,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
9,actuated,0,0,593.4535898312083,89.91721058048611,106963.34775593472,15280.478250847818,592.6,23.89516129032258,43167.804286512655,1740.6372696174458,24.8,2.6445526623163595,59.91266202229708,18.4,23,3.2075667898147535,0.7419354838709677,59.91266202229708,100.0,4.6,0.6571428571428571,1.783019870437392,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,8.335418681844544,0.4,3.433997993433355,100.0,1.0,0.0,11.053215474235003,0.2,9.047141099628389,0.0,0.0,0.0,100.0,1.0,0.0
