step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,random,0,0,257.45830500507884,64.36457625126971,257.45830500507884,64.36457625126971,33.0,3.3,15113.549784294519,1511.3549784294519,10.0,4.639525326691132,31.10921922422932,4.6,9,5.391793663791807,0.46,31.10921922422932,63.9246368460951,1.8000000000000003,0.45000000000000007,4.243683661670327,0.0,4,0.896835393862716,0.4,8.361328591313214,0.0,0.0,0.0,63.9246368460951,0.8,4.5383278682437025,59.61540465695947,0.6,4.075078187124395
1,random,0,0,181.67646621071864,56.77389569084957,9497.464134009311,2374.366033502328,59.6,5.8431372549019605,17363.70585488671,1702.3241034202656,10.2,4.20588216466487,50.0,7.4,10,5.618000181695538,0.7254901960784313,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
2,random,0,0,149.73760043947817,49.91253347982606,831384.6630034486,207846.16575086216,99.2,8.551724137931034,19393.862661924628,1671.8847122348816,11.6,4.306454989809145,50.0,8.4,10,5.591599005257347,0.7241379310344828,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
3,random,0,0,567.1092392450225,157.5303442347285,938773.3723165921,234693.34307914804,144.2,10.01388888888889,23507.753053079585,1632.4828509083045,14.4,1.42964309677441,72.16895650713163,10.2,15,2.90178019683252,0.7083333333333334,72.16895650713163,100.0,3.0,0.75,1.3521915100695332,0.0,4,88.6758260285265,1.0,5.408766040278133,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
4,random,3,0,239.68299019933156,59.92074754983289,239.68299019933156,59.92074754983289,152.4,10.438356164383562,26540.24869861287,1817.8252533296488,14.6,1.98034221055749,65.0,7.8,14,1.0356226611597164,0.5342465753424658,65.0,100.0,2.8,0.7,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0
5,random,3,3,247.67695675828818,61.919239189572046,247.67695675828818,61.919239189572046,182.2,12.31081081081081,26745.808387838653,1807.1492153945037,14.8,3.5174038827496616,50.0,8.4,10,2.613860064511079,0.5675675675675675,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
6,random,3,3,279.41506508661496,69.85376627165374,279.41506508661496,69.85376627165374,227.2,16.955223880597014,23172.72139137598,1729.3075665205954,13.4,5.830292451531285,54.91891109345786,9.8,13,5.3766640015883285,0.7313432835820896,54.918911093457865,100.0,2.5999999999999996,0.6499999999999999,4.485376168671025,0.0,4,100.0,1.0,0.0,8.496830664106483,0.4,8.996011655777695,11.178813709724977,0.2,8.945493018906406,100.0,1.0,0.0
7,random,3,3,504.2628277517589,140.0730077088219,200758.370933034,50189.5927332585,279.0,18.6,24764.213924605865,1650.9475949737243,15.0,4.1010810136612985,50.0,11.2,10,5.678800453110279,0.7466666666666667,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,random,3,3,336.96640541005706,84.24160135251427,336.96640541005706,84.24160135251427,335.2,22.05263157894737,25126.495703156226,1653.0589278392254,15.2,4.794585797177932,50.0,11.8,10,5.4111908122725545,0.7763157894736842,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
9,random,3,3,495.0978320997025,123.77445802492562,495.0978320997025,123.77445802492562,395.8,23.28235294117647,27110.28099914834,1594.7224117146081,17.0,5.380335514842011,50.0,12.8,10,5.539506017374788,0.7529411764705882,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
10,random,0,3,358.25550410285393,94.27776423759315,1628.814796492547,407.20369912313674,464.0,26.06741573033708,29312.255690688813,1646.7559376791469,17.8,4.615411459180434,52.83006258503349,14.4,11,5.545970928683294,0.8089887640449438,52.83006258503349,100.0,2.2,0.55,2.2084317262284303,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,11.320250340133953,0.2,8.833726904913721,100.0,1.0,0.0
11,random,0,0,582.9317938226209,171.45052759488848,3102.222731382016,775.555682845504,537.2,29.844444444444445,28228.993507136132,1568.2774170631185,18.0,4.607738665682568,50.0,15.2,10,5.584764406660531,0.8444444444444444,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
12,random,0,0,463.1899698928193,165.4249892474355,640777.4724567315,160194.36811418287,616.2,30.504950495049506,32525.323952801184,1610.1645521188705,20.2,2.098293723158403,50.0,16.8,10,2.8550875581314124,0.8316831683168316,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
13,random,0,0,800.5372514124524,210.66769774011905,2207.033661165312,551.758415291328,700.2,33.028301886792455,34177.07448902301,1612.1261551425948,21.2,2.6024637593247606,50.26309445216555,17.4,12,3.0022106284633283,0.8207547169811321,50.26309445216555,100.0,2.4,0.6,2.1776963936863467,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,1.052377808662186,0.4,8.710785574745387,100.0,1.0,0.0
14,random,0,0,207.7279917610107,103.86399588050536,990713.7287799962,247678.43219499904,790.2,35.91818181818182,34832.113288530556,1583.277876751389,22.0,2.0299154477767702,50.0,18.6,10,3.2312151276212844,0.8454545454545455,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
15,random,0,0,604.1138668398295,274.59721219992247,1254352.9927918003,313588.2481979501,888.8,37.66101694915254,35518.5408002366,1505.0229152642628,23.6,1.1973881462006157,52.644285357471006,21.0,11,2.588915287068861,0.8898305084745762,52.644285357471006,100.0,2.2,0.55,2.363587569072916,0.0,4,100.0,1.0,0.0,10.577141429884023,0.2,9.454350276291663,0.0,0.0,0.0,100.0,1.0,0.0
16,random,2,0,65.76895360759494,65.76895360759494,4699951.811832465,1174987.9529581163,999.0,40.942622950819676,37869.26206648465,1552.01893715101,24.4,0.39490045528841883,50.0,23.0,10,0.712883088184687,0.9426229508196722,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
17,random,2,2,461.31815517112625,230.65907758556313,2000461.3181551707,500115.32953879266,1114.0,44.56,39871.7335607398,1594.8693424295918,25.0,0.8479958893028089,50.0,23.0,10,1.3482645652022056,0.92,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
18,random,2,2,345.9996132390082,172.9998066195041,1424453.538858174,356113.3847145435,1229.6,45.88059701492537,40917.174675261784,1526.7602490769323,26.8,0.7202549724119717,52.941944497331974,23.8,11,1.0957257477013187,0.8880597014925373,52.941944497331974,100.0,2.2,0.55,2.1244452455401777,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,11.767777989327897,0.2,8.49778098216071,100.0,1.0,0.0
19,random,2,2,259.5988188964849,117.99946313476585,1691166.711895544,422791.677973886,1352.0,48.98550724637681,44078.511208380776,1597.047507550028,27.6,0.8617838569475182,50.0,25.2,10,0.8975605262854037,0.9130434782608695,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
20,random,2,2,431.9561056810459,154.2700377432307,1001236.2762252927,250309.06905632318,1477.0,52.75,44647.0537063707,1594.5376323703822,28.0,1.4978402990792605,50.0,25.0,10,1.4545503971605174,0.8928571428571429,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
21,random,2,2,193.97546551331112,161.64622126109262,1113481.4307075026,278370.35767687566,1607.2,55.80555555555556,43064.43716864956,1495.2929572447763,28.8,0.6954740634175043,76.8028162175004,27.2,17,1.3535069000205953,0.9444444444444444,76.8028162175004,100.0,3.4,0.85,3.22191045409132,0.0,4,100.0,1.0,0.0,8.713717388756095,0.4,8.61244628066197,98.49754748124553,1.0,4.275195535703309,100.0,1.0,0.0
22,random,5,2,672.5156450837561,480.3683179169687,1835468.4995138042,458867.12487845105,1090.6,39.802919708029194,42746.750028900584,1560.1003660182694,27.4,0.0918093914616466,55.0,22.6,13,0.12097482976085266,0.8248175182481752,55.0,100.0,2.6,0.65,0.0,0.0,4,60.0,0.8,0.0,0.0,0.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0
23,random,5,5,613.9693059941939,236.14204076699764,1400613.9693059945,350153.4923264986,483.0,18.02238805970149,43544.729692698,1624.8033467424625,26.8,0.3374223991551442,51.94455050867077,15.8,12,0.341631769541749,0.5895522388059702,51.94455050867077,100.0,2.4000000000000004,0.6000000000000001,0.9569905591679342,0.0,4,38.50120652869634,0.6,2.134606597971512,0.0,0.0,0.0,100.0,1.0,0.0,69.27699550598675,0.8,1.6933556387002247
24,random,5,5,349.6819541385002,116.56065137950007,1000349.6819541387,250087.42048853467,195.4,7.573643410852713,41861.72325042234,1622.5474128070675,25.8,0.8087074823198023,57.81034399382052,8.6,14,0.6826790684873376,0.3333333333333333,57.81034399382051,100.0,2.8,0.7,0.9559819070192226,0.0,4,31.24137597528204,0.8,3.8239276280768904,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
25,random,5,5,467.4651855858225,116.86629639645562,467.4651855858225,116.86629639645562,191.2,7.134328358208955,43817.83562224198,1634.9938665015666,26.8,1.2285858447683657,63.16067553178457,8.6,14,0.5313303218015659,0.3208955223880597,63.16067553178456,100.0,2.8,0.7,0.5119525951099587,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,52.64270212713825,0.8,2.047810380439835
26,random,5,5,292.79156905843166,86.11516737012697,78120.48301726024,19530.12075431506,241.0,8.731884057971014,43452.2112179066,1574.3554789096595,27.6,1.0842287647761641,64.31040657722164,12.8,14,0.6084749068916796,0.463768115942029,64.31040657722164,100.0,2.8,0.7,0.8925930947297265,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,57.241626308886566,0.8,3.570372378918906
27,random,5,5,520.7548209090861,173.5849403030287,1380301.113540712,345075.278385178,327.6,11.375,43530.0436038469,1511.459847355795,28.8,0.939055623525008,76.10982964744707,20.4,16,0.9706114717559988,0.7083333333333334,76.10982964744707,100.0,3.2,0.8,1.683727133830542,0.0,4,100.0,1.0,0.0,4.439318589788286,0.2,6.734908535322168,100.0,1.0,0.0,100.0,1.0,0.0
28,random,4,5,447.07681274541346,203.21673306609702,403259.9186328454,100814.97965821135,303.2,10.243243243243244,45493.089695449235,1536.9287059273388,29.6,0.40645822500176143,90.0,22.8,19,0.5603093293171162,0.7702702702702703,90.0,100.0,3.8,0.95,0.0,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0
29,random,4,4,723.7528286440559,361.8764143220279,1004551.2002777883,251137.80006944708,390.2,13.093959731543624,46696.79274273254,1567.0064678769309,29.8,0.9628041245642377,83.43345159991841,24.4,18,1.6159220752292218,0.8187919463087249,83.43345159991841,100.0,3.6,0.9,0.4807037707841202,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,33.733806399673654,0.6,1.9228150831364808,100.0,1.0,0.0
30,random,4,4,13.036353723494958,13.036353723494958,3097606.9716634257,774401.7429158564,520.0,18.309859154929576,44927.86744375875,1581.967163512632,28.4,1.8661651286077394,75.45121170694799,26.8,17,3.321240651713984,0.9436619718309859,75.45121170694799,100.0,3.4,0.85,2.149155156523921,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,1.8048468277919483,0.4,8.596620626095683,100.0,1.0,0.0
31,random,4,4,7.224529972505097,7.224529972505097,5023057.867481962,1255764.4668704905,655.0,24.080882352941178,41678.70291855595,1532.3052543586746,27.2,3.2717021136307083,75.0,27.0,15,5.723391702130213,0.9926470588235294,75.0,100.0,3.0,0.75,0.0,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
32,random,4,4,56.68877073785633,56.68877073785633,8414110.089812804,2103527.522453201,790.0,28.01418439716312,43380.627866118186,1538.3201370963895,28.2,0.3330707302871051,75.0,27.4,15,0.734957615811102,0.9716312056737588,75.0,100.0,3.0,0.75,0.0,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
33,random,3,4,181.25688745908377,90.62844372954189,6877159.542683264,1719289.885670816,770.6,27.326241134751772,44828.48210130122,1589.6624858617454,28.2,1.3047302074025753,65.0,24.6,14,1.794889619663096,0.8723404255319149,65.0,100.0,2.8,0.7,0.0,0.0,4,100.0,1.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0,100.0,1.0,0.0
34,random,3,3,41.73141553922441,20.865707769612204,2000041.7314155393,500010.4328538848,869.0,31.948529411764707,44037.629151655565,1619.0304835167487,27.2,2.6240283917919607,50.0,24.0,10,2.9723753142011025,0.8823529411764706,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
35,random,3,3,21.634737688956072,10.817368844478036,2000021.6347376895,500005.4086844224,989.0,38.93700787401575,40286.81198580474,1586.094960071053,25.4,4.7186426605694,52.24244021371163,24.0,12,5.188290442976776,0.9448818897637795,52.24244021371163,100.0,2.4,0.6,2.1253255006857223,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,8.969760854846527,0.4,8.50130200274289,100.0,1.0,0.0
36,random,3,3,90.44508763148814,50.2472709063823,2200090.4450876312,550022.6112719078,1109.0,43.661417322834644,39523.60474995784,1556.0474311007026,25.4,3.209474869900383,52.88170633850996,24.2,11,5.193617953149636,0.952755905511811,52.88170633850996,100.0,2.2,0.55,2.168853889266068,0.0,4,100.0,1.0,0.0,11.526825354039829,0.2,8.675415557064271,0.0,0.0,0.0,100.0,1.0,0.0
37,random,3,3,33.52529219036523,16.762646095182614,2000033.5252921903,500008.38132304756,1229.0,49.16,38814.47716808487,1552.579086723395,25.0,4.392472534580156,50.0,24.0,10,5.702114472188768,0.96,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
38,random,3,3,20.442920047039582,10.221460023519791,2000020.4429200466,500005.11073001166,1349.0,53.96,39422.149630450454,1576.885985218018,25.0,5.193104177908973,50.0,24.0,10,5.774466508283367,0.96,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
39,random,0,3,324.4175894086906,124.77599592641947,1200801.055429526,300200.2638573815,1252.0,50.08,38795.94743433084,1551.8378973732338,25.0,4.378014796642352,37.686988200602514,21.4,9,5.711421523008367,0.856,37.686988200602514,100.0,1.8,0.45,2.326024356414568,0.0,4,40.0,0.6,0.0,0.0,0.0,0.0,10.747952802410055,0.2,9.304097425658272,100.0,1.0,0.0
40,random,0,0,270.9209976208425,96.7574991503009,1200270.9209976208,300067.7302494052,1047.8,41.25196850393701,39601.025067181385,1559.0954750858814,25.4,2.7435834546490705,44.24963681435486,18.8,9,4.751211093460715,0.7401574803149606,44.24963681435486,100.0,1.8,0.45,0.4450046440721478,0.0,4,76.99854725741943,0.8,1.7800185762885912,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
41,random,0,0,262.23280935789603,87.41093645263201,1000262.232809358,250065.5582023395,871.2,33.50769230769231,39602.92986519692,1523.1896101998816,26.0,1.6948281856318297,50.0,17.2,10,1.5790639546965675,0.6615384615384615,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
42,random,0,0,749.7462750288297,267.7665267960106,1001063.4140539032,250265.8535134758,929.4,34.422222222222224,39864.182160165015,1476.4511911172228,27.0,2.0712177951464605,50.606952525835425,20.4,12,2.6662881919717654,0.7555555555555555,50.606952525835425,100.0,2.4,0.6,2.154014155571349,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,2.4278101033416988,0.4,8.616056622285395,100.0,1.0,0.0
43,random,0,0,122.86418147497295,87.76012962498069,1505660.6812962913,376415.1703240728,1044.6,37.84782608695652,42840.59123448312,1552.195334582722,27.6,2.0669320338175217,52.175566662273525,25.4,12,3.570356344211183,0.9202898550724637,52.175566662273525,100.0,2.4,0.6,2.3455188850173725,0.0,4,100.0,1.0,0.0,8.7022666490941,0.4,9.38207554006949,0.0,0.0,0.0,100.0,1.0,0.0
44,random,4,0,91.21613504977019,76.0134458748085,1105903.480955731,276475.8702389327,1143.2,42.029411764705884,42235.778149698825,1552.7859613859862,27.2,0.5634519836944801,50.0,25.0,10,1.004133802083162,0.9191176470588235,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
45,random,4,4,132.8751451061714,73.81952505898411,3516599.179856586,879149.7949641465,1267.0,46.580882352941174,43080.24965406425,1583.8327078700092,27.2,1.66832676456112,50.0,25.2,10,2.605993608160427,0.9264705882352942,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
46,random,4,4,52.96374708346533,26.481873541732664,5028193.700445023,1257048.4251112558,1392.0,51.940298507462686,42813.37850618972,1597.514123365288,26.8,3.0285045110998707,52.737195489785904,25.0,11,4.188988339384089,0.9328358208955224,52.737195489785904,100.0,2.2,0.55,2.283359015942576,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,10.948781959143616,0.2,9.133436063770304,100.0,1.0,0.0
47,random,4,4,31.991753136199765,15.995876568099883,5339770.16115127,1334942.5402878176,1517.0,58.34615384615385,40656.599598281326,1563.7153691646663,26.0,4.397606884217544,50.0,25.0,10,5.68750782099119,0.9615384615384616,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
48,random,4,4,272.84942898983576,194.89244927845414,2204018.547535697,551004.6368839242,1642.6,61.75187969924812,40158.647203058645,1509.7235790623552,26.6,1.7872718430382395,52.90080156359778,25.6,11,4.159728207186872,0.9624060150375939,52.90080156359778,100.0,2.2,0.55,2.1545768860687953,0.0,4,100.0,1.0,0.0,11.603206254391125,0.2,8.618307544275181,0.0,0.0,0.0,100.0,1.0,0.0
49,random,4,4,34.871794786325005,34.871794786325005,2882245.1723842993,720561.2930960748,1772.0,65.62962962962963,41835.523328939,1549.4638269977409,27.0,0.744791807914131,50.0,26.0,10,1.3736004750992297,0.9629629629629629,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
50,random,7,4,334.43120403150687,209.01950251969177,2001469.5294402726,500367.38236006815,1542.2,58.86259541984733,41543.36383275064,1585.6245737691086,26.2,1.4776287674543656,40.0,23.0,9,2.503932225930797,0.8778625954198473,40.0,100.0,1.8,0.45,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0
51,random,7,7,133.727749941503,66.8638749707515,2000133.7277499414,500033.43193748535,1155.4,46.216,41823.46737472374,1672.9386949889497,25.0,2.3137661138478425,36.87082967336977,18.8,11,3.566448165066755,0.752,36.87082967336977,100.0,2.2,0.55,2.490610560062117,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,2.35029095909681,0.4,8.274563040025532,45.13302773438227,0.8,1.6878792002229366
