step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,random,4,0,458.6078726961737,61.974036850834274,6722.306995892024,840.288374486503,31.8,0.5638297872340425,103469.62513319204,1834.5678215104972,56.4,1.8007956969829735,40.08635219591454,5.0,31,0.8358460783302166,0.08865248226950355,40.08635219591454,100.0,6.2,0.775,2.670690528042878,0.0,8,43.22942614804987,1.0,3.6153590675718927,23.00927951579638,1.0,3.7159809276927156,15.250869546559613,0.6,3.3257032853227226,30.710328824114015,1.0,3.870694054222996,55.64685861487533,0.8,3.414657662863768,52.84405491792114,0.8,3.4231292266689275,100.0,1.0,0.0,0.0,0.0,0.0
1,random,3,4,310.6497172249334,44.378531032133345,770740.1027983439,96342.51284979298,52.2,0.925531914893617,97393.98844429261,1726.8437667427768,56.4,2.0119971563748114,53.359747500987076,10.8,30,1.014798982017469,0.19148936170212766,53.35974750098707,100.0,5.999999999999999,0.75,3.440410298592544,0.0,8,64.13700063461363,1.0,5.253896353430562,67.57892434136068,0.8,5.391297467984244,53.393441415891516,1.0,4.817533793874257,32.4856139121178,0.8,5.613624287383342,56.17138684565134,0.6,2.173217505868535,53.111612858261594,0.8,4.27371298019941,100.0,1.0,0.0,0.0,0.0,0.0
2,random,3,3,730.542065397851,104.363152199693,1000730.5420653981,125091.31775817476,97.6,1.6105610561056105,91570.40904460111,1511.0628555214705,60.6,1.1497527896823896,77.5,20.0,32,0.694537304276396,0.33003300330033003,77.5,100.0,6.4,0.8,0.0,0.0,8,100.0,1.0,0.0,20.0,0.4,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
3,random,0,3,771.8805571283781,110.26865101833972,1000771.8805571285,125096.48506964106,121.8,2.0165562913907285,101297.66464449628,1677.1136530545741,60.4,0.9110494681164768,35.794150478789355,18.2,21,0.5112366004869605,0.30132450331125826,35.794150478789355,100.0,4.199999999999999,0.525,0.3317442531345112,0.0,8,40.0,0.6,0.0,46.35320383031484,0.8,2.65395402507609,40.0,0.6,0.0,20.0,0.4,0.0,20.0,0.4,0.0,20.0,0.4,0.0,100.0,1.0,0.0,0.0,0.0,0.0
4,random,3,0,831.9359497577509,103.99199371971886,831.9359497577509,103.99199371971886,153.8,2.46474358974359,103895.26557369043,1664.988230347603,62.4,1.294994284920103,55.494239782099555,14.8,31,0.618535541764316,0.23717948717948717,55.49423978209955,100.0,6.2,0.775,1.919104264339952,0.0,8,35.96280629045907,0.8,2.569104950314673,40.216515921757434,0.8,3.9519318352207113,88.7580466924041,1.0,1.602041092897226,92.51129013184595,1.0,1.8680587551937824,37.56918678822274,0.8,2.7160629838752888,48.936072432107096,0.8,2.6456344972179346,100.0,1.0,0.0,0.0,0.0,0.0
5,random,3,3,674.2667376845251,84.28334221056564,674.2667376845251,84.28334221056564,201.8,3.1729559748427674,100523.04619387674,1580.5510407842253,63.6,1.5622974153302915,57.09631023836116,17.0,28,0.6947369252829403,0.2672955974842767,57.09631023836117,100.0,5.6,0.7,0.6000048702660363,0.0,8,48.67531763345653,0.8,2.202402712048688,100.0,1.0,0.0,40.0,0.6,0.0,20.0,0.4,0.0,48.09516427343283,0.8,2.597636250079602,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
6,random,1,3,1030.4425146553708,128.80531433192135,1030.4425146553708,128.80531433192135,233.8,3.5640243902439024,99172.36864298893,1511.773912240685,65.6,1.6188741317495512,57.448964225175914,19.4,30,1.4434071507853545,0.29573170731707316,57.448964225175914,100.0,6.0,0.75,2.1676910911683596,0.0,8,44.39803068413937,0.8,2.7100496084157606,40.0,0.6,0.0,91.08083601567103,1.0,1.8875125218749873,87.7875903063682,1.0,1.6960830690639253,44.029291280203324,0.8,2.915134631355303,40.0,0.6,0.0,100.0,1.0,0.0,12.295965515025387,0.2,8.1327488986369
7,random,0,1,541.6081929314703,79.6482636663927,2880.872685333041,360.1090856666301,133.2,2.1277955271565494,99979.49747329627,1597.116573055851,62.6,1.259802849892097,56.978959909067726,17.0,31,0.9249241852703513,0.2715654952076677,56.978959909067726,100.0,6.2,0.775,0.4784245843927688,0.0,8,60.0,0.8,0.0,42.586278418059464,0.8,1.4693260548884721,60.0,0.8,0.0,80.0,1.0,0.0,80.0,1.0,0.0,33.24540085448234,0.8,2.3580706202536783,100.0,1.0,0.0,0.0,0.0,0.0
8,random,3,0,450.18606517974166,75.03101086329028,245007.365061678,30625.92063270975,81.6,1.2363636363636363,101342.89838738978,1535.4984604149968,66.0,1.1132615703524409,54.838542419951466,17.2,26,0.820238975245255,0.2606060606060606,54.838542419951466,100.0,5.2,0.65,1.853595216105756,0.0,8,66.89209825015723,0.8,1.82049366240412,58.04777383093324,0.8,3.516394451027936,61.89960896652167,0.8,1.4797681992718899,37.91905299828386,0.4,1.910684745092569,56.42721748259362,0.6,2.128969943566718,57.52258783112211,0.8,3.9724507274828156,100.0,1.0,0.0,0.0,0.0,0.0
9,random,4,3,619.2078076709656,93.81936479863116,404650.5869365091,50581.32336706364,83.2,1.2760736196319018,100014.18337834322,1533.9598677660003,65.2,1.0017235335284977,62.5,15.6,31,0.6077153674037218,0.2392638036809816,62.5,100.0,6.2,0.775,0.0,0.0,8,60.0,0.8,0.0,60.0,0.8,0.0,80.0,1.0,0.0,80.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,100.0,1.0,0.0,0.0,0.0,0.0
10,random,1,4,575.1762577479066,82.1680368211295,41761.513033829164,5220.1891292286455,122.0,1.7994100294985251,100936.31490769426,1488.7362080780865,67.8,1.131870865505195,51.85556490243009,15.2,23,0.7420748376229525,0.22418879056047197,51.85556490243009,100.0,4.6,0.575,1.2957148859755039,0.0,8,57.238242628778835,0.6,2.077041543883541,58.55912924129996,0.6,1.6744272462503198,43.12175245385731,0.6,1.4880763036444355,52.81201757884048,0.6,1.8586367969743116,58.652104805810836,0.6,1.739177218139931,44.46127251085329,0.6,1.5283599789114923,100.0,1.0,0.0,0.0,0.0,0.0
11,random,4,1,953.1405954096974,119.14257442621218,953.1405954096974,119.14257442621218,101.6,1.516417910447761,99585.76969686626,1486.354771595019,67.0,1.5385991415046059,76.26623775971971,17.0,33,1.9267423360746387,0.2537313432835821,76.26623775971971,100.0,6.6,0.825,0.21230020348121448,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,80.0,1.0,0.0,100.0,1.0,0.0,30.12990207775772,0.6,1.6984016278497158,0.0,0.0,0.0
12,random,3,4,1224.6087650624345,153.0760956328043,1224.6087650624345,153.0760956328043,51.2,0.7420289855072464,104356.11782616768,1512.4075047270678,69.0,1.2914389919735143,40.88070415698667,11.6,23,1.9944694330004948,0.1681159420289855,40.88070415698667,100.0,4.6000000000000005,0.5750000000000001,1.6426261341456914,0.0,8,100.0,1.0,0.0,0.0,0.2,0.0,20.0,0.4,0.0,40.760514520057995,0.8,1.543700821647561,33.59454735141128,0.4,1.627100589650535,20.79554009080539,0.6,1.5633361260483545,100.0,1.0,0.0,11.895031293618672,0.2,8.406871535819079
13,random,4,3,777.7498147040149,111.10711638628784,320727.8433238307,40090.980415478836,38.4,0.5663716814159292,109824.50100484336,1619.8303983015246,67.8,0.8846798294465035,52.17551065999444,11.6,29,0.5292100708037235,0.1710914454277286,52.175510659994444,100.0,5.8,0.725,0.651058986740646,0.0,8,20.0,0.4,0.0,48.47266969620364,0.8,1.1405887263093284,45.364900459740056,0.8,1.3698665470203328,80.0,1.0,0.0,80.0,1.0,0.0,43.56651512401186,0.8,2.6980166205955065,100.0,1.0,0.0,0.0,0.0,0.0
14,random,2,4,1018.8693422091586,127.35866777614483,1018.8693422091586,127.35866777614483,41.8,0.6129032258064516,105065.38468708952,1540.548162567295,68.2,1.132467580085445,56.544532811113505,13.6,27,0.543729467608509,0.19941348973607037,56.54453281111351,100.0,5.4,0.675,2.142430406696817,0.0,8,38.93123026570436,0.8,2.414525154874095,79.53439541081025,0.8,3.596525655696404,71.52964197288213,0.8,3.012648715919252,54.66303100234143,0.6,2.1679473714157544,54.07742791040732,0.6,1.929084131807169,53.620535926762614,0.8,4.018712223861862,100.0,1.0,0.0,0.0,0.0,0.0
15,random,2,2,894.496101342112,111.812012667764,894.496101342112,111.812012667764,110.2,1.5609065155807365,105184.27568613793,1489.8622618433135,70.6,1.2616203500044971,79.67037858111489,28.6,33,1.1713820893653246,0.40509915014164305,79.67037858111489,100.0,6.6,0.825,0.22155787516460873,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,37.36302864891911,0.6,1.7724630013168698,0.0,0.0,0.0
