step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,actuated,0,0,46.08865729047244,15.362885763490814,46.08865729047244,15.362885763490814,0.0,0.0,5098.416983595172,2549.208491797586,2.0,7.9782908148380605,0.0,0.0,0,4.297704085413385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,30.09337348654294,10.031124495514314,30.09337348654294,10.031124495514314,0.0,0.0,5785.1606850580665,2892.5803425290333,2.0,10.029033460343877,3.4644316405203313,0.0,1,2.891991934392876,0.0,3.4644316405203313,10.393294921560994,0.2,0.06666666666666667,3.2071959455497603,0.0,3,10.393294921560994,0.2,9.621587836649281,0.0,0.0,0.0,0.0,0.0,0.0
2,actuated,0,0,109.33625858840239,42.05240714938553,200449.26420947927,66816.42140315975,0.2,0.14285714285714285,1904.7139914087231,1360.5099938633737,1.4,8.988016812359607,3.6238178524354225,0.4,1,5.8773218421536715,0.2857142857142857,3.6238178524354225,10.871453557306268,0.2,0.06666666666666667,3.0661339955714877,0.0,3,0.0,0.0,0.0,10.871453557306268,0.2,9.198401986714464,0.0,0.0,0.0
3,actuated,0,0,48.64485223408345,24.322426117041726,272377.89150398585,90792.63050132862,4.0,2.0,3805.7678847318725,1902.8839423659363,2.0,5.497821265105176,0.0,1.0,0,6.0537329135693305,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,74.13979540103365,41.18877522279647,1129986.9634738686,376662.3211579562,9.0,3.0,5938.270530813754,1979.4235102712512,3.0,2.2408683356433126,0.0,1.2,0,2.381964811371517,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,31.4248126380214,15.7124063190107,1000031.4248126379,333343.80827087926,14.0,4.666666666666667,7125.785881516938,2375.261960505646,3.0,4.423300183247774,3.6236548108267166,1.0,1,3.5647537612357802,0.3333333333333333,3.6236548108267166,10.87096443248015,0.2,0.06666666666666667,3.0662719522603124,0.0,3,10.87096443248015,0.2,9.198815856780937,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,0,0,66.87169250302865,30.396223865013024,800066.871692503,266688.95723083435,19.0,7.916666666666667,5021.540914624961,2092.308714427067,2.4,7.276413366844258,1.5736547143654889,1.2,1,5.672202764770002,0.5,1.5736547143654889,4.720964143096467,0.2,0.06666666666666667,2.957630999044827,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.720964143096467,0.2,8.87289299713448
7,actuated,0,0,182.92359773344987,65.32985633337496,2985.0805248291026,995.0268416097009,24.2,8.066666666666666,4584.436083987863,1528.1453613292874,3.0,6.172724282522284,0.0,1.2,1,5.911282106520156,0.4,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
8,actuated,0,0,44.40394456725074,22.20197228362537,912682.2236560981,304227.40788536606,33.0,11.0,5346.080681050698,1782.0268936835662,3.0,5.464164396393633,0.0,2.0,0,6.047836215947778,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,actuated,0,0,30.197424121305186,16.776346734058436,1200030.1974241214,400010.0658080405,43.0,13.4375,5575.610278723674,1742.3782121011482,3.2,4.955313519051668,0.43577064315494835,2.2,2,5.6227558818045145,0.6875,0.43577064315494835,1.307311929464845,0.4,0.13333333333333333,2.7572594992195563,0.0,3,0.0,0.0,0.0,1.307311929464845,0.4,8.27177849765867,0.0,0.0,0.0
10,actuated,0,0,202.24028439264927,144.4573459947495,1342310.390738988,447436.79691299604,54.2,13.55,6145.265887630211,1536.3164719075528,4.0,0.7910307941846548,0.0,2.6,0,1.114855822305704,0.65,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,actuated,1,0,49.06730306464523,24.533651532322615,1000049.0673030645,333349.6891010215,50.0,15.625,5961.341664775519,1862.9192702423497,3.2,5.477428672806671,0.0,2.0,0,5.535706988559629,0.625,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,actuated,1,1,251.59797908060767,96.76845349254141,736969.2930226712,245656.43100755708,60.0,13.043478260869565,8868.339390927427,1927.8998675929192,4.6,4.7526479930275425,3.7091617488251436,2.4,1,4.9297325292918215,0.5217391304347826,3.7091617488251436,11.12748524647543,0.2,0.06666666666666667,2.9955854889937044,0.0,3,11.12748524647543,0.2,8.986756466981113,0.0,0.0,0.0,0.0,0.0,0.0
13,actuated,1,1,116.71445033801008,38.90481677933669,116.71445033801008,38.90481677933669,70.0,16.666666666666668,8249.400274909543,1964.1429225975105,4.2,5.812445261727191,0.0,2.0,0,5.28995938977186,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,actuated,1,1,61.8457358783153,20.615245292771768,61.8457358783153,20.615245292771768,80.0,20.0,8698.77321078166,2174.693302695415,4.0,7.500451746669909,0.0,2.0,0,4.817359599181523,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,actuated,1,1,206.91456617394846,79.58252545151863,16269.873516070389,5423.291172023463,90.6,22.65,5520.05746049429,1380.0143651235726,4.0,7.386132113906015,30.016509569281123,2.4,5,5.5350712966472475,0.6,30.016509569281123,79.4969126620606,1.0,0.3333333333333333,4.398486692951654,0.0,3,0.0,0.0,0.0,79.4969126620606,0.8,3.7191369030521417,10.55261604578277,0.2,9.476323175802822
16,actuated,1,1,158.3780765520221,158.3780765520221,1475427.0991265036,491809.03304216784,107.0,21.4,7708.158643683024,1541.6317287366048,5.0,0.4127128042754607,33.333333333333336,4.0,5,0.7444065682353909,0.8,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
17,actuated,1,1,169.10959563061382,140.92466302551153,1800169.1095956308,600056.3698652103,127.0,23.51851851851852,9126.013662726775,1690.0025301345877,5.4,1.3461719319565844,33.333333333333336,4.2,5,1.9554367767566463,0.7777777777777778,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
18,actuated,0,1,278.3374210168928,115.97392542370534,600278.3374210169,200092.77914033897,147.0,22.272727272727273,12347.521945424767,1870.836658397692,6.6,2.6632054312185693,33.333333333333336,4.2,5,3.2228119145418015,0.6363636363636364,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
