step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,random,0,0,438.80807033516686,57.737903991469324,643820.8912523113,71535.65458359015,16.0,1.7391304347826086,18639.636824318797,2026.0474809042173,9.2,5.345250105269742,1.2308272314161666,3.6,2,5.488261268209607,0.391304347826087,1.2308272314161666,11.077445082745498,0.4,0.044444444444444446,1.0030391510058625,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,11.077445082745498,0.2,9.027352359052763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
1,random,0,0,301.7172610113071,38.68170012965476,1070829.260393824,118981.02893264711,31.0,3.0392156862745097,19961.969894674345,1957.0558720268966,10.2,4.332724856009624,1.278035544228102,3.6,1,4.384988777390014,0.35294117647058826,1.278035544228102,11.502319898052917,0.2,0.022222222222222223,0.9659887057211799,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.502319898052917,0.2,8.693898351490619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,random,0,0,516.1562744448908,60.01817144708032,7063.815939258036,784.8684376953374,48.0,3.8095238095238093,26954.663974466406,2139.259045592572,12.6,5.581523824253326,2.5642178319236564,4.0,2,4.401523945699448,0.31746031746031744,2.5642178319236564,11.609784497409237,0.4,0.044444444444444446,1.925911864607292,0.0,9,11.609784497409237,0.2,8.613424307946056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46817598990367,0.2,8.719782473519572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,random,0,0,534.3691143103536,59.37434603448373,534.3691143103536,59.37434603448373,71.2,5.085714285714285,25074.34230990636,1791.024450707597,14.0,6.080306822256884,3.421715723135037,5.6,4,4.8864530265546735,0.4,3.421715723135037,11.394680465732847,0.8,0.08888888888888889,2.8853906200060457,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,11.394680465732847,0.2,8.776024944335155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.025738553619135,0.4,8.401299225073307,11.375022488863351,0.2,8.791191410645949,0.0,0.0,0.0
4,random,2,0,277.59836286298736,44.77392949403022,528940.4116611856,58771.15685124284,17.8,1.435483870967742,22936.70818163256,1849.7345307768194,12.4,3.5130388477780494,3.3874006419134792,4.6,6,3.9410885318510136,0.3709677419354839,3.3874006419134792,10.428272704747599,1.2000000000000002,0.13333333333333336,2.9211689623279704,0.0,9,9.674557533123505,0.4,8.554668965004383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.428272704747599,0.4,8.895425301231445,0.0,0.0,0.0,0.0,0.0,0.0,10.38377553935021,0.4,8.840426394715907
5,random,2,2,444.7781392046469,76.68588606976671,1716899.713434176,190766.63482601955,40.0,3.5714285714285716,20178.37798359182,1801.640891392127,11.2,3.4913071304975096,1.2222401656755564,6.4,3,4.606168889957767,0.5714285714285714,1.2222401656755564,9.79084955200733,0.6000000000000001,0.06666666666666668,1.8467911494688858,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209311939072677,0.4,8.096115346811711,9.79084955200733,0.2,8.525004998408258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,random,2,2,329.9365614126679,48.52008256068646,2241916.083467077,249101.78705189744,70.0,6.0344827586206895,21952.339882114804,1892.443093285759,11.6,3.7841413086197906,0.0,6.2,1,4.748914179643515,0.5344827586206896,0.0,0.0,0.2,0.022222222222222223,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,random,2,2,406.50945048338446,50.81368131042306,1000406.5094504834,111156.27882783148,100.0,7.352941176470588,26201.469898952222,1926.5786690406044,13.6,4.247834537151712,0.9854886308862534,6.6,4,4.091249676893447,0.4852941176470588,0.9854886308862534,4.637830468761308,0.8,0.08888888888888889,1.8605780760240225,0.0,9,0.0,0.0,0.0,4.2315672092149725,0.4,8.311976578272878,4.637830468761308,0.4,8.433226105943323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,random,2,2,329.22786640413267,47.03255234344753,870505.3828082131,96722.82031202369,134.6,8.4125,28875.512513847458,1804.719532115466,16.0,2.5260285979347437,3.3568485442719345,8.2,5,2.53443134248113,0.5125,3.3568485442719345,11.280187630142677,1.0,0.1111111111111111,2.928042232979913,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88959619584773,0.4,8.524094416573645,11.280187630142677,0.4,8.77183479797095,11.041853072457002,0.2,9.056450882274625,0.0,0.0,0.0
9,random,2,2,478.28378195683655,68.32625456526236,1421976.7799286116,157997.41999206797,182.2,10.122222222222222,32008.309670546383,1778.2394261414656,18.0,2.3686698475754606,1.976183542211945,10.8,2,2.496663238116114,0.6,1.976183542211945,11.648250389699797,0.4,0.044444444444444446,1.631352786663494,0.0,9,6.137401490207708,0.2,6.097194790706112,0.0,0.0,0.0,0.0,0.0,0.0,11.648250389699797,0.2,8.584980289265333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,random,0,2,562.1719846009357,66.92523626201616,46228.16771228294,5136.463079142549,16.8,1.12,29439.96932068834,1962.6646213792226,15.0,3.1308299446965724,10.517316364634503,3.0,10,2.7311837060145763,0.2,10.517316364634503,80.0,2.0,0.2222222222222222,2.8291557654084403,0.0,9,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46100821731693,0.2,8.725235869642402,0.0,0.0,0.0,2.242163039870775,0.4,8.397607873536568,0.0,0.0,0.0,0.9526760245228161,0.4,8.339558145496994
11,random,0,0,263.64375582376783,31.38616140759141,11583.884668574732,1287.0982965083035,18.2,1.625,21852.947355586555,1951.1560138916568,11.2,4.865380241189329,1.8174740262942477,2.8,2,4.332264209407548,0.25,1.8174740262942477,10.58416720831758,0.4,0.044444444444444446,1.9279384900608827,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,5.773099028330648,0.2,8.362154235318304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58416720831758,0.2,8.98929217522964
12,random,0,0,236.3681102501583,30.303603878225424,786927.2438506323,87436.36042784803,33.0,3.5106382978723403,19617.471365583475,2086.965038891859,9.4,5.3183873484634585,0.0,3.6,2,4.949302821254271,0.3829787234042553,0.0,0.0,0.4,0.044444444444444446,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
13,random,0,0,273.1854077501404,35.02377022437698,403171.1558179323,44796.795090881365,48.4,4.4,21193.79965888823,1926.7090598989303,11.0,4.7441589114359,3.892141253880052,3.8,5,4.170844182849301,0.34545454545454546,3.892141253880052,12.046330252925372,1.0,0.1111111111111111,3.7791785514267975,0.0,9,11.557823200744224,0.2,8.652148269023606,11.113071495884697,0.2,8.998412368446582,0.0,0.0,0.0,0.3120463353661762,0.4,8.060763038229197,0.0,0.0,0.0,12.046330252925372,0.2,8.301283287141796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,random,0,0,312.8217073854074,41.16075097176414,369260.2033823381,41028.91148692646,71.0,6.339285714285714,23066.214804520198,2059.4834646893037,11.2,5.3453067496355295,0.0,5.2,0,4.832956189173394,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
