step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,random,2,0,337.7558803430507,37.528431149227856,337.7558803430507,37.528431149227856,12.0,0.2510460251046025,84145.40337304512,1760.364087302199,47.8,2.538408483506534,50.12045101320062,7.0,35,0.7372293188911639,0.14644351464435146,50.12045101320063,100.0,7.0,0.7777777777777778,4.255766370959467,0.0,9,24.693564288909045,0.6,3.731522857958497,44.077647710092265,0.8,4.256318419107318,32.402066233410665,0.8,4.078084739720115,82.53055532676228,1.0,6.996076639013539,100.0,1.0,0.0,43.54602691645681,0.8,7.555964203015795,76.60986576026716,0.8,3.2210539757274104,10.91633298376621,0.4,3.6058394234888276,36.30799989914124,0.8,4.857037080603705
1,random,2,2,726.2762141336307,82.53138796973076,1114.175298177704,123.79725535307823,67.2,1.2873563218390804,84553.18545699258,1619.7928248466012,52.2,1.7146979449729274,71.08136655704455,18.8,35,0.9574619246018617,0.36015325670498083,71.08136655704455,100.0,7.0,0.7777777777777778,1.0896600806691639,0.0,9,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,14.490323524393318,0.4,1.7129449681267817,20.0,0.4,0.0,11.893476676143848,0.2,4.98717457656015,100.0,1.0,0.0,93.34849881286374,1.0,3.106821181335544,100.0,1.0,0.0
2,random,0,2,609.0727583129643,67.6747509236627,609.0727583129643,67.6747509236627,46.0,0.8914728682170543,87294.68428454918,1691.757447374984,51.6,1.6810523911658801,56.29202697735757,14.6,34,0.7976744300595594,0.28294573643410853,56.29202697735757,95.42423891698718,6.8,0.7555555555555555,0.5827547787031313,0.0,9,60.0,0.8,0.0,60.0,0.8,0.0,60.0,0.8,0.0,51.20400387923098,0.8,3.3782378976122294,95.42423891698718,1.0,1.866555110715952,0.0,0.2,0.0,60.0,0.8,0.0,60.0,0.8,0.0,60.0,0.8,0.0
3,random,0,0,405.4002156593434,45.044468406593715,405.4002156593434,45.044468406593715,41.2,0.8340080971659919,92864.09119846135,1879.8399028028614,49.4,2.4084812569036322,49.34736923672015,12.4,33,1.1509991419760033,0.25101214574898784,49.34736923672015,100.0,6.599999999999999,0.7333333333333333,2.2619687711588807,0.0,9,34.89735098258791,0.8,2.7564943880838406,32.84318845303147,0.6,2.219449878043772,30.55092504482957,0.6,2.1521180750305264,100.0,1.0,0.0,100.0,1.0,0.0,60.59811318485117,0.8,7.61158866386035,33.55364709160881,0.6,2.035388154995567,23.7051221120916,0.6,1.5467350062315623,27.97797626148082,0.6,2.0359447741843075
4,random,3,0,453.4380925702336,50.382010285581515,453.4380925702336,50.382010285581515,103.2,2.15,79632.33162959867,1659.0069089499725,48.0,2.395052707611257,53.78825812947185,15.4,32,1.241824190309082,0.32083333333333336,53.78825812947184,100.0,6.400000000000001,0.7111111111111111,3.107180145944358,0.0,9,52.45176356765512,0.8,4.758919245831037,50.00471396094923,0.8,3.9340344243901777,36.00283325599946,0.8,3.8762328808208313,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,12.527211263692095,0.4,4.306506649062094,16.08238139898191,0.4,5.215357789929914,17.02541971796876,0.2,5.8735703234651675
5,random,1,3,601.3627415935168,68.33667518108145,810.4067089269672,90.04518988077413,164.6,3.4149377593360994,79749.07199041975,1654.5450620419035,48.2,2.0519948517770183,47.41145666688554,17.4,28,1.2621802066314045,0.36099585062240663,47.41145666688554,100.0,5.6000000000000005,0.6222222222222222,1.6157232426478718,0.0,9,44.30973633145754,0.8,1.828623618317794,43.56848641079978,0.8,2.1386666017003257,32.29188460965531,0.6,1.9655468106080483,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,6.533002650057256,0.4,8.60867215320468,0.0,0.0,0.0
6,random,0,1,985.8332931067304,109.53703256741449,985.8332931067304,109.53703256741449,149.6,3.0161290322580645,76615.22572586339,1544.6618089891813,49.6,2.0858381342452508,59.397527048620745,15.4,31,1.9125768082956227,0.31048387096774194,59.397527048620745,100.0,6.2,0.6888888888888889,2.0110578511738577,0.0,9,100.0,1.0,0.0,80.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,40.0,0.6,0.0,10.862443668123092,0.2,9.206031631119968,0.0,0.0,0.0,3.715299769463627,0.4,8.893489029444753
7,random,1,0,733.9239434769347,91.74049293461684,44137.1680345505,4904.1297816167225,223.2,4.259541984732825,86338.4845053895,1647.6810020112498,52.4,1.417524386262854,42.41129197450776,21.6,21,1.276852744278004,0.4122137404580153,42.41129197450776,100.0,4.2,0.4666666666666667,1.1460618793478274,0.0,9,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0,70.44923744569644,0.8,1.4275562757905382,0.0,0.0,0.0,11.252390324873431,0.2,8.88700063833991,0.0,0.0,0.0
8,random,2,1,862.6389494078292,110.59473710356784,1275430.9379550384,141714.54866167094,285.8,5.140287769784172,89322.78454684778,1606.5249019217224,55.6,1.3370978034703687,50.54801849434442,27.6,27,1.319391572409371,0.49640287769784175,50.54801849434442,100.0,5.3999999999999995,0.6000000000000001,1.2547731536593094,0.0,9,100.0,1.0,0.0,89.45341603029419,1.0,1.14521463261027,94.78946636964565,1.0,1.2706765281567092,40.0,0.6,0.0,80.0,1.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0,10.689284049159937,0.2,8.877067222166806,0.0,0.0,0.0
9,random,1,2,1008.0273860944096,112.00304289937884,1008.0273860944096,112.00304289937884,270.0,4.607508532423208,92230.21318664061,1573.894422980215,58.6,1.3193488352089262,54.34613734950561,30.2,30,1.0437259631223554,0.515358361774744,54.34613734950561,100.0,6.000000000000001,0.6666666666666666,2.4087320290240224,0.0,9,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,75.46346243723121,0.8,1.9896459300000335,27.155902718617995,0.4,1.5779749715305988,81.46388911147199,1.0,1.4072051458929187,3.483875279389963,0.4,8.49762873277068,0.0,0.2,0.0,1.5481065988393539,0.2,8.20613348102197
10,random,0,1,971.9942620105548,107.99936244561721,971.9942620105548,107.99936244561721,169.0,2.99645390070922,93694.08607902235,1661.2426609755735,56.4,1.6901373826204933,41.207195026437,19.0,26,1.1840778608439508,0.33687943262411346,41.207195026437,100.0,5.2,0.5777777777777778,0.8333277126344368,0.0,9,100.0,1.0,0.0,80.0,1.0,0.0,80.0,1.0,0.0,29.29488821298719,0.6,2.0100694454771877,39.755472092839454,0.6,3.739085260324174,41.814394932106325,0.8,1.7507947079085688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
11,random,3,0,645.268067666623,71.69645196295811,645.268067666623,71.69645196295811,87.0,1.5,93402.96415009102,1610.395933622259,58.0,1.9144998690119088,46.97407428376652,14.4,25,1.3178423077456127,0.2482758620689655,46.97407428376651,100.0,5.000000000000001,0.5555555555555557,3.0211465007083107,0.0,9,20.0,0.4,0.0,30.912489443674076,0.4,1.5649333091283861,36.75430089472684,0.4,1.7233543060111336,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,9.51579398479339,0.4,8.253469015844166,12.411593430133507,0.2,8.05698321999614,13.172490800570813,0.2,7.591578655394971
