step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,random,5,0,1052.1696466708408,87.68080388923674,1052.1696466708408,87.68080388923674,282.0,3.5877862595419847,132249.68526617438,1682.565970307562,78.6,1.548042551909938,71.92269152572347,33.8,54,1.0167179839136231,0.4300254452926209,71.9226915257235,100.0,10.8,0.9,1.241806578726996,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,39.60322905336852,0.8,3.522226657861234,41.62187487283461,1.0,3.701057937570538,100.0,1.0,0.0,36.99046162796492,0.8,3.9560029785492765,24.856732754513757,0.6,3.7223913707429044,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0
1,random,6,5,1300.9007903516033,112.14661985789684,1727.529817475921,143.9608181229934,377.0,4.477434679334917,137671.7279072649,1635.0561509176355,84.2,1.1572131540297799,87.80323344357652,44.0,56,0.6349050619845457,0.5225653206650831,87.80323344357653,100.0,11.2,0.9333333333333332,0.3096610281778465,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,28.920802475315384,0.6,1.836318307688151,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,24.71799884760287,0.6,1.8796140304460074
2,random,1,6,1636.395218803049,141.06855334509044,2077.496046136577,173.12467051138142,554.6,6.1759465478841875,138987.23986599292,1547.742092048919,89.8,0.8121537769072997,91.5205109519912,56.0,58,0.48433753796455925,0.623608017817372,91.5205109519912,100.0,11.6,0.9666666666666667,0.5866613829213958,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,91.67887940432479,1.0,3.6549413244628104,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,86.5672520195696,1.0,3.384995270593939
3,random,3,1,1891.6396449209738,165.93330218605033,4115.4752109369665,342.95626757808054,705.4,7.378661087866109,149501.86452601737,1563.8270347909765,95.6,0.7176143169810784,94.20149536821356,64.8,58,0.415838917365954,0.6778242677824268,94.20149536821356,100.0,11.6,0.9666666666666667,0.2574670156508855,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,65.79704833616546,0.8,1.4888985597887021,100.0,1.0,0.0,100.0,1.0,0.0,64.62089608239722,0.8,1.6007056280219236,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
4,random,2,3,1405.1644852018323,140.51644852018325,659340.43629132,54945.03635761,507.6,5.158536585365853,153922.13222795213,1564.249311259676,98.4,0.6497609820223901,81.85965556191137,55.8,54,0.437245799099369,0.5670731707317073,81.85965556191138,100.0,10.799999999999999,0.9,0.28975331497774626,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,26.364127970043114,0.6,1.59686240193651,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,35.95173877289341,0.6,1.8801773777964448
5,random,0,2,1626.984705276742,166.01884747721857,4724.393033539052,393.6994194615877,417.2,4.11439842209073,160467.21197116462,1582.5168833448186,101.4,0.7517038062996847,89.1227607582346,53.8,56,0.6705295314328499,0.5305719921104537,89.1227607582346,100.0,11.2,0.9333333333333332,0.34601764884239444,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,39.956983699572675,0.6,2.165255668926445,100.0,1.0,0.0,100.0,1.0,0.0,29.516145399242646,0.6,1.9869561171822883,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,random,3,0,1643.1466012258866,210.65982066998546,23768.860911106793,1980.7384092588993,490.6,4.699233716475096,158213.9714284992,1515.4594964415633,104.4,0.4843686711467506,96.14415908862497,73.4,58,0.5714983393507018,0.7030651340996169,96.14415908862497,100.0,11.6,0.9666666666666667,0.5977944182996561,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,77.05983397086186,0.8,3.8213242146771,100.0,1.0,0.0,100.0,1.0,0.0,76.67007509263783,0.8,3.352208804918772,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,random,3,3,1829.6611652550826,247.2515088182544,48110.715551070556,4009.2262959225463,659.2,6.12639405204461,165741.9765536766,1540.3529419486672,107.6,0.3475874039043383,88.54076277812544,80.4,56,0.3530397739088387,0.7472118959107806,88.54076277812544,100.0,11.200000000000001,0.9333333333333335,0.14070777473857032,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,20.0,0.4,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,42.48915333750517,0.8,1.6884932968628439
8,random,4,3,1991.5753356140983,207.45576412646858,74828.00636524448,6235.667197103707,746.0,6.920222634508349,169737.95005953877,1574.5635441515653,107.8,0.5006316686615134,71.69555702609657,75.6,49,0.38417394453531734,0.7012987012987013,71.69555702609657,100.0,9.8,0.8166666666666668,0.5625131619944446,0.0,12,19.2964880450495,0.4,1.812763346262116,20.29869776209864,0.6,1.3648239844798544,99.32162138345348,1.0,2.080350043262955,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.4298771225571727,0.4,1.4922205699284092,20.0,0.4,0.0,100.0,1.0,0.0
9,random,4,4,1379.7379786582253,164.25452126883633,6057465.544153268,504788.7953461057,836.6,7.80410447761194,174569.42692834468,1628.4461467196331,107.2,0.6593859857809435,82.94132269877063,71.4,56,0.6382725195386857,0.6660447761194029,82.94132269877063,100.0,11.200000000000001,0.9333333333333335,1.075602612889868,0.0,12,34.30848684630746,0.8,3.3260099058931947,57.84775562546258,0.8,3.6245776477407983,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,53.80388856870354,0.8,3.3105017145771978,49.335741344773965,0.8,2.6461420864672256,100.0,1.0,0.0
