step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,mixed_20,0,0,366.06015366664525,45.757519208330656,366.06015366664525,45.757519208330656,8.6,0.28859060402684567,49257.92650439915,1652.9505538388973,29.8,2.533514259894896,30.283163761068863,4.8,21,1.1833726818057122,0.1610738255033557,30.283163761068863,57.78308427085619,4.2,0.525,3.556943891924114,0.0,8,35.86561988973614,0.8,3.9523916992766805,39.6667945119421,0.8,4.1340398443973605,57.78308427085619,0.6,1.8735969355378435,0.0,0.0,0.0,40.0,0.6,0.0,25.18935839579882,0.4,5.657961613217073,33.33196999835593,0.6,5.115233220427368,10.428483021861723,0.4,7.722327822536587
1,mixed_20,0,0,618.436262145896,77.304532768237,618.436262145896,77.304532768237,66.4,2.128205128205128,53091.819441173844,1701.6608795248026,31.2,1.7035604291113522,50.0,17.2,20,0.9357554134407898,0.5512820512820513,50.0,100.0,4.0,0.5,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,527.2511553256248,67.5963019648237,3866.088551456406,483.26106893205076,165.2,4.830409356725146,58386.714425040154,1707.2138720771975,34.2,1.8716460989535642,59.79580133083097,21.8,27,1.1378992025373673,0.6374269005847953,59.79580133083097,100.0,5.4,0.675,2.8744069909295407,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,61.112194978919945,0.8,8.030869580941205,0.0,0.0,0.0,100.0,1.0,0.0,14.9460066402591,0.2,6.690750406241384,2.308209027468706,0.4,8.273635940253735
3,mixed_20,0,0,777.2062082108349,121.43847003294294,740594.2645594456,92574.2830699307,280.6,8.017142857142858,56228.81171797501,1606.5374776564288,35.0,1.4246633274758764,70.14756737847655,25.8,29,1.5991263163200307,0.7371428571428571,70.14756737847655,100.0,5.8,0.725,0.9330702752021857,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,61.180539027812415,0.8,7.464562201617485,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,810.048481574154,126.57007524596156,1900849.4216703034,237606.17770878793,414.0,10.561224489795919,64441.65028931509,1643.9196502376299,39.2,1.5217832214527305,75.9874726738914,28.0,32,2.003852005870367,0.7142857142857143,75.9874726738914,100.0,6.4,0.8,0.9749694641241208,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,7.899781391131171,0.4,7.799755712992966,0.0,0.0,0.0
5,mixed_20,0,0,757.3887888531763,108.19839840759661,1000757.3887888534,125094.67359860668,557.4,13.729064039408867,65745.20690917561,1619.3400716545718,40.6,1.1188792613374965,87.3356003226948,30.4,37,1.101282051227889,0.7487684729064039,87.3356003226948,100.0,7.4,0.925,1.4617906845587747,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.679755261587843,0.4,7.381875666877896,97.00504731997057,1.0,4.312449809592302
6,mixed_20,0,0,1046.5393109351824,153.90283984340917,1111172.895972435,138896.61199655436,720.2,16.827102803738317,68152.25782047735,1592.3424724410595,42.8,1.1636055539072658,87.5,34.8,35,1.2596912774499651,0.8130841121495327,87.5,100.0,7.0,0.875,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
7,mixed_20,0,0,1835.0126727410782,241.44903588698398,202063.97302715835,25257.996628394794,898.8,18.88235294117647,75457.96726319627,1585.2514130923587,47.6,0.9417719959112636,88.04447818996451,38.0,37,1.346146565382526,0.7983193277310925,88.04447818996451,100.0,7.4,0.925,0.8290679188599326,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,4.355825519716063,0.4,6.632543350879461,100.0,1.0,0.0
8,mixed_20,0,0,1124.586606915153,144.1777701173273,1373.1610043733465,171.6451255466683,1093.6,21.872,82385.42754049848,1647.7085508099697,50.0,1.0698122212587542,87.5,40.2,35,1.0003101642153212,0.804,87.5,100.0,7.0,0.875,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
9,mixed_20,0,0,1391.3393160413002,210.8089872789849,82697.95036151294,10337.243795189117,1299.0,25.077220077220076,81128.67009404504,1566.190542356082,51.8,1.091905933994187,88.26720683041586,43.2,37,1.6755623365348054,0.833976833976834,88.26720683041586,100.0,7.4,0.925,1.0106040653772652,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,6.137654643326869,0.4,8.084832523018122,100.0,1.0,0.0
