step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,random,0,0,114.09459612277502,51.86118005580682,449750.9680529732,149916.98935099106,2.0,0.47619047619047616,8302.589427438284,1976.807006532925,4.2,2.459823027576587,0.0,0.8,0,2.331738355341625,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,0,0,30.744488893593775,15.372244446796888,1000030.7444888937,333343.5814962979,7.0,2.1875,7083.220884851484,2213.506526516089,3.2,4.392883978543513,2.868254405045055,1.2,2,3.450818200810338,0.375,2.868254405045055,8.604763215135165,0.4,0.13333333333333333,2.9365921956487,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,8.604763215135165,0.4,8.8097765869461
2,random,0,0,252.42132305392198,97.08512425150845,6725.887341633597,2241.962447211199,12.6,3.15,7330.005168639528,1832.501292159882,4.0,3.283643443518314,3.6764638403635295,1.4,1,3.402054322755559,0.35,3.6764638403635295,11.029391521090588,0.2,0.06666666666666667,3.019980270539721,0.0,3,11.029391521090588,0.2,9.059940811619164,0.0,0.0,0.0,0.0,0.0,0.0
3,random,0,0,170.5836791665471,106.61479947909194,1005846.5705484127,335282.19018280425,22.6,5.380952380952381,6649.3316529501,1583.174203083357,4.2,1.6933109702297864,0.0,2.6,1,2.436289942119185,0.6190476190476191,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,random,0,0,204.49121285446205,92.95055129748275,637256.6410243321,212418.88034144405,37.0,6.851851851851852,10318.485661939949,1910.8306781370277,5.4,1.5701821377670409,0.667600645006606,3.2,1,1.5811180029536371,0.5925925925925926,0.667600645006606,2.002801935019818,0.2,0.06666666666666667,2.892431324565162,0.0,3,0.0,0.0,0.0,2.002801935019818,0.2,8.677293973695486,0.0,0.0,0.0
5,random,1,0,119.37302086515305,49.73875869381377,53888.121218633045,17962.70707287768,38.2,7.346153846153846,8818.026659314279,1695.7743575604384,5.2,2.35512452104466,0.0,2.6,1,2.0519025603529877,0.5,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
6,random,1,1,44.10714383718454,22.05357191859227,985701.1150908822,328567.0383636274,53.0,10.6,10491.535877764174,2098.307175552835,5.0,3.819911837072548,3.2959873912778903,3.0,1,3.631768973842781,0.6,3.2959873912778903,9.887962173833671,0.2,0.06666666666666667,3.3711024321616754,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,9.887962173833671,0.2,10.113307296485026
7,random,1,1,94.38751105940582,47.19375552970291,1000094.3875110593,333364.79583701974,68.0,13.076923076923077,8715.616273093765,1676.0800525180316,5.2,1.9452907930316135,0.07917468501924911,3.2,2,1.8218652525322883,0.6153846153846154,0.07917468501924911,0.23752405505774732,0.4,0.13333333333333333,3.028645860558997,0.0,3,0.23752405505774732,0.4,9.08593758167699,0.0,0.0,0.0,0.0,0.0,0.0
8,random,1,1,207.81047860753338,173.17539883961115,1022441.9699586194,340813.98998620646,84.2,16.84,8036.352680005219,1607.2705360010439,5.0,1.3179129678905481,0.0,3.6,0,1.8867887497687381,0.72,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,random,1,1,212.55285306385503,151.82346647418217,1370255.371812732,456751.790604244,104.0,17.93103448275862,10386.094722888496,1790.7059867049131,5.8,2.430143116867767,0.0,4.4,0,3.4201583322177926,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
