step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,actuated,0,0,443.1405020874928,56.8128848830119,2406.3364206475894,300.7920525809487,65.4,1.7868852459016393,63879.03507983717,1745.3288273179555,36.6,2.6803559870717657,45.56303398936511,12.8,25,1.8802294033418547,0.34972677595628415,45.5630339893651,100.0,5.0,0.625,2.9854631937101335,0.0,8,2.3393776436324742,0.4,8.588599149323999,0.0,0.0,0.0,36.18867464619882,0.6,3.934979117940718,100.0,1.0,0.0,36.66920522392758,0.8,3.495520514458294,100.0,1.0,0.0,9.30701440116195,0.2,7.864606767958058,80.0,1.0,0.0
1,actuated,0,0,726.9424293424224,113.5847545847535,1406012.1446393295,175751.5180799162,101.2,2.517412935323383,61546.6824316773,1531.0120007879925,40.2,1.6008753152169164,58.388857787347135,18.4,25,2.0794275147975165,0.4577114427860697,58.388857787347135,100.0,5.0,0.625,1.335934641737223,0.0,8,0.0,0.0,0.0,11.360195434026537,0.2,8.802665462996858,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,55.75066686475054,0.6,1.8848116709009266
2,actuated,0,0,656.8719790885968,109.47866318143281,1284033.3172761858,160504.16465952323,196.8,4.6635071090047395,67157.7558674734,1591.4160158169054,42.2,0.9436743194188925,55.75393439969616,24.2,24,0.9578239710961602,0.5734597156398105,55.75393439969616,100.0,4.8,0.6,0.8377838328462648,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,6.031475197569307,0.2,6.702270662770118,40.0,0.6,0.0
3,actuated,0,0,805.2270597897691,134.20450996496152,1802126.6146740734,225265.82683425918,317.8,7.125560538116592,71167.21672449344,1595.6775050334852,44.6,1.1063157040982474,61.039142300343336,28.4,26,1.22139026467814,0.6367713004484304,61.03914230034334,100.0,5.2,0.65,0.19955244285827395,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,88.31313840274674,1.0,1.5964195428661916
4,actuated,0,0,924.1104672574235,144.3922605089724,871550.2447880149,108943.78059850186,456.6,9.84051724137931,72492.6731260641,1562.34209323414,46.4,1.1150913889260647,71.33668891405546,31.8,32,1.6152876511367773,0.6853448275862069,71.33668891405546,100.0,6.4,0.8,1.7272112499598338,0.0,8,82.56080240741738,1.0,7.000947207124865,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,8.13270890502622,0.4,6.816742792553804,80.0,1.0,0.0
5,actuated,0,0,744.944933124136,106.42070473201943,2687317.8197295954,335914.72746619943,605.4,12.880851063829788,80251.3616032918,1707.4757787934427,47.0,1.3736370852661013,67.15632498760264,33.0,29,1.4222920101426408,0.7021276595744681,67.15632498760264,100.0,5.8,0.725,1.4160754543648046,0.0,8,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,10.980957706468075,0.2,9.106673814169902,26.269642194353082,0.6,2.2219298207485347
6,actuated,0,0,617.093708145723,106.39546692167637,1432767.7897102423,179095.9737137803,760.6,16.392241379310345,76580.34003321668,1650.4383627848422,46.4,1.5070237432449314,65.64692876370955,33.0,28,1.49634906817954,0.7112068965517241,65.64692876370955,100.0,5.6,0.7,0.4998321094643919,0.0,8,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,25.175430109676427,0.6,3.998656875715135
7,actuated,0,0,1023.8322108439186,165.13422755547074,1226456.0955437915,153307.01194297394,929.6,19.366666666666667,81108.6245478773,1689.7630114141105,48.0,1.5714933503294923,67.35614369467064,35.0,30,1.792530833136293,0.7291666666666666,67.35614369467065,100.0,6.0,0.75,1.7453039071832164,0.0,8,100.0,1.0,0.0,8.878856216235818,0.4,8.046058111358434,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,29.970293341129377,0.6,5.916373146107297
8,actuated,0,0,622.3460302309729,141.44227959794839,2066188.731863819,258273.59148297738,1108.2,23.67948717948718,77922.958646736,1665.0204839046155,46.8,1.386476391787598,65.84843191900433,37.0,30,2.121890671984108,0.7905982905982906,65.84843191900433,100.0,6.0,0.75,2.0332963798717962,0.0,8,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.018049149160447,0.2,9.07601687433204,15.769406202874166,0.8,7.190354164642331
9,actuated,0,0,858.5897304504099,186.64994140226304,2448165.4982958306,306020.6872869788,1295.2,27.557446808510637,77611.81199625152,1651.3151488564154,47.0,1.480397476265685,65.49270025325306,38.6,29,2.266761374227179,0.8212765957446808,65.49270025325306,100.0,5.8,0.725,1.021641753278077,0.0,8,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,23.941602026024498,0.8,8.173134026224616
