step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,mixed_20,0,0,389.2956076373962,44.23813723152229,200389.29560763753,22265.477289737504,16.0,1.5686274509803921,21805.051947740056,2137.7501909549073,10.2,6.2203135119266255,3.0917738423942374,3.4,7,5.249915749627802,0.3333333333333333,3.0917738423942374,10.931221934182815,1.4,0.15555555555555556,3.80571384444419,0.0,9,10.931221934182815,0.2,9.148108107410382,0.0,0.0,0.0,5.245518142013452,0.4,8.618022602796556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.353228471374109,0.4,7.850366519019008,9.295996033977758,0.4,8.634927370771765
1,mixed_20,0,0,248.8545959849483,28.93658092848236,400248.8545959848,44472.09495510942,31.0,3.297872340425532,20125.962277473485,2141.0598167524986,9.4,5.974233383879479,0.0,3.4,0,5.176217513893313,0.3617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,198.2427885076506,23.051487035773327,200431.01365850092,22270.112628722323,46.0,4.107142857142857,21604.70992184827,1928.9919573078812,11.2,5.8355507033640075,1.825032956721265,3.4,7,4.237695089773082,0.30357142857142855,1.825032956721265,10.091407152538352,1.4,0.15555555555555556,3.7782371968030932,0.0,9,0.0,0.0,0.0,10.091407152538352,0.2,8.319391060434281,0.0,0.0,0.0,2.9285992469871758,0.4,8.499214752204718,2.4497024397751943,0.4,8.467073131911455,0.9555877711906646,0.4,8.718455826677383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,mixed_20,0,0,266.12265962075907,36.961480502883205,506708.2696913642,56300.91885459602,70.0,6.25,21483.954316944997,1918.210206870089,11.2,6.087437637916878,0.24877352347020734,6.2,3,5.309802340623934,0.5535714285714286,0.24877352347020734,2.238961711231866,0.6000000000000001,0.06666666666666668,0.9542788377445606,0.0,9,2.238961711231866,0.4,8.588509539701045,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,379.46217933950936,46.27587552920846,800379.4621793398,88931.05135325999,100.0,8.333333333333334,23359.953271526985,1946.6627726272488,12.0,6.957751016471765,2.468861956741522,6.6,4,5.836372265603928,0.55,2.468861956741522,11.639413821490905,0.8,0.08888888888888889,1.9247451001985203,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.639413821490905,0.4,8.505577623471618,10.580343789182791,0.4,8.817128278315067,0.0,0.0,0.0
5,mixed_20,0,0,409.7974818988678,51.22468523735847,417198.3255751363,46355.36950834848,130.6,9.46376811594203,25716.507882819093,1863.515063972398,13.8,5.141409810664887,10.782260228997384,6.8,7,5.355969155749646,0.4927536231884058,10.782260228997384,86.86418291399377,1.4,0.15555555555555556,1.6631830050081886,0.0,9,0.0,0.0,0.0,10.176159146982684,0.4,8.740320488531141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.86418291399377,1.0,6.228326556542556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,0,0,167.84561889108096,22.0849498540896,1444646.6859902795,160516.2984433644,165.0,11.956521739130435,26472.834031535567,1918.3213066330122,13.8,6.409765440905995,15.96121597347595,7.4,8,5.442743354019648,0.5362318840579711,15.96121597347595,100.0,1.6,0.17777777777777778,0.7241584660134749,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.65094376128354,0.6,6.517426194121274,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,mixed_20,0,0,570.7283047372817,83.93063304960026,1508833.735488349,167648.1928320388,203.8,12.27710843373494,29273.395409236255,1763.4575547732684,16.6,4.626933621520492,30.404175823591498,9.2,18,5.090466902642198,0.5542168674698795,30.404175823591498,100.0,3.6,0.4,4.842922882101997,0.0,9,11.424830027312964,0.2,8.752865448407835,10.74852561944283,0.2,9.303601585980468,0.0,0.0,0.0,40.377404831886565,0.6,7.7360648412963835,100.0,1.0,0.0,100.0,1.0,0.0,8.100169406504278,0.4,8.900647621974349,2.9866525271768296,0.2,8.89312644125894,0.0,0.0,0.0
8,mixed_20,2,0,421.4628935961131,61.97983729354604,631099.3986136515,70122.15540151684,33.6,2.1538461538461537,28277.096632642428,1812.6343995283607,15.6,2.962895655371181,22.22222222222222,4.2,14,3.913048859775017,0.2692307692307692,22.22222222222222,80.0,2.8000000000000003,0.3111111111111111,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
9,mixed_20,2,2,445.57527398549144,65.52577558610169,2002684.957500695,222520.55083341055,27.0,1.875,29067.142775162745,2018.551581608524,14.4,2.7456271043644054,3.520066663751701,4.8,5,2.5849952641021674,0.3333333333333333,3.520066663751701,20.0,1.0,0.1111111111111111,1.8753278794181076,0.0,9,0.0,0.0,0.0,0.0,0.4,0.0,20.0,0.4,8.316746847797187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.680599973765311,0.2,8.561204066965782
